character_rule,lookback_min,hold_min,manhattan_distance,trades,wr,net,exp,pf,dd,ls,wr_change_pp,exp_retention,pf_retention,dd_cap,ls_warning_threshold,risk_clustering_warning,economically_viable,performance_stable
DRIVE_DOWN__STR_B80_100,120,240,0,113,0.36283185840707965,-180.42009782014475,-1.5966380338065906,0.4461001026727351,251.09365022980745,8,-21.21681415929203,-0.5550381726147725,0.2277779409473934,160.0,16,False,False,False
DRIVE_DOWN__STR_B80_100,60,240,1,105,0.26666666666666666,-187.86705449080424,-1.789210042769564,0.4324575507952881,224.22159610245004,10,-30.83333333333333,-0.621981846564927,0.22081207755194704,160.0,16,False,False,False
DRIVE_DOWN__STR_B80_100,120,120,1,113,0.5132743362831859,-4.735500981284302,-0.04190708832994958,0.9596071705933573,68.23166627438107,8,-6.172566371681409,-0.014568132058589481,0.4899737617779932,160.0,16,False,False,False
DRIVE_DOWN__STR_B80_100,120,360,1,113,0.2743362831858407,-292.097930888946,-2.5849374414950974,0.3625011679707328,381.37408906069743,16,-30.066371681415927,-0.898600010442155,0.1850924694630097,160.0,16,False,False,False
DRIVE_DOWN__STR_B80_100,180,240,1,94,0.3723404255319149,-59.409658687045734,-0.6320176456068695,0.7753560413102567,231.9460593439071,23,-20.265957446808507,-0.21970785591371003,0.39589545380655305,160.0,16,True,False,False
