character_rule,lookback_min,hold_min,manhattan_distance,trades,wr,net,exp,pf,dd,ls,wr_change_pp,exp_retention,pf_retention,dd_cap,ls_warning_threshold,risk_clustering_warning,economically_viable,performance_stable
DRIVE_UP__STR_B80_100,240,480,0,109,0.5504587155963303,97.37400241328078,0.893339471681475,1.5620383866928385,49.11404736449023,11,-14.574381604923936,0.20143189544586879,0.42696063678817797,100.5752655461799,12,False,True,False
DRIVE_UP__STR_B80_100,180,480,1,91,0.5604395604395604,112.15391057088591,1.232460555724021,1.6522883900388992,56.04047937452485,9,-13.576297120600922,0.27789756713030994,0.45162917197081975,100.5752655461799,12,False,True,False
DRIVE_UP__STR_B80_100,240,360,1,109,0.47706422018348627,43.153436250777936,0.39590308486952236,1.2370010146371573,56.44828532694226,10,-21.91383114620834,0.08926898600823154,0.3381163647554836,100.5752655461799,12,False,False,False
DRIVE_UP__STR_B80_100,360,480,1,107,0.514018691588785,34.871858031269376,0.3259052152455082,1.1655294709748854,67.9505712400152,11,-18.218384005678466,0.07348573227043484,0.3185806503618793,100.5752655461799,12,False,False,False
