character_rule,lookback_min,hold_min,y2022_trades,y2022_wr,y2022_net,y2022_exp,y2022_pf,y2022_dd,y2022_ls,y2022_H1_exp,y2022_H1_pf,y2022_H2_exp,y2022_H2_pf,y2022_evaluable_anchors,y2022_positive_anchors,y2022_supportive,y2022_strict,y2023_trades,y2023_wr,y2023_net,y2023_exp,y2023_pf,y2023_dd,y2023_ls,y2023_H1_exp,y2023_H1_pf,y2023_H2_exp,y2023_H2_pf,y2023_evaluable_anchors,y2023_positive_anchors,y2023_supportive,y2023_strict,min_year_exp,min_year_pf,max_year_dd,cross_year_stable,strict_both
ALL,180,360,1039,0.4542829643888354,-1081.0384444340643,-1.0404604854995807,0.7557609275154507,1323.5888601549484,20,-1.6009518956661726,0.6454286913202283,-0.7817833374703045,0.8066658688878025,4,0,False,False,1040,0.45096153846153847,139.0881774134138,0.1337386321282825,1.063633309472027,384.41700709373526,16,0.24168374604654794,1.0920180042509877,0.03501242316888522,1.0220234867384708,4,4,False,False,-1.0404604854995807,0.7557609275154507,1323.5888601549484,False,False
ALL,180,480,1039,0.45139557266602504,-1377.5051925263858,-1.3257990303430085,0.7302813626662067,1634.9104921110234,17,-2.4209154134410933,0.5803404679065488,-0.3711614012361412,0.9099321604038898,4,0,False,False,1040,0.44134615384615383,169.79147053110276,0.16326102935682957,1.073356315473464,463.7873278729659,24,0.2814979363047385,1.1029258481785391,0.07575263200598183,1.0443336199836142,4,4,False,False,-1.3257990303430085,0.7302813626662067,1634.9104921110234,False,False
ALL,240,120,1040,0.4048076923076923,-1043.346488046555,-1.0032177769678412,0.6300807558484712,1061.559971757227,24,-0.9001251895890268,0.6781725900276168,-1.104736431714918,0.5796860692109145,4,0,False,False,1040,0.35865384615384616,-807.1013623997817,-0.7760590023074824,0.5462225968774521,910.4372669042197,33,-0.937228174828424,0.5196501039706807,-0.6148898297865406,0.5815091016003094,4,0,False,False,-1.0032177769678412,0.5462225968774521,1061.559971757227,False,False
ALL,240,240,1040,0.43365384615384617,-840.1825695746741,-0.8078678553602635,0.7701531669360953,977.1839108836132,21,-0.8570831727425932,0.751895828922274,-0.9698023566597576,0.73065084898596,4,0,False,False,1040,0.4519230769230769,-184.9043419413355,-0.17779263648205337,0.9015105744952061,466.1252939625829,20,-0.33218553562869396,0.8521262817756947,-0.04052476464401741,0.9706609492494789,4,1,False,False,-0.8078678553602635,0.7701531669360953,977.1839108836132,False,False
ALL,240,360,1040,0.4548076923076923,-1073.2740609123873,-1.0319942893388339,0.7575151350919829,1315.8244766332707,20,-1.5826602249291737,0.6487938952442792,-0.7817833374703045,0.8066658688878025,4,0,False,False,1040,0.45096153846153847,139.0881774134138,0.1337386321282825,1.063633309472027,384.41700709373526,16,0.24168374604654794,1.0920180042509877,0.03501242316888522,1.0220234867384708,4,4,False,False,-1.0319942893388339,0.7575151350919829,1315.8244766332707,False,False
ALL,240,480,1040,0.4519230769230769,-1373.1057167128756,-1.320293958377765,0.7311427899971823,1630.511016297513,17,-2.4075943368259543,0.5818329100733637,-0.3711614012361412,0.9099321604038898,4,0,False,False,1040,0.44134615384615383,169.79147053110276,0.16326102935682957,1.073356315473464,463.7873278729659,24,0.2814979363047385,1.1029258481785391,0.07575263200598183,1.0443336199836142,4,4,False,False,-1.320293958377765,0.7311427899971823,1630.511016297513,False,False
ALL,360,120,1040,0.4048076923076923,-1043.346488046555,-1.0032177769678412,0.6300807558484712,1061.559971757227,24,-0.9001251895890268,0.6781725900276168,-1.104736431714918,0.5796860692109145,4,0,False,False,1039,0.35803657362848895,-810.1424921440964,-0.7797329087046164,0.5445127794713326,913.4783966485345,33,-0.937228174828424,0.5196501039706807,-0.6219341834938652,0.5775287603036412,4,0,False,False,-1.0032177769678412,0.5445127794713326,1061.559971757227,False,False
ALL,360,240,1040,0.43365384615384617,-840.1825695746741,-0.8078678553602635,0.7701531669360953,977.1839108836132,21,-0.8570831727425932,0.751895828922274,-0.9698023566597576,0.73065084898596,4,0,False,False,1039,0.45139557266602504,-190.6745911432842,-0.18351741207245834,0.8984370472705197,471.89554316453155,20,-0.33218553562869396,0.8521262817756947,-0.05172086091876259,0.9626272275493389,4,1,False,False,-0.8078678553602635,0.7701531669360953,977.1839108836132,False,False
ALL,360,360,1040,0.4548076923076923,-1073.2740609123873,-1.0319942893388339,0.7575151350919829,1315.8244766332707,20,-1.5826602249291737,0.6487938952442792,-0.7817833374703045,0.8066658688878025,4,0,False,False,1039,0.4504331087584216,131.2772630966507,0.12634962761949056,1.060059789873012,392.2279214104984,16,0.24168374604654794,1.0920180042509877,0.020029953239031235,1.0125749960698436,4,4,False,False,-1.0319942893388339,0.7575151350919829,1315.8244766332707,False,False
ALL,360,480,1040,0.4519230769230769,-1373.1057167128756,-1.320293958377765,0.7311427899971823,1630.511016297513,17,-2.4075943368259543,0.5818329100733637,-0.3711614012361412,0.9099321604038898,4,0,False,False,1039,0.4408084696823869,164.63558193104217,0.15845580551592123,1.071128777249612,463.7873278729659,24,0.2814979363047385,1.1029258481785391,0.06596431607524082,1.0385308460829692,4,4,False,False,-1.320293958377765,0.7311427899971823,1630.511016297513,False,False
DRIVE_UP,60,120,573,0.37347294938917974,-623.2275475572762,-1.087657151059819,0.5806585024580416,663.5123614252885,20,-0.8973854173925773,0.6389712130366124,-1.247950380065662,0.5351773719054481,4,0,False,False,570,0.3298245614035088,-349.4979027019997,-0.6131542152666661,0.6195637048813218,490.0241841976802,24,-0.812519162446936,0.5596260110074306,-0.42334786144435416,0.6953342191397892,4,0,False,False,-1.087657151059819,0.5806585024580416,663.5123614252885,False,False
DRIVE_UP,60,240,573,0.41535776614310643,-477.776549090964,-0.8338159669999372,0.7574774790903298,620.6190213323001,18,-0.3452095847501167,0.881840586675922,-1.3944134797003322,0.6417268626935999,4,0,False,False,570,0.45263157894736844,73.64424974985768,0.12920043815764504,1.081797933746472,222.214557930112,12,0.16867848158030327,1.0902723693772436,0.06797970458525662,1.0511156720219723,4,3,False,False,-0.8338159669999372,0.7574774790903298,620.6190213323001,False,False
DRIVE_UP,60,360,573,0.42408376963350786,-799.5789757963015,-1.3954257867300202,0.6754939755563866,963.5463268444096,19,-1.4956517281530948,0.6470240714185536,-1.549554708142988,0.6462514930455975,4,0,False,False,570,0.4368421052631579,302.1281902165321,0.5300494565202318,1.2772891495831578,200.14367384332854,18,0.7117686016528271,1.2893972763964716,0.3798996197194615,1.2693461240382713,4,4,False,False,-1.3954257867300202,0.6754939755563866,963.5463268444096,False,False
DRIVE_UP,60,480,573,0.4293193717277487,-750.232976084705,-1.3093071135858727,0.722617463711398,930.2699992476894,21,-1.7159682035403334,0.6526179932705928,-1.041175357351257,0.7720259147572828,4,0,False,False,570,0.4263157894736842,257.7002083007027,0.452105628597724,1.2183028804418579,312.8664912531956,18,0.6041006144981893,1.2252184269972577,0.36653929168990323,1.248517781909356,4,4,False,False,-1.3093071135858727,0.722617463711398,930.2699992476894,False,False
DRIVE_UP,120,120,555,0.34774774774774775,-635.4224248356816,-1.144905269974201,0.5840920184964566,700.0641916814404,22,-0.7888024401175074,0.7024531827672374,-1.426341377441588,0.49656394009284993,4,0,False,False,557,0.3249551166965889,-375.6855744953016,-0.674480385090308,0.5807732251285188,467.46048112163936,27,-0.7882587896281459,0.5629082897878921,-0.5552640421002942,0.6047997686247744,4,0,False,False,-1.144905269974201,0.5807732251285188,700.0641916814404,False,False
DRIVE_UP,120,240,555,0.390990990990991,-648.5663895874301,-1.1685880893467209,0.6748082749772161,755.4240504949729,19,-0.5787456587274621,0.8229837775572163,-1.6347538812877476,0.5753520018369046,4,0,False,False,557,0.42190305206463197,-38.38758964062221,-0.06891847332248152,0.9601882559394241,220.11058737912978,16,-0.06558514583305357,0.9673634801338336,-0.09094545455578332,0.937456830311648,4,2,False,False,-1.1685880893467209,0.6748082749772161,755.4240504949729,False,False
DRIVE_UP,120,360,555,0.3945945945945946,-851.5503023262663,-1.5343248690563358,0.6431557450859582,1003.1826668673175,16,-1.605384431512309,0.621190191252751,-1.4781648922766146,0.6600743828123139,4,0,False,False,557,0.40933572710951527,240.4647441563297,0.431714082865942,1.2111929388695404,196.47418118062663,16,0.4074776958951585,1.1540134935373085,0.47237444230738745,1.3324135548784843,4,3,False,False,-1.5343248690563358,0.6431557450859582,1003.1826668673175,False,False
DRIVE_UP,120,480,555,0.4144144144144144,-735.0981313261465,-1.3245011375245883,0.7144280251654549,896.8008462823029,15,-2.166735148006271,0.5608196744684981,-0.6588645808535812,0.8504111850806563,4,0,False,False,557,0.4129263913824057,237.82537908116737,0.42697554592669185,1.1996172413285093,268.55662105453047,15,0.3690197414569541,1.1333779153925725,0.5261180839251267,1.3589150373654197,4,3,False,False,-1.3245011375245883,0.7144280251654549,896.8008462823029,False,False
DRIVE_UP,180,120,528,0.3409090909090909,-547.3270122257036,-1.0366041898214082,0.6048123004520195,569.3710352695384,19,-0.6742160070414226,0.7383049026161488,-1.3162997671348198,0.5049888952338818,4,0,False,False,576,0.3159722222222222,-435.7818146114961,-0.7565656503671807,0.5463039044956645,476.7622450987602,31,-0.9586421470878691,0.5163075264301517,-0.5384397567950298,0.5946180909924552,4,0,False,False,-1.0366041898214082,0.5463039044956645,569.3710352695384,False,False
DRIVE_UP,180,240,528,0.38825757575757575,-515.4922311628098,-0.9763110438689581,0.6977322746953812,621.5245517035715,16,-0.6769295911359314,0.7779902227053515,-1.2073772657769988,0.6416791071911326,4,0,False,False,576,0.4149305555555556,-47.65248476865214,-0.08273000827890996,0.9533195249502342,219.73897357523515,18,-0.16802747330130163,0.9228427949678965,-0.00772551434611299,0.994311847733086,4,2,False,False,-0.9763110438689581,0.6977322746953812,621.5245517035715,False,False
DRIVE_UP,180,360,528,0.3977272727272727,-734.4356537341291,-1.3909766169206992,0.6645855190606528,843.9191222505484,16,-2.404798808373712,0.4831894608481602,-0.6084964020408575,0.8380112711889603,4,0,False,False,576,0.421875,203.34589602547968,0.35303106948868,1.161852950718524,204.5460629691318,16,0.37973958940273045,1.1306965290706021,0.3373897593404589,1.2373099491297543,4,4,False,False,-1.3909766169206992,0.6645855190606528,843.9191222505484,False,False
DRIVE_UP,180,480,528,0.42045454545454547,-432.6524402865773,-0.8194175005427601,0.8073981286830024,681.415775336184,18,-2.0290849385741567,0.5727385008327768,0.1142184415620089,1.029492952422722,4,0,False,False,576,0.3993055555555556,257.40097389954167,0.4468766907978154,1.198676000357243,234.2761690357207,18,0.5169752029555268,1.1775686112014965,0.4153472332390703,1.2719056278981293,4,3,False,False,-0.8194175005427601,0.8073981286830024,681.415775336184,False,False
DRIVE_UP,240,120,540,0.35,-491.58371104736983,-0.9103402056432774,0.6485078668327308,537.5869124475732,17,-0.528815045205187,0.783544012195221,-1.1977227940252162,0.5564909517843754,4,0,False,False,545,0.3137614678899083,-351.3871776341168,-0.644747114924985,0.6186046852540906,450.5844807002517,33,-0.6647287373929316,0.6416172184763342,-0.6231639120302185,0.5881326121394588,4,0,False,False,-0.9103402056432774,0.6186046852540906,537.5869124475732,False,False
DRIVE_UP,240,240,540,0.387037037037037,-460.61790954304826,-0.8529961287834227,0.7407382785062949,575.313715855607,18,-0.26079089228048885,0.9050633430276287,-1.2990728004349832,0.6488217292567645,4,0,False,False,545,0.3889908256880734,8.175322078988202,0.015000590970620554,1.0081949269378154,223.16521473939673,18,0.16590451407625484,1.078670431577037,-0.1743828603291853,0.8883573908117406,4,2,False,False,-0.8529961287834227,0.7407382785062949,575.313715855607,False,False
DRIVE_UP,240,360,540,0.42592592592592593,-527.8322785327817,-0.9774671824681144,0.7465372415239078,681.8110833291169,16,-1.3808606205834342,0.635449812494168,-0.6736123849267047,0.8276381585089216,4,0,False,False,545,0.4073394495412844,306.1316620287486,0.5617094716123828,1.255006365285283,260.3391300363096,15,0.9079647958434939,1.3245219842823577,0.21617015107953852,1.1361265523713886,4,4,False,False,-0.9774671824681144,0.7465372415239078,681.8110833291169,False,False
DRIVE_UP,240,480,540,0.43333333333333335,-257.2970478982735,-0.4764760146264324,0.8819170165883794,501.3578728119829,18,-1.448945042226743,0.6708207945831066,0.2560331230465287,1.0681128029336686,4,0,False,False,545,0.3963302752293578,341.2278348325706,0.626106118958845,1.281287514589298,264.18816131230943,20,0.9920971062707125,1.3616177268140368,0.30261670010799546,1.1831903802220007,4,4,False,False,-0.4764760146264324,0.8819170165883794,501.3578728119829,False,False
DRIVE_UP,360,120,489,0.3619631901840491,-400.55945104927605,-0.819139981695861,0.6780277517784024,447.31105908506254,29,-0.402520674073382,0.8380939710189586,-1.1598695269633164,0.5524439799086877,4,0,False,False,522,0.3065134099616858,-335.9153915454139,-0.6435160757574979,0.6238206304031981,438.8856568793683,39,-0.7304267969225674,0.6082240270076342,-0.5365490343235663,0.647343384899064,4,0,False,False,-0.819139981695861,0.6238206304031981,447.31105908506254,False,False
DRIVE_UP,360,240,489,0.4130879345603272,-353.8297033810453,-0.72357812552361,0.7936916894397369,485.82704412404485,24,-0.28857831986521,0.9109455181708724,-1.3408157295273915,0.6435520437891376,4,0,False,False,522,0.3850574712643678,-7.039430192518694,-0.013485498453100946,0.993186574417216,240.5408705744454,17,-0.02493743241710646,0.988817872390055,-0.03219432241034216,0.9811577374935533,4,1,False,False,-0.72357812552361,0.7936916894397369,485.82704412404485,False,False
DRIVE_UP,360,360,489,0.4560327198364008,-294.0324602113148,-0.6012933746652654,0.8508530017206342,542.1719457844167,14,-0.9445767233031239,0.767747533633899,-0.7298273203972312,0.8197018417884339,4,1,False,False,522,0.4003831417624521,379.6054332303907,0.7272134736214382,1.3213348684153574,201.94407171044432,18,0.958983214678993,1.3552027303300769,0.47470639254693187,1.2704265568356796,4,4,False,False,-0.6012933746652654,0.8508530017206342,542.1719457844167,False,False
DRIVE_UP,360,480,489,0.4785276073619632,-313.2855638611628,-0.6406657747672041,0.8603486721604255,613.3365347840725,17,-1.5165745757641014,0.7120322026346525,-0.07243489199483867,0.9822946899059994,4,1,False,False,522,0.38697318007662834,338.25677288546376,0.6480014806234938,1.2766769262019328,246.26350867258452,24,0.8385846989919619,1.3149234677586026,0.49124594708119457,1.2546129766304175,4,4,False,False,-0.6406657747672041,0.8603486721604255,613.3365347840725,False,False
DRIVE_DOWN,60,120,466,0.44206008583690987,-420.3366252168236,-0.9020099253579906,0.6849678221229734,445.91285490828136,14,-0.90295125382316,0.7104076747156178,-0.9008821072912311,0.6478149245660162,4,0,False,False,469,0.39445628997867804,-457.547136726562,-0.9755802488839275,0.46790378796399384,486.7730941164191,19,-1.0804889411179017,0.47877645519358486,-0.8637392642115849,0.45267791449495415,4,0,False,False,-0.9755802488839275,0.46790378796399384,486.7730941164191,False,False
DRIVE_DOWN,60,240,466,0.4570815450643777,-360.1871444630146,-0.7729337864013188,0.7860045762245798,494.42966382007154,24,-1.3852067159094341,0.6540806171817201,-0.3410139937840289,0.8927437222698077,4,1,False,False,469,0.4520255863539446,-258.53430975202053,-0.5512458630107048,0.7353982435351829,353.0808820737019,15,-0.8992795055264842,0.6637254720644389,-0.18021440270753913,0.875997856778498,4,0,False,False,-0.7729337864013188,0.7353982435351829,494.42966382007154,False,False
DRIVE_DOWN,60,360,466,0.49356223175965663,-270.20009895667596,-0.5798285385336394,0.8620488872198232,497.19930737831544,9,-1.6724308962060805,0.6504112211181173,0.35732090357282686,1.1005870946124627,4,1,False,False,469,0.4690831556503198,-163.02272793308515,-0.34759643482534147,0.8512811762750859,286.5718637837007,14,-0.2905610904663467,0.8968017636318963,-0.40840063453845493,0.7765099943663907,4,0,False,False,-0.5798285385336394,0.8512811762750859,497.19930737831544,False,False
DRIVE_DOWN,60,480,466,0.48068669527896996,-617.191789367096,-1.3244458999293907,0.7424961117511336,809.538525635349,9,-3.121176855295245,0.5271827546696676,0.6367826091961202,1.1840928208648696,4,0,False,False,469,0.4584221748400853,-88.43498338532089,-0.1885607321648633,0.9220247632667544,257.87006941158285,18,-0.08376294726966405,0.9700267953418512,-0.3002834808196569,0.8511208074356368,4,0,False,False,-1.3244458999293907,0.7424961117511336,809.538525635349,False,False
DRIVE_DOWN,120,120,485,0.47010309278350515,-407.92406321087344,-0.8410805427028318,0.6844342325359618,449.9231540732243,19,-1.0007675276721353,0.6583035795688117,-0.638860108466004,0.7260006269290007,4,0,False,False,481,0.3991683991683992,-427.2704555858881,-0.8882961654592268,0.5135498536497707,477.1752601596828,19,-1.1178931739011013,0.4752377454665089,-0.6689656899151598,0.564326479836052,4,0,False,False,-0.8882961654592268,0.5135498536497707,477.1752601596828,False,False
DRIVE_DOWN,120,240,485,0.4824742268041237,-191.616179987244,-0.39508490719019385,0.8846373420747575,379.7959861164494,20,-1.1124865095729566,0.6930529029481564,-0.006554820983697144,0.9979766904585223,4,2,False,False,481,0.4864864864864865,-145.42124251470625,-0.3023310655191398,0.8404025236757323,301.1226141548816,12,-0.6559963095006518,0.7411314546837364,0.01934876345646769,1.014840414478195,4,0,False,False,-0.39508490719019385,0.8404025236757323,379.7959861164494,False,False
DRIVE_DOWN,120,360,485,0.5237113402061856,-221.72375858612097,-0.4571623888373628,0.8913018996057057,495.32284731474624,15,-1.5618084248809785,0.6713802388188853,0.22699368117435006,1.0630161583176558,4,0,False,False,481,0.498960498960499,-98.35824685847477,-0.20448699970576875,0.905750484588276,262.5128729542482,14,0.04031169537205543,1.0154859768541116,-0.43602060315182084,0.7543151170539234,4,1,False,False,-0.4571623888373628,0.8913018996057057,495.32284731474624,False,False
DRIVE_DOWN,120,480,485,0.4948453608247423,-638.0075853867291,-1.3154795574984106,0.7481284811626734,815.3652912924368,17,-2.628607450162368,0.5964377079365522,0.04560488699473031,1.0122921103181868,4,0,False,False,481,0.47401247401247404,-65.06219386735616,-0.13526443631466978,0.9418868833230221,256.8827799612635,16,0.17519462790097465,1.0649740629918363,-0.4095164044789249,0.7927910484551762,4,1,False,False,-1.3154795574984106,0.7481284811626734,815.3652912924368,False,False
DRIVE_DOWN,180,120,511,0.46966731898238745,-498.3977378038778,-0.9753380387551425,0.6528033213810603,544.8921158372112,18,-1.0939409761103056,0.6334889830362564,-0.8257723876656671,0.6808961101589018,4,0,False,False,464,0.41163793103448276,-371.3195477882855,-0.8002576460954429,0.5461271368170459,446.0223653363051,12,-0.9082563300068219,0.5243439858204717,-0.7020366208097857,0.5693333165606947,4,0,False,False,-0.9753380387551425,0.5461271368170459,544.8921158372112,False,False
DRIVE_DOWN,180,240,511,0.4794520547945205,-329.08657250311217,-0.6440050342526656,0.8312364374747389,452.46744608681723,18,-1.023234920192852,0.7306334396165507,-0.6565398658768462,0.8318775943745891,4,0,False,False,464,0.4978448275862069,-137.25185717268334,-0.2958014163204382,0.8397676835716381,273.43008610820175,14,-0.5530527467600944,0.7635340187420916,-0.07791321045685495,0.9446468752270947,4,0,False,False,-0.6440050342526656,0.8312364374747389,452.46744608681723,False,False
DRIVE_DOWN,180,360,511,0.512720156555773,-346.6027906999355,-0.6782833477493845,0.8450253330888828,484.9914991066699,11,-0.942998906617298,0.7857911566115421,-1.0102767302047084,0.771559334712246,4,0,False,False,464,0.4870689655172414,-64.25771861206584,-0.13848646252600397,0.9308621346013906,255.82048986729478,16,0.055935884076411535,1.0248485717391103,-0.30967285304315534,0.8261573786917605,4,2,False,False,-0.6782833477493845,0.8450253330888828,484.9914991066699,False,False
DRIVE_DOWN,180,480,511,0.48336594911937375,-944.8527522398083,-1.8490269124066698,0.6697285425446081,1109.319497196371,16,-2.7416307487414335,0.5848153978821844,-1.0111755302354715,0.7726748192126077,4,0,False,False,464,0.49353448275862066,-87.60950336843892,-0.18881358484577354,0.9140266750934725,293.61380727993566,18,-0.03532602246177664,0.9858557297132626,-0.31135726322679796,0.8374278640154689,4,1,False,False,-1.8490269124066698,0.6697285425446081,1109.319497196371,False,False
DRIVE_DOWN,240,120,500,0.464,-551.7627769991851,-1.1035255539983702,0.6119561954787839,593.4422069761906,18,-1.2034489695082207,0.6100278006780928,-0.9721447669391231,0.6150544913377263,4,0,False,False,495,0.4080808080808081,-455.71418476566475,-0.9206347166983126,0.4684360193907267,491.23556422409234,14,-1.2626177984328304,0.38890900371036874,-0.606487467198,0.5743669641385772,4,0,False,False,-1.1035255539983702,0.4684360193907267,593.4422069761906,False,False
DRIVE_DOWN,240,240,500,0.484,-379.56466003162575,-0.7591293200632515,0.7979695515655383,500.41301723009275,12,-1.351153919411194,0.6656196170264944,-0.5002870942395278,0.8554034069232204,4,0,False,False,495,0.5212121212121212,-193.07966402032372,-0.3900599273137853,0.7805402432104526,330.05850390519674,13,-0.9185447080661654,0.6185999947412578,0.09540865035409885,1.0796573758301082,4,1,False,False,-0.7591293200632515,0.7805402432104526,500.41301723009275,False,False
DRIVE_DOWN,240,360,500,0.486,-545.4417823796056,-1.0908835647592112,0.7672696445409214,635.6797812689042,15,-1.7498656113870725,0.6570030189414687,-0.9360271031343265,0.7790820545180693,4,0,False,False,495,0.498989898989899,-167.04348461533473,-0.3374615850814843,0.8304626047482309,280.7896667247961,11,-0.5426724264992235,0.7761939479503887,-0.14895395168611922,0.9064107892814667,4,0,False,False,-1.0908835647592112,0.7672696445409214,635.6797812689042,False,False
DRIVE_DOWN,240,480,500,0.472,-1115.8086688146022,-2.2316173376292046,0.6189493108645909,1230.3567845538644,19,-3.201903752351015,0.5346660673171533,-1.2654943340095772,0.7270892318242542,4,0,False,False,495,0.4909090909090909,-171.4363643014679,-0.34633608949791495,0.8443638398779106,304.9914533183872,17,-0.5550302004906484,0.7963122603870355,-0.15462870846970628,0.912458397056972,4,0,False,False,-2.2316173376292046,0.6189493108645909,1230.3567845538644,False,False
DRIVE_DOWN,360,120,551,0.44283121597096187,-642.7870369972791,-1.1665826442781835,0.5922411858134731,659.2447651748299,15,-1.2699663835533577,0.5805791981019309,-1.0465764214332747,0.6076090803544407,4,0,False,False,517,0.41005802707930367,-474.22710059868257,-0.9172671191463879,0.4645509126922927,498.8602216710523,16,-1.1939471267115562,0.42007908256091975,-0.6920398849179001,0.5166115620868539,4,0,False,False,-1.1665826442781835,0.4645509126922927,659.2447651748299,False,False
DRIVE_DOWN,360,240,551,0.4519056261343013,-486.35286619362864,-0.8826730783913406,0.7493477254913655,533.0040695369167,15,-1.275271488249007,0.6469338899215851,-0.5784196221444883,0.8313957049942851,4,0,False,False,517,0.5183752417794971,-183.63516095076557,-0.3551937349144402,0.7824827175598493,273.2225555739111,12,-0.7082995930083958,0.6874733173623666,-0.06775317674672873,0.939360912735722,4,0,False,False,-0.8826730783913406,0.7493477254913655,533.0040695369167,False,False
