date,entry_t,entry,parent_reason,parent_exit_t,parent_pnl,parent_mfe_pct,parent_mae_pct,sf68_candidate6,cp6_progress_pct,cp6_mfe_pct,cp6_above20,cp6_green_frac,sf68_price_repair7,sf68_flow67,sf68_flow_repair7,sf68_layer,sf68_pnl,sf68_delta_vs_parent,fastmr_arm,fastmr_lock_exit,fastmr_decision_t,fastmr_d20_pct,fastmr_giveback_progress_pct,combined_layer,combined_pnl,combined_delta_vs_sf68,combined_delta_vs_parent
2026-08-02,2026-08-02 09:00:00+00:00,63171.2,TIMEOUT,2026-08-03 03:00:00+00:00,-0.24251637682997865,0.33258826807152087,0.9621473076338649,False,0.20341548047211333,0.33258826807152087,False,0.5,False,,False,PARENT,-0.24251637682997865,0.0,False,False,,,,PARENT,-0.24251637682997865,0.0,0.0
2026-08-09,2026-08-09 09:00:00+00:00,64792.5,TIMEOUT,2026-08-10 03:00:00+00:00,-2.9153759446540404,0.027780993170500867,1.065246749237958,True,-0.6864992090134026,0.027780993170500867,True,0.5694444444444444,True,-0.09135780818610961,True,RECOVERY7_HOLD,-2.9153759446540404,0.0,False,False,,,,RECOVERY7_HOLD,-2.9153759446540404,0.0,0.0
2026-08-16,2026-08-16 09:00:00+00:00,63039.6,TIMEOUT,2026-08-17 03:00:00+00:00,-3.446275912283649,0.5686901566634317,0.7017811026719833,False,-0.06170724433531838,0.17623842790880365,True,0.4444444444444444,False,,False,PARENT,-3.446275912283649,0.0,False,False,,,,PARENT,-3.446275912283649,0.0,0.0
