candidate,entries,b27eo_h2_rate,median_entry_depth_R,median_mfe_R,median_mae_R,median_max_extension_above_H_R,positive_cells,positive_cells_share,positive_rr1_cells,positive_rr1_cells_share,best_ext_R,best_stop_R,best_avg_net_return,best_net_win_rate,best_total_pnl_usd_500,best_profit_factor,best_median_gross_rr,best_rr1_ext_R,best_rr1_stop_R,best_rr1_avg_net_return,best_rr1_net_win_rate,best_rr1_total_pnl_usd_500,best_rr1_profit_factor,best_rr1_median_gross_rr
E0_NEXT_OPEN,97,0.7835051546391752,0.12971014492753402,0.37333333333333485,0.4301075268817081,0.24158415841584083,0,0.0,0,0.0,0.3,0.3,-0.0008608891928038024,0.44329896907216493,-41.75312585098442,0.79433936455205,1.4323671497584467,0.3,0.3,-0.0008608891928038024,0.44329896907216493,-41.75312585098442,0.79433936455205,1.4323671497584467
E1_FIRST_BULL_CLOSE,66,0.7272727272727273,0.17621826670558008,0.4575685167083008,0.33990394904509,0.1983058792018254,4,0.1111111111111111,4,0.1111111111111111,0.5,0.15,0.00011159288698295011,0.2727272727272727,3.6825652704373546,1.0346175340820614,4.508121778037077,0.5,0.15,0.00011159288698295011,0.2727272727272727,3.6825652704373546,1.0346175340820614,4.508121778037077
E2_F95_RECLAIM,21,0.9523809523809523,0.03577235772358148,0.24271844660194147,0.33698903290129656,0.19686621132985055,0,0.0,0,0.0,0.5,0.05,-0.0005361754324438664,0.19047619047619047,-5.629842040660595,0.7611493585795023,10.715447154471622,0.5,0.05,-0.0005361754324438664,0.19047619047619047,-5.629842040660595,0.7611493585795023,10.715447154471622
E3_F90_RECLAIM,36,0.9166666666666666,0.07799985170803023,0.3797849462365577,0.38330265991851703,0.28306451612903216,1,0.027777777777777776,0,0.0,0.3,0.5,3.479064946221758e-05,0.5277777777777778,0.6262316903199174,1.008826436158358,0.7559997034160564,0.3,0.15,-0.0002570058714655017,0.3333333333333333,-4.626105686379029,0.918924140343832,2.51999901138687
E4_F85_RECLAIM,38,0.8157894736842105,0.11386395099184615,0.36715627936109885,0.34676455864474054,0.24664214913663138,0,0.0,0,0.0,0.5,0.5,-0.0011059175155829523,0.4473684210526316,-21.01243279607609,0.7654834119169068,1.2277279019837049,0.5,0.5,-0.0011059175155829523,0.4473684210526316,-21.01243279607609,0.7654834119169068,1.2277279019837049
E5_MICRO_HL_BULL,50,0.66,0.24678652215397112,0.4133895375433248,0.24833563080533844,0.12264351238368276,7,0.19444444444444445,7,0.19444444444444445,0.3,0.3,0.0011135066406649085,0.5,27.837666016622716,1.342245440960338,1.8226217405132294,0.3,0.3,0.0011135066406649085,0.5,27.837666016622716,1.342245440960338,1.8226217405132294
