bar_open_ts,old_regime,new_regime,reason,challenger_streak,min_margin_in_streak,min_advantage_in_streak
2023-06-20 06:00:00+00:00,BEAR,SIDEWAYS,FAST_2BAR,2,0.0389537961604173,0.2832465032676417
2023-06-20 20:00:00+00:00,SIDEWAYS,BULL,FAST_2BAR,2,0.1886063951311056,0.18860639513110566
2023-06-23 08:00:00+00:00,BULL,SIDEWAYS,FAST_2BAR,2,0.1060514282768904,0.1842980057597755
2023-06-23 12:00:00+00:00,SIDEWAYS,BEAR,FAST_2BAR,2,0.2254243428527308,0.22542434285273089
2023-06-24 04:00:00+00:00,BEAR,SIDEWAYS,FAST_2BAR,2,0.0304331545713355,0.3245499647848264
2023-06-24 14:00:00+00:00,SIDEWAYS,BULL,NORMAL_3BAR,3,0.1096514499498105,0.10965144994981058
2023-06-24 17:00:00+00:00,BULL,SIDEWAYS,NORMAL_3BAR,3,0.1094233749338413,0.13299482039321775
2023-06-28 20:00:00+00:00,SIDEWAYS,BEAR,FAST_2BAR,2,0.3337392130774857,0.3337392130774858
2023-06-30 14:00:00+00:00,BEAR,SIDEWAYS,FAST_2BAR,2,0.1295949356547427,0.2786119528189768
2023-07-04 22:00:00+00:00,SIDEWAYS,BULL,NORMAL_3BAR,3,0.1213375997938772,0.12133759979387726
2023-07-05 16:00:00+00:00,BULL,BEAR,FAST_2BAR,2,0.2832436736061701,0.520212515436731
2023-07-06 09:00:00+00:00,BEAR,BULL,FAST_2BAR,2,0.0242738567232603,0.39751689695243475
2023-07-07 08:00:00+00:00,BULL,SIDEWAYS,NORMAL_3BAR,3,0.0995215471753334,0.09952154717533346
2023-07-07 14:00:00+00:00,SIDEWAYS,BULL,NORMAL_3BAR,3,0.0803066572529167,0.08030665725291675
2023-07-09 07:00:00+00:00,BULL,SIDEWAYS,FAST_2BAR,2,0.3590699515682439,0.35906995156824395
2023-07-10 07:00:00+00:00,SIDEWAYS,BEAR,NORMAL_3BAR,3,0.1615938600273215,0.16159386002732157
2023-07-11 19:00:00+00:00,BEAR,SIDEWAYS,FAST_2BAR,2,0.0049243468598465,0.25942822915436214
2023-07-13 17:00:00+00:00,SIDEWAYS,BULL,NORMAL_3BAR,3,0.1300220437863186,0.13002204378631865
2023-07-15 16:00:00+00:00,BULL,SIDEWAYS,FAST_2BAR,2,0.2292425521286313,0.22924255212863137
2023-07-18 00:00:00+00:00,SIDEWAYS,BEAR,FAST_2BAR,2,0.1814005655537117,0.18140056555371176
2023-07-19 14:00:00+00:00,BEAR,SIDEWAYS,FAST_2BAR,2,0.1483961725474484,0.30768891311206426
2023-07-24 11:00:00+00:00,SIDEWAYS,BEAR,NORMAL_3BAR,3,0.1048892974207635,0.10488929742076364
2023-07-25 15:00:00+00:00,BEAR,SIDEWAYS,NORMAL_3BAR,3,0.1483083179282631,0.14830831792826316
2023-07-29 07:00:00+00:00,SIDEWAYS,BULL,NORMAL_3BAR,3,0.1375650758158147,0.13756507581581479
2023-07-29 10:00:00+00:00,BULL,SIDEWAYS,FAST_2BAR,2,0.3073034396600335,0.30730343966003354
2023-08-05 17:00:00+00:00,SIDEWAYS,BEAR,FAST_2BAR,2,0.2667441964106755,0.26674419641067554
2023-08-06 20:00:00+00:00,BEAR,BULL,FAST_2BAR,2,0.2230554036750186,0.47621179663958685
2023-08-07 18:00:00+00:00,BULL,SIDEWAYS,FAST_2BAR,2,0.1243136900932226,0.34120098759551104
2023-08-10 20:00:00+00:00,SIDEWAYS,BULL,FAST_2BAR,2,0.1926234546419686,0.19262345464196862
2023-08-12 06:00:00+00:00,BULL,SIDEWAYS,FAST_2BAR,2,0.0248133465614668,0.32379024978862964
2023-08-13 22:00:00+00:00,SIDEWAYS,BEAR,FAST_2BAR,2,0.2119711970409186,0.21197119704091866
2023-08-14 19:00:00+00:00,BEAR,SIDEWAYS,NORMAL_3BAR,3,0.1347104942809217,0.13471049428092174
2023-08-18 03:00:00+00:00,SIDEWAYS,BEAR,FAST_2BAR,2,0.2877034869420091,0.2877034869420091
2023-08-22 12:00:00+00:00,BEAR,SIDEWAYS,NORMAL_3BAR,3,0.1176845379868467,0.11768453798684675
2023-08-23 03:00:00+00:00,SIDEWAYS,BEAR,FAST_2BAR,2,0.2075664597851841,0.20756645978518418
2023-08-23 20:00:00+00:00,BEAR,BULL,FAST_2BAR,2,0.0440231364085762,0.3782548777353155
2023-08-26 18:00:00+00:00,BULL,SIDEWAYS,FAST_2BAR,2,0.212305245422491,0.35649442391312525
2023-08-27 20:00:00+00:00,SIDEWAYS,BULL,FAST_2BAR,2,0.2342069743943564,0.23420697439435645
2023-08-28 03:00:00+00:00,BULL,SIDEWAYS,FAST_2BAR,2,0.2449336932015931,0.2717834145136992
2023-08-31 18:00:00+00:00,SIDEWAYS,BEAR,NORMAL_3BAR,3,0.1065686991167795,0.12331990518493241
2023-09-04 09:00:00+00:00,BEAR,BULL,FAST_2BAR,2,0.2415361341726098,0.526705584795918
2023-09-05 03:00:00+00:00,BULL,SIDEWAYS,FAST_2BAR,2,0.0693785442100035,0.32614310671510455
2023-09-05 06:00:00+00:00,SIDEWAYS,BEAR,FAST_2BAR,2,0.2182321717198332,0.21823217171983322
2023-09-05 21:00:00+00:00,BEAR,SIDEWAYS,FAST_2BAR,2,0.0084884862887688,0.4197749304920493
2023-09-08 06:00:00+00:00,SIDEWAYS,BULL,FAST_2BAR,2,0.1909262152508831,0.19092621525088316
2023-09-09 05:00:00+00:00,BULL,SIDEWAYS,FAST_2BAR,2,0.0680538120472176,0.21969835249071107
2023-09-10 01:00:00+00:00,SIDEWAYS,BEAR,NORMAL_3BAR,3,0.1660702495483946,0.16607024954839467
2023-09-12 16:00:00+00:00,BEAR,SIDEWAYS,FAST_2BAR,2,0.2664110336733279,0.266411033673328
2023-09-14 00:00:00+00:00,SIDEWAYS,BULL,NORMAL_3BAR,3,0.0859049412913373,0.0859049412913373
2023-09-16 01:00:00+00:00,BULL,SIDEWAYS,NORMAL_3BAR,3,0.1563646692179013,0.15636466921790138
2023-09-22 00:00:00+00:00,SIDEWAYS,BEAR,FAST_2BAR,2,0.3188108421072076,0.3188108421072077
2023-09-24 10:00:00+00:00,BEAR,SIDEWAYS,FAST_2BAR,2,0.0296063630793369,0.3533120533282278
2023-09-27 03:00:00+00:00,SIDEWAYS,BEAR,FAST_2BAR,2,0.3530247358420498,0.3530247358420499
2023-09-28 14:00:00+00:00,BEAR,SIDEWAYS,FAST_2BAR,2,0.0305179599305002,0.23978472521034155
2023-10-07 05:00:00+00:00,SIDEWAYS,BULL,FAST_2BAR,2,0.2391080305328365,0.23910803053283652
2023-10-07 17:00:00+00:00,BULL,SIDEWAYS,NORMAL_3BAR,3,0.1031093317701475,0.10310933177014758
2023-10-21 08:00:00+00:00,SIDEWAYS,BULL,NORMAL_3BAR,3,0.1221863895663678,0.12218638956636785
2023-10-22 11:00:00+00:00,BULL,SIDEWAYS,FAST_2BAR,2,0.0975584353505669,0.2743979294535696
2023-10-22 14:00:00+00:00,SIDEWAYS,BEAR,NORMAL_3BAR,3,0.0863808531036168,0.08638085310361687
2023-10-23 04:00:00+00:00,BEAR,BULL,FAST_2BAR,2,0.1003243868030904,0.18093085698213535
2023-10-24 21:00:00+00:00,BULL,SIDEWAYS,FAST_2BAR,2,0.2436758898369206,0.24382729271639048
2023-10-25 18:00:00+00:00,SIDEWAYS,BULL,FAST_2BAR,2,0.3470963227473695,0.34709632274736957
2023-10-28 18:00:00+00:00,BULL,SIDEWAYS,FAST_2BAR,2,0.2954977615992767,0.3840523977679112
2023-10-29 23:00:00+00:00,SIDEWAYS,BULL,FAST_2BAR,2,0.3779393340774372,0.3779393340774372
2023-11-02 17:00:00+00:00,BULL,SIDEWAYS,FAST_2BAR,2,0.0650971564735827,0.20211320158534124
2023-11-03 00:00:00+00:00,SIDEWAYS,BEAR,NORMAL_3BAR,3,0.1623634045261301,0.16236340452613018
2023-11-04 00:00:00+00:00,BEAR,SIDEWAYS,NORMAL_3BAR,3,0.0933327969931827,0.09333279699318275
2023-11-04 16:00:00+00:00,SIDEWAYS,BULL,NORMAL_3BAR,3,0.1704571793641597,0.17045717936415972
2023-11-06 08:00:00+00:00,BULL,BEAR,FAST_2BAR,2,0.0864307388713954,0.46712328146919946
2023-11-07 06:00:00+00:00,BEAR,BULL,FAST_2BAR,2,0.0851260826102318,0.4545623806030927
2023-11-09 23:00:00+00:00,BULL,SIDEWAYS,NORMAL_3BAR,3,0.1579089752342117,0.15790897523421177
2023-11-21 08:00:00+00:00,SIDEWAYS,BEAR,FAST_2BAR,2,0.2354424185571128,0.2354424185571128
2023-11-22 23:00:00+00:00,BEAR,BULL,FAST_2BAR,2,0.0246627234861517,0.36719857247336674
2023-11-24 07:00:00+00:00,BULL,SIDEWAYS,FAST_2BAR,2,0.2330324511620718,0.3011888820353125
2023-12-04 18:00:00+00:00,SIDEWAYS,BEAR,NORMAL_3BAR,3,0.1362034959216232,0.13620349592162329
2023-12-05 14:00:00+00:00,BEAR,SIDEWAYS,NORMAL_3BAR,3,0.1341655985609323,0.13416559856093235
2023-12-10 06:00:00+00:00,SIDEWAYS,BULL,NORMAL_3BAR,3,0.0939077553060391,0.09390775530603912
2023-12-10 21:00:00+00:00,BULL,SIDEWAYS,FAST_2BAR,2,0.1939597750996484,0.19395977509964846
2023-12-11 08:00:00+00:00,SIDEWAYS,BEAR,FAST_2BAR,2,0.2195800282632137,0.21958002826321377
2023-12-14 06:00:00+00:00,BEAR,BULL,FAST_2BAR,2,0.0431300331730832,0.2703842369226711
2023-12-15 22:00:00+00:00,BULL,SIDEWAYS,FAST_2BAR,2,0.1811901904031347,0.18119019040313478
2023-12-16 02:00:00+00:00,SIDEWAYS,BEAR,NORMAL_3BAR,3,0.151820934656545,0.151820934656545
2023-12-17 20:00:00+00:00,BEAR,SIDEWAYS,FAST_2BAR,2,0.2634114295489373,0.319248304521008
2023-12-18 08:00:00+00:00,SIDEWAYS,BEAR,FAST_2BAR,2,0.300613414335312,0.3006134143353121
2023-12-19 16:00:00+00:00,BEAR,SIDEWAYS,NORMAL_3BAR,3,0.1269457855373134,0.1269457855373134
2023-12-26 00:00:00+00:00,SIDEWAYS,BULL,FAST_2BAR,2,0.3733059305286949,0.3733059305286949
2023-12-26 19:00:00+00:00,BULL,SIDEWAYS,FAST_2BAR,2,0.0677256155830365,0.32088879047116736
2023-12-28 02:00:00+00:00,SIDEWAYS,BEAR,FAST_2BAR,2,0.2263972537466134,0.22639725374661346
2023-12-31 21:00:00+00:00,BEAR,BULL,FAST_2BAR,2,0.0257519026810394,0.2477352939485447
2024-01-01 00:00:00+00:00,BULL,SIDEWAYS,NORMAL_3BAR,3,0.1335636440827462,0.13356364408274624
2024-01-03 06:00:00+00:00,SIDEWAYS,BULL,NORMAL_3BAR,3,0.1441855590177441,0.1441855590177442
2024-01-03 14:00:00+00:00,BULL,BEAR,FAST_2BAR,2,0.034693445586409,0.3796002544648723
2024-01-04 16:00:00+00:00,BEAR,SIDEWAYS,FAST_2BAR,2,0.2654315609825075,0.3781759521114188
2024-01-06 00:00:00+00:00,SIDEWAYS,BEAR,NORMAL_3BAR,3,0.1621405708535461,0.16214057085354616
2024-01-09 20:00:00+00:00,BEAR,SIDEWAYS,FAST_2BAR,2,0.0268371540842232,0.2621417718864677
2024-01-12 12:00:00+00:00,SIDEWAYS,BEAR,FAST_2BAR,2,0.2579126220282091,0.2579126220282091
2024-01-13 20:00:00+00:00,BEAR,SIDEWAYS,FAST_2BAR,2,0.1394951478431267,0.2389708800215431
2024-01-14 03:00:00+00:00,SIDEWAYS,BULL,FAST_2BAR,2,0.3029838431843958,0.3029838431843958
2024-01-15 16:00:00+00:00,BULL,BEAR,FAST_2BAR,2,0.0182045715831243,0.32719875484985605
2024-01-16 15:00:00+00:00,BEAR,BULL,FAST_2BAR,2,0.0595053071178703,0.3200296592990799
2024-01-18 21:00:00+00:00,BULL,SIDEWAYS,FAST_2BAR,2,0.0156619901353878,0.4101348915193705
2024-01-19 01:00:00+00:00,SIDEWAYS,BEAR,FAST_2BAR,2,0.3078231401993916,0.3078231401993916
2024-01-24 03:00:00+00:00,BEAR,SIDEWAYS,FAST_2BAR,2,0.2547889961697365,0.25478899616973655
2024-01-28 05:00:00+00:00,SIDEWAYS,BULL,NORMAL_3BAR,3,0.1775419172057145,0.17754191720571455
2024-01-29 09:00:00+00:00,BULL,SIDEWAYS,FAST_2BAR,2,0.3058766306305991,0.3058766306305991
2024-01-29 22:00:00+00:00,SIDEWAYS,BULL,FAST_2BAR,2,0.2769560038881811,0.2769560038881811
2024-01-31 23:00:00+00:00,BULL,SIDEWAYS,FAST_2BAR,2,0.0903560288275273,0.25541356409286564
2024-02-04 06:00:00+00:00,SIDEWAYS,BEAR,NORMAL_3BAR,3,0.1000707298103463,0.10007072981034637
2024-02-05 19:00:00+00:00,BEAR,SIDEWAYS,FAST_2BAR,2,0.1830200915535129,0.18302009155351295
2024-02-07 18:00:00+00:00,SIDEWAYS,BULL,NORMAL_3BAR,3,0.1387526714584918,0.1387526714584918
2024-02-11 02:00:00+00:00,BULL,SIDEWAYS,FAST_2BAR,2,0.3800985702887896,0.38009857028878963
2024-02-12 06:00:00+00:00,SIDEWAYS,BEAR,FAST_2BAR,2,0.2806212464892826,0.28062124648928266
2024-02-13 15:00:00+00:00,BEAR,SIDEWAYS,FAST_2BAR,2,0.1168656727617866,0.19780626971920695
2024-02-14 00:00:00+00:00,SIDEWAYS,BULL,NORMAL_3BAR,3,0.0808831324567986,0.08088313245679868
2024-02-14 03:00:00+00:00,BULL,SIDEWAYS,FAST_2BAR,2,0.2459424763187663,0.2459424763187663
2024-02-14 20:00:00+00:00,SIDEWAYS,BULL,FAST_2BAR,2,0.2723427721685872,0.27234277216858727
2024-02-15 07:00:00+00:00,BULL,SIDEWAYS,NORMAL_3BAR,3,0.1071236647327156,0.10712366473271562
2024-02-15 17:00:00+00:00,SIDEWAYS,BEAR,NORMAL_3BAR,3,0.1114462735164043,0.11144627351640435
2024-02-18 16:00:00+00:00,BEAR,BULL,FAST_2BAR,2,0.3063395734608193,0.6775835983015075
2024-02-20 19:00:00+00:00,BULL,SIDEWAYS,FAST_2BAR,2,0.0111502875147452,0.37177307859077835
2024-02-21 05:00:00+00:00,SIDEWAYS,BEAR,FAST_2BAR,2,0.2344381198865753,0.23443811988657537
2024-02-25 16:00:00+00:00,BEAR,SIDEWAYS,FAST_2BAR,2,0.0840102247634049,0.24710025193755847
2024-03-04 10:00:00+00:00,SIDEWAYS,BULL,NORMAL_3BAR,3,0.1422003723350613,0.14220037233506133
2024-03-06 14:00:00+00:00,BULL,BEAR,FAST_2BAR,2,0.0177162205261491,0.19702851380523184
2024-03-06 21:00:00+00:00,BEAR,SIDEWAYS,FAST_2BAR,2,0.0502694817709423,0.3367999415566376
2024-03-07 09:00:00+00:00,SIDEWAYS,BULL,FAST_2BAR,2,0.3504698514722814,0.35046985147228144
2024-03-08 21:00:00+00:00,BULL,SIDEWAYS,FAST_2BAR,2,0.3883638828879288,0.38836388288792884
2024-03-11 02:00:00+00:00,SIDEWAYS,BEAR,NORMAL_3BAR,3,0.1525188215291641,0.15251882152916418
2024-03-11 09:00:00+00:00,BEAR,SIDEWAYS,NORMAL_3BAR,3,0.0872646565616172,0.12517446550236294
2024-03-11 22:00:00+00:00,SIDEWAYS,BULL,NORMAL_3BAR,3,0.1640896125439988,0.1640896125439988
2024-03-17 06:00:00+00:00,BULL,SIDEWAYS,FAST_2BAR,2,0.2686046500334242,0.26860465003342426
2024-03-21 06:00:00+00:00,SIDEWAYS,BULL,FAST_2BAR,2,0.2995740445026842,0.2995740445026842
2024-03-23 08:00:00+00:00,BULL,SIDEWAYS,FAST_2BAR,2,0.0589303936237746,0.29758356351205856
2024-04-10 18:00:00+00:00,SIDEWAYS,BEAR,FAST_2BAR,2,0.2061208192912442,0.20612081929124426
2024-04-11 18:00:00+00:00,BEAR,BULL,FAST_2BAR,2,0.0343968617694118,0.4059358047711311
2024-04-12 17:00:00+00:00,BULL,BEAR,FAST_2BAR,2,0.0410716204689497,0.5014150275397977
2024-04-14 23:00:00+00:00,BEAR,SIDEWAYS,FAST_2BAR,2,0.1216892919481281,0.3415363754482062
2024-04-15 06:00:00+00:00,SIDEWAYS,BULL,NORMAL_3BAR,3,0.1415963170714518,0.14159631707145182
2024-04-15 20:00:00+00:00,BULL,BEAR,NORMAL_3BAR,3,0.1125576332668746,0.15349875628682697
2024-04-17 10:00:00+00:00,BEAR,SIDEWAYS,FAST_2BAR,2,0.2187309868159518,0.2641554359200505
2024-04-19 08:00:00+00:00,SIDEWAYS,BULL,FAST_2BAR,2,0.3185843636432538,0.3185843636432539
2024-04-20 07:00:00+00:00,BULL,SIDEWAYS,FAST_2BAR,2,0.2932340247434672,0.29323402474346727
2024-05-03 14:00:00+00:00,SIDEWAYS,BULL,NORMAL_3BAR,3,0.1400023172505259,0.14000231725052592
2024-05-05 02:00:00+00:00,BULL,SIDEWAYS,FAST_2BAR,2,0.2787177205211885,0.2862719901217269
2024-05-14 22:00:00+00:00,SIDEWAYS,BEAR,FAST_2BAR,2,0.2152734729615441,0.2152734729615441
2024-05-15 16:00:00+00:00,BEAR,BULL,FAST_2BAR,2,0.1110660874274021,0.1843436125888515
2024-05-16 18:00:00+00:00,BULL,SIDEWAYS,NORMAL_3BAR,3,0.1316748551505344,0.13167485515053445
2024-05-19 21:00:00+00:00,SIDEWAYS,BEAR,FAST_2BAR,2,0.1864413588369378,0.1864413588369378
2024-05-20 13:00:00+00:00,BEAR,BULL,FAST_2BAR,2,0.0171716275085018,0.3596191906085323
2024-05-22 01:00:00+00:00,BULL,SIDEWAYS,FAST_2BAR,2,0.0788904760216375,0.2932602967583895
2024-05-24 04:00:00+00:00,SIDEWAYS,BEAR,NORMAL_3BAR,3,0.1301202746530854,0.1301202746530854
2024-05-25 07:00:00+00:00,BEAR,SIDEWAYS,FAST_2BAR,2,0.2664338535698169,0.26643385356981697
2024-05-26 15:00:00+00:00,SIDEWAYS,BEAR,FAST_2BAR,2,0.2766023061529576,0.27660230615295767
2024-05-27 07:00:00+00:00,BEAR,SIDEWAYS,FAST_2BAR,2,0.2256596400499952,0.22565964004999522
2024-05-27 17:00:00+00:00,SIDEWAYS,BULL,NORMAL_3BAR,3,0.1258778743163601,0.1258778743163601
2024-05-28 11:00:00+00:00,BULL,SIDEWAYS,FAST_2BAR,2,0.0615689684326015,0.21923959007976973
