character_rule,lookback_min,hold_min,manhattan_distance,trades,wr,net,exp,pf,dd,ls,wr_change_pp,exp_retention,pf_retention,dd_cap,ls_warning_threshold,risk_clustering_warning,economically_viable,performance_stable
RV_LOW__RANGE_MID,60,240,0,59,0.5084745762711864,57.16120393966782,0.9688339650791156,1.5229041255549776,32.70494205031651,5,-8.363068688670827,0.263298280535475,0.6312432759757832,71.8966883555425,12,False,False,False
RV_LOW__RANGE_MID,60,120,1,59,0.423728813559322,-3.361887469108974,-0.0569811435442199,0.9562777848601101,29.161112443818563,6,-16.83764495985727,-0.01548566385873252,0.39637683786428834,71.8966883555425,12,False,False,False
RV_LOW__RANGE_MID,60,360,1,59,0.5423728813559322,97.11189794493171,1.645964371947995,1.764339244695023,43.485634584963535,4,-4.973238180196249,0.4473208047791451,0.731318056117328,71.8966883555425,12,False,True,False
RV_LOW__RANGE_MID,120,240,1,66,0.3333333333333333,-15.642064538780582,-0.23700097786031185,0.9146973468760422,131.08575725733922,12,-25.877192982456137,-0.06440933349271101,0.37914175953655327,71.8966883555425,12,False,False,False
