partition,date_utc,window_id,entry_name,entry_fraction,entry_ts,entry_px,H,L,target_name,risk_name,target_px,boundary_px,exit_ts,exit_px,exit_reason,hold_min,pnl_0,pnl_5
august,2026-08-13,august|2026-08-13|2026-08-13T14:40:00+00:00,F75,0.75,2026-08-13 15:05:00+00:00,1890.75,1896.19,1874.43,E10,D30,1898.366,1884.222,2026-08-13 16:00:00+00:00,1879.19,CLOSE_INVALIDATION,55.0,-3.4569879677376787,-3.9536826324374936
august,2026-08-13,august|2026-08-13|2026-08-13T14:40:00+00:00,F75,0.75,2026-08-13 15:05:00+00:00,1890.75,1896.19,1874.43,E10,D40,1898.366,1882.046,2026-08-13 16:00:00+00:00,1879.19,CLOSE_INVALIDATION,55.0,-3.4569879677376787,-3.9536826324374936
august,2026-08-13,august|2026-08-13|2026-08-13T14:40:00+00:00,F75,0.75,2026-08-13 15:05:00+00:00,1890.75,1896.19,1874.43,E10,D50,1898.366,1879.8700000000001,2026-08-13 16:00:00+00:00,1879.19,CLOSE_INVALIDATION,55.0,-3.4569879677376787,-3.9536826324374936
august,2026-08-13,august|2026-08-13|2026-08-13T14:40:00+00:00,F75,0.75,2026-08-13 15:05:00+00:00,1890.75,1896.19,1874.43,E10,D60,1898.366,1877.694,2026-08-13 16:40:00+00:00,1869.17,CLOSE_INVALIDATION,95.0,-6.106730133544891,-6.600776380287876
august,2026-08-13,august|2026-08-13|2026-08-13T14:40:00+00:00,F75,0.75,2026-08-13 15:05:00+00:00,1890.75,1896.19,1874.43,E15,D30,1899.454,1884.222,2026-08-13 16:00:00+00:00,1879.19,CLOSE_INVALIDATION,55.0,-3.4569879677376787,-3.9536826324374936
august,2026-08-13,august|2026-08-13|2026-08-13T14:40:00+00:00,F75,0.75,2026-08-13 15:05:00+00:00,1890.75,1896.19,1874.43,E15,D40,1899.454,1882.046,2026-08-13 16:00:00+00:00,1879.19,CLOSE_INVALIDATION,55.0,-3.4569879677376787,-3.9536826324374936
august,2026-08-13,august|2026-08-13|2026-08-13T14:40:00+00:00,F75,0.75,2026-08-13 15:05:00+00:00,1890.75,1896.19,1874.43,E15,D50,1899.454,1879.8700000000001,2026-08-13 16:00:00+00:00,1879.19,CLOSE_INVALIDATION,55.0,-3.4569879677376787,-3.9536826324374936
august,2026-08-13,august|2026-08-13|2026-08-13T14:40:00+00:00,F75,0.75,2026-08-13 15:05:00+00:00,1890.75,1896.19,1874.43,E15,D60,1899.454,1877.694,2026-08-13 16:40:00+00:00,1869.17,CLOSE_INVALIDATION,95.0,-6.106730133544891,-6.600776380287876
august,2026-08-13,august|2026-08-13|2026-08-13T14:40:00+00:00,F75,0.75,2026-08-13 15:05:00+00:00,1890.75,1896.19,1874.43,E20,D30,1900.5420000000001,1884.222,2026-08-13 16:00:00+00:00,1879.19,CLOSE_INVALIDATION,55.0,-3.4569879677376787,-3.9536826324374936
august,2026-08-13,august|2026-08-13|2026-08-13T14:40:00+00:00,F75,0.75,2026-08-13 15:05:00+00:00,1890.75,1896.19,1874.43,E20,D40,1900.5420000000001,1882.046,2026-08-13 16:00:00+00:00,1879.19,CLOSE_INVALIDATION,55.0,-3.4569879677376787,-3.9536826324374936
august,2026-08-13,august|2026-08-13|2026-08-13T14:40:00+00:00,F75,0.75,2026-08-13 15:05:00+00:00,1890.75,1896.19,1874.43,E20,D50,1900.5420000000001,1879.8700000000001,2026-08-13 16:00:00+00:00,1879.19,CLOSE_INVALIDATION,55.0,-3.4569879677376787,-3.9536826324374936
august,2026-08-13,august|2026-08-13|2026-08-13T14:40:00+00:00,F75,0.75,2026-08-13 15:05:00+00:00,1890.75,1896.19,1874.43,E20,D60,1900.5420000000001,1877.694,2026-08-13 16:40:00+00:00,1869.17,CLOSE_INVALIDATION,95.0,-6.106730133544891,-6.600776380287876
august,2026-08-20,august|2026-08-20|2026-08-20T15:35:00+00:00,F75,0.75,2026-08-20 15:40:00+00:00,2301.295,2318.78,2248.84,E10,D30,2325.7740000000003,2280.313,2026-08-20 15:55:00+00:00,2325.7740000000003,TARGET,15.0,4.918527177089471,4.665994179999533
august,2026-08-20,august|2026-08-20|2026-08-20T15:35:00+00:00,F75,0.75,2026-08-20 15:40:00+00:00,2301.295,2318.78,2248.84,E10,D40,2325.7740000000003,2273.319,2026-08-20 15:55:00+00:00,2325.7740000000003,TARGET,15.0,4.918527177089471,4.665994179999533
