lane,parent_n,parent_interventions,h2_retained_n,h2_interventions,winner_preservation,base_episode_wr,candidate_episode_wr,base_episode_pf,candidate_episode_pf,base_episode_net,candidate_episode_net,base_episode_gross_loss,candidate_episode_gross_loss,base_stack_pf,candidate_stack_pf,base_stack_net,candidate_stack_net,stack_net_improvement,base_stack_pf_5bps,candidate_stack_pf_5bps,base_stack_net_5bps,candidate_stack_net_5bps,stack_net_improvement_5bps,adequate_blocks,positive_blocks_raw,positive_blocks_5bps,eligible,b1_net_improvement,b1_net_improvement_5bps,b2_net_improvement,b2_net_improvement_5bps,b3_net_improvement,b3_net_improvement_5bps,b4_net_improvement,b4_net_improvement_5bps,b5_net_improvement,b5_net_improvement_5bps,b6_net_improvement,b6_net_improvement_5bps
G_FAST10,617,36,205,3,0.9891304347826086,0.5348460291734197,0.5559157212317666,1.3251753731320466,1.2929645072419038,448.81841275479366,398.02973990194386,1380.2349434762953,1358.6278544427446,1.3064354291509468,1.2769100007012975,448.8184127547937,398.0297399019438,-50.78867285284991,1.151280715633054,1.1235770810617816,240.56841275479363,192.5297399019438,-48.03867285284983,6,2,2,False,-26.593148355069587,-26.34314835506961,-6.32637365063465,-5.326373650634679,-39.571070494302134,-39.07107049430212,11.208187159783407,11.708187159783407,-2.3442725946785004,-2.0942725946785004,12.838005082051684,13.088005082051694
G_SHALLOW25,617,40,203,4,1.0,0.5348460291734197,0.5688816855753647,1.3251753731320466,1.4001829213601469,448.81841275479366,505.9571313553933,1380.2349434762953,1264.3146529985324,1.3064354291509468,1.3753973295172905,448.8184127547937,505.95713135539336,57.138718600599645,1.151280715633054,1.2053731379441155,240.56841275479363,300.95713135539324,60.38871860059962,6,5,5,True,8.202210021199804,8.452210021199793,11.721702548140428,12.471702548140428,-30.562178848798908,-30.062178848798908,9.95528826634498,10.70528826634498,26.006807984936557,26.506807984936557,31.81488862877685,32.31488862877685
G_FAST10_SHALLOW25,617,27,208,3,1.0,0.5348460291734197,0.5607779578606159,1.3251753731320466,1.3424325460819762,448.81841275479366,456.63092379245313,1380.2349434762953,1333.4916000745393,1.3064354291509468,1.32188091775117,448.8184127547937,456.63092379245313,7.812511037659419,1.151280715633054,1.1626897743176412,240.56841275479363,250.38092379245313,9.812511037659505,6,4,4,True,8.202210021199804,8.452210021199793,10.890585526863731,11.640585526863731,-30.24531363318161,-30.245313633181595,8.471296635404372,8.971296635404372,-2.3442725946785004,-2.0942725946785004,12.838005082051684,13.088005082051694
G_FAST10_OR_SHALLOW25,617,49,200,4,0.9891304347826086,0.5348460291734197,0.5640194489465153,1.3251753731320466,1.3469352302666997,448.81841275479366,447.355947464884,1380.2349434762953,1289.4509073667377,1.3064354291509468,1.327360281060327,448.8184127547937,447.35594746488414,-1.4624652899095736,1.151280715633054,1.1637760044812484,240.56841275479363,243.105947464884,2.5375347100903696,6,3,3,False,-26.593148355069587,-26.34314835506961,-5.495256629357954,-4.495256629357982,-39.88793570991943,-38.88793570991943,12.692178790724014,13.442178790724014,26.006807984936557,26.506807984936557,31.81488862877685,32.31488862877685
