zone,selected_filter,selection_label,dev_raw_n,dev_filtered_n,dev_accepted_n,dev_accepted_retention,dev_wr,dev_pf,dev_expectancy,dev_total_net,dev_portfolio_wr,dev_portfolio_pf,dev_portfolio_expectancy,dev_portfolio_total_net,external_raw_n,external_accepted_n,external_accepted_retention,external_wr,external_pf,external_expectancy,external_total_net,reference_validation_raw_n,reference_validation_accepted_n,reference_validation_accepted_retention,reference_validation_wr,reference_validation_pf,reference_validation_expectancy,reference_validation_total_net,replication_supported
RAW_0530,TOUCH_FIRST_HALF,BEST_BELOW_75,46,41,37,0.8043478260869565,0.6756756756756757,1.4134097783669737,0.4868724181523816,18.01427947163812,0.6875,1.3940995339475015,0.516122574547007,49.54776715651268,21.0,17.0,0.8095238095238095,0.7647058823529411,3.0223654605522166,1.5515421796860036,26.37621705466206,14.0,11.0,0.7857142857142857,0.8181818181818182,1.7332457366704708,0.7458081721093528,8.20388989320288,False
RAW_2330,K1_FIRST_HALF,BEST_BELOW_75,31,25,25,0.8064516129032258,0.68,1.6695366392098234,0.43271280914965826,10.817820228741457,0.6941176470588235,1.4485853934347295,0.5188090224146142,44.09876690524221,20.0,14.0,0.7,0.8571428571428571,4.149255051710708,2.0479084361073747,28.670718105503244,19.0,14.0,0.7368421052631579,0.7857142857142857,3.217677626486328,1.02631948678867,14.36847281504138,False
