entry_filter,management,scope,baseline_n,retention,trades_n,wr,pf,expectancy,total_net,avg_win,avg_loss,max_dd,max_loss_streak,abort_n,abort_rate,trades_per_week,min_nominal_rr
LOW_BAD_Q65,NO_ABORT,development,38,0.6578947368421053,25,0.48,0.4271960968672051,-0.48886169202803326,-12.22154230070083,0.7595669797875017,-1.6412573890885267,14.292324015277783,5,0,0.0,0.18095258611404322,1.0
LOW_BAD_Q65,NO_ABORT,external,38,0.8157894736842105,31,0.6774193548387096,2.1604259057921142,1.0010945259299129,31.0339303038273,2.751309491597688,-2.6743569019724136,10.190293871780984,5,0,0.0,0.31225829660940735,1.0
LOW_BAD_Q65,NO_ABORT,reference_validation,20,0.8,16,0.5625,0.7535526606585603,-0.15757810082648047,-2.5212496132236875,0.856569899501542,-1.4614826726767949,6.010815141684501,3,0,0.0,0.21416051415520265,1.0
LOW_BAD_Q65,NO_ABORT,POOLED_REUSED_EXTVAL,58,0.8103448275862069,47,0.6382978723404256,1.771155974471593,0.6066527806511406,28.51268069060361,2.1828876139688442,-2.174938101674218,10.190293871780984,5,0,0.0,0.14036210436498414,1.0
LOW_BAD_Q65,NO_ABORT,POOLED_MAJOR,96,0.75,72,0.5833333333333334,1.279387005826458,0.22626581097087195,16.29113838990278,1.7762245756313182,-1.943676459553752,17.158634078260405,5,0,0.0,0.21502279817614592,1.0
NO_SIDEWAYS_LOW_BAD_Q75,NO_ABORT,development,38,0.6578947368421053,25,0.52,0.5407808087635837,-0.30859810144437266,-7.714952536109317,0.6988615511634946,-1.4000127251028953,9.486688577132377,4,0,0.0,0.18095258611404322,1.0
NO_SIDEWAYS_LOW_BAD_Q75,NO_ABORT,external,38,0.7105263157894737,27,0.6296296296296297,1.7739933741738694,0.7666424156677052,20.69934522302804,2.7907596613383636,-2.6743569019724136,10.190293871780984,5,0,0.0,0.27196690349851604,1.0
NO_SIDEWAYS_LOW_BAD_Q75,NO_ABORT,reference_validation,20,0.95,19,0.631578947368421,0.9649705657985781,-0.018861283043860623,-0.35836437783335184,0.8226678609086845,-1.4614826726767949,6.010815141684501,3,0,0.0,0.25431561055930313,1.0
NO_SIDEWAYS_LOW_BAD_Q75,NO_ABORT,POOLED_REUSED_EXTVAL,58,0.7931034482758621,46,0.6304347826086957,1.5501436036687168,0.442195235765102,20.340980845194693,1.9763768473674617,-2.174938101674218,10.190293871780984,5,0,0.0,0.13737567661253766,1.0
NO_SIDEWAYS_LOW_BAD_Q75,NO_ABORT,POOLED_MAJOR,96,0.7395833333333334,71,0.5915492957746479,1.23479757370544,0.17783138463500534,12.62602830908538,1.580955446161472,-1.8542793251619465,10.403365274202145,5,0,0.0,0.21203637042369944,1.0
BASE,REFINED_ABORT,development,38,1.0,38,0.5,0.3709050123915106,-0.5818879170537187,-22.111740848041308,0.6861448567750991,-1.8499206908825365,22.862514390422657,4,1,0.02631578947368421,0.2681132537710426,1.0
BASE,REFINED_ABORT,external,38,1.0,38,0.631578947368421,1.9515630518748355,0.90934258663772,34.55501829223336,2.9528739067401637,-2.5938539621093253,13.5879602068866,7,0,0.0,0.38057955318863546,1.0
BASE,REFINED_ABORT,reference_validation,20,1.0,20,0.65,0.9999324510346699,-3.455257483556129e-05,-0.0006910514967112258,0.7868990505569887,-1.4614826726767949,6.010815141684501,3,0,0.0,0.2677006426940033,1.0
BASE,REFINED_ABORT,POOLED_REUSED_EXTVAL,58,1.0,58,0.6379310344827587,1.742395994072901,0.5957642627713217,34.554327240736654,2.1918557140271564,-2.2163968656318156,13.5879602068866,7,0,0.0,0.1732128096418953,1.0
BASE,REFINED_ABORT,POOLED_MAJOR,96,1.0,96,0.5833333333333334,1.1523094107911755,0.12961027492390984,12.442586392695345,1.680989530316637,-2.042320682625908,27.40163750407781,7,1,0.010416666666666666,0.28669706423486124,1.0
NO_SIDEWAYS,REFINED_ABORT,development,38,0.8421052631578947,32,0.53125,0.5259759088296259,-0.316416027801968,-10.125312889662975,0.6608835920226097,-1.424022263603156,11.547848928512847,3,1,0.03125,0.2316193102259753,1.0
NO_SIDEWAYS,REFINED_ABORT,external,38,0.7368421052631579,28,0.6071428571428571,1.7666083886573607,0.7352695924971815,20.58754858992108,2.7907596613383636,-2.4413968775301,10.190293871780984,5,0,0.0,0.2820397517762389,1.0
NO_SIDEWAYS,REFINED_ABORT,reference_validation,20,1.0,20,0.65,0.9999324510346699,-3.455257483556129e-05,-0.0006910514967112258,0.7868990505569887,-1.4614826726767949,6.010815141684501,3,0,0.0,0.2677006426940033,1.0
NO_SIDEWAYS,REFINED_ABORT,POOLED_REUSED_EXTVAL,58,0.8275862068965517,48,0.625,1.5551151228815072,0.428892865383841,20.58685753842437,1.9224200633331008,-2.0603191311982596,10.190293871780984,5,0,0.0,0.14334853211743062,1.0
NO_SIDEWAYS,REFINED_ABORT,POOLED_MAJOR,96,0.8333333333333334,80,0.5875,1.1789948094082168,0.13076930810951742,10.461544648761393,1.4661196375399448,-1.771093282291394,12.456052301419167,5,1,0.0125,0.23891422019571767,1.0
LOW_BAD_Q75,REFINED_ABORT,development,38,0.7368421052631579,28,0.5,0.3978798038227093,-0.5298282270385777,-14.835190357080176,0.700218834618768,-1.7598752886959235,16.97558991546737,4,0,0.0,0.2026668964477284,1.0
LOW_BAD_Q75,REFINED_ABORT,external,38,0.8421052631578947,32,0.6875,2.191271410322848,0.9955890369747875,31.8588491831932,2.663746281950788,-2.6743569019724136,10.190293871780984,5,0,0.0,0.32233114488713016,1.0
LOW_BAD_Q75,REFINED_ABORT,reference_validation,20,0.95,19,0.631578947368421,0.9649705657985781,-0.018861283043860623,-0.35836437783335184,0.8226678609086845,-1.4614826726767949,6.010815141684501,3,0,0.0,0.25431561055930313,1.0
LOW_BAD_Q75,REFINED_ABORT,POOLED_REUSED_EXTVAL,58,0.8793103448275862,51,0.6666666666666666,1.851964335447781,0.6176565648109775,31.500484805359854,2.0139538980535754,-2.174938101674218,10.190293871780984,5,0,0.0,0.15230781537477003,1.0
LOW_BAD_Q75,REFINED_ABORT,POOLED_MAJOR,96,0.8229166666666666,79,0.6075949367088608,1.2704869160566006,0.21095309428202128,16.66529444827968,1.630781171218423,-1.9874903796840202,17.523603095173023,5,0,0.0,0.23592779244327122,1.0
LOW_BAD_Q65,REFINED_ABORT,development,38,0.6578947368421053,25,0.48,0.4271960968672051,-0.48886169202803326,-12.22154230070083,0.7595669797875017,-1.6412573890885267,14.292324015277783,5,0,0.0,0.18095258611404322,1.0
LOW_BAD_Q65,REFINED_ABORT,external,38,0.8157894736842105,31,0.6774193548387096,2.1604259057921142,1.0010945259299129,31.0339303038273,2.751309491597688,-2.6743569019724136,10.190293871780984,5,0,0.0,0.31225829660940735,1.0
LOW_BAD_Q65,REFINED_ABORT,reference_validation,20,0.8,16,0.5625,0.7535526606585603,-0.15757810082648047,-2.5212496132236875,0.856569899501542,-1.4614826726767949,6.010815141684501,3,0,0.0,0.21416051415520265,1.0
LOW_BAD_Q65,REFINED_ABORT,POOLED_REUSED_EXTVAL,58,0.8103448275862069,47,0.6382978723404256,1.771155974471593,0.6066527806511406,28.51268069060361,2.1828876139688442,-2.174938101674218,10.190293871780984,5,0,0.0,0.14036210436498414,1.0
LOW_BAD_Q65,REFINED_ABORT,POOLED_MAJOR,96,0.75,72,0.5833333333333334,1.279387005826458,0.22626581097087195,16.29113838990278,1.7762245756313182,-1.943676459553752,17.158634078260405,5,0,0.0,0.21502279817614592,1.0
NO_SIDEWAYS_LOW_BAD_Q75,REFINED_ABORT,development,38,0.6578947368421053,25,0.52,0.5407808087635837,-0.30859810144437266,-7.714952536109317,0.6988615511634946,-1.4000127251028953,9.486688577132377,4,0,0.0,0.18095258611404322,1.0
NO_SIDEWAYS_LOW_BAD_Q75,REFINED_ABORT,external,38,0.7105263157894737,27,0.6296296296296297,1.7739933741738694,0.7666424156677052,20.69934522302804,2.7907596613383636,-2.6743569019724136,10.190293871780984,5,0,0.0,0.27196690349851604,1.0
NO_SIDEWAYS_LOW_BAD_Q75,REFINED_ABORT,reference_validation,20,0.95,19,0.631578947368421,0.9649705657985781,-0.018861283043860623,-0.35836437783335184,0.8226678609086845,-1.4614826726767949,6.010815141684501,3,0,0.0,0.25431561055930313,1.0
NO_SIDEWAYS_LOW_BAD_Q75,REFINED_ABORT,POOLED_REUSED_EXTVAL,58,0.7931034482758621,46,0.6304347826086957,1.5501436036687168,0.442195235765102,20.340980845194693,1.9763768473674617,-2.174938101674218,10.190293871780984,5,0,0.0,0.13737567661253766,1.0
NO_SIDEWAYS_LOW_BAD_Q75,REFINED_ABORT,POOLED_MAJOR,96,0.7395833333333334,71,0.5915492957746479,1.23479757370544,0.17783138463500534,12.62602830908538,1.580955446161472,-1.8542793251619465,10.403365274202145,5,0,0.0,0.21203637042369944,1.0
