hour_wib,lookback_min,hold_min,character_rule,trades,net_wins,net_losses,win_rate,gross_pnl,fees,net_pnl,expectancy,net_per_100,pf,max_dd,max_loss_streak,max_win_streak,evaluable_anchors,supportive_anchors,y2022_trades,y2022_wr,y2022_net,y2022_exp,y2022_pf,y2023_trades,y2023_wr,y2023_net,y2023_exp,y2023_pf,2022H1_trades,2022H1_wr,2022H1_exp,2022H1_pf,2022H2_trades,2022H2_wr,2022H2_exp,2022H2_pf,2023H1_trades,2023H1_wr,2023H1_exp,2023H1_pf,2023H2_trades,2023H2_wr,2023H2_exp,2023H2_pf,positive_halves,min_half_exp,temporal_gate,strict_gate,plateau_supportive,strict_temporal
5,60,120,ALL,2077,852,1225,0.4102070293692826,816.3608606941156,1557.75,-741.3891393058844,-0.3569519207057701,-35.69519207057701,0.8048984941224256,892.7819839503247,28,18,4,0,1040,0.42403846153846153,-574.6282240561206,-0.5525271385155006,0.7802362990684661,1037,0.39633558341369335,-166.76091524976363,-0.1608109115233979,0.8593046639295622,512,0.412109375,-0.6846101161562661,0.7391153282085801,524,0.4312977099236641,-0.6220750753604021,0.7435693046849068,514,0.42412451361867703,-0.15657292288679844,0.8770286606562321,519,0.36801541425818884,-0.16635167323785197,0.8369646084353617,0,-0.6846101161562661,False,False,False,False
5,60,120,DRIVE_UP,1015,390,625,0.3842364532019704,612.5972673153942,761.25,-148.65273268460572,-0.1464558942705475,-14.64558942705475,0.9142942881611299,325.89680956636454,19,11,4,0,468,0.36324786324786323,-203.14035073080515,-0.43406057848462637,0.8283955274420994,547,0.40219378427787933,54.48761804619948,0.09961173317403926,1.0989452272130575,246,0.3333333333333333,-1.168104511187886,0.6001080200367841,220,0.39090909090909093,0.1397340005305298,1.0660833673978982,246,0.4349593495934959,0.3677182005567559,1.3420810831158592,297,0.37373737373737376,-0.12129678388975902,0.8735923167435682,2,-1.168104511187886,False,False,False,False
5,60,120,DRIVE_DOWN,1062,462,600,0.4350282485875706,203.76359337872123,796.5,-592.7364066212788,-0.5581322096245562,-55.813220962455624,0.7130386949503661,714.7285446581767,20,12,4,0,572,0.4737762237762238,-371.4878733253157,-0.6494543239953072,0.740396946718959,490,0.38979591836734695,-221.24853329596306,-0.4515276189713532,0.6513453619442101,266,0.4849624060150376,-0.23746868315709874,0.8989341892314816,304,0.4605263157894737,-1.1733842750183134,0.5574216397559418,268,0.4141791044776119,-0.6378252227640907,0.5617139049641185,222,0.36036036036036034,-0.2266278089873275,0.7942823500857118,0,-1.1733842750183134,False,False,False,False
5,60,120,STR_B0_20,418,143,275,0.34210526315789475,20.972911765151423,313.5,-292.5270882348485,-0.699825569939829,-69.9825569939829,0.6052078045287568,312.6285697177279,16,8,4,0,229,0.33624454148471616,-259.9258588100514,-1.135047418384504,0.5354399787500425,189,0.3492063492063492,-32.60122942479717,-0.17249327737987918,0.8203343308937668,94,0.2765957446808511,-1.797817847802764,0.29301806972935523,134,0.373134328358209,-0.9120912117493585,0.618625156202219,111,0.40540540540540543,0.04371471669911216,1.043947093702511,78,0.2692307692307692,-0.48017388433844344,0.4727961837270407,1,-1.797817847802764,False,False,False,False
5,60,120,STR_B20_40,416,169,247,0.40625,122.09471080642729,312.0,-189.90528919357268,-0.4565030990230113,-45.65030990230113,0.7269946086631541,197.62118812363312,20,7,4,0,221,0.4298642533936652,-147.1616382772392,-0.6658897659603584,0.7101816184979314,195,0.37948717948717947,-42.74365091633349,-0.21919820982735125,0.7724441963862676,93,0.40860215053763443,-0.9058158003621095,0.658208658407976,128,0.4453125,-0.491568506590336,0.7592040073524519,101,0.43564356435643564,-0.1303637997167857,0.8799337348824061,94,0.3191489361702128,-0.31464794835040577,0.6216615834083995,0,-0.9058158003621095,False,False,False,False
5,60,120,STR_B40_60,399,161,238,0.40350877192982454,101.02390390349166,299.25,-198.22609609650837,-0.49680725838723905,-49.6807258387239,0.7253795987113475,311.3222353041168,12,6,4,0,193,0.42487046632124353,-72.32949682225818,-0.3747642322396797,0.8460533287966628,206,0.38349514563106796,-125.89659927425018,-0.611148540166263,0.5003781611863795,107,0.3925233644859813,-0.7775846859150511,0.70761758706034,85,0.4588235294117647,-0.22353286689601853,0.8974457037435711,99,0.37373737373737376,-0.7457939752640763,0.4913075985385666,106,0.3867924528301887,-0.4926366092102552,0.5112360184428707,0,-0.7775846859150511,False,False,False,False
5,60,120,STR_B60_80,403,182,221,0.45161290322580644,238.78350772937603,302.25,-63.46649227062401,-0.157485092482938,-15.748509248293798,0.9091906734982207,182.78468287500152,11,9,4,0,198,0.4797979797979798,30.925749874777267,0.15619065593321851,1.070501753037292,205,0.424390243902439,-94.39224214540127,-0.4604499616848842,0.6372963402780607,101,0.45544554455445546,0.020172137565697645,1.0090789432941594,95,0.49473684210526314,-0.12431085694168476,0.9448782231105028,92,0.44565217391304346,-0.25518988068987564,0.8216135207481459,111,0.40540540540540543,-0.6462436663930736,0.44089667053128506,1,-0.6462436663930736,False,False,False,False
5,60,120,STR_B80_100,441,197,244,0.4467120181405896,333.48582648966914,330.75,2.7358264896691367,0.006203688185190786,0.6203688185190787,1.002902038314775,158.3780073989687,14,12,4,0,199,0.4623115577889447,-126.13698002134932,-0.6338541709615544,0.802598304783478,242,0.43388429752066116,128.87280651101844,0.5325322583099935,1.4242872420598145,117,0.5042735042735043,-0.13778168244527522,0.9538235894655825,82,0.4024390243902439,-1.3416649167713668,0.6204761801979732,111,0.4594594594594595,0.22654955341073527,1.159542267754997,130,0.4153846153846154,0.8049729173754602,1.7207098536533025,2,-1.3416649167713668,False,False,False,False
5,60,120,EFF_LOW,664,247,417,0.37198795180722893,147.24317541777205,498.0,-350.7568245822279,-0.528248229792512,-52.824822979251195,0.7279056747877165,374.4528904862287,18,8,4,0,337,0.3620178041543027,-293.488063189968,-0.8708844605043561,0.6845778532161331,327,0.382262996941896,-57.26876139225998,-0.1751338268876452,0.8403163830272999,157,0.33121019108280253,-1.4838629791022273,0.509545427433294,177,0.3785310734463277,-0.7840765521343055,0.695293678096206,171,0.45614035087719296,0.10257067545574042,1.0898921423572214,156,0.30128205128205127,-0.479540685225587,0.5425148292896292,1,-1.4838629791022273,False,False,False,False
5,60,120,EFF_MID,689,293,396,0.42525399129172714,303.7878778621369,516.75,-212.96212213786313,-0.3090887113757085,-30.90887113757085,0.8166587119282717,355.94748659497424,21,12,4,0,351,0.4358974358974359,-168.26753085537263,-0.4793946748016314,0.7904987952579372,338,0.41420118343195267,-44.694591282490535,-0.1322325185872501,0.87528697214399,178,0.39325842696629215,-0.5455751859597272,0.7760902676391948,172,0.47674418604651164,-0.5508992348978228,0.7435385802474526,165,0.4,-0.23078904833315025,0.8122665840389631,170,0.4235294117647059,-0.04464210004940973,0.9511013467490118,0,-0.5508992348978228,False,False,False,False
