role,partition,visit_n,lane,n,wr,pf,expectancy,net,wr_5bps,pf_5bps,expectancy_5bps,net_5bps,rescue_rate,rescue_rate_5bps,combined_pf,combined_expectancy,combined_net,combined_pf_5bps,combined_expectancy_5bps,combined_net_5bps,represented_parent_loss,overlay_pf,overlay_net,overlay_pf_5bps,overlay_net_5bps
CENTRAL,external,2,REC_H2,125,0.272,1.4415050515857424,0.902958111300749,112.86976391259363,0.264,1.2930197021066152,0.6529581113007489,81.61976391259361,0.24,0.24,0.5999307895920389,-1.4956924624845715,-186.96155781057143,0.5154421216268752,-1.9956924624845718,-249.46155781057146,299.83132172316516,1.4562953910177487,460.4025458331058,1.3355848212329442,360.90254583310576
CENTRAL,reference_validation,2,REC_H2,139,0.302158273381295,1.3385704938337792,0.33063541427928467,45.95832258482057,0.2733812949640288,1.069696634352086,0.08063541427928465,11.208322584820566,0.2517985611510791,0.2302158273381295,0.5274585963001227,-0.8765712296077962,-121.84340091548367,0.38437862822952323,-1.3765712296077963,-191.3434009154837,167.80172350030423,1.2016521707611343,127.91608264247438,1.0196241756510611,13.916082642474354
CLOCK_SUPPORT,external,2,REC_H2,134,0.30597014925373134,1.3252662228752055,0.6802829867539407,91.15792022502805,0.2835820895522388,1.1895803449973736,0.43028298675394056,57.657920225028036,0.26119402985074625,0.26119402985074625,0.6132570662367688,-1.4058221924719831,-188.38017379124574,0.5240719054019691,-1.9058221924719834,-255.38017379124577,279.53809401627376,1.467760806644652,476.2080134730715,1.341885297285559,371.70801347307133
CLOCK_SUPPORT,reference_validation,2,REC_H2,129,0.2248062015503876,1.48496570224892,0.3709062752127491,47.84690950244463,0.21705426356589147,1.1259377092770328,0.12090627521274905,15.596909502444626,0.20930232558139536,0.20155038759689922,0.5264643688004705,-0.7587431977540375,-97.87787251027085,0.37110591690781586,-1.2587431977540378,-162.37787251027086,145.72478201271548,1.56281585767277,280.36930062660224,1.296813877000592,169.1193006266022
REF_SUPPORT,external,2,REC_H2,127,0.28346456692913385,0.9895954285304145,-0.02223719050897639,-2.8241231946400016,0.25984251968503935,0.882659504364563,-0.2722371905089764,-34.57412319464,0.2440944881889764,0.2440944881889764,0.4323159778861522,-2.0387371862610473,-258.919622655153,0.3604030614102458,-2.5387371862610473,-322.419622655153,256.09549946051294,1.3088753073555555,335.46461507729765,1.19807508988214,228.71461507729762
REF_SUPPORT,reference_validation,2,REC_H2,150,0.35333333333333333,1.4117803075101862,0.3813870709204651,57.20806063806976,0.3333333333333333,1.1203240431479173,0.13138707092046506,19.70806063806976,0.3,0.29333333333333333,0.5541115480705086,-0.7803688128354711,-117.05532192532067,0.3913083604807627,-1.280368812835471,-192.05532192532067,174.26338256339045,1.2679019632062072,166.05125776556162,1.0593961160722567,41.30125776556157
