date_wib,decision_t_utc,predicted,p_buy,p_neutral,p_sell,trade,a511_pnl,a511_win
2024-03-05,2024-03-04 23:00:00+00:00,SELL_COMPATIBLE,0.4205579549196627,0.00039397800080344646,0.5790480670795338,True,-4.7500000000000036,False
2024-03-12,2024-03-11 23:00:00+00:00,SELL_COMPATIBLE,0.41909359086762255,0.04282970819045156,0.5380767009419258,True,5.999999999999979,True
2024-03-19,2024-03-18 23:00:00+00:00,SELL_COMPATIBLE,0.4727153479817492,0.01026659003499309,0.5170180619832577,True,5.999999999999979,True
2024-03-26,2024-03-25 23:00:00+00:00,BUY_COMPATIBLE,0.563407507195376,0.0043846037913944525,0.4322078890132295,False,0.15243729126698868,True
2024-04-02,2024-04-01 23:00:00+00:00,BUY_COMPATIBLE,0.5666179960959993,0.03463583744534583,0.39874616645865485,False,5.999999999999923,True
2024-04-09,2024-04-08 23:00:00+00:00,SELL_COMPATIBLE,0.4203456699539512,0.06495430484661868,0.5147000251994301,True,6.000000000000034,True
2024-04-16,2024-04-15 23:00:00+00:00,SELL_COMPATIBLE,0.43022499036519674,9.373389414849574e-05,0.5696812757406547,True,5.999999999999979,True
2024-04-23,2024-04-22 23:00:00+00:00,SELL_COMPATIBLE,0.48642062362743704,0.018413188030960745,0.49516618834160225,True,5.094038573191823,True
2024-04-30,2024-04-29 23:00:00+00:00,BUY_COMPATIBLE,0.5168382997947362,0.012614194988044648,0.47054750521721916,False,-4.7500000000000036,False
2024-05-07,2024-05-06 23:00:00+00:00,BUY_COMPATIBLE,0.5009688614421773,0.05018196128968425,0.44884917726813833,False,-0.43723657362545953,False
2024-05-14,2024-05-13 23:00:00+00:00,BUY_COMPATIBLE,0.4461055339136154,0.1192874007319703,0.43460706535441435,False,0.9920381048920408,True
2024-05-21,2024-05-20 23:00:00+00:00,BUY_COMPATIBLE,0.487335508704332,0.026603477415448665,0.48606101388021944,False,-4.7500000000000036,False
2024-05-28,2024-05-27 23:00:00+00:00,BUY_COMPATIBLE,0.49756980540455736,0.10001378092562963,0.4024164136698129,False,6.000000000000034,True
2024-06-04,2024-06-03 23:00:00+00:00,BUY_COMPATIBLE,0.48751854679553014,0.08194106523273396,0.43054038797173577,False,-0.8144103270741603,False
2024-06-11,2024-06-10 23:00:00+00:00,BUY_COMPATIBLE,0.39300184712049885,0.23798241097548625,0.369015741904015,False,5.999999999999923,True
2024-06-18,2024-06-17 23:00:00+00:00,BUY_COMPATIBLE,0.5154705017936645,0.0517439956836472,0.43278550252268827,False,6.000000000000034,True
2024-06-25,2024-06-24 23:00:00+00:00,BUY_COMPATIBLE,0.5593326514294068,0.012497692336295886,0.4281696562342974,False,-4.7500000000000036,False
2024-07-02,2024-07-01 23:00:00+00:00,BUY_COMPATIBLE,0.46196600614077143,0.07849325190044874,0.4595407419587798,False,-1.201862722675389,False
2024-07-09,2024-07-08 23:00:00+00:00,SELL_COMPATIBLE,0.48253854257436984,0.006360068120799517,0.5111013893048306,True,-4.7500000000000036,False
2024-07-16,2024-07-15 23:00:00+00:00,BUY_COMPATIBLE,0.5261251521960061,0.001267529680693092,0.47260731812330087,False,-4.7500000000000036,False
2024-07-23,2024-07-22 23:00:00+00:00,BUY_COMPATIBLE,0.48460535764690543,0.06468129410181409,0.4507133482512805,False,4.389040288478447,True
2024-07-30,2024-07-29 23:00:00+00:00,SELL_COMPATIBLE,0.43373697893395124,0.057110804349134466,0.5091522167169142,True,5.999999999999979,True
2024-08-06,2024-08-05 23:00:00+00:00,BUY_COMPATIBLE,0.5122921666220239,1.4545760182047e-05,0.487693287617794,False,5.999999999999979,True
2024-08-13,2024-08-12 23:00:00+00:00,BUY_COMPATIBLE,0.5060466878813118,0.007243784196302711,0.48670952792238553,False,-4.7500000000000036,False
2024-08-20,2024-08-19 23:00:00+00:00,BUY_COMPATIBLE,0.5304427095303643,0.08731516557498058,0.3822421248946551,False,-4.7500000000000036,False
2024-08-27,2024-08-26 23:00:00+00:00,BUY_COMPATIBLE,0.49778377645300104,0.017911644632422962,0.484304578914576,False,0.2500000000000009,True
2024-09-03,2024-09-02 23:00:00+00:00,BUY_COMPATIBLE,0.5167310610175048,0.02090929676886382,0.4623596422136314,False,1.2697013606852443,True
2024-09-10,2024-09-09 23:00:00+00:00,BUY_COMPATIBLE,0.5326341030029107,0.0106108808556924,0.45675501614139685,False,6.000000000000034,True
2024-09-17,2024-09-16 23:00:00+00:00,BUY_COMPATIBLE,0.4836822812057463,0.04701880288558862,0.4692989159086651,False,0.2500000000000009,True
2024-09-24,2024-09-23 23:00:00+00:00,BUY_COMPATIBLE,0.5140805290584433,0.04446455814883408,0.4414549127927226,False,-0.9201199701854561,False
2024-10-01,2024-09-30 23:00:00+00:00,BUY_COMPATIBLE,0.5098932323222073,0.0777240094518285,0.41238275822596415,False,0.2500000000000009,True
2024-10-08,2024-10-07 23:00:00+00:00,BUY_COMPATIBLE,0.49408280808468386,0.015992740540536676,0.48992445137477936,False,-1.309022527486519,False
2024-10-15,2024-10-14 23:00:00+00:00,SELL_COMPATIBLE,0.46498294146741576,0.019402158125620156,0.5156149004069641,True,5.999999999999979,True
2024-10-22,2024-10-21 23:00:00+00:00,BUY_COMPATIBLE,0.4617697813314483,0.10604614616934886,0.4321840724992028,False,5.999999999999979,True
2024-10-29,2024-10-28 23:00:00+00:00,BUY_COMPATIBLE,0.49507705542418406,0.019835974676535785,0.4850869698992801,False,-4.7500000000000036,False
2024-11-05,2024-11-04 23:00:00+00:00,SELL_COMPATIBLE,0.49226625565188903,0.0014881447428474295,0.5062455996052636,True,-0.2986407681206109,False
2024-11-12,2024-11-11 23:00:00+00:00,BUY_COMPATIBLE,0.5061384692209804,3.8376353770568714e-05,0.49382315442524904,False,-4.7500000000000036,False
2024-11-19,2024-11-18 23:00:00+00:00,SELL_COMPATIBLE,0.4764494707275943,0.009459128542905922,0.5140914007294998,True,-2.8629609187187093,False
2024-11-26,2024-11-25 23:00:00+00:00,SELL_COMPATIBLE,0.42374560148471263,5.91294665711994e-05,0.5761952690487162,True,5.999999999999979,True
2024-12-03,2024-12-02 23:00:00+00:00,BUY_COMPATIBLE,0.5200275693430885,0.019410406423730705,0.4605620242331808,False,-4.7500000000000036,False
2024-12-10,2024-12-09 23:00:00+00:00,BUY_COMPATIBLE,0.5107491716781022,7.012463931632464e-06,0.4892438158579662,False,-4.7500000000000036,False
2024-12-17,2024-12-16 23:00:00+00:00,BUY_COMPATIBLE,0.4944609434915089,0.04879833261108375,0.4567407238974075,False,-4.7500000000000036,False
2024-12-24,2024-12-23 23:00:00+00:00,SELL_COMPATIBLE,0.4651656551387944,0.004053516229761723,0.5307808286314439,True,6.000000000000034,True
2024-12-31,2024-12-30 23:00:00+00:00,SELL_COMPATIBLE,0.47918047405339903,0.0010084916715524482,0.5198110342750486,True,1.0792965562440866,True
2025-01-07,2025-01-06 23:00:00+00:00,BUY_COMPATIBLE,0.532125368598134,0.07713802251785025,0.3907366088840158,False,0.9917587644496524,True
2025-01-14,2025-01-13 23:00:00+00:00,BUY_COMPATIBLE,0.567271028028267,0.00634781440500561,0.42638115756672734,False,-4.7500000000000036,False
2025-01-21,2025-01-20 23:00:00+00:00,SELL_COMPATIBLE,0.45948885178395155,1.5063730331449523e-05,0.5404960844857171,True,5.999999999999923,True
2025-01-28,2025-01-27 23:00:00+00:00,BUY_COMPATIBLE,0.6092519757817986,0.004170097687193777,0.3865779265310076,False,-4.7500000000000036,False
2025-02-04,2025-02-03 23:00:00+00:00,BUY_COMPATIBLE,0.5784234891073932,0.0018137116408012126,0.4197627992518057,False,6.000000000000034,True
2025-02-11,2025-02-10 23:00:00+00:00,BUY_COMPATIBLE,0.43735494558140164,0.15449850386202216,0.4081465505565762,False,-4.7500000000000036,False
2025-02-18,2025-02-17 23:00:00+00:00,BUY_COMPATIBLE,0.45389722859318343,0.10047180000466643,0.44563097140215013,False,-1.7740406987056527,False
2025-02-25,2025-02-24 23:00:00+00:00,SELL_COMPATIBLE,0.4862250432424349,0.0015013448147514195,0.5122736119428136,True,5.999999999999979,True
2025-03-04,2025-03-03 23:00:00+00:00,SELL_COMPATIBLE,0.47403709681673584,0.00011020146908496138,0.5258527017141793,True,5.999999999999979,True
2025-03-11,2025-03-10 23:00:00+00:00,SELL_COMPATIBLE,0.4510001159609012,0.0006834834596793489,0.5483164005794194,True,5.999999999999979,True
2025-03-18,2025-03-17 23:00:00+00:00,BUY_COMPATIBLE,0.44774486472345765,0.14735536632816051,0.4048997689483819,False,5.999999999999923,True
2025-03-25,2025-03-24 23:00:00+00:00,SELL_COMPATIBLE,0.4708739344471027,0.05080669404447578,0.4783193715084216,True,4.406072141537404,True
2025-04-01,2025-03-31 23:00:00+00:00,BUY_COMPATIBLE,0.47916649833572755,0.07459747558621842,0.44623602607805396,False,-4.7500000000000036,False
2025-04-08,2025-04-07 23:00:00+00:00,BUY_COMPATIBLE,0.5569998571714242,0.002572566812861302,0.44042757601571453,False,5.999999999999979,True
2025-04-15,2025-04-14 23:00:00+00:00,BUY_COMPATIBLE,0.47028128700113825,0.08163043036122412,0.44808828263763767,False,-4.7500000000000036,False
2025-04-22,2025-04-21 23:00:00+00:00,BUY_COMPATIBLE,0.45873541543692514,0.09218188299302152,0.4490827015700534,False,-4.7500000000000036,False
2025-04-29,2025-04-28 23:00:00+00:00,BUY_COMPATIBLE,0.43547434173643346,0.1424324724746327,0.4220931857889339,False,1.704218174298084,True
2025-05-06,2025-05-05 23:00:00+00:00,BUY_COMPATIBLE,0.4671848188360959,0.12931054344053577,0.4035046377233683,False,1.722358318291179,True
2025-05-13,2025-05-12 23:00:00+00:00,BUY_COMPATIBLE,0.4660320409137847,0.07490478804663943,0.45906317103957595,False,5.999999999999979,True
2025-05-20,2025-05-19 23:00:00+00:00,BUY_COMPATIBLE,0.5424534333368621,0.07379013301416948,0.3837564336489683,False,-4.7500000000000036,False
2025-05-27,2025-05-26 23:00:00+00:00,BUY_COMPATIBLE,0.4504810735953036,0.10672195049376514,0.4427969759109313,False,5.999999999999979,True
2025-06-03,2025-06-02 23:00:00+00:00,BUY_COMPATIBLE,0.4807247749863161,0.07777822794622714,0.4414969970674567,False,1.6877662091812913,True
2025-06-10,2025-06-09 23:00:00+00:00,BUY_COMPATIBLE,0.5251087235341422,0.010232790997747456,0.4646584854681103,False,2.1805662371529317,True
2025-06-17,2025-06-16 23:00:00+00:00,BUY_COMPATIBLE,0.5116213052749722,0.03483827812253129,0.45354041660249644,False,5.999999999999979,True
2025-06-24,2025-06-23 23:00:00+00:00,BUY_COMPATIBLE,0.5209890150290478,0.0011193228889699906,0.47789166208198214,False,2.6219379305572894,True
2025-07-01,2025-06-30 23:00:00+00:00,BUY_COMPATIBLE,0.39380079494855075,0.22016106034550642,0.38603814470594294,False,0.2532591911713351,True
2025-07-08,2025-07-07 23:00:00+00:00,BUY_COMPATIBLE,0.4017591863281243,0.22976913100690724,0.3684716826649684,False,0.2500000000000009,True
2025-07-15,2025-07-14 23:00:00+00:00,SELL_COMPATIBLE,0.4297885856007387,0.12328600436688879,0.4469254100323726,True,5.999999999999979,True
2025-07-22,2025-07-21 23:00:00+00:00,SELL_COMPATIBLE,0.41137405039952923,0.1628962790591467,0.425729670541324,True,2.6926555119569935,True
2025-07-29,2025-07-28 23:00:00+00:00,BUY_COMPATIBLE,0.4379685246825175,0.14705704659705784,0.4149744287204248,False,-3.5011203475135693,False
2025-08-05,2025-08-04 23:00:00+00:00,BUY_COMPATIBLE,0.38291662635136114,0.24965639752881177,0.3674269761198272,False,3.5714941856732914,True
2025-08-12,2025-08-11 23:00:00+00:00,SELL_COMPATIBLE,0.4393701272921115,0.04276658680540849,0.51786328590248,True,-1.5005536595380224,False
2025-08-19,2025-08-18 23:00:00+00:00,BUY_COMPATIBLE,0.43721520747076736,0.22891937093791306,0.33386542159131954,False,6.000000000000034,True
2025-08-26,2025-08-25 23:00:00+00:00,BUY_COMPATIBLE,0.5084692863242349,0.018104995654935365,0.4734257180208297,False,5.999999999999979,True
2025-09-02,2025-09-01 23:00:00+00:00,SELL_COMPATIBLE,0.46688971489435127,0.04772623177980619,0.48538405332584245,True,-4.7500000000000036,False
2025-09-09,2025-09-08 23:00:00+00:00,NEUTRAL,0.3187053113246483,0.3830348814558233,0.2982598072195284,False,0.1716778816027449,True
2025-09-16,2025-09-15 23:00:00+00:00,NEUTRAL,0.33839853966649164,0.34017333646916065,0.32142812386434766,False,-1.7667152676525681,False
2025-09-23,2025-09-22 23:00:00+00:00,BUY_COMPATIBLE,0.40978951545404674,0.23140122824997186,0.3588092562959815,False,0.16753549787620958,True
