event_ts,utc_date,event_hour_utc,event_hour_wib,prior3_high,prior3_low,event_open,event_high,event_low,event_close,entry_ts,entry_price,sweep_depth_range,lower_wick_ratio,close_position,body_ratio,range_expansion,reclaim_depth_range,ret1h_long,ret3h_long,positive1h,positive3h,source_index
2026-08-06 19:00:00+00:00,2026-08-06,19,2,64807.4,64343.7,64388.8,64445.6,64323.2,64412.8,2026-08-06 20:00:00+00:00,64412.8,0.04420961828768559,0.5359477124183418,0.7320261437908885,0.19607843137254669,0.4977633184221258,0.1490187621306991,-0.00014127626807103333,-0.0014748621392021155,0,0,57835
2026-08-07 04:00:00+00:00,2026-08-07,4,11,64524.8,64220.0,64264.0,64340.2,64128.3,64225.8,2026-08-07 05:00:00+00:00,64225.8,0.300853018372691,0.46012269938651573,0.46012269938651573,0.18027371401603653,1.1331550802138726,0.019028871391085483,0.001320341669547087,0.0009824712187314066,1,1,57844
2026-08-08 18:00:00+00:00,2026-08-08,18,1,65123.8,65000.1,65086.2,65094.1,65000.0,65015.3,2026-08-08 19:00:00+00:00,65015.3,0.0008084074373366312,0.1625929861849431,0.1625929861849431,0.753453772582309,1.0705346985210125,0.12287793047699135,0.0004645060470380713,-0.0003922153708434406,1,0,57882
2026-08-10 18:00:00+00:00,2026-08-10,18,1,64691.2,63808.9,63932.6,64005.4,63788.0,63866.4,2026-08-10 19:00:00+00:00,63866.3,0.02368808795194555,0.3606255749770052,0.3606255749770052,0.3045078196871971,0.41855987678090856,0.06517057690128107,0.0023627484291401935,0.001294892611596321,1,1,57930
2026-08-12 19:00:00+00:00,2026-08-12,19,2,63557.5,63338.9,63360.0,63441.0,63283.0,63394.9,2026-08-12 20:00:00+00:00,63394.8,0.25571820677036516,0.4873417721518987,0.708227848101275,0.2208860759493763,1.0063694267515924,0.25617566331198705,0.0028188431858764407,0.00017509322531172877,1,1,57979
2026-08-14 04:00:00+00:00,2026-08-14,4,11,63595.1,63277.1,63288.0,63449.6,63243.2,63349.9,2026-08-14 05:00:00+00:00,63350.0,0.10660377358491023,0.21705426356590404,0.5169573643411027,0.2999031007751987,1.3063291139240598,0.22893081761007206,0.00012312549329118738,-0.007291239147592776,1,0,58012
2026-08-14 19:00:00+00:00,2026-08-14,19,2,63215.3,62857.9,62899.9,62968.0,62781.4,62936.3,2026-08-14 20:00:00+00:00,62936.4,0.21404588696138693,0.635048231511259,0.8301178992497463,0.19506966773848736,0.7455053935277522,0.21936205931729472,-0.0009199763570842956,-0.001264768877787703,0,0,58027
