mechanism,lead_min,feature,dev_n,dev_loss_median,dev_control_median,dev_gap,dev_effect,adequate_dev_blocks,same_sign_dev_blocks,dev_eligible,external_n,external_loss_median,external_control_median,external_gap,external_effect,reference_n,reference_loss_median,reference_control_median,reference_gap,reference_effect,replicated
M2_FAILED_BREAK,15,high_change_R,89,0.03719357565511175,0.07420494699646264,-0.03701137134135089,0.21190376182497014,6,5,False,0,,,,,0,,,,,False
M2_FAILED_BREAK,15,low_change_R,89,0.03451725862931593,0.07345904869124967,-0.03894179006193374,0.35503095257279765,6,4,False,0,,,,,0,,,,,False
M2_FAILED_BREAK,15,range_change_R,89,0.009107468123863623,0.02439024390243994,-0.015282775778576318,0.10322462326159487,6,5,False,0,,,,,0,,,,,False
M2_FAILED_BREAK,15,close_location_change,89,-0.13279047917323616,0.02028532343169931,-0.15307580260493547,0.2576998735238756,6,5,False,0,,,,,0,,,,,False
M2_FAILED_BREAK,10,body_R,143,0.03247293921731779,0.09850746268656586,-0.06603452346924807,0.38108771435344785,6,5,True,85,0.03142134120624235,0.05549949545913192,-0.024078154252889575,0.20603883661493613,72,0.044870373450109,0.11276127612761178,-0.06789090267750278,0.35516475299811134,True
M2_FAILED_BREAK,10,abs_body_R,143,0.07547169811320771,0.10769230769230921,-0.0322206095791015,0.2504479028320478,6,6,False,0,,,,,0,,,,,False
M2_FAILED_BREAK,10,range_R,143,0.15929203539822948,0.19476498733464498,-0.0354729519364155,0.24416243808610805,6,5,False,0,,,,,0,,,,,False
M2_FAILED_BREAK,10,upper_wick_R,143,0.03791469194312405,0.04109203490008069,-0.0031773429569566386,0.059178618364697094,6,3,False,0,,,,,0,,,,,False
M2_FAILED_BREAK,10,lower_wick_R,143,0.023734177215190798,0.02134146341463206,0.0023927138005587385,0.06252302347316997,6,4,False,0,,,,,0,,,,,False
M2_FAILED_BREAK,10,close_location,143,0.5999999999999858,0.7400000000000034,-0.14000000000001767,0.3148764288868425,6,6,True,85,0.7556357078448938,0.8364222401289115,-0.08078653228401778,0.22463178648258708,72,0.6160208643815104,0.643719190888997,-0.027698326507486604,0.057511618865017954,False
M2_FAILED_BREAK,10,body_fraction,143,0.4827586206896586,0.5769230769230752,-0.09416445623341663,0.22106587572033903,6,6,False,0,,,,,0,,,,,False
M2_FAILED_BREAK,10,upper_wick_fraction,143,0.26199261992619094,0.19230769230768285,0.06968492761850809,0.23407701937642497,6,5,False,0,,,,,0,,,,,False
M2_FAILED_BREAK,10,lower_wick_fraction,143,0.16666666666667324,0.13057324840767545,0.036093418258997784,0.12343481086983826,6,4,False,0,,,,,0,,,,,False
M2_FAILED_BREAK,10,close_H_R,143,0.07418941198021632,0.18699186991869948,-0.11280245793848316,0.9592179132547857,6,6,True,85,0.06522136845957036,0.13594113090627363,-0.07071976244670328,0.6260807029094222,72,0.0886534507132764,0.1537772333934389,-0.0651237826801625,0.5280322722244533,True
M2_FAILED_BREAK,10,high_H_R,143,0.14600550964187378,0.24277456647398732,-0.09676905683211354,0.7127855807272814,6,6,True,85,0.10426662097326984,0.18317757009346153,-0.07891094912019168,0.5939738052005454,72,0.18107445491764396,0.20610866649410303,-0.025034211576459076,0.17392199954621926,True
M2_FAILED_BREAK,10,low_H_R,143,-0.008733624454148797,0.028539659006671006,-0.0372732834608198,0.239765247326889,6,5,False,0,,,,,0,,,,,False
M2_FAILED_BREAK,10,close_L_R,143,1.0741894119802162,1.1869918699186994,-0.1128024579384832,0.9592179132547867,6,6,True,85,1.0652213684595704,1.1359411309062737,-0.0707197624467033,0.6260807029094221,72,1.0886534507132763,1.153777233393439,-0.06512378268016272,0.5280322722244546,True
M2_FAILED_BREAK,10,close_change_R,143,0.03275529865125134,0.09907834101382375,-0.06632304236257242,0.38035954749563555,6,5,True,85,0.03094484940173408,0.057235609394745424,-0.026290759993011344,0.21572693669730741,72,0.04428830127315959,0.11386138613861344,-0.06957308486545385,0.36629642219015124,True
M2_FAILED_BREAK,10,high_change_R,143,0.01840490797546087,0.07420494699646264,-0.05580003902100177,0.28237072523691664,6,6,False,0,,,,,0,,,,,False
M2_FAILED_BREAK,10,low_change_R,143,0.042507970244419935,0.09677419354839133,-0.05426622330397139,0.5325570999863787,6,5,True,85,0.04470359572400329,0.041481181707810316,0.0032224140161929704,0.03615103628207252,72,0.04877589049230045,0.06490649064906213,-0.016130600156761682,0.11805506478307938,False
M2_FAILED_BREAK,10,range_change_R,143,-0.006492228998625904,0.0027146250424289757,-0.00920685404105488,0.05435571809851595,6,3,False,0,,,,,0,,,,,False
M2_FAILED_BREAK,10,close_location_change,143,-0.0012423547400838286,-0.020297805642641054,0.019055450902557225,0.036762096783458535,6,2,False,0,,,,,0,,,,,False
M2_FAILED_BREAK,5,body_R,258,0.04065712187959036,0.09532614821076407,-0.05466902633117371,0.31148978903103625,6,6,True,136,0.008023947640830309,0.05477044076576913,-0.04674649312493882,0.309204721068167,140,0.03881064162754618,0.12808641975308854,-0.08927577812554235,0.4894684001291393,True
M2_FAILED_BREAK,5,abs_body_R,258,0.07376689485694196,0.10762143709126752,-0.03385454223432556,0.2560379285290191,6,5,False,0,,,,,0,,,,,False
M2_FAILED_BREAK,5,range_R,258,0.16226254019164427,0.22172698827359927,-0.059464448081955,0.44066046460521957,6,6,True,136,0.13460068973935813,0.16495715225069713,-0.030356462511339,0.23092699029169717,140,0.17411248504187804,0.22033898305084829,-0.046226498008970246,0.3094129834686808,True
M2_FAILED_BREAK,5,upper_wick_R,258,0.03959253089164973,0.04565626681011385,-0.006063735918464125,0.09815205571198027,6,4,False,0,,,,,0,,,,,False
M2_FAILED_BREAK,5,lower_wick_R,258,0.027403992917760155,0.022444212170059583,0.004959780747700572,0.10891705880365182,6,2,False,0,,,,,0,,,,,False
M2_FAILED_BREAK,5,close_location,258,0.6025000000000297,0.7067192449779774,-0.10421924497794777,0.2264675995253451,6,6,False,0,,,,,0,,,,,False
M2_FAILED_BREAK,5,body_fraction,258,0.49728260869565866,0.5536398467432917,-0.05635723804763304,0.1422288357313639,6,4,False,0,,,,,0,,,,,False
M2_FAILED_BREAK,5,upper_wick_fraction,258,0.2520718232044219,0.23267259056732253,0.019399232637099362,0.06442760655471601,6,4,False,0,,,,,0,,,,,False
M2_FAILED_BREAK,5,lower_wick_fraction,258,0.17083984036092176,0.1184562996594689,0.05238354070145286,0.186380887700288,6,6,False,0,,,,,0,,,,,False
M2_FAILED_BREAK,5,close_H_R,258,0.042340987734285754,0.15867201123812966,-0.1163310235038439,1.1065234195852764,6,6,True,136,0.0338337757133374,0.11534890213495945,-0.08151512642162205,0.8450719166336941,140,0.034482758620686935,0.12793733681462335,-0.09345457819393642,0.9723433887141348,True
M2_FAILED_BREAK,5,high_H_R,258,0.1107680594081329,0.24492856579051553,-0.13416050638238264,1.040365912377455,6,6,True,136,0.09076435950005282,0.16518221448662512,-0.0744178549865723,0.5952804400650361,140,0.11244047619047572,0.19184786125671371,-0.079407385066238,0.5975511500924349,True
M2_FAILED_BREAK,5,low_H_R,258,-0.042056326509420525,0.0007905138339902521,-0.042846840343410776,0.29915906169558454,6,6,False,0,,,,,0,,,,,False
M2_FAILED_BREAK,5,close_L_R,258,1.0423409877342857,1.1586720112381297,-0.11633102350384394,1.1065234195852776,6,6,True,136,1.0338337757133376,1.1153489021349594,-0.08151512642162184,0.8450719166336924,140,1.0344827586206868,1.1279373368146233,-0.09345457819393643,0.9723433887141352,True
M2_FAILED_BREAK,5,close_change_R,258,0.04129106161962163,0.09097633136094624,-0.04968526974132461,0.2873036527082189,6,6,False,0,,,,,0,,,,,False
M2_FAILED_BREAK,5,high_change_R,258,0.034412131698194987,0.08073128730499315,-0.04631915560679817,0.25511729510115894,6,6,False,0,,,,,0,,,,,False
M2_FAILED_BREAK,5,low_change_R,258,0.042745683930940796,0.08303886925794494,-0.04029318532700415,0.3518961569043155,6,6,True,136,0.03148325522526011,0.0517138321325042,-0.020230576907244092,0.23604609228500834,140,0.05102479237390314,0.06910569105691144,-0.018080898683008308,0.13345385940162763,True
M2_FAILED_BREAK,5,range_change_R,258,0.005368360936610392,0.0024350649350679122,0.0029332960015424794,0.018744511627193358,6,2,False,0,,,,,0,,,,,False
M2_FAILED_BREAK,5,close_location_change,258,-0.023446055190490533,-0.01668561734075641,-0.006760437849734124,0.01275136245493271,6,3,False,0,,,,,0,,,,,False
M0_REFERENCE_INVALIDATION,15,body_R,35,-0.004522328999436223,0.016095534787122952,-0.020617863786559176,0.16944155123466687,5,5,False,0,,,,,0,,,,,False
M0_REFERENCE_INVALIDATION,15,abs_body_R,35,0.06705539358600493,0.04912280701754154,0.017932586568463388,0.21738256181081514,5,4,False,0,,,,,0,,,,,False
M0_REFERENCE_INVALIDATION,15,range_R,35,0.13978494623655865,0.09367681498828849,0.046108131248270165,0.6416714095434967,5,4,False,0,,,,,0,,,,,False
M0_REFERENCE_INVALIDATION,15,upper_wick_R,35,0.031123139377536756,0.019210799584630858,0.011912339792905898,0.3368121528886493,5,5,True,13,0.023545706371191605,0.024746777163903805,-0.0012010707927122,0.04949636304853226,26,0.050954898575744874,0.02224679490688518,0.028708103668859696,0.5622509835594511,False
M0_REFERENCE_INVALIDATION,15,lower_wick_R,35,0.030501089324617335,0.014563106796117027,0.01593798252850031,0.4641390963259297,5,3,False,0,,,,,0,,,,,False
M0_REFERENCE_INVALIDATION,15,close_location,35,0.41269841269841717,0.6250000000000111,-0.21230158730159393,0.45034479450576187,5,5,True,13,0.2558139534883841,0.475609756097552,-0.21979580260916792,0.5415687463590055,26,0.26198257080608633,0.6251190854239381,-0.3631365146178518,0.7298905025351861,True
M0_REFERENCE_INVALIDATION,15,body_fraction,35,0.533333333333327,0.4999999999999778,0.0333333333333492,0.10907813541588307,5,3,False,0,,,,,0,,,,,False
M0_REFERENCE_INVALIDATION,15,upper_wick_fraction,35,0.24999999999988898,0.21951219512195755,0.03048780487793143,0.11392480352458006,5,3,False,0,,,,,0,,,,,False
M0_REFERENCE_INVALIDATION,15,lower_wick_fraction,35,0.22274881516586434,0.18292682926826256,0.039821985897601775,0.15946009606340183,5,2,False,0,,,,,0,,,,,False
M0_REFERENCE_INVALIDATION,15,close_H_R,35,-0.7547169811320762,-0.12455516014234695,-0.6301618209897293,2.4211717719244854,5,5,True,13,-0.8490566037735862,-0.09815950920245295,-0.7508970945711332,3.142665834865257,26,-0.7082742392986074,-0.02485552376142951,-0.6834187155371779,2.270007375559812,True
M0_REFERENCE_INVALIDATION,15,high_H_R,35,-0.68498322147651,-0.07320872274143395,-0.611774498735076,2.57295182195639,5,5,True,13,-0.7409972299168923,-0.06748466257668488,-0.6735125673402075,2.5475979022120807,26,-0.6298701298701315,0.06560565870910828,-0.6954757885792398,2.3000264562539563,True
M0_REFERENCE_INVALIDATION,15,low_H_R,35,-0.8100621820237429,-0.13879003558718905,-0.6712721464365539,3.0206255290503283,5,5,True,13,-0.9118541033434657,-0.15882753919563544,-0.7530265641478303,2.8505597995463545,26,-0.776576199071684,-0.08953159810900474,-0.6870446009626792,2.306468782103686,True
M0_REFERENCE_INVALIDATION,15,close_L_R,35,0.24528301886792378,0.8754448398576531,-0.6301618209897293,2.421171771924485,5,5,True,13,0.15094339622641387,0.901840490797547,-0.7508970945711332,3.142665834865258,26,0.29172576070139267,0.9751444762385706,-0.6834187155371779,2.2700073755598127,True
M0_REFERENCE_INVALIDATION,15,close_change_R,35,-0.00226116449972012,0.016095534787122952,-0.01835669928684307,0.14938684579815817,5,5,False,0,,,,,0,,,,,False
M0_REFERENCE_INVALIDATION,15,high_change_R,35,-0.02666666666667551,0.001801801801801871,-0.02846846846847738,0.29653809367680256,5,3,False,0,,,,,0,,,,,False
M0_REFERENCE_INVALIDATION,15,low_change_R,35,0.0,0.004683840749411928,-0.004683840749411928,0.05481920356571754,5,3,False,0,,,,,0,,,,,False
M0_REFERENCE_INVALIDATION,15,range_change_R,35,-0.005412719891742596,0.010791366906475239,-0.016204086798217835,0.22845691905065724,5,3,False,0,,,,,0,,,,,False
M0_REFERENCE_INVALIDATION,15,close_location_change,35,0.034739454094320776,0.06251321073769933,-0.027773756643378555,0.0473763391291984,5,3,False,0,,,,,0,,,,,False
M0_REFERENCE_INVALIDATION,10,body_R,37,-0.06387789711701507,0.028409090909089326,-0.0922869880261044,0.86697302839041,5,5,True,13,-0.012256267409469909,0.01211050838905054,-0.02436677579852045,0.4823863480841673,26,-0.06744374855022021,-0.015166549128303324,-0.05227719942191689,0.5437911323906319,True
M0_REFERENCE_INVALIDATION,10,abs_body_R,37,0.10787172011661526,0.04564564564564598,0.062226074470969284,0.6923208645755605,5,4,False,0,,,,,0,,,,,False
M0_REFERENCE_INVALIDATION,10,range_R,37,0.17850799289519764,0.09710743801652891,0.08140055487866873,0.8049519696079066,5,5,True,13,0.09484777517564438,0.0891089108910881,0.005738864284556278,0.09474621747971872,26,0.16254068159384008,0.09191105381888101,0.07062962777495907,0.7336033918900163,False
M0_REFERENCE_INVALIDATION,10,upper_wick_R,37,0.029411764705897105,0.01629766297662888,0.013114101729268225,0.3083668603188009,5,3,False,0,,,,,0,,,,,False
M0_REFERENCE_INVALIDATION,10,lower_wick_R,37,0.025490555657438095,0.016686531585215512,0.008804024072222583,0.32970013333703607,5,4,False,0,,,,,0,,,,,False
M0_REFERENCE_INVALIDATION,10,close_location,37,0.2545454545454763,0.5858823529411887,-0.33133689839571245,0.8459857201223904,5,5,True,13,0.27152317880794985,0.6404494382022581,-0.36892625939430823,1.2797736281137955,26,0.3712969058591077,0.38484848484850176,-0.013551578989394075,0.026878437245796496,False
M0_REFERENCE_INVALIDATION,10,body_fraction,37,0.49593495934959725,0.5243902439024253,-0.02845528455282803,0.06944453202234556,5,1,False,0,,,,,0,,,,,False
M0_REFERENCE_INVALIDATION,10,upper_wick_fraction,37,0.1647058823529418,0.19148936170213537,-0.026783479349193562,0.07620841506110282,5,4,False,0,,,,,0,,,,,False
M0_REFERENCE_INVALIDATION,10,lower_wick_fraction,37,0.14893617021273056,0.17915309446255337,-0.030216924249822807,0.12773494494986115,5,2,False,0,,,,,0,,,,,False
M0_REFERENCE_INVALIDATION,10,close_H_R,37,-0.8387096774193556,-0.1036536536536536,-0.735056023765702,3.991779241798025,5,5,True,13,-0.8845592705167172,-0.03431372549019506,-0.8502455450265222,3.846086669727812,26,-0.7984821691718202,-0.06223278909274105,-0.7362493800790793,3.081150337459268,True
M0_REFERENCE_INVALIDATION,10,high_H_R,37,-0.6944801026957645,-0.07995846313603318,-0.6145216395597314,2.595677689448428,5,5,True,13,-0.8255269320843079,0.04289215686274587,-0.8684190889470538,3.3692211461627797,26,-0.6971359176934513,0.02127872127872211,-0.7184146389721734,3.0988090592275017,True
M0_REFERENCE_INVALIDATION,10,low_H_R,37,-0.8685612788632366,-0.13713713713713765,-0.7314241417260989,3.6126899595774113,5,5,True,13,-0.945337620578777,-0.11724608043626257,-0.8280915401425144,4.27982493972711,26,-0.872790639780928,-0.08910256410256327,-0.7836880756783647,3.3625636497680094,True
M0_REFERENCE_INVALIDATION,10,close_L_R,37,0.1612903225806443,0.8963463463463464,-0.735056023765702,3.9917792417980262,5,5,True,13,0.11544072948328281,0.9656862745098049,-0.8502455450265222,3.846086669727813,26,0.2015178308281797,0.937767210907259,-0.7362493800790793,3.0811503374592686,True
M0_REFERENCE_INVALIDATION,10,close_change_R,37,-0.06359525155454905,0.024089129780190472,-0.08768438133473952,0.8270391984399176,5,5,True,13,-0.0150417827298056,0.01211050838905054,-0.027152291118856142,0.5351870213718727,26,-0.06744374855022021,-0.015166549128303324,-0.05227719942191689,0.561120940538655,True
M0_REFERENCE_INVALIDATION,10,high_change_R,37,-0.028530670470755578,0.0074702886247847875,-0.036000959095540366,0.5143316136130992,5,4,False,0,,,,,0,,,,,False
M0_REFERENCE_INVALIDATION,10,low_change_R,37,-0.03876773970231739,0.014234875444842107,-0.053002615147159496,0.49652817313040926,5,5,True,13,-0.025423728813558862,0.015423572744013542,-0.04084730155757241,0.6124810567505323,26,-0.07634459736675266,0.0188636123905662,-0.09520820975731886,1.1395320556773119,True
M0_REFERENCE_INVALIDATION,10,range_change_R,37,0.02798191068400335,-0.004654654654654122,0.03263656533865747,0.4444420409997447,5,4,False,0,,,,,0,,,,,False
M0_REFERENCE_INVALIDATION,10,close_location_change,37,-0.09807719397098953,0.016666666666636576,-0.11474386063762611,0.1769776288223014,5,3,False,0,,,,,0,,,,,False
M0_REFERENCE_INVALIDATION,5,body_R,37,-0.020352035203515938,0.0066133921190413255,-0.026965427322557262,0.34314923984205903,5,5,True,13,-0.05566293003479003,-0.03326427255985283,-0.022398657474937203,0.2323357600467337,26,-0.043177129384026576,0.0031617505301713787,-0.04633887991419795,0.5016951565189021,True
M0_REFERENCE_INVALIDATION,5,abs_body_R,37,0.049879324215608256,0.03818818818818847,0.011691136027419786,0.18579994860506466,5,4,False,0,,,,,0,,,,,False
M0_REFERENCE_INVALIDATION,5,range_R,37,0.14006514657980776,0.08737864077669785,0.052686505803109906,0.5907320569088803,5,5,True,13,0.12590529247911023,0.09902863630629452,0.026876656172815705,0.573006184529314,26,0.1701163257119897,0.09451649818805954,0.07559982752393016,0.7200281316177896,True
M0_REFERENCE_INVALIDATION,5,upper_wick_R,37,0.03196347031963329,0.014261460101868007,0.017702010217765286,0.36168371368254004,5,3,False,0,,,,,0,,,,,False
M0_REFERENCE_INVALIDATION,5,lower_wick_R,37,0.0423657718120799,0.01423487544483958,0.02813089636724032,0.5280074526664236,5,4,False,0,,,,,0,,,,,False
M0_REFERENCE_INVALIDATION,5,close_location,37,0.4444444444444181,0.5,-0.05555555555558189,0.12275822148973324,5,4,False,0,,,,,0,,,,,False
M0_REFERENCE_INVALIDATION,5,body_fraction,37,0.28571428571428903,0.583418107833157,-0.2977038221188679,0.7463581426055454,5,2,False,0,,,,,0,,,,,False
M0_REFERENCE_INVALIDATION,5,upper_wick_fraction,37,0.24840764331211015,0.26086956521740473,-0.012461921905294576,0.03954833944313032,5,3,False,0,,,,,0,,,,,False
M0_REFERENCE_INVALIDATION,5,lower_wick_fraction,37,0.3015873015873204,0.19987063389391918,0.10171666769340121,0.2567358761846727,5,3,False,0,,,,,0,,,,,False
M0_REFERENCE_INVALIDATION,5,close_H_R,37,-0.8482490272373551,-0.13620071684586635,-0.7120483103914887,4.1101790583259605,5,5,True,13,-0.9462254395036208,-0.026960784313725276,-0.9192646551898955,4.647271010780948,26,-0.8844628466273274,-0.041640543364681544,-0.8428223032626458,3.6022011370795615,True
M0_REFERENCE_INVALIDATION,5,high_H_R,37,-0.749455337690635,-0.07602602602602634,-0.6734293116646086,3.897677777308657,5,5,True,13,-0.8748707342295761,-0.022058823529409365,-0.8528119107001667,3.5957508617219425,26,-0.762368881118883,0.035499557913351555,-0.7978684390322346,3.5791271188926146,True
M0_REFERENCE_INVALIDATION,5,low_H_R,37,-0.9081375838926086,-0.1662763466042108,-0.7418612372883977,4.426728950684495,5,5,True,13,-0.9660421545667456,-0.1102941176470577,-0.8557480369196879,4.703794300478016,26,-0.9563788712724899,-0.09082365482802911,-0.8655552164444608,3.5714284889981145,True
M0_REFERENCE_INVALIDATION,5,close_L_R,37,0.15175097276264496,0.8637992831541337,-0.7120483103914887,4.11017905832596,5,5,True,13,0.05377456049637922,0.9730392156862747,-0.9192646551898955,4.647271010780946,26,0.11553715337267251,0.9583594566353184,-0.8428223032626458,3.602201137079562,True
M0_REFERENCE_INVALIDATION,5,close_change_R,37,-0.020352035203515938,0.006062276109118605,-0.026414311312634543,0.33898390205610923,5,5,True,13,-0.053923463471200056,-0.03314917127071866,-0.020774292200481395,0.22662102196831213,26,-0.042933701925409226,0.005567105567102635,-0.04850080749251186,0.5368641864665991,True
M0_REFERENCE_INVALIDATION,5,high_change_R,37,-0.06188925081433259,0.0,-0.06188925081433259,0.6732781217300416,5,5,True,13,-0.02090032154340605,-0.004901960784315913,-0.015998360759090134,0.2997183812373229,26,-0.05397727272727304,0.009721799939190687,-0.06369907266646373,0.5385981654251771,True
M0_REFERENCE_INVALIDATION,5,low_change_R,37,-0.04276315789473088,0.010903426791277671,-0.05366658468600855,0.5949982562361449,5,5,True,13,-0.01246537396121438,-0.009803921568626384,-0.0026614523925879967,0.030353512244298848,26,-0.06956907306368333,-0.006443556443557912,-0.06312551662012542,0.6939150692271538,False
M0_REFERENCE_INVALIDATION,5,range_change_R,37,-0.011588468061054569,-0.003953953953954343,-0.007634514107100226,0.10009110980367994,5,2,False,0,,,,,0,,,,,False
M0_REFERENCE_INVALIDATION,5,close_location_change,37,0.1587510384934842,-0.11531272465854703,0.27406376315203124,0.5899691253592583,5,4,False,0,,,,,0,,,,,False
