decision_t_utc,ret1h,ret3h,ret6h,ret12h,ret24h,ema_spread,dist_ema20,ema20_slope1h,loc24,range6,range24,range6_to_24,taker1h,taker4h,rv1h,rv6h,atr20_pct,a511_pnl,win,parent_pnl,a52_act,fastmr_act,recovery
2023-12-02 00:00:00+00:00,-0.0006126611466844,-0.0019285033832712,-0.0032768626682582,0.0021255637928352,0.0250074237475077,-0.0009017145033871,-0.0008491738259837,-0.0015482416160171,0.7631389488840893,0.0079948824464808,0.0369414893617021,0.2164201439796105,-0.1199507919685745,-0.0831612372077829,0.000498176194068,0.0007491225699931,0.0008748060010346,-1.6217042723855872,False,-1.6217042723855872,False,False,False
2023-12-02 01:00:00+00:00,0.000827728918779,-0.0017646876709218,7.753600901549973e-06,0.0087600375430181,0.0272503292128627,6.778431824616682e-05,0.0004641569317065,-0.0004860791076568,0.7820023487962422,0.0071428201449283,0.036208427017057,0.1972695511341478,-0.0420332573773303,-0.1005691104833856,0.0004968285198108,0.0006606738925896,0.0007778093662772,-1.6636255556704276,False,-1.6636255556704276,False,False,False
2023-12-02 02:00:00+00:00,0.0010958337640856,0.0013106295416416,-0.0004051602447476,0.0097259477650653,0.0212801860401345,0.0004818563402995,0.0003754899783592,0.0011845645641479,0.7760577007652404,0.0071089126859777,0.0300353216862472,0.2366850856547633,0.0284859094521716,-0.0852017298227323,0.0005710492853065,0.0006321523138422,0.0007211935643768,-0.09812466438099898,False,-0.09812466438099898,False,False,False
2023-12-02 03:00:00+00:00,-0.0007977405097278,0.0011251939989653,-0.0008054793247397,0.0101211774807716,0.019108531826488,-0.0002269210534804,0.0001691879179011,-0.0005916378948527,0.7295377036756343,0.0071089126859777,0.0278277191076992,0.2554615654436064,-0.1968444227167979,-0.0747822285599669,0.0004429242921209,0.0005960982287702,0.0006589843295825,-0.6285636404036725,False,-0.6285636404036725,False,False,False
2023-12-02 04:00:00+00:00,0.0016535972198896,0.0019513077638788,0.0001831766442037,0.0095308777000897,0.0193872238378973,0.0004869046235138,0.0010685309194558,0.0007537286046865,0.7746922998677649,0.0057078482914008,0.0258670364338167,0.2206610836925553,0.1647009082912873,-0.0218004700070351,0.0002615171009195,0.0005103008071958,0.0004595344038176,-0.6223153990208279,False,-0.6223153990208279,False,False,False
2023-12-02 05:00:00+00:00,0.0009415102856773,0.0017968524102605,0.003109836959753,0.0003609177623098,0.0165965863690547,0.0003382157009099,0.0015126153551172,0.0004976790858399,0.8007109770548321,0.0049335077110337,0.0243899875724828,0.2022759419770998,0.0705264124101725,0.0121947545490206,0.0007885955838505,0.000519914055968,0.0005531646222039,0.1300639109370345,True,0.1300639109370345,False,False,False
2023-12-02 06:00:00+00:00,-0.0019766003504793,0.0006149314661465,0.0017408173823074,-0.0015417497054431,0.0162885169498199,8.394619166463002e-06,-0.0009085121678557,0.0004419388432692,0.7180868253797305,0.0050319188884717,0.0243899875724828,0.2063108426569614,-0.2166022007457368,-0.0496805520718209,0.0004830835461158,0.000522938062435,0.000670973705887,-0.6919014493651781,False,-0.6919014493651781,False,False,False
2023-12-02 07:00:00+00:00,0.000914083863321,-0.0001238150512672,0.0018272511113408,0.0018350188800182,0.0147808398847062,-8.742585417986781e-05,0.0003359693028068,-0.000331116818567,0.7194396231093437,0.0043114603066158,0.0211249161917532,0.2040936052706799,0.0608957933131262,0.0139211014764222,0.0006147987086012,0.0005421232807523,0.0005725865329298,-0.7680586441570485,False,-0.7680586441570485,False,False,False
2023-12-02 08:00:00+00:00,-0.0020328821263739,-0.0030950417482733,-0.001303750671238,-0.0017083826880446,0.0117431979683482,-0.0004438122275866,-0.0012039409067092,-0.0004942499505822,0.6107425363613199,0.0045107294804509,0.0205155319171213,0.2198689996766062,-0.0092080664524748,-0.0160961027823469,0.000463684617733,0.0005295822763909,0.0006792231393422,-2.202800777584473,False,-2.202800777584473,False,False,False
2023-12-02 09:00:00+00:00,0.0002610905312028,-0.0008598585493954,-0.0002454558373273,-0.0010507374524649,0.0103373274392202,-0.0002901114241411,-0.0002275532576417,-0.0007157743322165,0.6215037208108809,0.0050621439668565,0.0203980151584941,0.248168457936878,-0.1476103190822237,-0.0764908036123062,0.0004127265088433,0.0005254596141954,0.0006468703158112,-1.5821703623300758,False,-1.5821703623300758,False,False,False
