phase,cohort,n,share,median_mfe_r,median_terminal_r,median_giveback_r,median_time_to_mfe_min
DISCOVERY_2020_2024,LARGE_GIVEBACK,15,0.13274336283185842,1.8736681887366788,0.7900552486187873,0.8066298342541438,125.0
DISCOVERY_2020_2024,MODERATE_GIVEBACK,20,0.17699115044247787,1.1834085486046324,0.8981827298820781,0.3245579272744018,167.5
DISCOVERY_2020_2024,NEVER_REACHED_050R,29,0.25663716814159293,0.2650602409638616,0.09996256083864129,0.15567282321899858,25.0
DISCOVERY_2020_2024,RETAINED,49,0.4336283185840708,1.0769230769230822,0.9574468085106391,0.10935601458080613,205.0
RETROSPECTIVE_2025,LARGE_GIVEBACK,4,0.14285714285714285,1.834828740297652,1.0251726838994477,0.7635952623535414,90.0
RETROSPECTIVE_2025,MODERATE_GIVEBACK,4,0.14285714285714285,0.9964403763030847,0.6989257564200421,0.3947368421052648,10.0
RETROSPECTIVE_2025,NEVER_REACHED_050R,10,0.35714285714285715,0.2626291117647868,0.09814700846608274,0.20405982905982373,20.0
RETROSPECTIVE_2025,RETAINED,10,0.35714285714285715,1.117076471915185,0.9730994811639984,0.10728031658263948,150.0
