rule,source_tf,level_type,role,mode,weeks,n,coverage,tp,sl,time,wr,exp,pf,max_ls,wilson,fullcov,wr_sort,pf_sort,rank
H1|VAH|SUPPORT|BODY,H1,VAH,SUPPORT,BODY,156,156,1.0,72,84,0,0.46153846153846156,-0.0007692307692307101,0.8571428571428675,6,0.38517280077153876,1,0.46153846153846156,0.8571428571428675,11
H4|VAH|SUPPORT|WICK,H4,VAH,SUPPORT,WICK,156,156,1.0,72,84,0,0.46153846153846156,-0.00076923076923071,0.8571428571428675,7,0.38517280077153876,1,0.46153846153846156,0.8571428571428675,12
H4|VAL|RESISTANCE|HOLD,H4,VAL,RESISTANCE,HOLD,156,156,1.0,72,84,0,0.46153846153846156,-0.0007692307692307657,0.8571428571428573,6,0.38517280077153876,1,0.46153846153846156,0.8571428571428573,13
H4|VAL|RESISTANCE|RECLAIM,H4,VAL,RESISTANCE,RECLAIM,156,156,1.0,72,84,0,0.46153846153846156,-0.0007692307692307657,0.8571428571428573,6,0.38517280077153876,1,0.46153846153846156,0.8571428571428573,14
H1|VWAP|SUPPORT|HOLD,H1,VWAP,SUPPORT,HOLD,156,156,1.0,71,85,0,0.4551282051282051,-0.000897435897435837,0.8352941176470697,6,0.37899770803741434,1,0.4551282051282051,0.8352941176470697,15
H1|VWAP|SUPPORT|RECLAIM,H1,VWAP,SUPPORT,RECLAIM,156,156,1.0,71,85,0,0.4551282051282051,-0.000897435897435837,0.8352941176470697,6,0.37899770803741434,1,0.4551282051282051,0.8352941176470697,16
H1|VWAP|RESISTANCE|BODY,H1,VWAP,RESISTANCE,BODY,156,156,1.0,71,85,0,0.4551282051282051,-0.0008974358974358926,0.8352941176470596,8,0.37899770803741434,1,0.4551282051282051,0.8352941176470596,17
H4|VAL|RESISTANCE|BODY,H4,VAL,RESISTANCE,BODY,156,156,1.0,71,85,0,0.4551282051282051,-0.0008974358974358926,0.8352941176470596,6,0.37899770803741434,1,0.4551282051282051,0.8352941176470596,18
H1|POC|SUPPORT|BODY,H1,POC,SUPPORT,BODY,156,156,1.0,70,86,0,0.44871794871794873,-0.0010256410256409682,0.8139534883721032,6,0.372835198349192,1,0.44871794871794873,0.8139534883721032,19
H1|VWAP|RESISTANCE|HOLD,H1,VWAP,RESISTANCE,HOLD,156,156,1.0,70,86,0,0.44871794871794873,-0.0010256410256410194,0.8139534883720939,8,0.372835198349192,1,0.44871794871794873,0.8139534883720939,20
H1|VWAP|RESISTANCE|RECLAIM,H1,VWAP,RESISTANCE,RECLAIM,156,156,1.0,70,86,0,0.44871794871794873,-0.0010256410256410194,0.8139534883720939,8,0.372835198349192,1,0.44871794871794873,0.8139534883720939,21
H4|POC|SUPPORT|HOLD,H4,POC,SUPPORT,HOLD,156,156,1.0,69,87,0,0.4423076923076923,-0.0011538461538460987,0.7931034482758716,6,0.36668531762994294,1,0.4423076923076923,0.7931034482758716,22
H4|POC|SUPPORT|RECLAIM,H4,POC,SUPPORT,RECLAIM,156,156,1.0,69,87,0,0.4423076923076923,-0.0011538461538460987,0.7931034482758716,6,0.36668531762994294,1,0.4423076923076923,0.7931034482758716,23
H4|VAH|RESISTANCE|HOLD,H4,VAH,RESISTANCE,HOLD,156,156,1.0,69,87,0,0.4423076923076923,-0.0011538461538461442,0.7931034482758634,9,0.36668531762994294,1,0.4423076923076923,0.7931034482758634,24
H4|VAH|RESISTANCE|RECLAIM,H4,VAH,RESISTANCE,RECLAIM,156,156,1.0,69,87,0,0.4423076923076923,-0.0011538461538461442,0.7931034482758634,9,0.36668531762994294,1,0.4423076923076923,0.7931034482758634,25
H4|VAH|RESISTANCE|BODY,H4,VAH,RESISTANCE,BODY,156,156,1.0,69,87,0,0.4423076923076923,-0.0011538461538461464,0.7931034482758631,10,0.36668531762994294,1,0.4423076923076923,0.7931034482758631,26
H1|VAL|RESISTANCE|WICK,H1,VAL,RESISTANCE,WICK,156,156,1.0,69,87,0,0.4423076923076923,-0.0011538461538461485,0.7931034482758628,6,0.36668531762994294,1,0.4423076923076923,0.7931034482758628,27
H4|VWAP|RESISTANCE|HOLD,H4,VWAP,RESISTANCE,HOLD,156,156,1.0,69,87,0,0.4423076923076923,-0.0011538461538461494,0.7931034482758625,9,0.36668531762994294,1,0.4423076923076923,0.7931034482758625,28
H4|VWAP|RESISTANCE|RECLAIM,H4,VWAP,RESISTANCE,RECLAIM,156,156,1.0,69,87,0,0.4423076923076923,-0.0011538461538461494,0.7931034482758625,9,0.36668531762994294,1,0.4423076923076923,0.7931034482758625,29
H1|VAH|SUPPORT|WICK,H1,VAH,SUPPORT,WICK,156,156,1.0,68,88,0,0.4358974358974359,-0.0012820512820512235,0.7727272727272821,7,0.3605481182644886,1,0.4358974358974359,0.7727272727272821,30
H1|VAH|SUPPORT|HOLD,H1,VAH,SUPPORT,HOLD,156,156,1.0,68,88,0,0.4358974358974359,-0.0012820512820512242,0.772727272727282,6,0.3605481182644886,1,0.4358974358974359,0.772727272727282,31
H1|VAH|SUPPORT|RECLAIM,H1,VAH,SUPPORT,RECLAIM,156,156,1.0,68,88,0,0.4358974358974359,-0.0012820512820512242,0.772727272727282,6,0.3605481182644886,1,0.4358974358974359,0.772727272727282,32
H1|VAL|SUPPORT|HOLD,H1,VAL,SUPPORT,HOLD,156,156,1.0,68,88,0,0.4358974358974359,-0.0012820512820512263,0.7727272727272818,7,0.3605481182644886,1,0.4358974358974359,0.7727272727272818,33
H1|VAL|SUPPORT|RECLAIM,H1,VAL,SUPPORT,RECLAIM,156,156,1.0,68,88,0,0.4358974358974359,-0.0012820512820512263,0.7727272727272818,7,0.3605481182644886,1,0.4358974358974359,0.7727272727272818,34
H4|VAH|SUPPORT|HOLD,H4,VAH,SUPPORT,HOLD,156,156,1.0,68,88,0,0.4358974358974359,-0.001282051282051227,0.7727272727272817,11,0.3605481182644886,1,0.4358974358974359,0.7727272727272817,35
H4|VAH|SUPPORT|RECLAIM,H4,VAH,SUPPORT,RECLAIM,156,156,1.0,68,88,0,0.4358974358974359,-0.001282051282051227,0.7727272727272817,11,0.3605481182644886,1,0.4358974358974359,0.7727272727272817,36
H4|POC|SUPPORT|BODY,H4,POC,SUPPORT,BODY,156,156,1.0,68,88,0,0.4358974358974359,-0.0012820512820512276,0.7727272727272816,5,0.3605481182644886,1,0.4358974358974359,0.7727272727272816,37
H4|POC|SUPPORT|WICK,H4,POC,SUPPORT,WICK,156,156,1.0,68,88,0,0.4358974358974359,-0.0012820512820512285,0.7727272727272815,7,0.3605481182644886,1,0.4358974358974359,0.7727272727272815,38
H4|VAH|SUPPORT|BODY,H4,VAH,SUPPORT,BODY,156,156,1.0,68,88,0,0.4358974358974359,-0.0012820512820512285,0.7727272727272815,10,0.3605481182644886,1,0.4358974358974359,0.7727272727272815,39
H1|POC|RESISTANCE|HOLD,H1,POC,RESISTANCE,HOLD,156,156,1.0,68,88,0,0.4358974358974359,-0.001282051282051276,0.7727272727272729,9,0.3605481182644886,1,0.4358974358974359,0.7727272727272729,40
H1|POC|RESISTANCE|RECLAIM,H1,POC,RESISTANCE,RECLAIM,156,156,1.0,68,88,0,0.4358974358974359,-0.001282051282051276,0.7727272727272729,9,0.3605481182644886,1,0.4358974358974359,0.7727272727272729,41
H1|POC|SUPPORT|WICK,H1,POC,SUPPORT,WICK,156,156,1.0,67,89,0,0.42948717948717946,-0.0014102564102563518,0.7528089887640541,6,0.354423659230538,1,0.42948717948717946,0.7528089887640541,42
H1|VAL|SUPPORT|WICK,H1,VAL,SUPPORT,WICK,156,156,1.0,67,89,0,0.42948717948717946,-0.0014102564102563553,0.7528089887640537,7,0.354423659230538,1,0.42948717948717946,0.7528089887640537,43
H4|POC|RESISTANCE|BODY,H4,POC,RESISTANCE,BODY,156,156,1.0,67,89,0,0.42948717948717946,-0.0014102564102564004,0.7528089887640458,5,0.354423659230538,1,0.42948717948717946,0.7528089887640458,44
H1|POC|RESISTANCE|WICK,H1,POC,RESISTANCE,WICK,156,156,1.0,67,89,0,0.42948717948717946,-0.0014102564102564036,0.7528089887640451,8,0.354423659230538,1,0.42948717948717946,0.7528089887640451,45
D1|POC|RESISTANCE|HOLD,D1,POC,RESISTANCE,HOLD,156,156,1.0,67,89,0,0.42948717948717946,-0.0014102564102564043,0.752808988764045,7,0.354423659230538,1,0.42948717948717946,0.752808988764045,46
D1|POC|RESISTANCE|RECLAIM,D1,POC,RESISTANCE,RECLAIM,156,156,1.0,67,89,0,0.42948717948717946,-0.0014102564102564043,0.752808988764045,7,0.354423659230538,1,0.42948717948717946,0.752808988764045,47
H1|POC|RESISTANCE|BODY,H1,POC,RESISTANCE,BODY,156,156,1.0,67,89,0,0.42948717948717946,-0.0014102564102564047,0.752808988764045,8,0.354423659230538,1,0.42948717948717946,0.752808988764045,48
H4|VWAP|RESISTANCE|BODY,H4,VWAP,RESISTANCE,BODY,156,156,1.0,67,89,0,0.42948717948717946,-0.0014102564102564073,0.7528089887640446,9,0.354423659230538,1,0.42948717948717946,0.7528089887640446,49
H1|VAL|SUPPORT|BODY,H1,VAL,SUPPORT,BODY,156,156,1.0,66,90,0,0.4230769230769231,-0.0015384615384614793,0.7333333333333424,6,0.34831200624776176,1,0.4230769230769231,0.7333333333333424,50
H1|VAL|RESISTANCE|HOLD,H1,VAL,RESISTANCE,HOLD,156,156,1.0,66,90,0,0.4230769230769231,-0.0015384615384615343,0.7333333333333331,10,0.34831200624776176,1,0.4230769230769231,0.7333333333333331,51
H1|VAL|RESISTANCE|RECLAIM,H1,VAL,RESISTANCE,RECLAIM,156,156,1.0,66,90,0,0.4230769230769231,-0.0015384615384615343,0.7333333333333331,10,0.34831200624776176,1,0.4230769230769231,0.7333333333333331,52
H4|POC|RESISTANCE|HOLD,H4,POC,RESISTANCE,HOLD,156,156,1.0,65,91,0,0.4166666666666667,-0.0016666666666666557,0.7142857142857151,5,0.3422132319456984,1,0.4166666666666667,0.7142857142857151,53
H4|POC|RESISTANCE|RECLAIM,H4,POC,RESISTANCE,RECLAIM,156,156,1.0,65,91,0,0.4166666666666667,-0.0016666666666666557,0.7142857142857151,5,0.3422132319456984,1,0.4166666666666667,0.7142857142857151,54
H4|VAH|RESISTANCE|WICK,H4,VAH,RESISTANCE,WICK,156,156,1.0,65,91,0,0.4166666666666667,-0.0016666666666666561,0.714285714285715,12,0.3422132319456984,1,0.4166666666666667,0.714285714285715,55
H4|VWAP|SUPPORT|BODY,H4,VWAP,SUPPORT,BODY,156,156,1.0,64,92,0,0.41025641025641024,-0.0017948717948717352,0.6956521739130521,7,0.3361274160515165,1,0.41025641025641024,0.6956521739130521,56
H4|VWAP|SUPPORT|HOLD,H4,VWAP,SUPPORT,HOLD,156,156,1.0,64,92,0,0.41025641025641024,-0.001794871794871739,0.6956521739130517,7,0.3361274160515165,1,0.41025641025641024,0.6956521739130517,57
H4|VWAP|SUPPORT|RECLAIM,H4,VWAP,SUPPORT,RECLAIM,156,156,1.0,64,92,0,0.41025641025641024,-0.001794871794871739,0.6956521739130517,7,0.3361274160515165,1,0.41025641025641024,0.6956521739130517,58
H1|VAL|RESISTANCE|BODY,H1,VAL,RESISTANCE,BODY,156,156,1.0,64,92,0,0.41025641025641024,-0.00179487179487179,0.695652173913043,10,0.3361274160515165,1,0.41025641025641024,0.695652173913043,59
H4|VAL|SUPPORT|WICK,H4,VAL,SUPPORT,WICK,156,156,1.0,63,93,0,0.40384615384615385,-0.0019230769230768592,0.677419354838719,8,0.33005464559879877,1,0.40384615384615385,0.677419354838719,60
H1|POC|SUPPORT|HOLD,H1,POC,SUPPORT,HOLD,156,156,1.0,63,93,0,0.40384615384615385,-0.0019230769230768679,0.6774193548387181,6,0.33005464559879877,1,0.40384615384615385,0.6774193548387181,61
H1|POC|SUPPORT|RECLAIM,H1,POC,SUPPORT,RECLAIM,156,156,1.0,63,93,0,0.40384615384615385,-0.0019230769230768679,0.6774193548387181,6,0.33005464559879877,1,0.40384615384615385,0.6774193548387181,62
D1|POC|SUPPORT|HOLD,D1,POC,SUPPORT,HOLD,156,156,1.0,62,94,0,0.3974358974358974,-0.002051282051281996,0.6595744680851144,9,0.323995015158663,1,0.3974358974358974,0.6595744680851144,63
D1|POC|SUPPORT|RECLAIM,D1,POC,SUPPORT,RECLAIM,156,156,1.0,62,94,0,0.3974358974358974,-0.002051282051281996,0.6595744680851144,9,0.323995015158663,1,0.3974358974358974,0.6595744680851144,64
H4|VWAP|SUPPORT|WICK,H4,VWAP,SUPPORT,WICK,156,156,1.0,62,94,0,0.3974358974358974,-0.002051282051282001,0.659574468085114,8,0.323995015158663,1,0.3974358974358974,0.659574468085114,65
H4|VAL|RESISTANCE|WICK,H4,VAL,RESISTANCE,WICK,156,156,1.0,62,94,0,0.3974358974358974,-0.0020512820512820426,0.6595744680851068,8,0.323995015158663,1,0.3974358974358974,0.6595744680851068,66
H4|POC|RESISTANCE|WICK,H4,POC,RESISTANCE,WICK,156,156,1.0,61,95,0,0.391025641025641,-0.002179487179487163,0.6421052631578963,11,0.31794862709470695,1,0.391025641025641,0.6421052631578963,67
H4|VWAP|RESISTANCE|WICK,H4,VWAP,RESISTANCE,WICK,156,156,1.0,59,97,0,0.3782051282051282,-0.002435897435897423,0.6082474226804128,10,0.305896028222128,1,0.3782051282051282,0.6082474226804128,68
W1|VAH|SUPPORT|BODY,W1,VAH,SUPPORT,BODY,156,71,0.4551282051282051,40,31,0,0.5633802816901409,0.0012676056338028793,1.2903225806451775,4,0.4477133560291708,0,0.5633802816901409,1.2903225806451775,69
W1|VAH|SUPPORT|HOLD,W1,VAH,SUPPORT,HOLD,156,80,0.5128205128205128,43,37,0,0.5375,0.0007500000000000574,1.1621621621621754,4,0.4290416436680269,0,0.5375,1.1621621621621754,70
W1|VAH|SUPPORT|RECLAIM,W1,VAH,SUPPORT,RECLAIM,156,80,0.5128205128205128,43,37,0,0.5375,0.0007500000000000574,1.1621621621621754,4,0.4290416436680269,0,0.5375,1.1621621621621754,71
W1|VWAP|SUPPORT|HOLD,W1,VWAP,SUPPORT,HOLD,156,88,0.5641025641025641,44,44,0,0.5,5.665449170406072e-17,1.0000000000000113,4,0.3977398665504473,0,0.5,1.0000000000000113,72
W1|VWAP|SUPPORT|RECLAIM,W1,VWAP,SUPPORT,RECLAIM,156,88,0.5641025641025641,44,44,0,0.5,5.665449170406072e-17,1.0000000000000113,4,0.3977398665504473,0,0.5,1.0000000000000113,73
W1|VWAP|SUPPORT|WICK,W1,VWAP,SUPPORT,WICK,156,77,0.4935897435897436,38,39,0,0.4935064935064935,-0.00012987012987007742,0.9743589743589847,7,0.3848283063647114,0,0.4935064935064935,0.9743589743589847,74
D1|VAH|RESISTANCE|BODY,D1,VAH,RESISTANCE,BODY,156,152,0.9743589743589743,72,80,0,0.47368421052631576,-0.0005263157894736876,0.8999999999999989,9,0.3959363726303488,0,0.47368421052631576,0.8999999999999989,75
W1|VWAP|SUPPORT|BODY,W1,VWAP,SUPPORT,BODY,156,84,0.5384615384615384,39,45,0,0.4642857142857143,-0.0007142857142856567,0.8666666666666767,7,0.36154050446577934,0,0.4642857142857143,0.8666666666666767,76
W1|VAL|RESISTANCE|WICK,W1,VAL,RESISTANCE,WICK,156,67,0.42948717948717946,31,36,0,0.4626865671641791,-0.0007462686567164198,0.8611111111111102,5,0.3485824887535862,0,0.4626865671641791,0.8611111111111102,77
D1|VAH|RESISTANCE|WICK,D1,VAH,RESISTANCE,WICK,156,149,0.9551282051282052,67,82,0,0.44966442953020136,-0.0010067114093959663,0.817073170731708,9,0.3720528020605491,0,0.44966442953020136,0.817073170731708,78
D1|POC|RESISTANCE|BODY,D1,POC,RESISTANCE,BODY,156,155,0.9935897435897436,69,86,0,0.44516129032258067,-0.0010967741935483835,0.8023255813953492,7,0.3691874886196331,0,0.44516129032258067,0.8023255813953492,79
D1|VAH|RESISTANCE|HOLD,D1,VAH,RESISTANCE,HOLD,156,155,0.9935897435897436,69,86,0,0.44516129032258067,-0.0010967741935483876,0.8023255813953484,9,0.3691874886196331,0,0.44516129032258067,0.8023255813953484,80
D1|VAH|RESISTANCE|RECLAIM,D1,VAH,RESISTANCE,RECLAIM,156,155,0.9935897435897436,69,86,0,0.44516129032258067,-0.0010967741935483876,0.8023255813953484,9,0.3691874886196331,0,0.44516129032258067,0.8023255813953484,81
W1|POC|SUPPORT|WICK,W1,POC,SUPPORT,WICK,156,82,0.5256410256410257,36,46,0,0.43902439024390244,-0.0012195121951218968,0.7826086956521826,8,0.3367336357846038,0,0.43902439024390244,0.7826086956521826,82
D1|VAH|SUPPORT|HOLD,D1,VAH,SUPPORT,HOLD,156,152,0.9743589743589743,66,86,0,0.4342105263157895,-0.001315789473684154,0.7674418604651255,7,0.3579952497146259,0,0.4342105263157895,0.7674418604651255,83
D1|VAH|SUPPORT|RECLAIM,D1,VAH,SUPPORT,RECLAIM,156,152,0.9743589743589743,66,86,0,0.4342105263157895,-0.001315789473684154,0.7674418604651255,7,0.3579952497146259,0,0.4342105263157895,0.7674418604651255,84
D1|VAH|SUPPORT|BODY,D1,VAH,SUPPORT,BODY,156,150,0.9615384615384616,64,86,0,0.4266666666666667,-0.0014666666666666066,0.7441860465116372,8,0.35031956874051456,0,0.4266666666666667,0.7441860465116372,85
D1|POC|RESISTANCE|WICK,D1,POC,RESISTANCE,WICK,156,151,0.967948717948718,64,87,0,0.423841059602649,-0.001523178807947012,0.7356321839080464,9,0.34787083352042353,0,0.423841059602649,0.7356321839080464,86
W1|VAH|SUPPORT|WICK,W1,VAH,SUPPORT,WICK,156,71,0.4551282051282051,30,40,1,0.4225352112676056,-0.001489947708166456,0.7393054161860558,4,0.31452830477014626,0,0.4225352112676056,0.7393054161860558,87
D1|VWAP|RESISTANCE|HOLD,D1,VWAP,RESISTANCE,HOLD,156,152,0.9743589743589743,64,88,0,0.42105263157894735,-0.0015789473684210409,0.727272727272728,9,0.3454563929691184,0,0.42105263157894735,0.727272727272728,88
D1|VWAP|RESISTANCE|RECLAIM,D1,VWAP,RESISTANCE,RECLAIM,156,152,0.9743589743589743,64,88,0,0.42105263157894735,-0.0015789473684210409,0.727272727272728,9,0.3454563929691184,0,0.42105263157894735,0.727272727272728,89
D1|POC|SUPPORT|BODY,D1,POC,SUPPORT,BODY,156,155,0.9935897435897436,65,90,0,0.41935483870967744,-0.0016129032258063976,0.7222222222222304,7,0.3445407536490342,0,0.41935483870967744,0.7222222222222304,90
D1|VWAP|RESISTANCE|BODY,D1,VWAP,RESISTANCE,BODY,156,151,0.967948717948718,63,88,0,0.41721854304635764,-0.0016556291390728377,0.7159090909090917,9,0.3415763344828431,0,0.41721854304635764,0.7159090909090917,91
W1|VAL|SUPPORT|WICK,W1,VAL,SUPPORT,WICK,156,77,0.4935897435897436,32,45,0,0.4155844155844156,-0.00168831168831163,0.7111111111111196,5,0.3120901026456329,0,0.4155844155844156,0.7111111111111196,92
D1|VWAP|RESISTANCE|WICK,D1,VWAP,RESISTANCE,WICK,156,147,0.9423076923076923,61,86,0,0.41496598639455784,-0.0017006802721088348,0.709302325581396,9,0.338471065392135,0,0.41496598639455784,0.709302325581396,93
W1|POC|SUPPORT|BODY,W1,POC,SUPPORT,BODY,156,98,0.6282051282051282,40,58,0,0.40816326530612246,-0.0018367346938774844,0.6896551724138025,7,0.31610683927717403,0,0.40816326530612246,0.6896551724138025,94
W1|VAL|SUPPORT|BODY,W1,VAL,SUPPORT,BODY,156,81,0.5192307692307693,33,47,1,0.4074074074074074,-0.0016989662489752142,0.7071994336872486,6,0.3069610865837457,0,0.4074074074074074,0.7071994336872486,95
W1|POC|SUPPORT|HOLD,W1,POC,SUPPORT,HOLD,156,101,0.6474358974358975,41,60,0,0.40594059405940597,-0.0018811881188118182,0.6833333333333422,8,0.31532231224182006,0,0.40594059405940597,0.6833333333333422,96
W1|POC|SUPPORT|RECLAIM,W1,POC,SUPPORT,RECLAIM,156,101,0.6474358974358975,41,60,0,0.40594059405940597,-0.0018811881188118182,0.6833333333333422,8,0.31532231224182006,0,0.40594059405940597,0.6833333333333422,97
D1|VAL|RESISTANCE|BODY,D1,VAL,RESISTANCE,BODY,156,149,0.9551282051282052,59,90,0,0.3959731543624161,-0.002080536912751665,0.6555555555555562,10,0.3210090155907528,0,0.3959731543624161,0.6555555555555562,98
D1|VAH|SUPPORT|WICK,D1,VAH,SUPPORT,WICK,156,147,0.9423076923076923,58,89,0,0.3945578231292517,-0.0021088435374149108,0.6516853932584346,11,0.3191983223702969,0,0.3945578231292517,0.6516853932584346,99
W1|VWAP|RESISTANCE|HOLD,W1,VWAP,RESISTANCE,HOLD,156,94,0.6025641025641025,37,57,0,0.39361702127659576,-0.0021276595744680635,0.6491228070175459,8,0.3008973662970317,0,0.39361702127659576,0.6491228070175459,100
W1|VWAP|RESISTANCE|RECLAIM,W1,VWAP,RESISTANCE,RECLAIM,156,94,0.6025641025641025,37,57,0,0.39361702127659576,-0.0021276595744680635,0.6491228070175459,8,0.3008973662970317,0,0.39361702127659576,0.6491228070175459,101
W1|VAH|RESISTANCE|BODY,W1,VAH,RESISTANCE,BODY,156,74,0.47435897435897434,29,45,0,0.3918918918918919,-0.0021621621621621527,0.6444444444444444,5,0.28864748449945055,0,0.3918918918918919,0.6444444444444444,102
W1|VAH|RESISTANCE|WICK,W1,VAH,RESISTANCE,WICK,156,62,0.3974358974358974,24,37,1,0.3870967741935484,-0.0020717839891294977,0.6528361964161365,6,0.27584463426990685,0,0.3870967741935484,0.6528361964161365,103
W1|VAL|RESISTANCE|HOLD,W1,VAL,RESISTANCE,HOLD,156,82,0.5256410256410257,31,51,0,0.3780487804878049,-0.002439024390243891,0.6078431372549019,6,0.2807820993189303,0,0.3780487804878049,0.6078431372549019,104
W1|VAL|RESISTANCE|RECLAIM,W1,VAL,RESISTANCE,RECLAIM,156,82,0.5256410256410257,31,51,0,0.3780487804878049,-0.002439024390243891,0.6078431372549019,6,0.2807820993189303,0,0.3780487804878049,0.6078431372549019,105
W1|VAL|SUPPORT|HOLD,W1,VAL,SUPPORT,HOLD,156,90,0.5769230769230769,34,56,0,0.37777777777777777,-0.0024444444444443885,0.6071428571428642,5,0.2845581232563842,0,0.37777777777777777,0.6071428571428642,106
W1|VAL|SUPPORT|RECLAIM,W1,VAL,SUPPORT,RECLAIM,156,90,0.5769230769230769,34,56,0,0.37777777777777777,-0.0024444444444443885,0.6071428571428642,5,0.2845581232563842,0,0.37777777777777777,0.6071428571428642,107
W1|VWAP|RESISTANCE|BODY,W1,VWAP,RESISTANCE,BODY,156,86,0.5512820512820513,32,54,0,0.37209302325581395,-0.0025581395348837025,0.5925925925925938,7,0.27746093282766765,0,0.37209302325581395,0.5925925925925938,108
D1|POC|SUPPORT|WICK,D1,POC,SUPPORT,WICK,156,150,0.9615384615384616,55,95,0,0.36666666666666664,-0.0026666666666666137,0.5789473684210596,8,0.293773196710732,0,0.36666666666666664,0.5789473684210596,109
W1|POC|RESISTANCE|BODY,W1,POC,RESISTANCE,BODY,156,93,0.5961538461538461,34,59,0,0.3655913978494624,-0.0026881720430107403,0.5762711864406781,9,0.27485550935138847,0,0.3655913978494624,0.5762711864406781,110
D1|VAL|RESISTANCE|HOLD,D1,VAL,RESISTANCE,HOLD,156,151,0.967948717948718,55,96,0,0.36423841059602646,-0.002715231788079457,0.5729166666666669,12,0.29173479472925495,0,0.36423841059602646,0.5729166666666669,111
D1|VAL|RESISTANCE|RECLAIM,D1,VAL,RESISTANCE,RECLAIM,156,151,0.967948717948718,55,96,0,0.36423841059602646,-0.002715231788079457,0.5729166666666669,12,0.29173479472925495,0,0.36423841059602646,0.5729166666666669,112
W1|VWAP|RESISTANCE|WICK,W1,VWAP,RESISTANCE,WICK,156,80,0.5128205128205128,29,51,0,0.3625,-0.002749999999999986,0.5686274509803924,16,0.26570633724259446,0,0.3625,0.5686274509803924,113
D1|VWAP|SUPPORT|HOLD,D1,VWAP,SUPPORT,HOLD,156,155,0.9935897435897436,56,99,0,0.36129032258064514,-0.0027741935483870453,0.565656565656572,9,0.2898640250305404,0,0.36129032258064514,0.565656565656572,114
D1|VWAP|SUPPORT|RECLAIM,D1,VWAP,SUPPORT,RECLAIM,156,155,0.9935897435897436,56,99,0,0.36129032258064514,-0.0027741935483870453,0.565656565656572,9,0.2898640250305404,0,0.36129032258064514,0.565656565656572,115
W1|POC|RESISTANCE|HOLD,W1,POC,RESISTANCE,HOLD,156,97,0.6217948717948718,35,62,0,0.36082474226804123,-0.002783505154639161,0.5645161290322586,6,0.27224345484520945,0,0.36082474226804123,0.5645161290322586,116
W1|POC|RESISTANCE|RECLAIM,W1,POC,RESISTANCE,RECLAIM,156,97,0.6217948717948718,35,62,0,0.36082474226804123,-0.002783505154639161,0.5645161290322586,6,0.27224345484520945,0,0.36082474226804123,0.5645161290322586,117
W1|POC|RESISTANCE|WICK,W1,POC,RESISTANCE,WICK,156,84,0.5384615384615384,30,54,0,0.35714285714285715,-0.00285714285714284,0.5555555555555562,6,0.26299209329999573,0,0.35714285714285715,0.5555555555555562,118
D1|VAL|SUPPORT|HOLD,D1,VAL,SUPPORT,HOLD,156,150,0.9615384615384616,53,97,0,0.35333333333333333,-0.00293333333333328,0.546391752577326,7,0.28137142404545956,0,0.35333333333333333,0.546391752577326,119
