week,week_start,signal_i,signal_ts,level,atr14,h1_open,h1_high,h1_low,h1_close,entry_ts,exit_ts,entry,tp,sl,reason,net_ret,hours,partition,win,break_close_above_vah_atr,break_range_atr,break_body_frac,break_close_pos,break_ret,prior3h_ret,prior6h_ret,week_hours,f_taker_imbalance_1h,f_taker_imbalance_3h,f_taker_imbalance_6h,f_taker_accel_1h_vs_6h,f_qvol_rate_1h,f_qvol_rate_3h,spot_ret_1h,spot_ret_3h,spot_taker_imbalance_1h,spot_taker_imbalance_3h,spot_minus_fut_ret_1h,spot_minus_fut_ret_3h,spot_minus_fut_flow_1h,spot_minus_fut_flow_3h,basis_now,basis_change_1h,basis_change_6h,premium_now,premium_z7d,premium_change_1h,premium_change_6h,top_vs_global,top_pos_chg15,global_chg15,metrics_taker_log,oi_chg15,oi_chg60,oi_chg4h
2020-W03,2020-01-13 00:00:00+00:00,312,2020-01-14 00:00:00+00:00,8164.1604166666675,50.3478571428572,8112.99,8322.94,8109.02,8277.35,2020-01-14 01:00:00+00:00,2020-01-14 01:00:00+00:00,8277.33,8372.519295,8206.972695,TP,0.010000000000000066,1,external,1,2.2481509592785307,4.248840211670234,0.7683246073298454,0.7868829468960353,0.02025886880176131,0.017438430184820275,0.02101396449237014,24.0,0.12792495219078348,0.0613992217991588,0.0831224355031035,0.04480251668767998,2.1175645421113587,0.9469842278976704,0.019685981105600936,0.016470009832841637,0.11806355193573004,0.1196227619482988,-0.0005728876961603735,-0.0009571649072197541,-0.009861400255053443,0.058223540149139996,0.0008887545344620218,0.0005607781487617647,0.0010046904145202262,0.00047943,0.5646072610777789,0.00046424,0.00030509,,,,,,,
2020-W05,2020-01-27 00:00:00+00:00,639,2020-01-27 15:00:00+00:00,8760.3125,53.64785714285699,8756.62,8794.13,8753.99,8780.28,2020-01-27 16:00:00+00:00,2020-01-27 18:00:00+00:00,8780.31,8881.283565,8705.677365,TP,0.010000000000000066,3,external,1,0.37219566751435945,0.7482125500951887,0.5894369706028948,0.654957648231222,0.0027019557774574654,0.0038793325215662477,0.01612908825575099,15.0,0.02767476992297313,-0.008105652143352127,0.02686744227343496,0.0008073276495381698,1.6926983655058552,1.517538438339565,0.0026529046050678406,0.003834838951627839,0.10300911120168954,0.03953141530824711,-4.905117238962475e-05,3.584386185462307e-05,0.07533434127871641,0.047637067451599235,6.947869339057888e-05,5.234850279989267e-05,0.00019444990951089647,2.1e-07,-1.014401143564651,3.054e-05,1.258e-05,,,,,,,
2020-W06,2020-02-03 00:00:00+00:00,856,2020-02-05 16:00:00+00:00,9577.458333333332,60.857857142857156,9500.28,9587.95,9484.86,9578.31,2020-02-05 17:00:00+00:00,2020-02-05 18:00:00+00:00,9578.32,9688.47068,9496.90428,TP,0.010000000000000066,2,external,1,0.013994358438684027,1.6939472541402116,0.756911436608776,0.9064894752158189,0.008213442130126536,0.012027073859314008,0.0200695218033069,64.0,0.045284218350537975,0.05087899829666398,0.03737936430749178,0.007904854043046194,2.6989803107537806,1.764630310552166,0.008306428994688142,0.01207869300773523,0.11141895761033549,0.09134328882601483,9.29868645616061e-05,5.268843696604186e-05,0.06613473925979751,0.040464290529350855,0.0016009620412003045,-5.004662324559206e-07,0.0009189108575216043,0.0015577,1.4674124857234105,4.129999999999976e-06,0.00072833,,,,,,,
2020-W07,2020-02-10 00:00:00+00:00,966,2020-02-10 06:00:00+00:00,9936.991250000001,79.49214285714268,9849.94,10034.56,9840.0,9977.93,2020-02-10 07:00:00+00:00,2020-02-10 09:00:00+00:00,9978.15,10092.898725000001,9893.335725,SL,-0.00999999999999984,3,external,0,0.5150037290298162,2.4475374924745474,0.65784333881579,0.7089329769736875,0.012993987780636207,-0.012771333955343911,-0.021773486718653534,6.0,0.0344330354011122,-0.08803798473736424,-0.09942576252116397,0.13385879792227617,3.6541604123852593,2.4759312020743627,0.012176524530964405,-0.013332421579237419,0.07004905613587442,-0.08054398027467724,-0.0008174632496718015,-0.0006294666926369707,0.03561602073476222,0.007494004462686998,0.0022117516128612458,0.0007649826454962927,0.0006573815549577589,0.0021682,1.7470353042324143,-0.0005738800000000001,0.00039092999999999984,,,,,,,
2020-W13,2020-03-23 00:00:00+00:00,1980,2020-03-23 12:00:00+00:00,6130.56875,147.26928571428576,5838.66,6380.0,5836.95,6321.04,2020-03-23 13:00:00+00:00,2020-03-23 13:00:00+00:00,6321.03,6393.721845,6267.301245,SL,-0.010000000000000063,1,external,0,1.2933535263390163,3.68746271407577,0.8882791639812171,0.8914280452996961,0.08261827200076732,0.09258100535484015,0.06950286451019072,12.0,0.08857975312838473,0.10181221817760888,0.08092658051612012,0.007653172612264614,3.8290621142335675,1.7501169332624382,0.08246464480481452,0.09199931619563007,0.13576946050798022,0.11969106545621355,-0.00015362719595279906,-0.0006043517213318861,0.04718970737959549,0.01787884727860467,-0.00045383315069313923,0.00029574457007719435,9.552609496199516e-06,-6.145e-05,1.1211396856346882,0.0010143,0.00036086,,,,,,,
2020-W14,2020-03-30 00:00:00+00:00,2223,2020-04-02 15:00:00+00:00,6772.481458333334,74.86714285714281,6771.53,6829.32,6720.52,6801.0,2020-04-02 16:00:00+00:00,2020-04-02 16:00:00+00:00,6801.0,6879.2115,6743.1915,TP,0.010000000000000066,1,external,1,0.380921998333552,1.4532409792584873,0.27086397058823947,0.7397058823529421,0.0043520445157889665,0.022059718584174437,0.02490916571097901,87.0,0.07464314072106992,0.057749937981268484,0.05221733473715329,0.022425805983916636,2.0208056260494334,2.030224034132994,0.004343546004247578,0.02226909187051951,-0.04365932550171503,0.024045581392479365,-8.498511541388254e-06,7.880004804183827e-05,-0.11830246622278495,-0.03370435658878912,-0.0005878030859661765,9.974068614582166e-06,-0.00013590806419239154,-0.00106833,-1.0902921848394758,-0.0007476,-0.0008398799999999999,,,,,,,
2020-W15,2020-04-06 00:00:00+00:00,2308,2020-04-06 04:00:00+00:00,6900.0,67.3164285714284,6840.85,6957.78,6839.9,6938.12,2020-04-06 05:00:00+00:00,2020-04-06 06:00:00+00:00,6938.1,7017.888150000001,6879.126150000001,TP,0.010000000000000066,2,external,1,0.5662807847797713,1.7511327101217127,0.8251611808618887,0.8332202239565674,0.014218993253762191,0.014701064701064581,0.021095605744409607,4.0,0.13961181669342992,0.10818613714732384,0.08772471203687782,0.05188710465655211,1.7072210776620125,0.8347775448259477,0.014290243913130496,0.014554117552487922,0.06353037781208482,0.03351517337380483,7.125065936830488e-05,-0.0001484311525381532,-0.07608143888134511,-0.074670963773519,-0.000505644927776383,-6.875441925924264e-05,9.004580136384721e-05,-0.00035984,0.5531665268818892,-2.2610000000000002e-05,-0.00036474,,,,,,,
2020-W17,2020-04-20 00:00:00+00:00,2726,2020-04-23 14:00:00+00:00,7238.458125,95.98357142857152,7230.0,7802.38,7228.98,7538.61,2020-04-23 15:00:00+00:00,2020-04-23 15:00:00+00:00,7538.58,7625.2736700000005,7474.5020700000005,SL,-0.009999999999999952,1,external,0,3.1271171777908346,5.973938992535925,0.5382106731775365,0.5399895361004531,0.042684647302904555,0.05742571757600068,0.0657538700784619,86.0,0.0991869072128535,0.09855053356132593,0.09401281806454387,0.005174089148309635,11.323533014610387,5.385096950295043,0.041841715638906374,0.05641662543156678,0.10763139480178086,0.1254666096074033,-0.000842931663998181,-0.0010580409956979508,0.008444487588927352,0.026916076046077375,0.0002985526169132502,0.0007464574177892258,0.001081144606787543,6.92e-06,2.5774784792007317,0.0003714,0.00084142,,,,,,,
2020-W18,2020-04-27 00:00:00+00:00,2815,2020-04-27 07:00:00+00:00,7691.293541666667,66.12285714285716,7657.43,7699.0,7630.6,7697.0,2020-04-27 08:00:00+00:00,2020-04-27 13:00:00+00:00,7696.99,7785.505385,7631.565585,SL,-0.009999999999999952,6,external,0,0.0863008433075481,1.0344380590243212,0.5785087719298234,0.9707602339181285,0.005167530098218354,-0.004131231619383335,-5.846091887573568e-05,7.0,0.05715544008789841,-0.0679320163504682,-0.0336944768202897,0.09084991690818811,0.9447169235167169,0.9254066172790418,0.005756580021819113,-0.00408822810242826,-0.0033959981438629327,-0.06639310129230591,0.0005890499236007596,4.429201029088059e-05,-0.060551438231761345,0.0015389150581622824,-0.00011821390481314697,-0.0006068607059402931,-0.00010652185774351342,2.1e-07,0.9676137281182102,-1.25e-05,5.6449999999999997e-05,,,,,,,
2020-W19,2020-05-04 00:00:00+00:00,3060,2020-05-07 12:00:00+00:00,9363.783125000002,111.55571428571407,9285.3,9384.15,9265.77,9375.83,2020-05-07 13:00:00+00:00,2020-05-07 13:00:00+00:00,9376.34,9484.16791,9296.64111,TP,0.010000000000000066,1,external,1,0.10798976168216705,1.0611737888819117,0.7647406656529926,0.9297178577462429,0.009749819607336452,0.006160915691715951,0.012964801643936763,84.0,0.08100385280094025,-0.022579623454640485,-0.026686156732304456,0.1076900095332447,1.2593329025574669,0.8460709026676373,0.00958076734500346,0.00600988511745415,0.05296539922482579,0.0029811695691281948,-0.00016905226233299153,-0.00016830694844660599,-0.028038453576114453,0.02556079302376868,0.0007332724229798249,0.00017939370948716338,0.00030092552512295256,0.00067093,0.5868275326370251,0.00016118000000000003,0.00036465000000000005,,,,,,,
