rule,source_tf,family,side_type,mode,signal_i,signal_ts,side,level,instance,week,entry_ts,exit_ts,entry,tp,sl,reason,net_ret,hours,route,selector,partition,router_rank
H1|SWING2_HIGH|SUPPORT|BODY,H1,SWING2_HIGH,SUPPORT,BODY,3839,2020-06-08 23:00:00+00:00,LONG,9745.0,H1|SWING2_HIGH|2020-06-08T17:00:00+00:00,2020-W24,2020-06-09 00:00:00+00:00,2020-06-09 00:00:00+00:00,9778.87,9891.327005000001,9695.749605,SL,-0.009999999999999952,1,PRIMARY_RULE,PRIMARY_RULE,external,
H1|SWING2_HIGH|SUPPORT|BODY,H1,SWING2_HIGH,SUPPORT,BODY,3997,2020-06-15 13:00:00+00:00,LONG,9158.0,H1|SWING2_HIGH|2020-06-15T08:00:00+00:00,2020-W25,2020-06-15 14:00:00+00:00,2020-06-15 15:00:00+00:00,9183.12,9288.725880000002,9105.06348,TP,0.010000000000000066,2,PRIMARY_RULE,PRIMARY_RULE,external,
H1|SWING2_HIGH|SUPPORT|BODY,H1,SWING2_HIGH,SUPPORT,BODY,4156,2020-06-22 04:00:00+00:00,LONG,9386.79,H1|SWING2_HIGH|2020-06-21T15:00:00+00:00,2020-W26,2020-06-22 05:00:00+00:00,2020-06-22 16:00:00+00:00,9405.37,9513.531755000002,9325.424355000001,TP,0.010000000000000066,12,PRIMARY_RULE,PRIMARY_RULE,external,
H1|SWING2_HIGH|SUPPORT|BODY,H1,SWING2_HIGH,SUPPORT,BODY,4329,2020-06-29 09:00:00+00:00,LONG,9130.0,H1|SWING2_HIGH|2020-06-29T05:00:00+00:00,2020-W27,2020-06-29 10:00:00+00:00,2020-06-29 13:00:00+00:00,9130.9,9235.90535,9053.28735,SL,-0.009999999999999952,4,PRIMARY_RULE,PRIMARY_RULE,external,
H1|SWING2_HIGH|SUPPORT|BODY,H1,SWING2_HIGH,SUPPORT,BODY,4500,2020-07-06 12:00:00+00:00,LONG,9238.23,H1|SWING2_HIGH|2020-07-06T07:00:00+00:00,2020-W28,2020-07-06 13:00:00+00:00,2020-07-06 23:00:00+00:00,9267.29,9373.863835000002,9188.518035000001,TP,0.010000000000000066,11,PRIMARY_RULE,PRIMARY_RULE,external,
H1|SWING2_HIGH|SUPPORT|BODY,H1,SWING2_HIGH,SUPPORT,BODY,4667,2020-07-13 11:00:00+00:00,LONG,9291.91,H1|SWING2_HIGH|2020-07-13T06:00:00+00:00,2020-W29,2020-07-13 12:00:00+00:00,2020-07-13 19:00:00+00:00,9308.93,9415.982695,9229.804095000001,SL,-0.00999999999999984,8,PRIMARY_RULE,PRIMARY_RULE,external,
H1|SWING2_HIGH|SUPPORT|BODY,H1,SWING2_HIGH,SUPPORT,BODY,4861,2020-07-21 13:00:00+00:00,LONG,9377.89,H1|SWING2_HIGH|2020-07-21T07:00:00+00:00,2020-W30,2020-07-21 14:00:00+00:00,2020-07-21 15:00:00+00:00,9404.99,9513.147385,9325.047585,SL,-0.009999999999999952,2,PRIMARY_RULE,PRIMARY_RULE,external,
H1|SWING2_HIGH|SUPPORT|BODY,H1,SWING2_HIGH,SUPPORT,BODY,5006,2020-07-27 14:00:00+00:00,LONG,10360.0,H1|SWING2_HIGH|2020-07-27T03:00:00+00:00,2020-W31,2020-07-27 15:00:00+00:00,2020-07-27 15:00:00+00:00,10422.35,10542.207025000002,10333.760025000001,SL,-0.009999999999999952,1,PRIMARY_RULE,PRIMARY_RULE,external,
H1|SWING2_HIGH|SUPPORT|BODY,H1,SWING2_HIGH,SUPPORT,BODY,5173,2020-08-03 13:00:00+00:00,LONG,11260.89,H1|SWING2_HIGH|2020-08-03T06:00:00+00:00,2020-W32,2020-08-03 14:00:00+00:00,2020-08-03 16:00:00+00:00,11280.33,11410.053795,11184.447195,TP,0.010000000000000066,3,PRIMARY_RULE,PRIMARY_RULE,external,
H1|SWING2_HIGH|SUPPORT|BODY,H1,SWING2_HIGH,SUPPORT,BODY,5328,2020-08-10 00:00:00+00:00,LONG,11727.0,H1|SWING2_HIGH|2020-08-09T08:00:00+00:00,2020-W33,2020-08-10 01:00:00+00:00,2020-08-10 02:00:00+00:00,11749.0,11884.113500000001,11649.1335,TP,0.010000000000000066,2,PRIMARY_RULE,PRIMARY_RULE,external,
H1|SWING2_HIGH|SUPPORT|BODY,H1,SWING2_HIGH,SUPPORT,BODY,5507,2020-08-17 11:00:00+00:00,LONG,11883.83,H1|SWING2_HIGH|2020-08-17T03:00:00+00:00,2020-W34,2020-08-17 12:00:00+00:00,2020-08-17 13:00:00+00:00,11919.02,12056.088730000001,11817.708330000001,SL,-0.009999999999999952,2,PRIMARY_RULE,PRIMARY_RULE,external,
H1|SWING2_HIGH|SUPPORT|BODY,H1,SWING2_HIGH,SUPPORT,BODY,5670,2020-08-24 06:00:00+00:00,LONG,11724.0,H1|SWING2_HIGH|2020-08-23T20:00:00+00:00,2020-W35,2020-08-24 07:00:00+00:00,2020-08-25 04:00:00+00:00,11755.11,11890.293765000002,11655.191565000001,SL,-0.009999999999999952,22,PRIMARY_RULE,PRIMARY_RULE,external,
H1|SWING2_HIGH|SUPPORT|BODY,H1,SWING2_HIGH,SUPPORT,BODY,5844,2020-08-31 12:00:00+00:00,LONG,11709.0,H1|SWING2_HIGH|2020-08-31T04:00:00+00:00,2020-W36,2020-08-31 13:00:00+00:00,2020-08-31 21:00:00+00:00,11728.95,11863.832925,11629.253925,SL,-0.009999999999999952,9,PRIMARY_RULE,PRIMARY_RULE,external,
H1|SWING2_HIGH|SUPPORT|BODY,H1,SWING2_HIGH,SUPPORT,BODY,6016,2020-09-07 16:00:00+00:00,LONG,10188.54,H1|SWING2_HIGH|2020-09-07T08:00:00+00:00,2020-W37,2020-09-07 17:00:00+00:00,2020-09-07 20:00:00+00:00,10201.05,10318.362075,10114.341075,SL,-0.009999999999999952,4,PRIMARY_RULE,PRIMARY_RULE,external,
H1|SWING2_HIGH|SUPPORT|BODY,H1,SWING2_HIGH,SUPPORT,BODY,6170,2020-09-14 02:00:00+00:00,LONG,10329.99,H1|SWING2_HIGH|2020-09-13T23:00:00+00:00,2020-W38,2020-09-14 03:00:00+00:00,2020-09-14 11:00:00+00:00,10346.67,10465.656705000001,10258.723305000001,TP,0.010000000000000066,9,PRIMARY_RULE,PRIMARY_RULE,external,
H1|SWING2_HIGH|SUPPORT|BODY,H1,SWING2_HIGH,SUPPORT,BODY,6381,2020-09-22 21:00:00+00:00,LONG,10518.55,H1|SWING2_HIGH|2020-09-22T13:00:00+00:00,2020-W39,2020-09-22 22:00:00+00:00,2020-09-23 04:00:00+00:00,10541.56,10662.78794,10451.95674,SL,-0.009999999999999952,7,PRIMARY_RULE,PRIMARY_RULE,external,
H1|SWING2_HIGH|SUPPORT|BODY,H1,SWING2_HIGH,SUPPORT,BODY,6538,2020-09-29 10:00:00+00:00,LONG,10744.54,H1|SWING2_HIGH|2020-09-29T06:00:00+00:00,2020-W40,2020-09-29 11:00:00+00:00,2020-09-29 16:00:00+00:00,10770.99,10894.856385000001,10679.436585,SL,-0.010000000000000063,6,PRIMARY_RULE,PRIMARY_RULE,external,
H1|SWING2_HIGH|SUPPORT|BODY,H1,SWING2_HIGH,SUPPORT,BODY,6672,2020-10-05 00:00:00+00:00,LONG,10694.0,H1|SWING2_HIGH|2020-10-04T19:00:00+00:00,2020-W41,2020-10-05 01:00:00+00:00,2020-10-06 18:00:00+00:00,10697.56,10820.58194,10606.63074,SL,-0.009999999999999952,42,PRIMARY_RULE,PRIMARY_RULE,external,
H1|SWING2_HIGH|SUPPORT|BODY,H1,SWING2_HIGH,SUPPORT,BODY,6888,2020-10-14 00:00:00+00:00,LONG,11460.73,H1|SWING2_HIGH|2020-10-13T21:00:00+00:00,2020-W42,2020-10-14 01:00:00+00:00,2020-10-14 04:00:00+00:00,11475.68,11607.65032,11378.13672,SL,-0.009999999999999952,4,PRIMARY_RULE,PRIMARY_RULE,external,
H1|SWING2_HIGH|SUPPORT|BODY,H1,SWING2_HIGH,SUPPORT,BODY,7038,2020-10-20 06:00:00+00:00,LONG,11761.65,H1|SWING2_HIGH|2020-10-20T03:00:00+00:00,2020-W43,2020-10-20 07:00:00+00:00,2020-10-20 11:00:00+00:00,11784.1,11919.617150000002,11683.935150000001,TP,0.010000000000000066,5,PRIMARY_RULE,PRIMARY_RULE,external,
H1|SWING2_HIGH|SUPPORT|BODY,H1,SWING2_HIGH,SUPPORT,BODY,7177,2020-10-26 01:00:00+00:00,LONG,13047.0,H1|SWING2_HIGH|2020-10-25T19:00:00+00:00,2020-W44,2020-10-26 02:00:00+00:00,2020-10-26 08:00:00+00:00,13070.06,13220.36569,12958.96449,SL,-0.009999999999999952,7,PRIMARY_RULE,PRIMARY_RULE,external,
H1|SWING2_HIGH|SUPPORT|BODY,H1,SWING2_HIGH,SUPPORT,BODY,7381,2020-11-03 13:00:00+00:00,LONG,13597.01,H1|SWING2_HIGH|2020-11-03T09:00:00+00:00,2020-W45,2020-11-03 14:00:00+00:00,2020-11-03 23:00:00+00:00,13689.78,13847.212470000002,13573.416870000001,TP,0.010000000000000066,10,PRIMARY_RULE,PRIMARY_RULE,external,
H1|SWING2_HIGH|SUPPORT|BODY,H1,SWING2_HIGH,SUPPORT,BODY,7560,2020-11-11 00:00:00+00:00,LONG,15474.17,H1|SWING2_HIGH|2020-11-10T08:00:00+00:00,2020-W46,2020-11-11 01:00:00+00:00,2020-11-11 02:00:00+00:00,15477.0,15654.9855,15345.445500000002,SL,-0.00999999999999984,2,PRIMARY_RULE,PRIMARY_RULE,external,
H1|SWING2_HIGH|SUPPORT|BODY,H1,SWING2_HIGH,SUPPORT,BODY,7692,2020-11-16 12:00:00+00:00,LONG,16292.0,H1|SWING2_HIGH|2020-11-16T07:00:00+00:00,2020-W47,2020-11-16 13:00:00+00:00,2020-11-16 16:00:00+00:00,16300.13,16487.581495,16161.578895,TP,0.010000000000000066,4,PRIMARY_RULE,PRIMARY_RULE,external,
H1|SWING2_HIGH|SUPPORT|BODY,H1,SWING2_HIGH,SUPPORT,BODY,7858,2020-11-23 10:00:00+00:00,LONG,18718.13,H1|SWING2_HIGH|2020-11-22T20:00:00+00:00,2020-W48,2020-11-23 11:00:00+00:00,2020-11-23 11:00:00+00:00,18779.78,18995.74747,18620.15187,SL,-0.00999999999999984,1,PRIMARY_RULE,PRIMARY_RULE,external,
H1|SWING2_HIGH|SUPPORT|BODY,H1,SWING2_HIGH,SUPPORT,BODY,8016,2020-11-30 00:00:00+00:00,LONG,18343.0,H1|SWING2_HIGH|2020-11-29T21:00:00+00:00,2020-W49,2020-11-30 01:00:00+00:00,2020-11-30 07:00:00+00:00,18428.0,18639.922000000002,18271.362,TP,0.010000000000000066,7,PRIMARY_RULE,PRIMARY_RULE,external,
H1|SWING2_HIGH|SUPPORT|BODY,H1,SWING2_HIGH,SUPPORT,BODY,8213,2020-12-08 05:00:00+00:00,LONG,19246.0,H1|SWING2_HIGH|2020-12-08T01:00:00+00:00,2020-W50,2020-12-08 06:00:00+00:00,2020-12-08 06:00:00+00:00,19312.47,19534.563405,19148.314005000004,SL,-0.00999999999999984,1,PRIMARY_RULE,PRIMARY_RULE,external,
H1|SWING2_HIGH|SUPPORT|BODY,H1,SWING2_HIGH,SUPPORT,BODY,8374,2020-12-14 22:00:00+00:00,LONG,19237.46,H1|SWING2_HIGH|2020-12-14T18:00:00+00:00,2020-W51,2020-12-14 23:00:00+00:00,2020-12-15 01:00:00+00:00,19285.7,19507.48555,19121.77155,TP,0.010000000000000066,3,PRIMARY_RULE,PRIMARY_RULE,external,
H1|SWING2_HIGH|SUPPORT|BODY,H1,SWING2_HIGH,SUPPORT,BODY,8555,2020-12-22 11:00:00+00:00,LONG,23092.57,H1|SWING2_HIGH|2020-12-22T04:00:00+00:00,2020-W52,2020-12-22 12:00:00+00:00,2020-12-22 13:00:00+00:00,23131.28,23397.28972,22934.66412,TP,0.010000000000000066,2,PRIMARY_RULE,PRIMARY_RULE,external,
H1|SWING2_HIGH|SUPPORT|BODY,H1,SWING2_HIGH,SUPPORT,BODY,8701,2020-12-28 13:00:00+00:00,LONG,27228.1,H1|SWING2_HIGH|2020-12-28T07:00:00+00:00,2020-W53,2020-12-28 14:00:00+00:00,2020-12-28 15:00:00+00:00,27276.0,27589.674000000003,27044.154000000002,SL,-0.009999999999999952,2,PRIMARY_RULE,PRIMARY_RULE,external,
H1|SWING2_HIGH|SUPPORT|BODY,H1,SWING2_HIGH,SUPPORT,BODY,8879,2021-01-04 23:00:00+00:00,LONG,31914.36,H1|SWING2_HIGH|2021-01-04T19:00:00+00:00,2021-W01,2021-01-05 00:00:00+00:00,2021-01-05 00:00:00+00:00,32029.55,32397.889825000002,31757.298825,TP,0.010000000000000066,1,PRIMARY_RULE,PRIMARY_RULE,external,
H1|SWING2_HIGH|SUPPORT|BODY,H1,SWING2_HIGH,SUPPORT,BODY,9053,2021-01-12 05:00:00+00:00,LONG,35619.0,H1|SWING2_HIGH|2021-01-11T23:00:00+00:00,2021-W02,2021-01-12 06:00:00+00:00,2021-01-12 06:00:00+00:00,35940.07,36353.380805,35634.579405000004,TP,0.010000000000000066,1,PRIMARY_RULE,PRIMARY_RULE,external,
H1|SWING2_HIGH|SUPPORT|BODY,H1,SWING2_HIGH,SUPPORT,BODY,9200,2021-01-18 08:00:00+00:00,LONG,36260.0,H1|SWING2_HIGH|2021-01-18T02:00:00+00:00,2021-W03,2021-01-18 09:00:00+00:00,2021-01-18 09:00:00+00:00,36274.79,36691.950085000004,35966.454285,TP,0.010000000000000066,1,PRIMARY_RULE,PRIMARY_RULE,external,
H1|SWING2_HIGH|SUPPORT|BODY,H1,SWING2_HIGH,SUPPORT,BODY,9406,2021-01-26 22:00:00+00:00,LONG,32426.18,H1|SWING2_HIGH|2021-01-26T19:00:00+00:00,2021-W04,2021-01-26 23:00:00+00:00,2021-01-26 23:00:00+00:00,32783.03,33160.034845,32504.374245,SL,-0.009999999999999952,1,PRIMARY_RULE,PRIMARY_RULE,external,
H1|SWING2_HIGH|SUPPORT|BODY,H1,SWING2_HIGH,SUPPORT,BODY,9536,2021-02-01 08:00:00+00:00,LONG,34268.0,H1|SWING2_HIGH|2021-01-31T12:00:00+00:00,2021-W05,2021-02-01 09:00:00+00:00,2021-02-01 10:00:00+00:00,34509.98,34906.84477,34216.64517,SL,-0.009999999999999952,2,PRIMARY_RULE,PRIMARY_RULE,external,
H1|SWING2_HIGH|SUPPORT|BODY,H1,SWING2_HIGH,SUPPORT,BODY,9703,2021-02-08 07:00:00+00:00,LONG,39185.93,H1|SWING2_HIGH|2021-02-08T00:00:00+00:00,2021-W06,2021-02-08 08:00:00+00:00,2021-02-08 09:00:00+00:00,39307.82,39759.85993,38973.70353,SL,-0.010000000000000063,2,PRIMARY_RULE,PRIMARY_RULE,external,
H1|SWING2_HIGH|SUPPORT|BODY,H1,SWING2_HIGH,SUPPORT,BODY,9880,2021-02-15 16:00:00+00:00,LONG,48308.0,H1|SWING2_HIGH|2021-02-15T13:00:00+00:00,2021-W07,2021-02-15 17:00:00+00:00,2021-02-15 22:00:00+00:00,48555.41,49113.797215000006,48142.689015,SL,-0.009999999999999952,6,PRIMARY_RULE,PRIMARY_RULE,external,
H1|SWING2_HIGH|SUPPORT|BODY,H1,SWING2_HIGH,SUPPORT,BODY,10053,2021-02-22 21:00:00+00:00,LONG,53899.0,H1|SWING2_HIGH|2021-02-22T16:00:00+00:00,2021-W08,2021-02-22 22:00:00+00:00,2021-02-22 22:00:00+00:00,54899.99,55531.339885,54433.340085,SL,-0.009999999999999952,1,PRIMARY_RULE,PRIMARY_RULE,external,
H1|SWING2_HIGH|SUPPORT|BODY,H1,SWING2_HIGH,SUPPORT,BODY,10200,2021-03-01 00:00:00+00:00,LONG,45573.2,H1|SWING2_HIGH|2021-02-28T10:00:00+00:00,2021-W09,2021-03-01 01:00:00+00:00,2021-03-01 02:00:00+00:00,46246.26,46778.09199000001,45853.16679,TP,0.010000000000000066,2,PRIMARY_RULE,PRIMARY_RULE,external,
H1|SWING2_HIGH|SUPPORT|BODY,H1,SWING2_HIGH,SUPPORT,BODY,10368,2021-03-08 00:00:00+00:00,LONG,51400.0,H1|SWING2_HIGH|2021-03-07T16:00:00+00:00,2021-W10,2021-03-08 01:00:00+00:00,2021-03-08 02:00:00+00:00,51510.0,52102.365000000005,51072.165,SL,-0.009999999999999952,2,PRIMARY_RULE,PRIMARY_RULE,external,
H1|SWING2_HIGH|SUPPORT|BODY,H1,SWING2_HIGH,SUPPORT,BODY,10580,2021-03-16 20:00:00+00:00,LONG,56150.0,H1|SWING2_HIGH|2021-03-16T16:00:00+00:00,2021-W11,2021-03-16 21:00:00+00:00,2021-03-17 00:00:00+00:00,56438.34,57087.38091,55958.61411,TP,0.010000000000000066,4,PRIMARY_RULE,PRIMARY_RULE,external,
H1|SWING2_HIGH|SUPPORT|BODY,H1,SWING2_HIGH,SUPPORT,BODY,10714,2021-03-22 10:00:00+00:00,LONG,57950.0,H1|SWING2_HIGH|2021-03-22T06:00:00+00:00,2021-W12,2021-03-22 11:00:00+00:00,2021-03-22 12:00:00+00:00,57987.46,58654.31579,57494.56659,SL,-0.009999999999999952,2,PRIMARY_RULE,PRIMARY_RULE,external,
H1|SWING2_HIGH|SUPPORT|BODY,H1,SWING2_HIGH,SUPPORT,BODY,10879,2021-03-29 07:00:00+00:00,LONG,55577.23,H1|SWING2_HIGH|2021-03-29T03:00:00+00:00,2021-W13,2021-03-29 08:00:00+00:00,2021-03-29 08:00:00+00:00,55950.0,56593.425,55474.425,TP,0.010000000000000066,1,PRIMARY_RULE,PRIMARY_RULE,external,
H1|SWING2_HIGH|SUPPORT|BODY,H1,SWING2_HIGH,SUPPORT,BODY,11063,2021-04-05 23:00:00+00:00,LONG,59186.75,H1|SWING2_HIGH|2021-04-05T20:00:00+00:00,2021-W14,2021-04-06 00:00:00+00:00,2021-04-06 02:00:00+00:00,59243.4,59924.699100000005,58739.8311,SL,-0.009999999999999952,3,PRIMARY_RULE,PRIMARY_RULE,external,
H1|SWING2_HIGH|SUPPORT|BODY,H1,SWING2_HIGH,SUPPORT,BODY,11232,2021-04-13 00:00:00+00:00,LONG,60346.92,H1|SWING2_HIGH|2021-04-12T20:00:00+00:00,2021-W15,2021-04-13 01:00:00+00:00,2021-04-13 06:00:00+00:00,60516.81,61212.753315,60002.417115000004,TP,0.010000000000000066,6,PRIMARY_RULE,PRIMARY_RULE,external,
H1|SWING2_HIGH|SUPPORT|BODY,H1,SWING2_HIGH,SUPPORT,BODY,11383,2021-04-19 07:00:00+00:00,LONG,57260.0,H1|SWING2_HIGH|2021-04-19T03:00:00+00:00,2021-W16,2021-04-19 08:00:00+00:00,2021-04-19 08:00:00+00:00,57325.01,57984.24761500001,56837.747415000005,SL,-0.009999999999999952,1,PRIMARY_RULE,PRIMARY_RULE,external,
H1|SWING2_HIGH|SUPPORT|BODY,H1,SWING2_HIGH,SUPPORT,BODY,11544,2021-04-26 00:00:00+00:00,LONG,50577.9,H1|SWING2_HIGH|2021-04-25T15:00:00+00:00,2021-W17,2021-04-26 01:00:00+00:00,2021-04-26 01:00:00+00:00,50911.02,51496.49673,50478.27633,SL,-0.009999999999999952,1,PRIMARY_RULE,PRIMARY_RULE,external,
H1|SWING2_HIGH|SUPPORT|BODY,H1,SWING2_HIGH,SUPPORT,BODY,11712,2021-05-03 00:00:00+00:00,LONG,57205.85,H1|SWING2_HIGH|2021-05-02T21:00:00+00:00,2021-W18,2021-05-03 01:00:00+00:00,2021-05-03 01:00:00+00:00,57456.12,58116.86538,56967.74298,TP,0.010000000000000066,1,PRIMARY_RULE,PRIMARY_RULE,external,
H1|SWING2_HIGH|SUPPORT|BODY,H1,SWING2_HIGH,SUPPORT,BODY,11921,2021-05-11 17:00:00+00:00,LONG,56262.61,H1|SWING2_HIGH|2021-05-11T10:00:00+00:00,2021-W19,2021-05-11 18:00:00+00:00,2021-05-12 00:00:00+00:00,56415.82,57064.601930000004,55936.28553,TP,0.010000000000000066,7,PRIMARY_RULE,PRIMARY_RULE,external,
H1|SWING2_HIGH|SUPPORT|BODY,H1,SWING2_HIGH,SUPPORT,BODY,12073,2021-05-18 01:00:00+00:00,LONG,44995.0,H1|SWING2_HIGH|2021-05-17T20:00:00+00:00,2021-W20,2021-05-18 02:00:00+00:00,2021-05-18 02:00:00+00:00,45117.45,45636.300675,44733.951675,SL,-0.010000000000000063,1,PRIMARY_RULE,PRIMARY_RULE,external,
H1|SWING2_HIGH|SUPPORT|BODY,H1,SWING2_HIGH,SUPPORT,BODY,12222,2021-05-24 06:00:00+00:00,LONG,35921.33,H1|SWING2_HIGH|2021-05-24T03:00:00+00:00,2021-W21,2021-05-24 07:00:00+00:00,2021-05-24 07:00:00+00:00,36065.96,36480.71854,35759.39934,TP,0.010000000000000066,1,PRIMARY_RULE,PRIMARY_RULE,external,
H1|SWING2_HIGH|SUPPORT|BODY,H1,SWING2_HIGH,SUPPORT,BODY,12408,2021-06-01 00:00:00+00:00,LONG,37444.0,H1|SWING2_HIGH|2021-05-31T16:00:00+00:00,2021-W22,2021-06-01 01:00:00+00:00,2021-06-01 01:00:00+00:00,37777.36,38211.799640000005,37456.252440000004,SL,-0.009999999999999952,1,PRIMARY_RULE,PRIMARY_RULE,external,
H1|SWING2_HIGH|SUPPORT|BODY,H1,SWING2_HIGH,SUPPORT,BODY,12553,2021-06-07 01:00:00+00:00,LONG,36496.73,H1|SWING2_HIGH|2021-06-06T15:00:00+00:00,2021-W23,2021-06-07 02:00:00+00:00,2021-06-07 03:00:00+00:00,36678.74,37100.54551,36366.97071,SL,-0.009999999999999952,2,PRIMARY_RULE,PRIMARY_RULE,external,
H1|SWING2_HIGH|SUPPORT|BODY,H1,SWING2_HIGH,SUPPORT,BODY,12761,2021-06-15 17:00:00+00:00,LONG,40464.41,H1|SWING2_HIGH|2021-06-15T12:00:00+00:00,2021-W24,2021-06-15 18:00:00+00:00,2021-06-15 18:00:00+00:00,40682.88,41150.73312,40337.07552,TP,0.010000000000000066,1,PRIMARY_RULE,PRIMARY_RULE,external,
H1|SWING2_HIGH|SUPPORT|BODY,H1,SWING2_HIGH,SUPPORT,BODY,12936,2021-06-23 00:00:00+00:00,LONG,33274.0,H1|SWING2_HIGH|2021-06-22T18:00:00+00:00,2021-W25,2021-06-23 01:00:00+00:00,2021-06-23 01:00:00+00:00,33627.0,34013.7105,33341.1705,TP,0.010000000000000066,1,PRIMARY_RULE,PRIMARY_RULE,external,
H1|SWING2_HIGH|SUPPORT|BODY,H1,SWING2_HIGH,SUPPORT,BODY,13063,2021-06-28 07:00:00+00:00,LONG,34998.0,H1|SWING2_HIGH|2021-06-28T00:00:00+00:00,2021-W26,2021-06-28 08:00:00+00:00,2021-06-28 09:00:00+00:00,35006.22,35408.79153,34708.66713,SL,-0.009999999999999952,2,PRIMARY_RULE,PRIMARY_RULE,external,
H1|SWING2_HIGH|SUPPORT|BODY,H1,SWING2_HIGH,SUPPORT,BODY,13242,2021-07-05 18:00:00+00:00,LONG,33759.91,H1|SWING2_HIGH|2021-07-05T15:00:00+00:00,2021-W27,2021-07-05 19:00:00+00:00,2021-07-05 23:00:00+00:00,33959.89,34350.428735,33671.230935,SL,-0.009999999999999952,5,PRIMARY_RULE,PRIMARY_RULE,external,
H1|SWING2_HIGH|SUPPORT|BODY,H1,SWING2_HIGH,SUPPORT,BODY,13424,2021-07-13 08:00:00+00:00,LONG,33213.3,H1|SWING2_HIGH|2021-07-13T03:00:00+00:00,2021-W28,2021-07-13 09:00:00+00:00,2021-07-13 11:00:00+00:00,33213.99,33595.950885,32931.671085,SL,-0.00999999999999984,3,PRIMARY_RULE,PRIMARY_RULE,external,
H1|SWING2_HIGH|SUPPORT|BODY,H1,SWING2_HIGH,SUPPORT,BODY,13647,2021-07-22 15:00:00+00:00,LONG,32297.61,H1|SWING2_HIGH|2021-07-22T07:00:00+00:00,2021-W29,2021-07-22 16:00:00+00:00,2021-07-22 21:00:00+00:00,32481.84,32855.381160000004,32205.74436,SL,-0.009999999999999952,6,PRIMARY_RULE,PRIMARY_RULE,external,
H1|SWING2_HIGH|SUPPORT|BODY,H1,SWING2_HIGH,SUPPORT,BODY,13744,2021-07-26 16:00:00+00:00,LONG,38882.89,H1|SWING2_HIGH|2021-07-26T12:00:00+00:00,2021-W30,2021-07-26 17:00:00+00:00,2021-07-26 17:00:00+00:00,39043.12,39492.115880000005,38711.25348000001,SL,-0.00999999999999984,1,PRIMARY_RULE,PRIMARY_RULE,external,
H1|SWING2_HIGH|SUPPORT|BODY,H1,SWING2_HIGH,SUPPORT,BODY,13902,2021-08-02 06:00:00+00:00,LONG,39910.19,H1|SWING2_HIGH|2021-08-02T03:00:00+00:00,2021-W31,2021-08-02 07:00:00+00:00,2021-08-02 08:00:00+00:00,40253.66,40716.577090000006,39911.50389000001,SL,-0.009999999999999952,2,PRIMARY_RULE,PRIMARY_RULE,external,
H1|SWING2_HIGH|SUPPORT|BODY,H1,SWING2_HIGH,SUPPORT,BODY,14073,2021-08-09 09:00:00+00:00,LONG,44587.24,H1|SWING2_HIGH|2021-08-08T22:00:00+00:00,2021-W32,2021-08-09 10:00:00+00:00,2021-08-09 10:00:00+00:00,44861.71,45377.619665000006,44480.385465,TP,0.010000000000000066,1,PRIMARY_RULE,PRIMARY_RULE,external,
H1|SWING2_HIGH|SUPPORT|BODY,H1,SWING2_HIGH,SUPPORT,BODY,14258,2021-08-17 02:00:00+00:00,LONG,46350.0,H1|SWING2_HIGH|2021-08-16T22:00:00+00:00,2021-W33,2021-08-17 03:00:00+00:00,2021-08-17 05:00:00+00:00,46451.27,46985.459605,46056.434205,SL,-0.009999999999999952,3,PRIMARY_RULE,PRIMARY_RULE,external,
H1|SWING2_HIGH|SUPPORT|BODY,H1,SWING2_HIGH,SUPPORT,BODY,14430,2021-08-24 06:00:00+00:00,LONG,49749.0,H1|SWING2_HIGH|2021-08-23T23:00:00+00:00,2021-W34,2021-08-24 07:00:00+00:00,2021-08-24 10:00:00+00:00,49808.72,50381.520280000004,49385.34588,SL,-0.010000000000000063,4,PRIMARY_RULE,PRIMARY_RULE,external,
H1|SWING2_HIGH|SUPPORT|BODY,H1,SWING2_HIGH,SUPPORT,BODY,14585,2021-08-30 17:00:00+00:00,LONG,48248.0,H1|SWING2_HIGH|2021-08-30T08:00:00+00:00,2021-W35,2021-08-30 18:00:00+00:00,2021-08-30 22:00:00+00:00,48353.0,48909.0595,47941.999500000005,SL,-0.00999999999999984,5,PRIMARY_RULE,PRIMARY_RULE,external,
H1|SWING2_HIGH|SUPPORT|BODY,H1,SWING2_HIGH,SUPPORT,BODY,14806,2021-09-08 22:00:00+00:00,LONG,46520.0,H1|SWING2_HIGH|2021-09-08T19:00:00+00:00,2021-W36,2021-09-08 23:00:00+00:00,2021-09-08 23:00:00+00:00,46604.03,47139.976345,46207.895745,SL,-0.009999999999999952,1,PRIMARY_RULE,PRIMARY_RULE,external,
H1|SWING2_HIGH|SUPPORT|BODY,H1,SWING2_HIGH,SUPPORT,BODY,14934,2021-09-14 06:00:00+00:00,LONG,45382.16,H1|SWING2_HIGH|2021-09-14T01:00:00+00:00,2021-W37,2021-09-14 07:00:00+00:00,2021-09-14 09:00:00+00:00,45621.62,46146.268630000006,45233.83623000001,TP,0.010000000000000066,3,PRIMARY_RULE,PRIMARY_RULE,external,
