role,partition,ref_min,hour,lane,parent_n,parent_pf,parent_net,parent_pf_5bps,parent_net_5bps,recovery_n,recovery_wr,recovery_pf,recovery_expectancy,recovery_net,recovery_wr_5bps,recovery_pf_5bps,recovery_expectancy_5bps,recovery_net_5bps,recovery_rescue_rate,recovery_rescue_rate_5bps,recovery_combined_pf,recovery_combined_expectancy,recovery_combined_net,recovery_combined_pf_5bps,recovery_combined_expectancy_5bps,recovery_combined_net_5bps,recovery_represented_parent_loss,recovery_overlay_pf,recovery_overlay_net,recovery_overlay_pf_5bps,recovery_overlay_net_5bps
CENTRAL,external,360,15,REC_H2,281,1.5465971940535803,419.82229239542824,1.4317170296866153,349.5722923954281,117,0.21367521367521367,0.5490189243969231,-1.876625540291704,-219.56518821412936,0.19658119658119658,0.5123947501903395,-2.126625540291704,-248.81518821412936,0.18803418803418803,0.18803418803418803,0.2922465506218206,-4.416348722830184,-516.7128005711315,0.2602474191267724,-4.916348722830184,-575.2128005711315,297.14761235700234,1.1595767698303205,200.2571041812989,1.0763308230729316,100.75710418129876
CENTRAL,reference_validation,360,15,REC_H2,337,1.5654565040642079,263.3294796724264,1.3492422229172052,179.07947967242632,122,0.28688524590163933,1.2862643501758966,0.3049447200377753,37.203255844608584,0.2786885245901639,1.0441234036963973,0.054944720037775396,6.703255844608599,0.26229508196721313,0.26229508196721313,0.6441198708845559,-0.616674954958312,-75.23434450491406,0.4686722866954573,-1.116674954958312,-136.23434450491405,112.43760034952267,1.5045417849182272,300.532735517035,1.279504310788107,185.78273551703495
CLOCK_SUPPORT,external,360,16,REC_H2,273,1.4900087082180509,371.8114742532974,1.3787230517346236,303.5614742532972,121,0.21487603305785125,0.7587191395196886,-0.8068584883368922,-97.62987708876396,0.19834710743801653,0.7017245769958256,-1.0568584883368926,-127.879877088764,0.19008264462809918,0.19008264462809918,0.3918885152347795,-3.144727960261782,-380.51208319167563,0.34638490534916877,-3.6447279602617826,-441.0120831916757,282.88220610291165,1.2356692150656714,274.1815971645333,1.142799182895592,175.68159716453326
CLOCK_SUPPORT,reference_validation,360,16,REC_H2,309,1.5502237701638275,228.12206626964354,1.3258290044670569,150.87206626964354,129,0.2558139534883721,1.1703731520056866,0.1920140846979932,24.769816926041123,0.24806201550387597,0.9558877356788827,-0.05798591530200685,-7.480183073958884,0.2558139534883721,0.24806201550387597,0.6018947061282524,-0.7310438549554111,-94.30465728924804,0.44353985847090655,-1.2310438549554112,-158.80465728924804,119.07447421528917,1.4516052339279693,252.89188319568464,1.2266663505093907,143.3918831956846
REF_SUPPORT,external,300,15,REC_H2,288,1.8232799055503577,593.3677637827858,1.6861035114587157,521.3677637827858,107,0.2523364485981308,0.6462804231220618,-1.4003720376040194,-149.83980802363007,0.2336448598130841,0.6023026347288055,-1.6503720376040194,-176.58980802363007,0.22429906542056074,0.22429906542056074,0.3528520797766512,-3.711188903829391,-397.09721270974484,0.3121820969398378,-4.211188903829391,-450.59721270974484,247.25740468611468,1.3875812861792687,443.5279557591558,1.2863777260324105,344.7779557591558
REF_SUPPORT,reference_validation,300,15,REC_H2,344,1.6317176790138517,276.9312612339639,1.3921923327409929,190.93126123396385,134,0.31343283582089554,1.402604512498501,0.38408660318709387,51.46760482707058,0.30597014925373134,1.1189544568102312,0.13408660318709395,17.967604827070588,0.29850746268656714,0.29850746268656714,0.6974127630259299,-0.4703281766844866,-63.0239756757212,0.4906686224323162,-0.9703281766844866,-130.0239756757212,114.4915805027918,1.579989865321813,328.3988660610344,1.3274909465062408,208.89886606103443
