date_wib,decision_t_utc,p_buy,p_neutral,p_sell,predicted,trade,actual_g0_label,actual_g0_reason,first_hit_min,a511_pnl
2026-08-04,2026-08-03 23:00:00+00:00,0.4237964032745825,0.19149548151450443,0.38470811521091314,BUY_COMPATIBLE,False,BUY_COMPATIBLE,up_first,165.0,-4.7500000000000036
2026-08-11,2026-08-10 23:00:00+00:00,0.3054354936075317,0.36230837359242635,0.332256132800042,NEUTRAL,False,NEUTRAL,no_50bp_hit_6h,,-0.8242332486813879
2026-08-18,2026-08-17 23:00:00+00:00,0.32692087644174894,0.36251615748127475,0.31056296607697625,NEUTRAL,False,NEUTRAL,no_50bp_hit_6h,,-0.10348449296379503
