motif,lead_feature,current_feature,lag_min,partition,side,lead_bucket,current_bucket,n,long_rate,short_rate,D,none_rate,ambiguous_rate,median_fwd_ret_4h,median_max_up_4h,median_max_down_4h
E1_OI_to_UpImpulse,oi_chg_15m,impulse5m_prev,15,validation_2026,RIGHT,LOW,UP_IMPULSE,110,0.41818181818181815,0.5545454545454546,-0.1363636363636364,0.02727272727272727,0.0,0.0024977253781038877,0.01458231500102014,-0.012373399829026188
E1_OI_to_UpImpulse,oi_chg_15m,impulse5m_prev,30,development,LEFT,HIGH,UP_IMPULSE,881,0.5051078320090806,0.45970488081725314,0.04540295119182747,0.026106696935300794,0.009080590238365494,0.0017211357482915801,0.01858980813768829,-0.014519809168222486
E1_OI_to_UpImpulse,oi_chg_15m,impulse5m_prev,30,development,RIGHT,LOW,UP_IMPULSE,862,0.5069605568445475,0.46635730858468677,0.04060324825986078,0.01740139211136891,0.009280742459396751,0.0013594749168545084,0.017801086563808077,-0.017307357729982487
E1_OI_to_UpImpulse,oi_chg_15m,impulse5m_prev,30,validation_2025,LEFT,HIGH,UP_IMPULSE,290,0.45517241379310347,0.49310344827586206,-0.037931034482758585,0.04482758620689655,0.006896551724137931,0.001095928763442,0.015590182270308395,-0.014801539499798677
E1_OI_to_UpImpulse,oi_chg_15m,impulse5m_prev,30,validation_2025,RIGHT,LOW,UP_IMPULSE,309,0.47896440129449835,0.5048543689320388,-0.02588996763754048,0.009708737864077669,0.006472491909385114,0.0009670244657191684,0.015575047135011122,-0.017509936620474953
E1_OI_to_UpImpulse,oi_chg_15m,impulse5m_prev,30,validation_2026,LEFT,HIGH,UP_IMPULSE,94,0.44680851063829785,0.48936170212765956,-0.04255319148936171,0.06382978723404255,0.0,-0.00011592581462493978,0.013191741635607768,-0.012517230926501643
E1_OI_to_UpImpulse,oi_chg_15m,impulse5m_prev,30,validation_2026,RIGHT,LOW,UP_IMPULSE,114,0.49122807017543857,0.43859649122807015,0.05263157894736842,0.07017543859649122,0.0,0.00382483301850689,0.01648780816583295,-0.012189012499480179
E1_OI_to_UpImpulse,oi_chg_15m,impulse5m_prev,60,development,LEFT,HIGH,UP_IMPULSE,885,0.5016949152542373,0.47005649717514125,0.03163841807909601,0.021468926553672316,0.006779661016949152,0.0007057447623655122,0.018246626495799223,-0.016453054169520254
E1_OI_to_UpImpulse,oi_chg_15m,impulse5m_prev,60,development,RIGHT,LOW,UP_IMPULSE,845,0.5171597633136095,0.4544378698224852,0.06272189349112428,0.01893491124260355,0.009467455621301775,0.003184581661772601,0.01858980813768829,-0.014831523301080729
E1_OI_to_UpImpulse,oi_chg_15m,impulse5m_prev,60,validation_2025,LEFT,HIGH,UP_IMPULSE,304,0.4769736842105263,0.4901315789473684,-0.01315789473684209,0.02631578947368421,0.006578947368421052,0.0017226718586546008,0.015248765844150913,-0.014636649269693047
E1_OI_to_UpImpulse,oi_chg_15m,impulse5m_prev,60,validation_2025,RIGHT,LOW,UP_IMPULSE,297,0.4444444444444444,0.5252525252525253,-0.08080808080808088,0.02356902356902357,0.006734006734006734,-0.001105027876839637,0.015401369010578536,-0.017803281100566615
E1_OI_to_UpImpulse,oi_chg_15m,impulse5m_prev,60,validation_2026,LEFT,HIGH,UP_IMPULSE,101,0.4752475247524752,0.49504950495049505,-0.01980198019801982,0.0297029702970297,0.0,0.0014243323442137967,0.01428923380142888,-0.012712880786759473
E1_OI_to_UpImpulse,oi_chg_15m,impulse5m_prev,60,validation_2026,RIGHT,LOW,UP_IMPULSE,104,0.3942307692307692,0.5,-0.10576923076923078,0.10576923076923077,0.0,-0.0018118784877106386,0.010063216040332779,-0.012612305151942726
E2_OI_to_DownImpulse,oi_chg_15m,impulse5m_prev,15,development,LEFT,HIGH,DOWN_IMPULSE,757,0.4570673712021136,0.5099075297225891,-0.05284015852047552,0.023778071334214,0.009247027741083224,0.0025592992269332093,0.017713815200658845,-0.015856914041644465
E2_OI_to_DownImpulse,oi_chg_15m,impulse5m_prev,15,development,RIGHT,LOW,DOWN_IMPULSE,843,0.5124555160142349,0.4626334519572954,0.04982206405693951,0.018979833926453145,0.005931198102016607,0.005103944469084132,0.020298195945527064,-0.01670406382448275
E2_OI_to_DownImpulse,oi_chg_15m,impulse5m_prev,15,validation_2025,LEFT,HIGH,DOWN_IMPULSE,293,0.5017064846416383,0.46757679180887374,0.03412969283276451,0.027303754266211604,0.0034129692832764505,0.002486260141324248,0.016688061617458283,-0.015454700272479527
E2_OI_to_DownImpulse,oi_chg_15m,impulse5m_prev,15,validation_2025,RIGHT,LOW,DOWN_IMPULSE,322,0.4751552795031056,0.48757763975155277,-0.012422360248447173,0.027950310559006212,0.009316770186335404,0.002360881550507732,0.01754531751073274,-0.015988349626309073
E2_OI_to_DownImpulse,oi_chg_15m,impulse5m_prev,15,validation_2026,LEFT,HIGH,DOWN_IMPULSE,91,0.4835164835164835,0.4945054945054945,-0.010989010989011005,0.01098901098901099,0.01098901098901099,0.0018502528678920882,0.013245512449334251,-0.013691026827011954
E2_OI_to_DownImpulse,oi_chg_15m,impulse5m_prev,15,validation_2026,RIGHT,LOW,DOWN_IMPULSE,114,0.49122807017543857,0.4473684210526316,0.04385964912280699,0.05263157894736842,0.008771929824561403,0.001135457957748165,0.014628916067928266,-0.012594055969095075
E2_OI_to_DownImpulse,oi_chg_15m,impulse5m_prev,30,development,LEFT,HIGH,DOWN_IMPULSE,759,0.5046113306982872,0.46772068511198944,0.03689064558629779,0.01844532279314888,0.00922266139657444,0.004101674578746772,0.018978410694443504,-0.01580101684777191
E2_OI_to_DownImpulse,oi_chg_15m,impulse5m_prev,30,development,RIGHT,LOW,DOWN_IMPULSE,812,0.4729064039408867,0.49261083743842365,-0.019704433497536977,0.027093596059113302,0.007389162561576354,0.004107443023594781,0.019153060337003924,-0.016825025738632926
E2_OI_to_DownImpulse,oi_chg_15m,impulse5m_prev,30,validation_2025,LEFT,HIGH,DOWN_IMPULSE,262,0.45038167938931295,0.5267175572519084,-0.07633587786259544,0.019083969465648856,0.003816793893129771,-0.0010400846259281393,0.013436664555464106,-0.01780544155264674
E2_OI_to_DownImpulse,oi_chg_15m,impulse5m_prev,30,validation_2025,RIGHT,LOW,DOWN_IMPULSE,322,0.4813664596273292,0.4782608695652174,0.003105590062111807,0.027950310559006212,0.012422360248447204,0.004301890428367705,0.018759459878519125,-0.015258223114949454
E2_OI_to_DownImpulse,oi_chg_15m,impulse5m_prev,30,validation_2026,LEFT,HIGH,DOWN_IMPULSE,95,0.47368421052631576,0.47368421052631576,0.0,0.05263157894736842,0.0,0.0018502528678920882,0.013734691541718913,-0.014314164799601792
E2_OI_to_DownImpulse,oi_chg_15m,impulse5m_prev,30,validation_2026,RIGHT,LOW,DOWN_IMPULSE,103,0.4368932038834951,0.49514563106796117,-0.05825242718446605,0.04854368932038835,0.019417475728155338,0.0017033961460661828,0.014677194612169098,-0.014951800118040537
E2_OI_to_DownImpulse,oi_chg_15m,impulse5m_prev,60,development,LEFT,HIGH,DOWN_IMPULSE,776,0.509020618556701,0.4652061855670103,0.04381443298969068,0.019329896907216496,0.006443298969072165,0.0029754138654820572,0.01886812950250627,-0.01630756451743337
E2_OI_to_DownImpulse,oi_chg_15m,impulse5m_prev,60,development,RIGHT,LOW,DOWN_IMPULSE,780,0.4653846153846154,0.5102564102564102,-0.04487179487179482,0.014102564102564103,0.010256410256410256,0.005436384971002517,0.019201499344701167,-0.01656061864272551
E2_OI_to_DownImpulse,oi_chg_15m,impulse5m_prev,60,validation_2025,LEFT,HIGH,DOWN_IMPULSE,265,0.49056603773584906,0.4679245283018868,0.02264150943396226,0.033962264150943396,0.007547169811320755,0.0021462639109697257,0.017513760812066792,-0.014176663031624903
E2_OI_to_DownImpulse,oi_chg_15m,impulse5m_prev,60,validation_2025,RIGHT,LOW,DOWN_IMPULSE,323,0.4520123839009288,0.5325077399380805,-0.08049535603715174,0.01238390092879257,0.0030959752321981426,0.0012963589223313754,0.0166585007349338,-0.017504862461794835
E2_OI_to_DownImpulse,oi_chg_15m,impulse5m_prev,60,validation_2026,LEFT,HIGH,DOWN_IMPULSE,84,0.4523809523809524,0.5119047619047619,-0.05952380952380948,0.023809523809523808,0.011904761904761904,0.0007312534051220343,0.016104117310147714,-0.016011089459720407
E2_OI_to_DownImpulse,oi_chg_15m,impulse5m_prev,60,validation_2026,RIGHT,LOW,DOWN_IMPULSE,100,0.45,0.46,-0.010000000000000009,0.08,0.01,0.0014282800270088991,0.01371195288629401,-0.012856859753173577
F1_UpImpulse_to_OIHigh,impulse5m_prev,oi_chg_15m,15,development,LEFT,UP_IMPULSE,HIGH,878,0.5466970387243736,0.43394077448747154,0.11275626423690205,0.017084282460136675,0.002277904328018223,0.0015373070474988815,0.018980582450342842,-0.014852804000017539
F1_UpImpulse_to_OIHigh,impulse5m_prev,oi_chg_15m,15,development,RIGHT,DOWN_IMPULSE,HIGH,958,0.5229645093945721,0.44363256784968685,0.07933194154488521,0.032359081419624215,0.0010438413361169101,0.003008733622582138,0.018184528636360664,-0.014736925384605193
F1_UpImpulse_to_OIHigh,impulse5m_prev,oi_chg_15m,15,validation_2025,LEFT,UP_IMPULSE,HIGH,279,0.5663082437275986,0.3835125448028674,0.1827956989247312,0.05017921146953405,0.0,0.0026373016240226477,0.015266285980654937,-0.013754665848545233
