partition,side,source,anchor_date_utc,execution_end,entry_ts,entry_px,confirmation_bar_start,H,L,R,entry_level,stop_level,target_level,touch_elapsed_min,candidate_id,exit_ts,exit_px,exit_reason,pnl,priority,accepted,blocked_by,structural_outcome,structural_h2_ts,full_mfe_R,full_mae_R,pre_h2_mfe_R,pre_h2_mae_R,post_h2_extension_R,e10_reached,e20_reached,e30_reached,e50_reached,first_e10_ts,first_e20_ts,first_e30_ts,first_e50_ts,e20_before_or_at_exit,e20_after_exit,execution_end_open,execution_end_return_R,economic_label
external,LONG,RAW_0530,2021-09-29,2021-09-29 17:30:00+00:00,2021-09-29 11:45:00+00:00,368.07,2021-09-29 11:40:00+00:00,370.91,341.6,29.31,366.5135,351.85850000000005,376.7720000000001,40.0,external|LONG|RAW_0530|2021-09-29T11:45:00+00:00,2021-09-29 17:30:00+00:00,367.65,TIME_EXIT_EXEC_END,-0.9705436465889836,1,True,,H2,2021-09-29 12:00:00+00:00,0.23575571477311585,0.10030706243602859,0.05902422381439844,0.02388263391333977,0.13886045718184897,True,False,False,False,2021-09-29 12:15:00+00:00,,,,False,False,367.65,-0.014329580348004637,LOSS
external,SHORT,SHORT_2000,2021-11-01,2021-11-02 08:00:00+00:00,2021-11-02 07:45:00+00:00,541.75,2021-11-02 07:40:00+00:00,551.8,540.01,11.789999999999964,541.7785,547.6735,537.652,370.0,external|SHORT|SHORT_2000|2021-11-02T07:45:00+00:00,2021-11-02 08:00:00+00:00,540.85,TIME_EXIT_SESSION_END,0.4306414397784567,2,True,,NO_H2_BY_END,,0.11280746395250595,0.00424088210347368,,,,False,False,False,False,,,,,False,False,540.85,0.07633587786259373,WIN
external,SHORT,SHORT_2000,2021-12-15,2021-12-16 08:00:00+00:00,2021-12-16 02:50:00+00:00,537.03,2021-12-16 02:45:00+00:00,546.54,535.67,10.870000000000005,537.3004999999999,542.7355,533.496,75.0,external|SHORT|SHORT_2000|2021-12-16T02:50:00+00:00,2021-12-16 03:30:00+00:00,533.496,TP_E20_DOWN,2.890318976593487,2,True,,H2,2021-12-16 03:10:00+00:00,0.7571297148114089,0.035878564857404434,0.10211591536338668,0.035878564857404434,0.6320147194112237,True,True,True,True,2021-12-16 03:10:00+00:00,2021-12-16 03:30:00+00:00,2021-12-16 04:10:00+00:00,2021-12-16 05:55:00+00:00,True,False,532.1,0.4535418583256622,WIN
external,LONG,RAW_0530,2021-12-27,2021-12-27 17:30:00+00:00,2021-12-27 12:15:00+00:00,547.6,2021-12-27 12:10:00+00:00,548.33,543.2,5.129999999999996,547.5605,544.9955,549.356,70.0,external|LONG|RAW_0530|2021-12-27T12:15:00+00:00,2021-12-27 13:15:00+00:00,547.91,LIVE_FLOOR_GAP_OPEN,-0.116946676406204,1,True,,H2,2021-12-27 12:30:00+00:00,3.7095516569200755,0.4873294346978561,0.056530214424944214,0.4873294346978561,3.5672514619882976,True,True,True,True,2021-12-27 12:35:00+00:00,2021-12-27 13:05:00+00:00,2021-12-27 13:25:00+00:00,2021-12-27 13:25:00+00:00,True,False,565.41,3.471734892787516,LOSS
external,LONG,ALT_0330,2021-12-28,2021-12-28 15:30:00+00:00,2021-12-28 11:25:00+00:00,552.14,2021-12-28 11:20:00+00:00,552.83,542.51,10.32000000000005,551.282,546.122,554.894,140.0,external|LONG|ALT_0330|2021-12-28T11:25:00+00:00,2021-12-28 12:35:00+00:00,554.894,TP_E20,2.093932698228729,0,True,,H2,2021-12-28 11:50:00+00:00,0.3023255813953478,1.058139534883712,0.04748062015503941,0.08624031007751765,0.23546511627906377,True,True,False,False,2021-12-28 12:15:00+00:00,2021-12-28 12:35:00+00:00,,,True,False,549.29,-0.2761627906976753,WIN
development,LONG,ALT_0330,2022-01-03,2022-01-03 15:30:00+00:00,2022-01-03 09:55:00+00:00,526.58,2022-01-03 09:50:00+00:00,526.96,522.82,4.139999999999986,526.339,524.269,527.788,50.0,development|LONG|ALT_0330|2022-01-03T09:55:00+00:00,2022-01-03 10:10:00+00:00,527.788,TP_E20,0.7470241938547065,0,True,,H2,2022-01-03 10:00:00+00:00,1.5507246376811545,0.1763285024154639,0.0,0.14009661835749826,1.458937198067629,True,True,True,True,2022-01-03 10:10:00+00:00,2022-01-03 10:10:00+00:00,2022-01-03 10:10:00+00:00,2022-01-03 11:00:00+00:00,True,False,529.25,0.6449275362318763,WIN
development,SHORT,SHORT_2000,2022-02-01,2022-02-02 08:00:00+00:00,2022-02-02 01:50:00+00:00,381.68,2022-02-02 01:45:00+00:00,387.2,381.05,6.149999999999977,381.9725,385.0475,379.82,15.0,development|SHORT|SHORT_2000|2022-02-02T01:50:00+00:00,2022-02-02 03:25:00+00:00,385.87,CLOSE_INVALIDATION_F65,-5.888891217774073,2,True,,H2,2022-02-02 01:55:00+00:00,0.41300813008130566,0.697560975609762,0.05691056910569497,0.07967479674796925,0.3105691056910621,True,True,True,False,2022-02-02 02:00:00+00:00,2022-02-02 06:50:00+00:00,2022-02-02 07:55:00+00:00,,False,True,379.78,0.308943089430901,LOSS
development,SHORT,SHORT_2000,2022-03-10,2022-03-11 08:00:00+00:00,2022-03-11 01:55:00+00:00,367.16,2022-03-11 01:50:00+00:00,372.78,366.51,6.269999999999982,367.4505,370.5855,365.256,20.0,development|SHORT|SHORT_2000|2022-03-11T01:55:00+00:00,2022-03-11 02:10:00+00:00,365.256,TP_E20_DOWN,2.1928750408542035,2,True,,H2,2022-03-11 02:10:00+00:00,0.4338118022328605,1.1467304625199393,0.022328548644345074,0.20893141945773622,0.33014354066985635,True,True,True,False,2022-03-11 02:10:00+00:00,2022-03-11 02:10:00+00:00,2022-03-11 02:10:00+00:00,,True,False,372.86,-0.90909090909091,WIN
development,LONG,RAW_0530,2022-04-01,2022-04-01 17:30:00+00:00,2022-04-01 11:50:00+00:00,430.89,2022-04-01 11:45:00+00:00,432.56,418.96,13.600000000000025,430.52,423.72,435.28,45.0,development|LONG|RAW_0530|2022-04-01T11:50:00+00:00,2022-04-01 15:40:00+00:00,439.36,LIVE_FLOOR_TOUCH,9.428494511360253,1,True,,H2,2022-04-01 12:35:00+00:00,1.0044117647058823,0.2691176470588207,0.04411764705882512,0.2691176470588207,0.8816176470588226,True,True,True,True,2022-04-01 12:35:00+00:00,2022-04-01 14:05:00+00:00,2022-04-01 14:10:00+00:00,2022-04-01 14:45:00+00:00,True,False,444.22,0.9801470588235307,WIN
development,LONG,RAW_0530,2022-04-18,2022-04-18 17:30:00+00:00,2022-04-18 11:40:00+00:00,402.36,2022-04-18 11:35:00+00:00,403.42,396.01,7.410000000000025,402.3085,398.6035,404.902,35.0,development|LONG|RAW_0530|2022-04-18T11:40:00+00:00,2022-04-18 12:25:00+00:00,403.82,LIVE_FLOOR_GAP_OPEN,1.414295655631737,1,True,,H2,2022-04-18 12:15:00+00:00,1.391363022941966,0.1700404858299577,0.0971659919028297,0.1700404858299577,1.2483130904183493,True,True,True,True,2022-04-18 12:15:00+00:00,2022-04-18 12:15:00+00:00,2022-04-18 12:35:00+00:00,2022-04-18 14:20:00+00:00,True,False,410.52,1.1012145748987774,WIN
development,LONG,ALT_0330,2022-05-04,2022-05-04 15:30:00+00:00,2022-05-04 09:15:00+00:00,389.73,2022-05-04 09:10:00+00:00,390.5,383.77,6.730000000000018,389.4905,386.1255,391.846,10.0,development|LONG|ALT_0330|2022-05-04T09:15:00+00:00,2022-05-04 12:05:00+00:00,391.846,TP_E20,2.314699920457697,0,True,,H2,2022-05-04 09:30:00+00:00,0.32838038632986233,0.38930163447251076,0.06686478454680347,0.10698365527489233,0.2139673105497762,True,True,False,False,2022-05-04 10:25:00+00:00,2022-05-04 12:05:00+00:00,,,True,False,387.88,-0.2748885586924246,WIN
development,LONG,ALT_0330,2022-05-18,2022-05-18 15:30:00+00:00,2022-05-18 09:30:00+00:00,300.72,2022-05-18 09:25:00+00:00,301.22,297.55,3.670000000000016,300.6695,298.8345,301.954,25.0,development|LONG|ALT_0330|2022-05-18T09:30:00+00:00,2022-05-18 10:00:00+00:00,301.954,TP_E20,1.6517424847033009,0,True,,H2,2022-05-18 09:35:00+00:00,0.9128065395095235,2.9209809264305124,0.09536784741143443,0.2779291553133608,0.7765667574931754,True,True,True,True,2022-05-18 09:45:00+00:00,2022-05-18 10:00:00+00:00,2022-05-18 10:00:00+00:00,2022-05-18 10:15:00+00:00,True,False,291.42,-2.534059945504079,WIN
development,SHORT,SHORT_2000,2022-05-26,2022-05-27 08:00:00+00:00,2022-05-27 01:55:00+00:00,300.83,2022-05-27 01:50:00+00:00,313.58,299.05,14.529999999999973,301.22950000000003,308.4945,296.144,20.0,development|SHORT|SHORT_2000|2022-05-27T01:55:00+00:00,2022-05-27 05:35:00+00:00,296.144,TP_E20_DOWN,7.388451949606035,2,True,,H2,2022-05-27 02:00:00+00:00,0.7315898141775647,0.2023399862353753,0.08740536820371536,0.011011699931178617,0.6090846524432236,True,True,True,True,2022-05-27 02:10:00+00:00,2022-05-27 05:35:00+00:00,2022-05-27 05:35:00+00:00,2022-05-27 05:35:00+00:00,True,False,298.12,0.18651066758430726,WIN
development,SHORT,SHORT_2000,2022-05-31,2022-06-01 08:00:00+00:00,2022-06-01 03:35:00+00:00,319.13,2022-06-01 03:30:00+00:00,324.6,318.33,6.270000000000039,319.2705,322.4055,317.076,120.0,development|SHORT|SHORT_2000|2022-06-01T03:35:00+00:00,2022-06-01 06:00:00+00:00,317.076,TP_E20_DOWN,2.818124275373713,2,True,,H2,2022-06-01 04:10:00+00:00,0.4593301435406663,0.2918660287081296,0.09569377990430926,0.2312599681020701,0.33173843700159034,True,True,True,False,2022-06-01 05:55:00+00:00,2022-06-01 06:00:00+00:00,2022-06-01 06:00:00+00:00,,True,False,317.25,0.2998405103668236,WIN
development,LONG,ALT_0330,2022-06-08,2022-06-08 15:30:00+00:00,2022-06-08 10:10:00+00:00,291.57,2022-06-08 10:05:00+00:00,292.8,283.73,9.069999999999991,291.4395,286.90450000000004,294.61400000000003,65.0,development|LONG|ALT_0330|2022-06-08T10:10:00+00:00,2022-06-08 15:30:00+00:00,292.45,TIME_EXIT_EXEC_END,1.109071578008725,0,True,,H2,2022-06-08 13:35:00+00:00,0.33076074972436637,0.40352811466372346,0.03748621830209836,0.40352811466372346,0.19514884233737415,True,False,False,False,2022-06-08 13:45:00+00:00,,,,False,False,292.45,0.0970231532524803,WIN
development,LONG,RAW_0530,2022-06-15,2022-06-15 17:30:00+00:00,2022-06-15 12:40:00+00:00,212.14,2022-06-15 12:35:00+00:00,214.22,198.14,16.080000000000013,211.808,203.768,217.436,95.0,development|LONG|RAW_0530|2022-06-15T12:40:00+00:00,2022-06-15 14:00:00+00:00,215.78,LIVE_FLOOR_GAP_OPEN,8.179240124446109,1,True,,H2,2022-06-15 12:45:00+00:00,0.3818407960199011,0.40671641791044694,0.059079601990050766,0.0,0.25248756218905466,True,True,False,False,2022-06-15 13:20:00+00:00,2022-06-15 13:50:00+00:00,,,True,False,207.66,-0.2786069651741285,WIN
development,LONG,ALT_0330,2022-06-20,2022-06-20 15:30:00+00:00,2022-06-20 09:30:00+00:00,211.7,2022-06-20 09:25:00+00:00,212.44,204.51,7.930000000000007,211.2505,207.2855,214.026,25.0,development|LONG|ALT_0330|2022-06-20T09:30:00+00:00,2022-06-20 10:40:00+00:00,214.026,TP_E20,5.093623051488039,0,True,,H2,2022-06-20 09:30:00+00:00,0.9936948297604057,0.1664564943253458,,,0.9003783102143769,True,True,True,True,2022-06-20 09:30:00+00:00,2022-06-20 10:40:00+00:00,2022-06-20 10:40:00+00:00,2022-06-20 10:50:00+00:00,True,False,215.7,0.5044136191677171,WIN
development,LONG,ALT_0330,2022-06-28,2022-06-28 15:30:00+00:00,2022-06-28 09:25:00+00:00,239.31,2022-06-28 09:20:00+00:00,240.4,232.96,7.439999999999998,239.284,235.564,241.888,20.0,development|LONG|ALT_0330|2022-06-28T09:25:00+00:00,2022-06-28 14:40:00+00:00,235.15,CLOSE_INVALIDATION_F35,-9.091655175295632,0,True,,H2,2022-06-28 12:15:00+00:00,0.4408602150537637,0.6733870967741925,0.1061827956989237,0.30913978494623817,0.2943548387096772,True,True,False,False,2022-06-28 12:15:00+00:00,2022-06-28 15:10:00+00:00,,,False,True,238.03,-0.17204301075268838,LOSS
development,LONG,RAW_0530,2022-07-06,2022-07-06 17:30:00+00:00,2022-07-06 14:10:00+00:00,238.33,2022-07-06 14:05:00+00:00,238.99,231.44,7.550000000000011,237.8575,234.0825,240.5,185.0,development|LONG|RAW_0530|2022-07-06T14:10:00+00:00,2022-07-06 17:30:00+00:00,237.67,TIME_EXIT_EXEC_END,-1.784634750136393,1,True,,NO_H2_BY_END,,0.022516556291389038,0.3854304635761617,,,,False,False,False,False,,,,,False,False,237.67,-0.08741721854304954,LOSS
development,SHORT,SHORT_2000,2022-07-07,2022-07-08 08:00:00+00:00,2022-07-08 06:05:00+00:00,241.18,2022-07-08 06:00:00+00:00,249.0,240.06,8.939999999999998,241.401,245.871,238.272,270.0,development|SHORT|SHORT_2000|2022-07-08T06:05:00+00:00,2022-07-08 08:00:00+00:00,241.28,TIME_EXIT_SESSION_END,-0.6073140393067386,2,True,,H2,2022-07-08 07:05:00+00:00,0.21700223713646513,0.08948545861297351,0.07046979865771763,0.08948545861297351,0.09172259507829904,False,False,False,False,,,,,False,False,241.28,-0.011185682326621291,LOSS
development,SHORT,SHORT_2000,2022-07-18,2022-07-19 08:00:00+00:00,2022-07-19 04:25:00+00:00,257.63,2022-07-19 04:20:00+00:00,267.67,255.89,11.78000000000003,257.657,263.547,253.534,170.0,development|SHORT|SHORT_2000|2022-07-19T04:25:00+00:00,2022-07-19 08:00:00+00:00,258.01,TIME_EXIT_SESSION_END,-1.137491751736985,2,True,,NO_H2_BY_END,,0.08064516129032141,0.30305602716468455,,,,False,False,False,False,,,,,False,False,258.01,-0.032258064516128566,LOSS
development,SHORT,SHORT_2000,2022-07-21,2022-07-22 08:00:00+00:00,2022-07-22 03:50:00+00:00,263.84,2022-07-22 03:45:00+00:00,267.5,263.18,4.319999999999993,263.82800000000003,265.988,262.31600000000003,135.0,development|SHORT|SHORT_2000|2022-07-22T03:50:00+00:00,2022-07-22 05:55:00+00:00,266.11,CLOSE_INVALIDATION_F65,-4.701849605821806,2,True,,H2,2022-07-22 04:40:00+00:00,0.23379629629629456,1.1666666666666732,0.018518518518514864,0.1898148148148267,0.08101851851852392,False,False,False,False,,,,,False,False,267.17,-0.770833333333344,LOSS
development,LONG,ALT_0330,2022-07-25,2022-07-25 15:30:00+00:00,2022-07-25 10:30:00+00:00,256.76,2022-07-25 10:25:00+00:00,257.08,252.73,4.349999999999994,256.4275,254.2525,257.95,85.0,development|LONG|ALT_0330|2022-07-25T10:30:00+00:00,2022-07-25 14:15:00+00:00,254.03,CLOSE_INVALIDATION_F35,-5.716248636859311,0,True,,H2,2022-07-25 11:00:00+00:00,0.1724137931034485,0.8229885057471239,0.06666666666667145,0.09885057471264537,0.09885057471264537,False,False,False,False,,,,,False,False,255.17,-0.36551724137931163,LOSS
development,LONG,RAW_0530,2022-08-03,2022-08-03 17:30:00+00:00,2022-08-03 11:20:00+00:00,291.39,2022-08-03 11:15:00+00:00,292.79,283.51,9.28000000000003,291.398,286.758,294.646,15.0,development|LONG|RAW_0530|2022-08-03T11:20:00+00:00,2022-08-03 14:25:00+00:00,293.718,LIVE_FLOOR_TOUCH,3.5946463502522623,1,True,,H2,2022-08-03 12:15:00+00:00,1.4224137931034426,0.2133620689655124,0.1357758620689641,0.14870689655172317,1.2715517241379222,True,True,True,True,2022-08-03 12:15:00+00:00,2022-08-03 14:10:00+00:00,2022-08-03 14:10:00+00:00,2022-08-03 15:25:00+00:00,True,False,302.1,1.154094827586207,WIN
development,LONG,ALT_0330,2022-08-05,2022-08-05 15:30:00+00:00,2022-08-05 09:25:00+00:00,319.55,2022-08-05 09:20:00+00:00,320.86,311.99,8.870000000000005,319.5295,315.09450000000004,322.634,20.0,development|LONG|ALT_0330|2022-08-05T09:25:00+00:00,2022-08-05 12:40:00+00:00,314.81,CLOSE_INVALIDATION_F35,-7.816679705836371,0,True,,H2,2022-08-05 10:40:00+00:00,0.20180383314542985,0.8263810597519707,0.13641488162344745,0.1533258173618955,0.05411499436301703,False,False,False,False,,,,,False,False,312.68,-0.7745208568207442,LOSS
development,LONG,ALT_0330,2022-09-26,2022-09-26 15:30:00+00:00,2022-09-26 09:15:00+00:00,275.67,2022-09-26 09:10:00+00:00,276.45,270.53,5.920000000000016,275.562,272.602,277.634,10.0,development|LONG|ALT_0330|2022-09-26T09:15:00+00:00,2022-09-26 11:15:00+00:00,272.6,CLOSE_INVALIDATION_F35,-5.968251895382126,0,True,,NO_H2_BY_END,,0.016891891891886085,0.7550675675675701,,,,False,False,False,False,,,,,False,False,273.97,-0.28716216216215945,LOSS
development,LONG,RAW_0530,2022-09-28,2022-09-28 17:30:00+00:00,2022-09-28 13:05:00+00:00,273.01,2022-09-28 13:00:00+00:00,273.64,267.52,6.1200000000000045,272.722,269.662,274.864,120.0,development|LONG|RAW_0530|2022-09-28T13:05:00+00:00,2022-09-28 14:10:00+00:00,273.07,LIVE_FLOOR_GAP_OPEN,-0.2901139152411854,1,True,,H2,2022-09-28 13:05:00+00:00,1.2352941176470582,0.04084967320261435,,,1.1323529411764708,True,True,True,True,2022-09-28 13:40:00+00:00,2022-09-28 14:00:00+00:00,2022-09-28 14:45:00+00:00,2022-09-28 15:15:00+00:00,True,False,279.14,1.001633986928103,LOSS
development,SHORT,SHORT_2000,2022-10-30,2022-10-31 08:00:00+00:00,2022-10-31 02:00:00+00:00,310.4,2022-10-31 01:55:00+00:00,315.39,309.93,5.45999999999998,310.749,313.479,308.838,25.0,development|SHORT|SHORT_2000|2022-10-31T02:00:00+00:00,2022-10-31 02:05:00+00:00,308.838,TP_E20_DOWN,2.1161082474225994,2,True,,H2,2022-10-31 02:00:00+00:00,0.7307692307692246,0.25824175824176376,,,0.6446886446886436,True,True,True,True,2022-10-31 02:05:00+00:00,2022-10-31 02:05:00+00:00,2022-10-31 02:20:00+00:00,2022-10-31 02:20:00+00:00,True,False,310.17,0.042124542124535196,WIN
development,LONG,RAW_0530,2022-11-21,2022-11-21 17:30:00+00:00,2022-11-21 14:45:00+00:00,261.51,2022-11-21 14:40:00+00:00,262.3,255.34,6.960000000000008,261.25600000000003,257.776,263.692,220.0,development|LONG|RAW_0530|2022-11-21T14:45:00+00:00,2022-11-21 16:25:00+00:00,257.76,CLOSE_INVALIDATION_F35,-7.569897900653921,1,True,,H2,2022-11-21 14:45:00+00:00,0.1508620689655187,1.1623563218390796,,,0.03735632183907911,False,False,False,False,,,,,False,False,255.3,-0.8922413793103409,LOSS
development,LONG,RAW_0530,2022-11-22,2022-11-22 17:30:00+00:00,2022-11-22 12:40:00+00:00,255.68,2022-11-22 12:35:00+00:00,256.13,251.99,4.139999999999986,255.509,253.439,256.958,95.0,development|LONG|RAW_0530|2022-11-22T12:40:00+00:00,2022-11-22 13:20:00+00:00,259.78,LIVE_FLOOR_GAP_OPEN,7.617834793491829,1,True,,H2,2022-11-22 12:45:00+00:00,2.545893719806777,0.09178743961352577,0.048309178743958764,0.09178743961352577,2.437198067632866,True,True,True,True,2022-11-22 12:50:00+00:00,2022-11-22 12:50:00+00:00,2022-11-22 12:55:00+00:00,2022-11-22 13:00:00+00:00,True,False,263.95,1.9975845410628041,WIN
development,LONG,RAW_0530,2022-11-24,2022-11-24 17:30:00+00:00,2022-11-24 13:05:00+00:00,298.64,2022-11-24 13:00:00+00:00,299.27,293.45,5.819999999999993,298.397,295.487,300.434,120.0,development|LONG|RAW_0530|2022-11-24T13:05:00+00:00,2022-11-24 16:25:00+00:00,299.17,LIVE_FLOOR_GAP_OPEN,0.487356013929863,1,True,,H2,2022-11-24 16:15:00+00:00,0.5876288659793849,0.7285223367697619,0.0859106529209623,0.7285223367697619,0.47938144329897314,True,True,True,False,2022-11-24 16:15:00+00:00,2022-11-24 16:15:00+00:00,2022-11-24 16:15:00+00:00,,True,False,298.5,-0.0240549828178671,WIN
development,LONG,ALT_0330,2022-11-29,2022-11-29 15:30:00+00:00,2022-11-29 09:50:00+00:00,303.49,2022-11-29 09:45:00+00:00,304.86,295.61,9.25,303.4725,298.8475,306.71000000000004,45.0,development|LONG|ALT_0330|2022-11-29T09:50:00+00:00,2022-11-29 15:05:00+00:00,298.84,CLOSE_INVALIDATION_F35,-8.06087844739538,0,True,,NO_H2_BY_END,,0.10270270270270147,0.6032432432432415,,,,False,False,False,False,,,,,False,False,300.71,-0.30054054054054374,LOSS
development,LONG,RAW_0530,2022-12-02,2022-12-02 17:30:00+00:00,2022-12-02 11:20:00+00:00,290.97,2022-12-02 11:15:00+00:00,291.39,288.15,3.240000000000009,290.904,289.284,292.038,15.0,development|LONG|RAW_0530|2022-12-02T11:20:00+00:00,2022-12-02 11:50:00+00:00,291.714,LIVE_FLOOR_TOUCH,0.8784823177646176,1,True,,H2,2022-12-02 11:25:00+00:00,0.4475308641975261,2.0339506172839545,0.12654320987653303,0.021604938271620317,0.3179012345679095,True,True,True,False,2022-12-02 11:25:00+00:00,2022-12-02 11:35:00+00:00,2022-12-02 13:05:00+00:00,,True,False,290.51,-0.14197530864198613,WIN
development,LONG,ALT_0330,2023-01-09,2023-01-09 15:30:00+00:00,2023-01-09 11:30:00+00:00,279.41,2023-01-09 11:25:00+00:00,279.69,276.53,3.160000000000025,279.216,277.636,280.322,145.0,development|LONG|ALT_0330|2023-01-09T11:30:00+00:00,2023-01-09 13:55:00+00:00,276.83,CLOSE_INVALIDATION_F35,-5.016871264450151,0,True,,H2,2023-01-09 13:40:00+00:00,0.4367088607594888,0.9177215189873453,0.05063291139239459,0.5569620253164664,0.3481012658227893,True,True,True,False,2023-01-09 14:55:00+00:00,2023-01-09 14:55:00+00:00,2023-01-09 14:55:00+00:00,,False,True,278.85,-0.17721518987341703,LOSS
development,SHORT,SHORT_2000,2023-01-09,2023-01-10 08:00:00+00:00,2023-01-10 03:10:00+00:00,271.95,2023-01-10 03:05:00+00:00,276.97,271.27,5.7000000000000455,272.125,274.975,270.13,95.0,development|SHORT|SHORT_2000|2023-01-10T03:10:00+00:00,2023-01-10 06:25:00+00:00,274.99,CLOSE_INVALIDATION_F65,-5.989262732119904,2,True,,NO_H2_BY_END,,0.028070175438590684,0.542105263157896,,,,False,False,False,False,,,,,False,False,274.37,-0.42456140350877136,LOSS
development,LONG,ALT_0330,2023-01-10,2023-01-10 15:30:00+00:00,2023-01-10 09:40:00+00:00,275.28,2023-01-10 09:35:00+00:00,275.73,272.63,3.1000000000000227,275.265,273.71500000000003,276.35,35.0,development|LONG|ALT_0330|2023-01-10T09:40:00+00:00,2023-01-10 10:55:00+00:00,276.35,TP_E20,1.543475733798383,0,True,,H2,2023-01-10 10:25:00+00:00,0.49032258064517015,0.6387096774193377,0.1419354838709843,0.11935483870965967,0.3451612903225759,True,True,True,False,2023-01-10 10:25:00+00:00,2023-01-10 10:55:00+00:00,2023-01-10 11:05:00+00:00,,True,False,275.59,0.1,WIN
development,LONG,RAW_0530,2023-01-23,2023-01-23 17:30:00+00:00,2023-01-23 11:35:00+00:00,306.47,2023-01-23 11:30:00+00:00,306.59,303.06,3.5299999999999727,306.0605,304.2955,307.296,30.0,development|LONG|RAW_0530|2023-01-23T11:35:00+00:00,2023-01-23 13:55:00+00:00,303.27,CLOSE_INVALIDATION_F35,-5.62073938721579,1,True,,H2,2023-01-23 11:40:00+00:00,0.20679886685551474,1.6572237960340135,0.022662889518409265,0.05382436260624817,0.17280453257790887,True,False,False,False,2023-01-23 11:55:00+00:00,,,,False,False,304.42,-0.5807365439093561,LOSS
development,LONG,ALT_0330,2023-02-17,2023-02-17 15:30:00+00:00,2023-02-17 09:20:00+00:00,310.12,2023-02-17 09:15:00+00:00,310.53,306.01,4.519999999999982,309.852,307.592,311.434,15.0,development|LONG|ALT_0330|2023-02-17T09:20:00+00:00,2023-02-17 12:45:00+00:00,311.434,TP_E20,1.718534760737756,0,True,,H2,2023-02-17 09:30:00+00:00,0.7035398230088539,0.5420353982300882,0.03761061946903022,0.0597345132743325,0.6128318584070906,True,True,True,True,2023-02-17 12:45:00+00:00,2023-02-17 12:45:00+00:00,2023-02-17 14:35:00+00:00,2023-02-17 14:35:00+00:00,True,False,310.18,0.013274336283186397,WIN
development,LONG,RAW_0530,2023-03-02,2023-03-02 17:30:00+00:00,2023-03-02 14:05:00+00:00,298.92,2023-03-02 14:00:00+00:00,299.31,296.32,2.990000000000009,298.8615,297.3665,299.908,180.0,development|LONG|RAW_0530|2023-03-02T14:05:00+00:00,2023-03-02 14:20:00+00:00,297.05,CLOSE_INVALIDATION_F35,-3.527927204603253,1,True,,OPPOSITE_BREAK,2023-03-02 14:40:00+00:00,0.0,1.1337792642140578,,,,False,False,False,False,,,,,False,False,297.16,-0.5886287625418012,LOSS
development,LONG,RAW_0530,2023-03-09,2023-03-09 17:30:00+00:00,2023-03-09 14:05:00+00:00,290.04,2023-03-09 14:00:00+00:00,290.42,287.08,3.340000000000032,289.919,288.249,291.088,180.0,development|LONG|RAW_0530|2023-03-09T14:05:00+00:00,2023-03-09 14:25:00+00:00,290.59,LIVE_FLOOR_GAP_OPEN,0.5481450834366578,1,True,,H2,2023-03-09 14:05:00+00:00,0.3173652694610755,0.8502994011976062,,,0.2035928143712576,True,True,False,False,2023-03-09 14:15:00+00:00,2023-03-09 14:15:00+00:00,,,True,False,287.72,-0.6946107784431051,WIN
development,SHORT,SHORT_2000,2023-03-13,2023-03-14 08:00:00+00:00,2023-03-14 03:20:00+00:00,305.89,2023-03-14 03:15:00+00:00,309.93,305.23,4.699999999999989,305.935,308.285,304.29,105.0,development|SHORT|SHORT_2000|2023-03-14T03:20:00+00:00,2023-03-14 05:25:00+00:00,304.29,TP_E20_DOWN,2.215319232403768,2,True,,H2,2023-03-14 04:20:00+00:00,0.4787234042553203,0.49574468085107376,0.1297872340425564,0.15531914893617446,0.3382978723404331,True,True,True,False,2023-03-14 05:20:00+00:00,2023-03-14 05:25:00+00:00,2023-03-14 07:45:00+00:00,,True,False,304.14,0.3723404255319158,WIN
development,SHORT,SHORT_2000,2023-03-19,2023-03-20 08:00:00+00:00,2023-03-20 03:25:00+00:00,332.55,2023-03-20 03:20:00+00:00,339.69,332.33,7.360000000000014,333.434,337.114,330.858,110.0,development|SHORT|SHORT_2000|2023-03-20T03:25:00+00:00,2023-03-20 04:00:00+00:00,330.858,TP_E20_DOWN,2.143978349120457,2,True,,H2,2023-03-20 03:25:00+00:00,0.28668478260869695,0.41711956521738963,,,0.25679347826086724,True,True,False,False,2023-03-20 03:30:00+00:00,2023-03-20 04:00:00+00:00,,,True,False,334.76,-0.3002717391304314,WIN
development,LONG,ALT_0330,2023-03-31,2023-03-31 15:30:00+00:00,2023-03-31 10:50:00+00:00,316.3,2023-03-31 10:45:00+00:00,316.92,312.5,4.420000000000016,316.257,314.047,317.80400000000003,105.0,development|LONG|ALT_0330|2023-03-31T10:50:00+00:00,2023-03-31 13:30:00+00:00,317.80400000000003,TP_E20,1.9774897249446703,0,True,,H2,2023-03-31 12:40:00+00:00,0.7918552036199067,0.33257918552036697,0.12443438914027362,0.33257918552036697,0.6515837104072364,True,True,True,True,2023-03-31 13:15:00+00:00,2023-03-31 13:30:00+00:00,2023-03-31 13:30:00+00:00,2023-03-31 13:35:00+00:00,True,False,316.99,0.1561085972850668,WIN
