lookback_min,hold_min,character_rule,trades,win_rate,net_pnl,expectancy,pf,max_dd,max_loss_streak,max_win_streak,evaluable_anchors,supportive_anchors,a600_trades,a600_wr,a600_net,a600_exp,a600_pf,a600_dd,a600_evaluable,a600_supportive,a615_trades,a615_wr,a615_net,a615_exp,a615_pf,a615_dd,a615_evaluable,a615_supportive,a630_trades,a630_wr,a630_net,a630_exp,a630_pf,a630_dd,a630_evaluable,a630_supportive,a645_trades,a645_wr,a645_net,a645_exp,a645_pf,a645_dd,a645_evaluable,a645_supportive,y2022_trades,y2022_wr,y2022_net,y2022_exp,y2022_pf,y2023_trades,y2023_wr,y2023_net,y2023_exp,y2023_pf,y2024_trades,y2024_wr,y2024_net,y2024_exp,y2024_pf,years_wr55,min_year_exp,anchor_gate,pooled_gate,era_gate,candidate_gate
15,60,ALL,3085,0.4171799027552674,-1883.5580292294926,-0.6105536561521856,0.6855664252364582,1919.2342634454553,24,17,4,0,771,0.4254215304798962,-459.8400910185552,-0.5964203515156358,0.6906538937082396,473.1854417431288,True,False,769,0.42522756827048114,-353.6291899785521,-0.4598559037432407,0.7525256877531586,366.8334321735925,True,False,772,0.4028497409326425,-532.1475697656114,-0.6893103235305846,0.6574868432760174,541.6275584328573,True,False,773,0.4152652005174644,-537.9411784667737,-0.6959135555844421,0.6463754720202687,554.8860023342572,True,False,1007,0.4369414101290963,-350.7923031744689,-0.3483538263897407,0.8389159283563358,1034,0.39361702127659576,-810.1115388159088,-0.7834734417948828,0.5512277323884096,1044,0.421455938697318,-722.6541872391149,-0.692197497355474,0.6400140372217774,0,-0.7834734417948828,False,False,False,False
15,60,DRIVE_UP,1577,0.41471147748890297,-1016.1709717032422,-0.6443696713400394,0.6685403527788402,1040.0872245948626,14,11,4,0,386,0.4585492227979275,-210.40926719620654,-0.5451017284875818,0.7124663339597518,236.701743126952,True,False,379,0.41952506596306066,-304.5471774824504,-0.8035545580011885,0.5796561150466188,306.90293423427886,True,False,425,0.3788235294117647,-268.6097533616436,-0.6320229490862201,0.6809231522056328,281.64962109780606,True,False,387,0.40568475452196384,-232.60477366294168,-0.6010459267776271,0.6969792154270723,265.7259960819495,True,False,536,0.43843283582089554,-233.1702803660094,-0.43501917978733096,0.7948330244096146,516,0.3798449612403101,-426.9026031162581,-0.8273306261942986,0.5372021866843693,525,0.4247619047619048,-356.0980882209748,-0.6782820728018567,0.6463128762654711,0,-0.8273306261942986,False,False,False,False
15,60,DRIVE_DOWN,1508,0.4197612732095491,-867.3870575262504,-0.5751903564497681,0.7034143526406781,881.7285077339095,21,9,4,0,385,0.3922077922077922,-249.43082382234863,-0.647872269668438,0.6695046079881126,277.3353593610209,True,False,390,0.4307692307692308,-49.08201249610174,-0.12585131409256856,0.9303241865298902,136.48103780804882,True,False,347,0.4322766570605187,-263.5378164039678,-0.7594749752275729,0.6297699588190617,273.3919884112346,True,False,386,0.42487046632124353,-305.3364048038321,-0.7910269554503423,0.5948304048724357,309.13455200035725,True,False,471,0.43524416135881105,-117.62202280845946,-0.249728286217536,0.8870329764689119,518,0.40733590733590735,-383.20893569965074,-0.7397855901537659,0.5658841322612094,519,0.41811175337186895,-366.5560990181401,-0.7062737938692488,0.6336762815499821,0,-0.7397855901537659,False,False,False,False
15,60,STR_B0_20,615,0.3821138211382114,-477.01343557672215,-0.7756316025637758,0.5686579568306996,499.16329038486606,13,6,4,0,158,0.34810126582278483,-167.51347992635002,-1.060211898268038,0.4608305016334879,195.02071332798397,True,False,153,0.4117647058823529,-64.83454937083162,-0.42375522464595833,0.7413215300637921,103.3128701585609,True,False,151,0.3443708609271523,-150.43340321921187,-0.9962477034384892,0.5026566743261611,156.85186121560946,True,False,153,0.42483660130718953,-94.2320030603287,-0.6158954448387496,0.610744344471706,131.30682341999926,True,False,200,0.365,-167.38905040536275,-0.8369452520268138,0.6058115994604921,203,0.32019704433497537,-208.7196609349883,-1.0281756696304842,0.3796456251271901,212,0.45754716981132076,-100.90472423637118,-0.4759656803602414,0.7073422943587859,0,-1.0281756696304842,False,False,False,False
15,60,STR_B20_40,610,0.43278688524590164,-466.6754574893597,-0.7650417335891143,0.6100004499541185,479.0247653484545,12,9,4,0,158,0.4240506329113924,-173.33537677337134,-1.0970593466669072,0.5037607656893455,174.8361991892541,True,False,151,0.40397350993377484,-148.52395719422734,-0.9836023655246844,0.502561314903425,164.19370612258788,True,False,156,0.46153846153846156,-67.5364079379377,-0.432925691909857,0.7598824808794008,85.20680863493916,True,False,145,0.4413793103448276,-77.27971558382336,-0.5329635557505059,0.7110668371792035,114.38771490365795,True,False,209,0.430622009569378,-178.08137834940914,-0.852064011241192,0.6083297274879268,194,0.4329896907216495,-162.02025693694776,-0.8351559635925142,0.5197510490492105,207,0.43478260869565216,-126.5738222030028,-0.6114677401111247,0.6871369458374429,0,-0.852064011241192,False,False,False,False
15,60,STR_B40_60,611,0.41080196399345337,-470.74905621658263,-0.7704567204854053,0.5934095433473199,474.63315948454886,14,10,4,0,142,0.45774647887323944,-64.26043043756786,-0.45253824251808356,0.7322414726688345,108.24751978673251,True,False,152,0.4276315789473684,-123.18680238351689,-0.8104394893652427,0.5743681528173507,126.49560312221756,True,False,162,0.38271604938271603,-120.32026755180893,-0.7427177009370921,0.5840329560605003,129.3639209684172,True,False,155,0.38064516129032255,-162.98155584368888,-1.0514939086689605,0.519408932757935,162.98155584368897,True,False,211,0.47393364928909953,-114.68669844771286,-0.5435388552024306,0.7453078439054648,183,0.3770491803278688,-170.0359703508656,-0.9291583079282273,0.4865532564551877,217,0.3778801843317972,-186.02638741800416,-0.8572644581474846,0.5056900507351357,0,-0.9291583079282273,False,False,False,False
15,60,STR_B60_80,602,0.4269102990033223,-261.9072076141089,-0.435061806667955,0.7552388710392994,339.00283968379665,12,7,4,0,146,0.4726027397260274,44.588686418135964,0.30540196176805456,1.2010118684285147,38.83332138442973,True,False,149,0.42953020134228187,-69.46227113721822,-0.46618973917596124,0.7227044002564043,102.2711711712677,True,False,143,0.36363636363636365,-173.57083332648932,-1.213782051234191,0.46282193822346374,191.19138311655374,True,False,164,0.43902439024390244,-63.46278956853728,-0.38696822907644685,0.768903622995595,96.65511470159143,True,False,192,0.4427083333333333,-56.432779113769826,-0.2939207245508845,0.841739247845215,213,0.4131455399061033,-125.2074759038251,-0.5878285253700709,0.6560714610778188,197,0.4263959390862944,-80.26695259651396,-0.40744645988078154,0.7702854658641183,0,-0.5878285253700709,False,False,False,False
15,60,STR_B80_100,647,0.4327666151468315,-207.2128723327192,-0.3202671906224408,0.8580719009902749,389.1072646453046,11,8,4,0,167,0.4311377245508982,-99.31949029940203,-0.5947274868227667,0.727660151499955,111.23085249364581,True,False,164,0.45121951219512196,52.378390107241984,0.31938042748318285,1.1541365574564177,159.52073757181148,True,False,160,0.45625,-20.286657730163537,-0.1267916108135221,0.9432616554745362,51.80909534896978,True,False,156,0.391025641025641,-139.98511441039557,-0.8973404769897152,0.6482164203658897,153.26443621323327,True,False,195,0.4717948717948718,165.79760314178566,0.8502441186758238,1.3373252044041088,241,0.4190871369294606,-144.1281746892821,-0.5980422186277266,0.669534468645876,211,0.41232227488151657,-228.88230078522275,-1.0847502406882594,0.5700459727495468,0,-1.0847502406882594,False,False,False,False
15,60,EFF_LOW,1019,0.4151128557409225,-705.4012391137187,-0.692248517285298,0.6668197484083569,729.6536233740751,14,8,4,0,254,0.4015748031496063,-216.6592085868902,-0.852989010184607,0.6135982440964759,258.5016635683277,True,False,253,0.4150197628458498,-151.30260558255156,-0.5980340141602829,0.6975327171494576,170.89231459510822,True,False,263,0.41064638783269963,-175.05304874148982,-0.6656009457851324,0.6766200831098313,175.05304874148982,True,False,249,0.43373493975903615,-162.3863762027871,-0.6521541212963337,0.684634679463994,214.8752846333721,True,False,336,0.4107142857142857,-182.84567010210992,-0.5441835419705653,0.772236314878653,339,0.39233038348082594,-283.7861373390259,-0.8371272487876871,0.5389537696388174,344,0.4418604651162791,-238.76943167258284,-0.6940971850947175,0.6583457896434118,0,-0.8371272487876871,False,False,False,False
15,60,EFF_MID,999,0.42742742742742745,-627.0776735963693,-0.6277053789753446,0.6766643051790027,631.9124060619689,18,9,4,0,247,0.4048582995951417,-165.33220932938207,-0.6693611713740165,0.6587360628407997,167.11804744975677,True,False,251,0.47808764940239046,-100.78823326547331,-0.4015467460775829,0.7743660771847074,161.84135684402173,True,False,244,0.4057377049180328,-163.6164843342898,-0.6705593620257778,0.6640442331200681,219.2496679659167,True,False,257,0.42023346303501946,-197.34074666722415,-0.7678628274989266,0.6213897502455233,200.54132467125427,True,False,329,0.47416413373860183,-158.43936873046576,-0.4815786283600783,0.7786335093740834,342,0.4064327485380117,-207.2133622902451,-0.6058870242404828,0.6542057960977323,328,0.4024390243902439,-261.4249425756585,-0.7970272639501784,0.5813376368753053,0,-0.7970272639501784,False,False,False,False
