candidate_id,partition,source,entry_ts,entry_px,confirmation_bar_start,H,L,R,entry_level,stop_level,economic_label,structural_outcome,structural_h2_ts,confirmation_close,confirmation_close_depth_R,entry_depth_R,entry_premium_vs_F85_R,confirmation_to_entry_gap_R,reward_to_H_R,risk_to_F35_R,h2_reward_risk
external|LONG|ALT_0330|2020-02-27T09:50:00+00:00,external,ALT_0330,2020-02-27 09:50:00+00:00,18.787,2020-02-27 09:45:00+00:00,18.875,18.288,0.5869999999999997,18.78695,18.49345,WIN,H2,2020-02-27 10:35:00+00:00,18.791,0.8568994889267467,0.8500851788756372,8.517887563561693e-05,-0.006814310051109604,0.14991482112436286,0.5000851788756386,0.2997785726452088
external|LONG|ALT_0330|2020-03-02T09:15:00+00:00,external,ALT_0330,2020-03-02 09:15:00+00:00,19.437,2020-03-02 09:10:00+00:00,19.484,19.113,0.3710000000000022,19.42835,19.24285,WIN,H2,2020-03-02 09:25:00+00:00,19.439,0.8787061994609126,0.8733153638814007,0.023315363881409385,-0.005390835579511805,0.12668463611859923,0.5233153638813998,0.24208086531032952
external|LONG|RAW_0530|2020-04-03T11:55:00+00:00,external,RAW_0530,2020-04-03 11:55:00+00:00,13.52,2020-04-03 11:50:00+00:00,13.574,13.095,0.4789999999999992,13.50215,13.26265,LOSS,OPPOSITE_BREAK,2020-04-03 14:40:00+00:00,13.52,0.8872651356993729,0.8872651356993729,0.037265135699372204,0.0,0.11273486430062706,0.5372651356993722,0.20983096949679622
external|LONG|ALT_0330|2020-05-15T12:00:00+00:00,external,ALT_0330,2020-05-15 12:00:00+00:00,16.21,2020-05-15 11:55:00+00:00,16.252,15.975,0.2769999999999992,16.210449999999998,16.07195,LOSS,NO_H2_BY_END,,16.215,0.8664259927797867,0.8483754512635447,-0.0016245487364518996,-0.01805054151624195,0.15162454873645545,0.4983754512635386,0.30423759507423476
external|LONG|ALT_0330|2020-05-20T10:05:00+00:00,external,ALT_0330,2020-05-20 10:05:00+00:00,17.209,2020-05-20 10:00:00+00:00,17.239,17.02,0.2190000000000012,17.20615,17.09665,LOSS,H2,2020-05-20 13:35:00+00:00,17.209,0.8630136986301326,0.8630136986301326,0.01301369863013092,0.0,0.13698630136986745,0.5130136986301309,0.2670226969292508
external|LONG|ALT_0330|2020-06-08T09:35:00+00:00,external,ALT_0330,2020-06-08 09:35:00+00:00,17.468,2020-06-08 09:30:00+00:00,17.48,17.339,0.1410000000000018,17.45885,17.38835,LOSS,H2,2020-06-08 10:00:00+00:00,17.468,0.9148936170212745,0.9148936170212745,0.06489361702126312,0.0,0.08510638297872555,0.5648936170212757,0.1506591337099852
external|LONG|ALT_0330|2020-07-07T09:15:00+00:00,external,ALT_0330,2020-07-07 09:15:00+00:00,16.346,2020-07-07 09:10:00+00:00,16.4,16.02,0.379999999999999,16.343,16.153,WIN,H2,2020-07-07 10:35:00+00:00,16.346,0.8578947368421088,0.8578947368421088,0.007894736842105583,0.0,0.14210526315789115,0.5078947368421103,0.2797927461139798
external|LONG|RAW_0530|2020-08-25T11:20:00+00:00,external,RAW_0530,2020-08-25 11:20:00+00:00,22.416,2020-08-25 11:15:00+00:00,22.495,21.975,0.5199999999999996,22.417,22.157,LOSS,OPPOSITE_BREAK,2020-08-25 14:00:00+00:00,22.424,0.8634615384615355,0.8480769230769217,-0.0019230769230792748,-0.015384615384613703,0.15192307692307824,0.49807692307692414,0.305019305019307
external|LONG|RAW_0530|2020-09-04T12:20:00+00:00,external,RAW_0530,2020-09-04 12:20:00+00:00,21.379,2020-09-04 12:15:00+00:00,21.6,19.7,1.900000000000002,21.315,20.365,LOSS,H2,2020-09-04 13:20:00+00:00,21.378,0.8831578947368417,0.883684210526316,0.03368421052631579,0.0005263157894743269,0.11631578947368414,0.5336842105263168,0.2179487179487174
external|LONG|ALT_0330|2020-11-25T10:55:00+00:00,external,ALT_0330,2020-11-25 10:55:00+00:00,33.575,2020-11-25 10:50:00+00:00,33.77,32.319,1.4510000000000003,33.552350000000004,32.82685,WIN,H2,2020-11-25 11:05:00+00:00,33.575,0.8656099241902137,0.8656099241902137,0.015609924190212765,0.0,0.1343900758097865,0.5156099241902153,0.26064291920069455
external|LONG|RAW_0530|2020-12-14T14:00:00+00:00,external,RAW_0530,2020-12-14 14:00:00+00:00,29.164,2020-12-14 13:55:00+00:00,29.201,28.69,0.5109999999999992,29.12435,28.86885,WIN,H2,2020-12-14 14:05:00+00:00,29.163,0.925636007827788,0.9275929549902171,0.07759295499021879,0.001956947162429009,0.07240704500978296,0.5775929549902222,0.12535998644756444
external|LONG|RAW_0530|2021-01-07T11:55:00+00:00,external,RAW_0530,2021-01-07 11:55:00+00:00,43.978,2021-01-07 11:50:00+00:00,44.208,42.154,2.053999999999995,43.8999,42.8729,WIN,H2,2021-01-07 12:00:00+00:00,43.974,0.8860759493670874,0.8880233690360285,0.038023369036026954,0.0019474196689410412,0.1119766309639715,0.5380233690360287,0.2081259614514495
external|LONG|ALT_0330|2021-01-08T09:20:00+00:00,external,ALT_0330,2021-01-08 09:20:00+00:00,42.696,2021-01-08 09:15:00+00:00,42.876,41.071,1.805,42.60525,41.70275,WIN,H2,2021-01-08 09:35:00+00:00,42.696,0.9002770083102494,0.9002770083102494,0.05027700831024925,0.0,0.09972299168975055,0.5502770083102472,0.18122325698464678
external|LONG|ALT_0330|2021-01-11T10:30:00+00:00,external,ALT_0330,2021-01-11 10:30:00+00:00,39.785,2021-01-11 10:25:00+00:00,40.236,36.8,3.436,39.7206,38.0026,LOSS,OPPOSITE_BREAK,2021-01-11 14:10:00+00:00,39.783,0.8681606519208394,0.868742724097788,0.01874272409778787,0.0005820721769485852,0.13125727590221203,0.5187427240977869,0.2530296229802523
