character_rule,lookback_min,hold_min,trades,wr,net,exp,pf,dd,ls,H1_trades,H1_exp,H1_pf,H2_trades,H2_exp,H2_pf,min_half_exp,positive_anchors,dev_eligible
ALL,60,120,1040,0.44326923076923075,-673.400828717373,-0.6475007968436278,0.7436646921605921,782.6738348704322,24,512,-1.0626800536714582,0.6059711070818474,524,-0.4934962438480528,0.7924935186233175,-1.0626800536714582,0,False
ALL,60,240,1040,0.4519230769230769,-996.4853826000691,-0.9581590217308357,0.739309469450636,1205.6297189099055,16,512,-1.7275155308796557,0.5613457304740754,524,-0.431462330311286,0.8748219252173927,-1.7275155308796557,0,False
ALL,60,360,1040,0.4653846153846154,-1027.1553279191996,-0.9876493537684612,0.766241896233188,1396.7686240961561,30,512,-2.193452026539345,0.5634552024067842,524,0.07621806990278933,1.021925879696482,-2.193452026539345,0,False
ALL,60,480,1040,0.4721153846153846,-1188.9863942514103,-1.1432561483186636,0.7561401574311056,1522.848932255318,21,512,-2.3966530966742123,0.5688272896132017,524,-0.05487197761348728,0.9858343827383291,-2.3966530966742123,0,False
ALL,120,120,1038,0.44315992292870904,-672.4930044329053,-0.6478738000317007,0.7438757307949287,781.2939608452373,24,512,-1.0626800536714582,0.6059711070818474,522,-0.49364790707262846,0.7929927856193234,-1.0626800536714582,0,False
ALL,120,240,1038,0.45183044315992293,-995.7153612451567,-0.959263353800729,0.7394130118202847,1205.6297189099055,16,512,-1.7275155308796557,0.5613457304740754,522,-0.4316403059927229,0.875148992176758,-1.7275155308796557,0,False
ALL,120,360,1038,0.4662813102119461,-1023.516607010939,-0.986046827563525,0.7668769419314473,1396.7686240961561,30,512,-2.193452026539345,0.5634552024067842,522,0.08348082286843359,1.0239714026973181,-2.193452026539345,0,False
ALL,120,480,1038,0.4730250481695568,-1185.7918206087522,-1.1423813300662353,0.7566359080399395,1522.848932255318,21,512,-2.3966530966742123,0.5688272896132017,522,-0.04896234219695223,0.9873883953057477,-2.3966530966742123,0,False
ALL,180,120,1040,0.44326923076923075,-673.400828717373,-0.6475007968436278,0.7436646921605921,782.6738348704322,24,512,-1.0626800536714582,0.6059711070818474,524,-0.4934962438480528,0.7924935186233175,-1.0626800536714582,0,False
ALL,180,240,1040,0.4519230769230769,-996.4853826000691,-0.9581590217308357,0.739309469450636,1205.6297189099055,16,512,-1.7275155308796557,0.5613457304740754,524,-0.431462330311286,0.8748219252173927,-1.7275155308796557,0,False
ALL,180,360,1040,0.4653846153846154,-1027.1553279191996,-0.9876493537684612,0.766241896233188,1396.7686240961561,30,512,-2.193452026539345,0.5634552024067842,524,0.07621806990278933,1.021925879696482,-2.193452026539345,0,False
ALL,180,480,1040,0.4721153846153846,-1188.9863942514103,-1.1432561483186636,0.7561401574311056,1522.848932255318,21,512,-2.3966530966742123,0.5688272896132017,524,-0.05487197761348728,0.9858343827383291,-2.3966530966742123,0,False
ALL,240,120,1039,0.4436958614051973,-672.1670080098465,-0.6469364850912863,0.744014128463157,782.6738348704322,24,512,-1.0626800536714582,0.6059711070818474,523,-0.49208070950067573,0.7932789251380262,-1.0626800536714582,0,False
ALL,240,240,1039,0.4523580365736285,-995.083454697555,-0.9577319101997642,0.7395807168495693,1205.6297189099055,16,512,-1.7275155308796557,0.5613457304740754,523,-0.42960675560344086,0.875501499084466,-1.7275155308796557,0,False
ALL,240,360,1039,0.465832531280077,-1024.65865316152,-0.98619697128154,0.7666775136632876,1396.7686240961561,30,512,-2.193452026539345,0.5634552024067842,523,0.08113755905686663,1.0233285152385843,-2.193452026539345,0,False
ALL,240,480,1039,0.47256977863330124,-1187.6459689812089,-1.1430663801551577,0.7563480924933889,1522.848932255318,21,512,-2.3966530966742123,0.5688272896132017,523,-0.052413940725173504,0.9864858417065203,-2.3966530966742123,0,False
ALL,360,120,1040,0.44326923076923075,-673.400828717373,-0.6475007968436278,0.7436646921605921,782.6738348704322,24,512,-1.0626800536714582,0.6059711070818474,524,-0.4934962438480528,0.7924935186233175,-1.0626800536714582,0,False
ALL,360,240,1040,0.4519230769230769,-996.4853826000691,-0.9581590217308357,0.739309469450636,1205.6297189099055,16,512,-1.7275155308796557,0.5613457304740754,524,-0.431462330311286,0.8748219252173927,-1.7275155308796557,0,False
ALL,360,360,1040,0.4653846153846154,-1027.1553279191996,-0.9876493537684612,0.766241896233188,1396.7686240961561,30,512,-2.193452026539345,0.5634552024067842,524,0.07621806990278933,1.021925879696482,-2.193452026539345,0,False
ALL,360,480,1040,0.4721153846153846,-1188.9863942514103,-1.1432561483186636,0.7561401574311056,1522.848932255318,21,512,-2.3966530966742123,0.5688272896132017,524,-0.05487197761348728,0.9858343827383291,-2.3966530966742123,0,False
DRIVE_UP,60,120,531,0.4124293785310734,-382.24944367713954,-0.719867125569001,0.7122325455627516,382.2494436771395,14,253,-1.2443114158082946,0.5415475146888639,275,-0.5884924965973931,0.747780879059171,-1.2443114158082946,1,False
DRIVE_UP,60,240,531,0.4199623352165725,-515.2874202394838,-0.9704094543116456,0.732623944742711,581.6395899327836,17,253,-1.6688593352085346,0.5610026419190596,275,-0.6497289862540452,0.8149237216416144,-1.6688593352085346,1,False
DRIVE_UP,60,360,531,0.423728813559322,-626.3703768062624,-1.1796052293903245,0.722390406021153,706.9815280023503,27,253,-2.185657490745782,0.5675919141194948,275,-0.40797798420205034,0.8852213803671954,-2.185657490745782,0,False
DRIVE_UP,60,480,531,0.4293785310734463,-723.5121344921979,-1.362546392640674,0.7111622810665342,840.1366259792442,18,253,-2.848270647316808,0.5092247941551324,275,-0.17910131689629127,0.9524858707148447,-2.848270647316808,0,False
DRIVE_UP,120,120,509,0.4027504911591356,-423.54421251073404,-0.8321104371527192,0.6755547849051952,423.5442125107339,29,260,-1.1651232221588372,0.5636500554520526,247,-0.7487127812763099,0.6974280921782366,-1.1651232221588372,1,False
DRIVE_UP,120,240,509,0.3831041257367387,-606.2289551958592,-1.1910195583415701,0.6725567598028764,606.2289551958595,23,260,-1.5756509328590438,0.5734557261386447,247,-1.022039236894729,0.7166622523009074,-1.5756509328590438,0,False
DRIVE_UP,120,360,509,0.3850687622789784,-843.7788684186785,-1.6577187984649873,0.6267391526194771,843.7788684186792,31,260,-2.401553808279392,0.5437935500086204,247,-0.9922381752225331,0.7252045074286585,-2.401553808279392,0,False
DRIVE_UP,120,480,509,0.3948919449901768,-1029.5551394002716,-2.0227016491164473,0.5918857571338131,1029.555139400272,20,260,-3.0960203474723107,0.483163685564413,247,-1.0385572437268578,0.7342349518749113,-3.0960203474723107,0,False
DRIVE_UP,180,120,540,0.3907407407407407,-515.7320796567176,-0.9550594067716992,0.6376143359013998,515.7320796567172,32,257,-1.6704209822018954,0.4071040002932827,280,-0.6458238154195444,0.7413335002686612,-1.6704209822018954,0,False
DRIVE_UP,180,240,540,0.40185185185185185,-666.3010513044867,-1.2338908357490495,0.6750780565452459,709.3245181490289,35,257,-1.6114024705604966,0.5528155200517757,280,-1.2063574255663465,0.6996350324425258,-1.6114024705604966,0,False
DRIVE_UP,180,360,540,0.3962962962962963,-778.4702543239678,-1.4416115820814217,0.6530214363472311,781.4919510432024,25,257,-2.113521341819606,0.5286187579721968,280,-0.9788935124439766,0.7488323043773863,-2.113521341819606,0,False
DRIVE_UP,180,480,540,0.387037037037037,-931.3500010665596,-1.7247222241973326,0.6285471673269214,956.8411675069101,30,257,-2.592837957506601,0.4952325573862839,280,-1.1119423121885639,0.7377462711870071,-2.592837957506601,0,False
DRIVE_UP,240,120,560,0.3821428571428571,-480.2845889032508,-0.8576510516129479,0.6730332711908819,507.3861152554282,21,269,-1.1286477621489857,0.5670457039662845,287,-1.0660687506061572,0.6014392486586874,-1.1286477621489857,0,False
DRIVE_UP,240,240,560,0.4,-683.5273692401066,-1.2205845879287618,0.6732659652901621,776.2688522266525,21,269,-1.1356508797311418,0.6669090581586699,287,-1.7147251320064731,0.5811201098676666,-1.7147251320064731,0,False
DRIVE_UP,240,360,560,0.4,-580.0208714270291,-1.0357515561196948,0.7422186167449483,667.9697476668666,24,269,-1.3170612839093263,0.6874132385820775,287,-0.9814816275097688,0.7477380559131755,-1.3170612839093263,0,False
DRIVE_UP,240,480,560,0.4035714285714286,-635.7255209804403,-1.135224144607929,0.7467984998389308,721.5311919458535,24,269,-1.6026505544496708,0.6685127957663175,287,-0.9458725761279875,0.7756868766753855,-1.6026505544496708,0,False
DRIVE_UP,360,120,563,0.3747779751332149,-692.8692266929856,-1.230673582047932,0.5479008057309136,703.3420432655779,24,263,-1.9180909671815662,0.33782690140504723,300,-0.6280376744141125,0.7555444061531972,-1.9180909671815662,0,False
DRIVE_UP,360,240,563,0.37122557726465366,-821.6067805193242,-1.459337087956171,0.59592083449244,876.0969541132268,17,263,-2.300354977892348,0.37319872762121753,300,-0.7220447377787891,0.7971925171288861,-2.300354977892348,0,False
DRIVE_UP,360,360,563,0.38188277087033745,-691.712924968479,-1.2286197601571562,0.6740978287280533,829.8111507641471,31,263,-2.329028016427853,0.445824674470969,300,-0.2639285221598453,0.9221562921933248,-2.329028016427853,0,False
DRIVE_UP,360,480,563,0.3836589698046181,-887.5197847519088,-1.5764116958293228,0.6327259721902083,979.55588733038,35,263,-2.952460054860686,0.40877125118831104,300,-0.37007596774516166,0.8993578758544799,-2.952460054860686,0,False
DRIVE_DOWN,60,120,509,0.47544204322200395,-291.1513850402333,-0.5720066503737393,0.7758138205907009,449.7637224822267,11,259,-0.8852563678775605,0.6697004415609874,249,-0.3885807036630388,0.8399504628014871,-0.8852563678775605,0,False
DRIVE_DOWN,60,240,509,0.48526522593320237,-481.1979623605855,-0.9453791009048831,0.7461075839555353,679.6902630536034,11,259,-1.784812895763029,0.5616586297652916,249,-0.19040477856727486,0.9436056992619946,-1.784812895763029,0,False
DRIVE_DOWN,60,360,509,0.5088408644400786,-400.7849511129374,-0.7873967605362228,0.8125241946160746,689.787096093804,17,259,-2.201065993936146,0.5593662789748994,249,0.6109727481310259,1.1802447138439365,-2.201065993936146,1,False
DRIVE_DOWN,60,480,509,0.5166994106090373,-465.4742597592127,-0.914487740194917,0.8036625533263693,794.3700543761856,17,259,-1.955497728671986,0.6323540004220791,249,0.08232909990768149,1.0206408411200583,-1.955497728671986,0,False
DRIVE_DOWN,120,120,529,0.4820415879017013,-248.94879192217132,-0.470602631232838,0.8114324080161937,414.2613493696323,12,252,-0.9569847211051152,0.6487629954499522,275,-0.2645532746060493,0.885177890446628,-0.9569847211051152,1,False
DRIVE_DOWN,120,240,529,0.5179584120982986,-389.48640604929756,-0.7362691985809028,0.8022556547343888,699.0280802893636,10,252,-1.8842012272501278,0.5503308834918763,275,0.09864527921744287,1.0296891136864244,-1.8842012272501278,0,False
DRIVE_DOWN,120,360,529,0.5444234404536862,-179.73773859226054,-0.33976888202695754,0.9156119433273124,669.1732761939754,9,252,-1.9787438390297725,0.5858081937117372,275,1.0496720684265015,1.3117275143049867,-1.9787438390297725,0,False
DRIVE_DOWN,120,480,529,0.5482041587901701,-156.23668120848055,-0.2953434427381485,0.9335103098856234,679.9812755569748,12,252,-1.6750837109301424,0.6723786148727452,275,0.8398738057226359,1.2176154064338636,-1.6750837109301424,0,False
DRIVE_DOWN,180,120,500,0.5,-157.66874906065544,-0.3153374981213109,0.8690320800941029,362.63112911751887,11,255,-0.4501725296231355,0.8252152191780351,244,-0.31869411253650526,0.8578661788023256,-0.4501725296231355,0,False
