date,period,entry,parent_reason,parent_pnl,parent_mfe_pct,parent_mae_pct,base_pnl,base_layer,base_dt,watch_active,f629_action,guarded20,rel_last_upper,rel_body_delta_prev3median,balance_margin,balance_gate,route35,action,managed_pnl,higher_close35,delta_vs_parent,delta_vs_base
2026-07-31,POST_CUTOFF_JULY,63909.1,SL,-4.25,0.11438120705815624,0.7491890826188952,-4.25,PARENT,,True,False,False,0.0,0.37098942812208746,-0.37098942812208746,False,NONE,BASE,-4.25,,0.0,0.0
2026-08-07,AUGUST,64288.8,TIMEOUT,4.6630735058049995,1.6631201702318243,0.030954069760213976,4.6630735058049995,PARENT,,False,False,False,0.001503759398474358,0.4460778812706318,-0.44457412187215745,False,NONE,BASE,4.6630735058049995,,0.0,0.0
2026-08-14,AUGUST,62888.0,TIMEOUT,-2.7249395751176846,0.13738710087776163,0.5287177203918025,-2.7249395751176846,PARENT,,False,False,False,0.143055555555596,0.454471544715561,-0.31141598915996505,False,NONE,BASE,-2.7249395751176846,,0.0,0.0
