character_rule,lookback_min,hold_min,trades,wr,net,exp,pf,dd,ls,H1_trades,H1_exp,H1_pf,H2_trades,H2_exp,H2_pf,min_half_exp,positive_anchors,dev_eligible
ALL,60,120,1038,0.42003853564547206,-753.623891423677,-0.7260345774794577,0.6924621578755339,830.0088534435569,20,515,-0.47032545384745084,0.791068209850889,523,-0.9778322804822943,0.6039274803615893,-0.9778322804822943,0,False
ALL,60,240,1038,0.48747591522157996,-898.4513911600804,-0.8655601070906362,0.7357915286891016,1003.8965314760936,21,515,-0.9138331238147629,0.7446111051844266,523,-0.8180254921519647,0.7253583231572127,-0.9138331238147629,0,False
ALL,60,360,1038,0.5211946050096339,-332.3950228018448,-0.3202264188842435,0.9140132243695858,630.2529322877119,16,515,-0.2651901000193483,0.9345559277990735,523,-0.3744208820112435,0.8899126435145465,-0.3744208820112435,0,False
ALL,60,480,1038,0.48265895953757226,-474.5227177619851,-0.45715098050287584,0.9077365676281696,1166.906157868152,20,515,-0.733464009528874,0.8634585846539223,523,-0.185064537006912,0.9592757574548039,-0.733464009528874,0,False
ALL,120,120,1040,0.4201923076923077,-752.9527245161776,-0.7239930043424785,0.6927517084232344,829.2127746030211,20,516,-0.4696560477993668,0.7909829842870211,524,-0.9744469539154661,0.6045440252944005,-0.9744469539154661,0,False
ALL,120,240,1040,0.48846153846153845,-893.2002311332967,-0.8588463760897084,0.7373357424072127,1001.6429018267911,21,516,-0.9062529619905455,0.7462377452934991,524,-0.8121635548591127,0.7268050297582183,-0.9062529619905455,0,False
ALL,120,360,1040,0.5211538461538462,-333.5656349247977,-0.32073618742769006,0.9137377071283337,630.1998565709509,16,516,-0.2670476537784462,0.9340082474805144,524,-0.37360504880747997,0.8899424816416857,-0.37360504880747997,0,False
ALL,120,480,1040,0.4826923076923077,-475.45483349902344,-0.4571681091336764,0.9076531022353805,1172.3513052673247,20,516,-0.7232963822582084,0.8650899331369761,524,-0.19510286307974792,0.9570830162809317,-0.7232963822582084,0,False
ALL,180,120,1040,0.4201923076923077,-752.9527245161776,-0.7239930043424785,0.6927517084232344,829.2127746030211,20,516,-0.4696560477993668,0.7909829842870211,524,-0.9744469539154661,0.6045440252944005,-0.9744469539154661,0,False
ALL,180,240,1040,0.48846153846153845,-893.2002311332967,-0.8588463760897084,0.7373357424072127,1001.6429018267911,21,516,-0.9062529619905455,0.7462377452934991,524,-0.8121635548591127,0.7268050297582183,-0.9062529619905455,0,False
ALL,180,360,1040,0.5211538461538462,-333.5656349247977,-0.32073618742769006,0.9137377071283337,630.1998565709509,16,516,-0.2670476537784462,0.9340082474805144,524,-0.37360504880747997,0.8899424816416857,-0.37360504880747997,0,False
ALL,180,480,1040,0.4826923076923077,-475.45483349902344,-0.4571681091336764,0.9076531022353805,1172.3513052673247,20,516,-0.7232963822582084,0.8650899331369761,524,-0.19510286307974792,0.9570830162809317,-0.7232963822582084,0,False
ALL,240,120,1039,0.42059672762271416,-752.1188103483835,-0.7238872091899745,0.6929875218528481,828.3788604352272,20,515,-0.4689487504789888,0.7915522997626029,524,-0.9744469539154661,0.6045440252944005,-0.9744469539154661,0,False
ALL,240,240,1039,0.48893166506256014,-885.4802176042779,-0.8522427503409796,0.7390134743417384,993.922888297772,21,515,-0.8930223589477722,0.7493771433696075,524,-0.8121635548591127,0.7268050297582183,-0.8930223589477722,0,False
ALL,240,360,1039,0.5216554379210779,-323.8488067090869,-0.311692787977947,0.9160395647236382,620.4830283552401,16,515,-0.24869856530867443,0.9383749350240006,524,-0.37360504880747997,0.8899424816416857,-0.37360504880747997,0,False
ALL,240,480,1039,0.48315688161693937,-462.369450833293,-0.44501390840547933,0.9099658302226177,1159.2659226015944,20,515,-0.6992923312223398,0.8692012897897837,524,-0.19510286307974792,0.9570830162809317,-0.6992923312223398,0,False
ALL,360,120,1039,0.4196342637151107,-757.8890211043996,-0.7294408287819053,0.6907374137084873,834.1490711912433,20,515,-0.4801530432091172,0.7867254979048734,524,-0.9744469539154661,0.6045440252944005,-0.9744469539154661,0,False
ALL,360,240,1039,0.4879692011549567,-898.2173059339214,-0.8645017381462188,0.7358603663584161,1006.6599766274157,21,515,-0.9177545692965948,0.743515179022871,524,-0.8121635548591127,0.7268050297582183,-0.9177545692965948,0,False
ALL,360,360,1039,0.5206929740134745,-339.0012877351452,-0.32627650407617437,0.9123320111405544,635.6355093812983,16,515,-0.27812085856315655,0.9314050752486384,524,-0.37360504880747997,0.8899424816416857,-0.37360504880747997,0,False
ALL,360,480,1039,0.4821944177093359,-478.08038364760654,-0.460135114194039,0.9071431454654331,1174.9768554159077,20,515,-0.729798996881201,0.8641408621858438,524,-0.19510286307974792,0.9570830162809317,-0.729798996881201,0,False
DRIVE_UP,60,120,510,0.4117647058823529,-344.82186155475654,-0.6761212971661893,0.6973536996676473,356.2237663696332,18,276,-0.6842390556989095,0.7045206465767888,234,-0.6665465050506731,0.6881965873692073,-0.6842390556989095,0,False
DRIVE_UP,60,240,510,0.5078431372549019,-166.48858848188925,-0.3264482127095868,0.8844372875414075,261.88269442314083,12,276,-0.46469227959780457,0.8497898219983034,234,-0.16339110817476574,0.934848477119894,-0.46469227959780457,1,False
DRIVE_UP,60,360,510,0.5568627450980392,286.75270417000786,0.5622602042549174,1.1801625474120714,357.2958113531504,11,276,0.15637771551464383,1.0440467573944265,234,1.0409933961024194,1.3981831751826703,0.15637771551464383,3,False
DRIVE_UP,60,480,510,0.5470588235294118,155.2710136790909,0.30445296799821747,1.0720091176515194,333.7157095424187,13,276,-0.11146890757540028,0.973977176336253,234,0.7950274879055612,1.1909983223542158,-0.11146890757540028,2,False
DRIVE_UP,120,120,555,0.3927927927927928,-435.3461678437075,-0.7844075096283019,0.6518885051702671,464.1518068880272,15,281,-0.7633307123003583,0.6411287714828865,274,-0.8060227652821418,0.6617385139737897,-0.8060227652821418,0,False
DRIVE_UP,120,240,555,0.4846846846846847,-156.53884362899174,-0.2820519705026878,0.891975904402435,324.61931273114277,12,281,-0.7222004957803808,0.7552348588327655,274,0.1693412251288152,1.0748383932954058,-0.7222004957803808,1,False
DRIVE_UP,120,360,555,0.5351351351351351,123.6305809675103,0.2227578035450636,1.0713291413784876,292.9606828996623,11,281,-0.4832994851706334,0.8681860230299193,274,0.9468530521914534,1.369071652894162,-0.4832994851706334,3,False
DRIVE_UP,120,480,555,0.5261261261261261,138.96479513245998,0.25038701825668463,1.0613521813318705,487.5929235959586,15,281,-0.5551742441563288,0.8719510448517864,274,1.0765283129211254,1.2818031129945555,-0.5551742441563288,2,False
DRIVE_UP,180,120,522,0.4042145593869732,-419.1651852292857,-0.8029984391365627,0.6362268944778113,425.7421368654941,16,257,-0.677706837428687,0.67358677880809,265,-0.9245076528683517,0.6040054022796362,-0.9245076528683517,0,False
DRIVE_UP,180,240,522,0.5114942528735632,-212.6731205700333,-0.4074197712069603,0.8543589118354039,284.6763837487989,12,257,-0.581328559457061,0.7939293380379143,265,-0.23876105958327776,0.9139458115328397,-0.581328559457061,1,False
DRIVE_UP,180,360,522,0.553639846743295,72.50179149907339,0.13889232087945094,1.0413921165933366,254.7294189569584,10,257,-0.31522833625363167,0.915352208926,265,0.5793036751556857,1.1932186985231736,-0.31522833625363167,3,False
DRIVE_UP,180,480,522,0.5593869731800766,156.75780619199693,0.3003023107126378,1.0676737173703235,429.8285295804452,16,257,-0.10818959491136974,0.9753400939106068,265,0.6964623852234679,1.1552447454792998,-0.10818959491136974,3,False
DRIVE_UP,240,120,535,0.4261682242990654,-230.95789642005448,-0.43169700265430744,0.7972783973797114,302.1754026329131,22,271,-0.2211337128921217,0.8852762623402118,264,-0.6478434099480664,0.7227690317484126,-0.6478434099480664,0,False
DRIVE_UP,240,240,535,0.5177570093457944,88.46261591556777,0.16535068395433228,1.065538820953104,209.38481297867833,11,271,0.2392892513049824,1.0950126180000554,264,0.08945162428756646,1.035391298594875,0.08945162428756646,3,False
DRIVE_UP,240,360,535,0.5476635514018692,360.46188683966426,0.6737605361489052,1.215234723060349,139.88980540996607,11,271,0.563769613155687,1.173864608052342,264,0.78666788513058,1.2609049880571284,0.563769613155687,4,False
DRIVE_UP,240,480,535,0.5514018691588785,379.39808714398873,0.7091553030728761,1.1686570288667806,464.1131205923932,14,271,0.552053956934512,1.1417041278067885,264,0.8704222152073328,1.1924943800514698,0.552053956934512,3,False
DRIVE_UP,360,120,502,0.4063745019920319,-388.9865670913655,-0.7748736396242341,0.6515647827450973,402.89432623666494,23,238,-0.31269880538456624,0.8363173788371798,264,-1.191531255340298,0.5246168727558878,-1.191531255340298,0,False
DRIVE_UP,360,240,502,0.48804780876494025,-132.3832738418031,-0.26371170088008583,0.8976568383224419,243.3670941083077,14,238,0.05292055038130214,1.021032540948282,264,-0.5491604728505795,0.7913034764315249,-0.5491604728505795,1,False
DRIVE_UP,360,360,502,0.5219123505976095,-43.77335869242016,-0.08719792568211188,0.9736685315693817,263.0959562609723,12,238,-0.11017740531599507,0.9670288365551115,264,-0.06648157661823219,0.9797585622062143,-0.11017740531599507,2,False
DRIVE_UP,360,480,502,0.4900398406374502,-57.970556970778546,-0.11547919715294531,0.9726290166004976,617.663977761034,15,238,-0.4217831794926924,0.8967509050512329,264,0.1606584838957661,1.0370199520749228,-0.4217831794926924,2,False
DRIVE_DOWN,60,120,528,0.42803030303030304,-408.8020298689206,-0.7742462686911376,0.6882115388066439,585.7439467177325,17,239,-0.22329552032861164,0.8974061282960395,289,-1.2298768183750257,0.5506339291582107,-1.2298768183750257,0,False
DRIVE_DOWN,60,240,528,0.4678030303030303,-731.9628026781911,-1.3862931868905135,0.6265233479122457,898.8934997200383,14,239,-1.4325062326176101,0.6538009274999803,289,-1.3480754777944028,0.5987397530626681,-1.4325062326176101,0,False
DRIVE_DOWN,60,360,528,0.48674242424242425,-619.1477269718526,-1.172628270780024,0.7277298152401187,853.1916354093931,15,239,-0.7520215522678083,0.8376380915177367,289,-1.520465660829919,0.623475772618936,-1.520465660829919,0,False
DRIVE_DOWN,60,480,528,0.42045454545454547,-629.793731441076,-1.192791158032341,0.7891452134247083,1166.494569313838,17,239,-1.4517512402366524,0.7809811519634888,289,-0.9786338582163194,0.7983658497104417,-1.4517512402366524,0,False
DRIVE_DOWN,120,120,485,0.4515463917525773,-317.60655667247,-0.6548588797370515,0.7353364016496928,522.0838856743837,14,235,-0.1184961298215858,0.950428246978175,250,-1.15903986465759,0.5460410890864577,-1.15903986465759,0,False
DRIVE_DOWN,120,240,485,0.4927835051546392,-736.6613875043051,-1.5188894587717632,0.6225016169226444,965.7479883984186,15,235,-1.126332719458871,0.7388786303045144,250,-1.8878927937258818,0.49670667142899083,-1.8878927937258818,0,False
DRIVE_DOWN,120,360,485,0.5051546391752577,-457.196215892308,-0.9426726100872329,0.785719642683794,834.0956653252913,13,235,-0.008465676666936902,0.9981192613888203,250,-1.8208271275023113,0.5768831139869792,-1.8208271275023113,0,False
DRIVE_DOWN,120,480,485,0.4329896907216495,-614.4196286314834,-1.2668445951164606,0.786921734977454,1003.5188659324193,16,235,-0.9243275346268397,0.8596905098481503,250,-1.5888106319767048,0.7025617644243408,-1.5888106319767048,0,False
DRIVE_DOWN,180,120,518,0.4362934362934363,-333.78753928689173,-0.6443774889708335,0.7429163868980034,544.8023096017281,15,259,-0.2632118279741344,0.8910731115705036,259,-1.025543149967533,0.6050395347578283,-1.025543149967533,0,False
DRIVE_DOWN,180,240,518,0.46525096525096526,-680.5271105632634,-1.3137589007012807,0.649264306047192,881.6795336137144,15,259,-1.228668295778598,0.7153044085549096,259,-1.3988495056239632,0.559517418970052,-1.3988495056239632,0,False
DRIVE_DOWN,180,360,518,0.48841698841698844,-406.06742642387087,-0.7839139506252334,0.8080324465288717,748.261517520398,13,259,-0.21923902290538488,0.9497949646835253,259,-1.3485888783450817,0.6451340868382487,-1.3485888783450817,0,False
DRIVE_DOWN,180,480,518,0.40540540540540543,-632.2126396910205,-1.2204877214112364,0.7767766408213826,1010.1899773429202,16,259,-1.3336533102432961,0.7892408983641118,259,-1.1073221325791767,0.7596575996519908,-1.3336533102432961,0,False
