role,partition,ref_min,hour,lane,parent_n,parent_wr,parent_pf,parent_net,parent_wr_5bps,parent_pf_5bps,parent_net_5bps,recovery_n,attempt_rate,floor_exit_rate,recovery_wr,recovery_pf,recovery_exp,recovery_net,recovery_wr_5bps,recovery_pf_5bps,recovery_exp_5bps,recovery_net_5bps,rescue_rate,rescue_rate_5bps,episode_wr,episode_wr_5bps,overlay_pf,overlay_net,overlay_pf_5bps,overlay_net_5bps,overlay_net_improvement,overlay_net_improvement_5bps
CENTRAL,external,360,15,G_MAE145,281,0.4092526690391459,1.5465971940535803,419.82229239542824,0.40569395017793597,1.4317170296866153,349.5722923954281,9,0.05421686746987952,0.2222222222222222,0.7777777777777778,2.771821713448812,4.749094111148124,42.74184700033312,0.7777777777777778,2.6444652958765675,4.499094111148124,40.49184700033312,0.7777777777777778,0.7777777777777778,0.43416370106761565,0.4306049822064057,1.5839067867087497,462.56413939576134,1.4675073829758363,390.06413939576134,42.74184700033312,40.49184700033312
CENTRAL,reference_validation,360,15,G_MAE145,337,0.44510385756676557,1.5654565040642079,263.3294796724264,0.4391691394658754,1.3492422229172052,179.07947967242632,7,0.0374331550802139,0.42857142857142855,0.5714285714285714,3.9686942216224317,1.767189131377435,12.370323919642045,0.5714285714285714,3.1599527258476128,1.517189131377435,10.620323919642045,0.5714285714285714,0.5714285714285714,0.456973293768546,0.45103857566765576,1.5867694444219969,275.6998035920684,1.3664402582527644,189.6998035920684,12.370323919642045,10.620323919642045
CLOCK_SUPPORT,external,360,16,G_MAE145,273,0.38461538461538464,1.4900087082180509,371.8114742532974,0.3663003663003663,1.3787230517346236,303.5614742532972,3,0.017857142857142856,0.0,1.0,inf,7.937135762014269,23.811407286042808,1.0,inf,7.687135762014268,23.061407286042805,1.0,1.0,0.3956043956043956,0.3772893772893773,1.5213896572555163,395.6228815393402,1.4074944449627953,326.62288153934,23.811407286042808,23.061407286042805
CLOCK_SUPPORT,reference_validation,360,16,G_MAE145,309,0.37540453074433655,1.5502237701638275,228.12206626964354,0.37216828478964403,1.3258290044670569,150.87206626964354,12,0.06217616580310881,0.5,0.3333333333333333,0.664850608665194,-0.5517155610425447,-6.620586732510536,0.3333333333333333,0.5577582749075786,-0.8017155610425447,-9.620586732510537,0.3333333333333333,0.3333333333333333,0.3883495145631068,0.3851132686084142,1.5099574702518923,221.50147953713298,1.2913634603309696,141.25147953713298,-6.620586732510536,-9.620586732510537
REF_SUPPORT,external,300,15,G_MAE145,288,0.4583333333333333,1.8232799055503577,593.3677637827858,0.4548611111111111,1.6861035114587157,521.3677637827858,7,0.04487179487179487,0.2857142857142857,0.7142857142857143,1.405118692056068,1.4503876885253377,10.152713819677365,0.7142857142857143,1.3287307227802383,1.2003876885253375,8.402713819677363,0.7142857142857143,0.7142857142857143,0.4756944444444444,0.4722222222222222,1.8092284045632072,603.5204776024632,1.6744735591119486,529.7704776024632,10.152713819677365,8.402713819677363
REF_SUPPORT,reference_validation,300,15,G_MAE145,344,0.438953488372093,1.6317176790138517,276.9312612339639,0.4331395348837209,1.3921923327409929,190.93126123396385,7,0.03626943005181347,0.42857142857142855,0.5714285714285714,4.034427515337951,1.7768879992220747,12.438215994554524,0.5714285714285714,3.204195729355026,1.5268879992220747,10.688215994554524,0.5714285714285714,0.5714285714285714,0.45058139534883723,0.44476744186046513,1.6539759651225234,289.3694772285184,1.4100626301835515,201.61947722851838,12.438215994554524,10.688215994554524
