lookback_min,hold_min,character_rule,trades,win_rate,net_pnl,expectancy,pf,max_dd,max_loss_streak,max_win_streak,evaluable_anchors,supportive_anchors,a960_trades,a960_wr,a960_net,a960_exp,a960_pf,a960_dd,a960_evaluable,a960_supportive,a975_trades,a975_wr,a975_net,a975_exp,a975_pf,a975_dd,a975_evaluable,a975_supportive,a990_trades,a990_wr,a990_net,a990_exp,a990_pf,a990_dd,a990_evaluable,a990_supportive,a1005_trades,a1005_wr,a1005_net,a1005_exp,a1005_pf,a1005_dd,a1005_evaluable,a1005_supportive,y2022_trades,y2022_wr,y2022_net,y2022_exp,y2022_pf,y2023_trades,y2023_wr,y2023_net,y2023_exp,y2023_pf,y2024_trades,y2024_wr,y2024_net,y2024_exp,y2024_pf,years_wr55,min_year_exp,anchor_gate,pooled_gate,era_gate,candidate_gate
15,60,ALL,3097,0.4087826929286406,-3257.60560802733,-1.0518584462471199,0.6061944869424024,3375.76179300417,21,16,4,0,774,0.3875968992248062,-842.5142869510008,-1.0885197505826885,0.5973480261782924,938.1185119839853,True,False,776,0.40850515463917525,-860.4309303015234,-1.108802745233922,0.5921246023960078,927.6298480132625,True,False,773,0.4087968952134541,-833.5311354934302,-1.0783067729539846,0.5995237211199701,849.9061636292299,True,False,774,0.43023255813953487,-721.1292552813761,-0.9316915442911836,0.6374069376997678,733.8431576514566,True,False,1013,0.39585389930898324,-1420.2009962559227,-1.4019753171331912,0.5565007345833286,1037,0.3944069431051109,-1013.1357897942584,-0.976987261132361,0.6117495583408412,1047,0.4355300859598854,-824.2688219771496,-0.7872672607231611,0.6649810976299588,0,-1.4019753171331912,False,False,False,False
15,60,DRIVE_UP,1479,0.3894523326572008,-1737.0175190555087,-1.1744540358725548,0.5810380816577561,1817.3716516917157,14,11,4,0,375,0.36533333333333334,-368.6435834880856,-0.9830495559682283,0.6450461431226245,444.0794786754984,True,False,390,0.3923076923076923,-505.1442345340881,-1.2952416270104823,0.5554993293177705,594.8084897717061,True,False,357,0.38095238095238093,-471.11881961991764,-1.3196605591594333,0.5442217747992604,481.44310394894575,True,False,357,0.42016806722689076,-392.1108814134175,-1.0983498078807212,0.5816801005379579,400.9002561379375,True,False,484,0.3574380165289256,-789.8736815970717,-1.6319704165228754,0.5087495879271839,495,0.38181818181818183,-497.64986866835875,-1.0053532700370884,0.6280316591948877,500,0.428,-449.49396879007855,-0.8989879375801572,0.6254956640378028,0,-1.6319704165228754,False,False,False,False
15,60,DRIVE_DOWN,1618,0.4264524103831891,-1520.5880889718217,-0.9397948633942037,0.6314721522175903,1579.9608787928973,13,10,4,0,399,0.40852130325814534,-473.87070346291523,-1.1876458733406396,0.5503414028659109,513.8012431194182,True,False,386,0.42487046632124353,-355.2866957674354,-0.9204318543197808,0.6348967101894971,368.3137984933258,True,False,416,0.4326923076923077,-362.4123158735124,-0.8711834516190202,0.6540849134252357,388.0238079956568,True,False,417,0.43884892086330934,-329.0183738679587,-0.789012886973522,0.68708562662484,352.30818665248955,True,False,529,0.43100189035916825,-630.327314658851,-1.1915450182586975,0.6046563720908795,542,0.4059040590405904,-515.4859211258997,-0.9510810352876379,0.5946188591555814,547,0.4424131627056673,-374.77485318707096,-0.6851459838886124,0.7025898766661106,0,-1.1915450182586975,False,False,False,False
15,60,STR_B0_20,627,0.3843700159489633,-650.3044781442658,-1.0371682267053681,0.5678566747408328,665.0897126573049,14,7,4,0,166,0.3614457831325301,-257.087900201346,-1.548722290369554,0.434647039918445,265.71755107399855,True,False,149,0.3825503355704698,-112.3523164757148,-0.7540423924544617,0.641509070614569,133.48955239590944,True,False,156,0.40384615384615385,-86.95290329705537,-0.5573904057503549,0.7619408348682759,116.77583851048621,True,False,156,0.391025641025641,-193.9113581701497,-1.2430215267317288,0.4779405290283757,194.91589691230095,True,False,215,0.3674418604651163,-261.4060289058958,-1.2158419949111434,0.5331938806169465,197,0.40609137055837563,-158.50107250855297,-0.8045739721246343,0.6301775132393775,215,0.3813953488372093,-230.3973767298171,-1.0716157057200795,0.5537181918264452,0,-1.2158419949111434,False,False,False,False
15,60,STR_B20_40,625,0.3856,-773.9389570103488,-1.238302331216558,0.5194459312425271,862.9990740717229,13,7,4,0,155,0.36129032258064514,-242.77075412969364,-1.5662629298689912,0.439512443180538,259.01012956883676,True,False,161,0.36024844720496896,-285.33899610383594,-1.7722919012660618,0.37941095924321894,310.33303644814237,True,False,149,0.3825503355704698,-155.67138158459886,-1.044774373050999,0.5535670840666956,189.90942205141775,True,False,160,0.4375,-90.15782519222037,-0.5634864074513773,0.7555929122181265,122.5780000038474,True,False,205,0.375609756097561,-292.8771176409026,-1.4286688665409883,0.5129433992380502,194,0.36597938144329895,-180.65927365941474,-0.9312333693784265,0.563757814610494,226,0.41150442477876104,-300.40256571003135,-1.3292148925222627,0.4951787534613588,0,-1.4286688665409883,False,False,False,False
15,60,STR_B40_60,604,0.36258278145695366,-777.6030342667777,-1.2874222421635393,0.5142270605486805,829.8119693786208,18,5,4,0,148,0.3310810810810811,-220.29674067902448,-1.4884914910744897,0.4992859698723176,279.90148688051283,True,False,154,0.34415584415584416,-232.6355030060438,-1.5106201493898948,0.4292518091309338,256.0222152521428,True,False,157,0.3821656050955414,-186.7253231614104,-1.1893332685440152,0.5310731722582239,192.01653830309237,True,False,145,0.3931034482758621,-137.94546742029905,-0.9513480511744762,0.6114150336998404,190.40407951715193,True,False,188,0.32978723404255317,-360.67635970079186,-1.918491275004212,0.37972137773833364,213,0.352112676056338,-262.80042943318523,-1.233804833019649,0.5379138383511314,203,0.4039408866995074,-154.12624513280056,-0.7592425868610865,0.657917867001428,0,-1.918491275004212,False,False,False,False
15,60,STR_B60_80,594,0.44276094276094274,-505.29049908654514,-0.8506574058696046,0.6632168564871286,536.4164134285516,12,7,4,0,150,0.4266666666666667,-118.8837732817432,-0.7925584885449547,0.6612629283035587,153.64420694689318,True,False,148,0.44594594594594594,-88.83769104673453,-0.6002546692346928,0.7611604209916228,130.46277902700268,True,False,150,0.44666666666666666,-95.16259799987492,-0.6344173199991662,0.719672395393318,106.05782743638251,True,False,146,0.4520547945205479,-202.40643675819254,-1.3863454572478942,0.5378397612691094,214.6966953289059,True,False,200,0.445,-206.97065839945887,-1.0348532919972944,0.6590142955282362,198,0.41414141414141414,-186.49590763523878,-0.9418985234102969,0.6130166118068962,196,0.46938775510204084,-111.8239330518475,-0.5705302706726914,0.7282159191712476,0,-1.0348532919972944,False,False,False,False
15,60,STR_B80_100,647,0.4667697063369397,-550.4686395193932,-0.8508016066760327,0.7322194779277906,625.0204759955528,10,8,4,0,155,0.45806451612903226,-3.4751186591935,-0.022420120381893546,0.9915979836655096,83.81873364476304,True,False,164,0.5060975609756098,-141.26642366919444,-0.8613806321292343,0.7462886557577358,172.3957027977257,True,False,161,0.42857142857142855,-309.01892945049053,-1.9193722326117424,0.5092796900050575,319.42151072509233,True,False,167,0.47305389221556887,-96.70816774051458,-0.5790908247935005,0.7877068401399009,184.90147633500544,True,False,205,0.4585365853658537,-298.27083160887355,-1.454979666384749,0.6501226552332996,235,0.4297872340425532,-224.6791065578666,-0.9560813045015599,0.6862589298831189,207,0.5169082125603864,-27.518701352653007,-0.1329405862447005,0.9434981518222956,0,-1.454979666384749,False,False,False,False
15,60,EFF_LOW,1026,0.40350877192982454,-1223.5701807093512,-1.1925635289564827,0.5775587836664863,1269.765756797189,18,10,4,0,264,0.3977272727272727,-352.1676367225665,-1.3339683209188125,0.528438688452257,391.6618301741572,True,False,256,0.37890625,-378.85667744885177,-1.4799088962845772,0.4846393555700582,407.54899584838245,True,False,251,0.41434262948207173,-153.4991454915682,-0.6115503804444948,0.7543876234181849,172.91532499902647,True,False,255,0.4235294117647059,-339.0467210463646,-1.3295949844955475,0.5705664708472827,340.91027003153897,True,False,338,0.3905325443786982,-491.34563448268784,-1.4536853091203783,0.5606402220365491,333,0.40540540540540543,-296.2277530627397,-0.8895728320202393,0.6535853777318258,355,0.4140845070422535,-435.9967931639236,-1.2281599807434467,0.5276207421934802,0,-1.4536853091203783,False,False,False,False
15,60,EFF_MID,995,0.38894472361809046,-1223.753869634676,-1.2299033865675135,0.5518629233156989,1284.612469246983,11,6,4,0,239,0.33472803347280333,-391.5583627310622,-1.6383195093349883,0.44917670884676286,432.12094683850046,True,False,257,0.3735408560311284,-230.18294992294656,-0.8956535016457065,0.6513108836713948,255.3906014410059,True,False,248,0.4032258064516129,-420.30272210647854,-1.6947690407519296,0.4710897786937247,444.6972306025839,True,False,251,0.44223107569721115,-181.7098348741888,-0.7239435652358119,0.6784475481570721,207.58570105240656,True,False,324,0.345679012345679,-619.7021281242924,-1.9126608892725072,0.42392965089834006,345,0.3884057971014493,-299.14638752700097,-0.8670909783391333,0.6397155890862749,326,0.4325153374233129,-304.9053539833827,-0.9352924968815421,0.6302883893878911,0,-1.9126608892725072,False,False,False,False
15,60,EFF_HIGH,1076,0.43215613382899626,-810.2815576833033,-0.753049774798609,0.6936475863364491,899.7175036440835,12,8,4,0,271,0.42435424354243545,-98.7882874973721,-0.36453242618956494,0.8443644044318168,164.35966370496524,True,False,263,0.4714828897338403,-251.3913029297251,-0.9558604674134035,0.6480475430239372,313.8745432158524,True,False,274,0.40875912408759124,-259.7292678953834,-0.9479170361145378,0.6074976080374135,267.9448368451403,True,False,268,0.4253731343283582,-200.37269936082276,-0.7476593259732193,0.6840489077088545,269.6464290770496,True,False,351,0.4472934472934473,-309.1532336489425,-0.8807784434442806,0.6933612463818319,359,0.38997214484679665,-417.7616492045177,-1.1636814741072916,0.5479060168394871,366,0.45901639344262296,-83.36667482984316,-0.2277778000815387,0.8830226087243975,0,-1.1636814741072916,False,False,False,False
15,60,RV_LOW,1050,0.38571428571428573,-1032.8037063281433,-0.9836225774553746,0.5716086873797199,1075.1974034505602,16,6,4,0,265,0.3886792452830189,-254.3590548591368,-0.9598454900344785,0.6019450128393906,299.3941288825498,True,False,263,0.3916349809885932,-298.3646346590216,-1.1344662914791694,0.5159029189201492,327.3198409302427,True,False,262,0.3931297709923664,-224.216222353575,-0.8557871082197519,0.5916338355984019,235.94676741686888,True,False,260,0.36923076923076925,-255.86379445640995,-0.9840915171400383,0.578126895463476,263.9768768729628,True,False,356,0.3707865168539326,-510.287429379768,-1.4333916555611461,0.4931627729999969,323,0.3560371517027864,-275.4542134031361,-0.852799422300731,0.5798017675852388,371,0.42587601078167114,-247.06206354523928,-0.6659354812540142,0.6699446009463776,0,-1.4333916555611461,False,False,False,False
15,60,RV_MID,986,0.41683569979716023,-811.8908483080054,-0.8234187102515268,0.6453779138950803,981.1074491046611,12,9,4,0,255,0.3686274509803922,-205.27945255146813,-0.8050174609861495,0.6817074651443932,309.62404997700315,True,False,243,0.4567901234567901,-127.87885407081964,-0.5262504282749779,0.7526629661997534,165.84090784428815,True,False,232,0.3706896551724138,-300.3786196249482,-1.2947354294178803,0.48605590220062656,319.53461296699174,True,False,256,0.46875,-178.35392206076935,-0.6966950080498803,0.6715601152301701,211.23052160678273,True,False,331,0.41389728096676737,-259.666688638183,-0.7844915064597674,0.6783040761059372,331,0.3957703927492447,-313.2987372108916,-0.9465218646854732,0.5712181751616592,324,0.44135802469135804,-238.92542245893077,-0.7374241433917617,0.6821115610882679,0,-0.9465218646854732,False,False,False,False
15,60,RV_HIGH,1061,0.42412818096135724,-1412.9110533911821,-1.3316786554111046,0.6044233414817732,1438.9055062687505,12,9,4,0,254,0.40551181102362205,-382.8757795403959,-1.5073849588204564,0.5264185849125367,383.26708388822203,True,False,270,0.3814814814814815,-434.1874415716822,-1.6081016354506747,0.5552218048023905,465.95294650257676,True,False,279,0.4551971326164875,-308.93629351490677,-1.107298543064182,0.6740611066504191,323.7456053753432,True,False,258,0.45348837209302323,-286.9115387641969,-1.112060227768205,0.6581469044873058,291.7328145201739,True,False,326,0.4049079754601227,-650.2468782379718,-1.994622325883349,0.5316150482724629,383,0.4255874673629243,-424.3828391802306,-1.108049188460132,0.6530792625456723,352,0.4403409090909091,-338.2813359729795,-0.9610265226505099,0.6477030143688896,0,-1.994622325883349,False,False,False,False
15,60,RANGE_LOW,1068,0.3801498127340824,-1076.315999043064,-1.0077865159579251,0.5332199915840162,1090.7289348046982,28,9,4,0,261,0.34099616858237547,-361.26900649092397,-1.384172438662544,0.44298374097130067,368.74066084943377,True,False,278,0.381294964028777,-280.0943990153097,-1.007533809407589,0.5385149180130492,290.50524778165385,True,False,263,0.39923954372623577,-163.54320826535977,-0.6218372937846379,0.662851343190735,200.1805039068514,True,False,266,0.39849624060150374,-271.40938527147057,-1.0203360348551525,0.5198279645182688,281.1815293019121,True,False,389,0.36503856041131105,-477.6130717687332,-1.2277970996625533,0.4964635836251708,302,0.38079470198675497,-169.95052358836801,-0.5627500781071788,0.6537085723040309,377,0.3952254641909814,-428.75240368596275,-1.1372742803341187,0.5052138534710229,0,-1.2277970996625533,False,False,False,False
15,60,RANGE_MID,973,0.40698869475847893,-1015.1504584351745,-1.0433201011666748,0.5792025397865916,1092.2282834319462,19,6,4,0,252,0.38492063492063494,-289.2032179439283,-1.1476318172378106,0.5500728942092379,343.16157757300977,True,False,239,0.3891213389121339,-273.37319949971084,-1.143820918408832,0.526510525583579,293.79786957223735,True,False,242,0.4214876033057851,-229.8981188287918,-0.9499922265652554,0.6282478744628232,258.5556534258407,True,False,240,0.43333333333333335,-222.67592216274363,-0.9278163423447652,0.6119885604574724,235.3396870456608,True,False,287,0.39372822299651566,-376.03606750523227,-1.310230200366663,0.5363375060787942,350,0.38857142857142857,-407.86859602337483,-1.165338845781071,0.5281354986780366,336,0.4375,-231.24579490656745,-0.6882315324600222,0.6862572235934266,0,-1.310230200366663,False,False,False,False
15,60,RANGE_HIGH,1056,0.4393939393939394,-1166.139150549092,-1.1042984380199734,0.671865230868098,1205.0948296276665,13,9,4,0,261,0.4367816091954023,-192.04206251614863,-0.7357933429737495,0.760263960536864,255.24623491834348,True,False,259,0.4555984555984556,-306.9633317865029,-1.185186609214297,0.6682351340494995,357.4813532136518,True,False,268,0.40671641791044777,-440.0898083992784,-1.6421261507435763,0.5499434062782104,447.1767413154549,True,False,268,0.458955223880597,-227.04394784716195,-0.8471789098774699,0.7327913218889326,288.0700953169464,True,False,337,0.4332344213649852,-566.5518569819574,-1.6811627803618914,0.6073063539439908,385,0.4103896103896104,-435.31667018251545,-1.1306926498247154,0.6529518190074434,334,0.47904191616766467,-164.27062338461934,-0.49182821372640523,0.8082672938844845,0,-1.6811627803618914,False,False,False,False
15,60,EXT_LOW,1033,0.40658276863504356,-1257.9409837306835,-1.2177550665350276,0.5775408015833048,1312.5749470949352,10,9,4,0,256,0.37109375,-350.8270467654006,-1.3704181514273461,0.5395644723673129,420.5332976977875,True,False,263,0.39543726235741444,-298.58455326732997,-1.1353024839061976,0.5752862881207899,328.6455374286225,True,False,250,0.428,-234.6342878229652,-0.9385371512918608,0.6771978097413341,239.78967808669378,True,False,264,0.4318181818181818,-373.89509587498776,-1.4162693025567719,0.5241999750365878,385.75799737677795,True,False,332,0.37349397590361444,-612.5270248894801,-1.8449609183418076,0.49104714043704095,357,0.40896358543417366,-298.2026455788211,-0.8353015282319919,0.671784447443121,344,0.436046511627907,-347.2113132623822,-1.0093352129720412,0.5988782907765774,0,-1.8449609183418076,False,False,False,False
15,60,EXT_MID,1000,0.395,-1171.1794666663764,-1.1711794666663764,0.5548874436369166,1230.4772964136782,10,7,4,0,255,0.3843137254901961,-315.0069616436489,-1.2353214182103878,0.5506704075538689,335.44179723474906,True,False,243,0.3950617283950617,-321.9992152675743,-1.3250996513068902,0.5233027832071009,360.79959172853466,True,False,253,0.37549407114624506,-368.4608329973143,-1.4563669288431396,0.48337063367460237,410.704338418465,True,False,249,0.42570281124497994,-165.71245675783868,-0.6655118745294726,0.693951137286438,187.2621120753151,True,False,338,0.3905325443786982,-508.31194863525997,-1.5038815048380472,0.512118867802054,325,0.38461538461538464,-358.3575959521722,-1.1026387567759144,0.5662586557674361,337,0.4094955489614243,-304.50992207894404,-0.9035902732312879,0.6009675360031972,0,-1.5038815048380472,False,False,False,False
15,60,EXT_HIGH,1064,0.42387218045112784,-828.4851576302709,-0.7786514639382246,0.6889202790394408,877.6963834149767,13,8,4,0,263,0.4068441064638783,-176.6802785419514,-0.6717881313382182,0.7192909646716539,218.96457755275134,True,False,270,0.43333333333333335,-239.84716176661914,-0.8883228213578487,0.6719090281915074,254.57652986845207,True,False,270,0.4222222222222222,-230.43601467315054,-0.8534667210116686,0.6406629659176681,245.127659279591,True,False,261,0.4329501915708812,-181.5217026485498,-0.6954854507607272,0.725603201234284,201.7149095500585,True,False,343,0.4227405247813411,-299.3620227311826,-0.872775576475751,0.6871482074660012,355,0.38873239436619716,-356.575548263265,-1.0044381641218731,0.5923601858615681,366,0.45901639344262296,-172.54758663582325,-0.4714414935405007,0.7925221840387745,0,-1.0044381641218731,False,False,False,False
15,60,EFF_LOW__RV_LOW,177,0.3446327683615819,-244.99858263397766,-1.3841727832428117,0.44234933973726714,263.7545156159187,12,5,4,0,45,0.4222222222222222,-17.93003027368621,-0.3984451171930269,0.8050492054453756,39.22139157191139,True,False,45,0.3333333333333333,-89.9782199701304,-1.999515999336231,0.22762019579428341,98.10769225101475,True,False,45,0.3111111111111111,-43.46127039112219,-0.9658060086916043,0.528708556726566,52.550658157714096,True,False,42,0.30952380952380953,-93.62906199903885,-2.2292633809294964,0.324740169552533,95.46251316749222,True,False,56,0.25,-104.4450590496447,-1.8650903401722267,0.3433840180746899,59,0.3389830508474576,-63.410486305925865,-1.074754005185184,0.5033773529164136,62,0.43548387096774194,-77.1430372784071,-1.2442425367485017,0.4944473790575417,0,-1.8650903401722267,False,False,False,False
