execution_utc,n,median_hold_min,mean_hold_min,p75_hold_min,wins,wr,pf,expectancy,net
05:00,101,140.0,149.45544554455446,215.0,63,0.6237623762376238,1.7115392727338672,1.0034570572090482,101.34916277811388
09:00,90,115.0,141.16666666666666,222.5,56,0.6222222222222222,1.3039222458554904,0.6682331559939126,60.14098403945214
10:00,164,85.0,103.26219512195122,135.0,117,0.7134146341463414,1.7835022478399987,1.0488494744080559,172.01131380292117
16:00,123,170.0,182.60162601626016,282.5,72,0.5853658536585366,1.21201196479237,0.5139726022861739,63.21863008119939
