checkpoint,pass,max_numeric_diff,categorical_mismatch
2023-06-30 23:00:00+00:00,True,0.0,0
2023-12-31 23:00:00+00:00,True,0.0,0
2024-06-30 23:00:00+00:00,True,0.0,0
2024-12-31 22:00:00+00:00,True,0.0,0
