block,n,raw_wr,stress_wr,raw_pf,stress_pf,raw_net,stress_net,rescue_rate,median_parent_mae_R,median_running_mfe_R_to_confirm
1,5,0.8,0.8,1.0375651038005975,0.8649363558769635,0.26466020490495445,-0.9853397950950464,0.8,0.14168377823408565,0.35253772290809204
2,5,0.2,0.2,0.3459171084356037,0.2706132185640742,-4.522000124641378,-5.772000124641379,0.2,0.1603053435114462,0.27184466019417214
3,1,0.0,0.0,0.0,0.0,-1.8144116122343346,-2.064411612234335,0.0,0.19908466819221857,0.27231121281464404
4,3,0.3333333333333333,0.3333333333333333,0.13396435846010374,0.09096094963832457,-5.9506125115115776,-6.7006125115115776,0.3333333333333333,0.20449050086355772,0.1848013816925774
5,6,0.8333333333333334,0.6666666666666666,6.189708907919011,4.987963084335846,13.377058448533319,11.877058448533319,0.6666666666666666,0.16418655580521277,0.31391224513653126
6,7,0.5714285714285714,0.5714285714285714,2.2822151057862925,1.789381498330582,6.093322473826323,4.343322473826323,0.5714285714285714,0.1277777777777772,0.20524017467248845
