signal_ts,friday_wib,entry_ts,signal_ret,body_ratio,upper_ratio,lower_ratio,close_pos,range_open,prior1h_ret,top_vs_global,top_pos_chg15,global_chg15,taker_log,oi_chg15,oi_chg60,cont_pnl,cont_win,cont_reason,rev_pnl,rev_win,rev_reason,period,cont_leaf,rev_leaf
2023-12-01 01:00:00+00:00,2023-12-01,2023-12-01 01:15:00+00:00,-0.00011416282805232214,0.07692307692312698,0.30411449016099384,0.6189624329158792,0.6189624329158792,0.0014841167646785906,0.0012387390380899088,0.23057251788559366,-0.00041692872592535846,0.005338398414130807,0.506758697019108,0.00024271959777522056,-0.004287688208993501,-7.249999999999999,0,SL,5.75,1,TP,discovery,2,2
2023-12-01 01:15:00+00:00,2023-12-01,2023-12-01 01:30:00+00:00,0.005565409493059281,0.9361322018758573,0.029030817329164616,0.034836980794978045,0.9709691826708354,0.005945110617824219,0.0010978232265368426,0.239914138151608,0.00468517185264139,-0.004656448413372975,0.3699469400672921,-0.0019700675372220644,-0.0014131855967569606,-7.249999999999999,0,SL,-7.249999999999999,0,SL,discovery,2,5
2023-12-01 01:30:00+00:00,2023-12-01,2023-12-01 01:45:00+00:00,0.00103246045095573,0.30642633228845034,0.3934169278996682,0.30015673981188146,0.6065830721003318,0.003369359425624521,0.005728322931881413,0.27777284165060473,-0.003839598767419683,-0.041698302266416395,0.26106435841712794,0.007978945533025694,0.006134437140445925,-7.249999999999999,0,SL,-7.249999999999999,0,SL,discovery,2,2
2023-12-01 01:45:00+00:00,2023-12-01,2023-12-01 02:00:00+00:00,0.0004616220607864818,0.19209659714599647,0.1767288693743008,0.6311745334797028,0.8232711306256992,0.0024030725564365557,0.006483369440550613,0.28930429080234776,-0.0006530937791651703,-0.012184542930908218,-0.24794641498200787,-0.0023681166094888795,0.003883480984089971,-7.249999999999999,0,SL,-7.249999999999999,0,SL,discovery,2,2
2023-12-01 02:00:00+00:00,2023-12-01,2023-12-01 02:15:00+00:00,-0.0009412720091543925,0.48637602179841494,0.17166212534057623,0.34196185286100883,0.34196185286100883,0.0019352763437515215,0.007068282476395016,0.2998053647812776,-0.0012935803573443927,-0.01179465433627426,-0.10661704921000659,-0.0012812269499171691,0.002359534436397581,-7.249999999999999,0,SL,-7.249999999999999,0,SL,discovery,2,2
2023-12-01 02:15:00+00:00,2023-12-01,2023-12-01 02:30:00+00:00,-0.0006940815690994473,0.6624685138539047,0.0,0.33753148614609524,0.33753148614609524,0.0010477200871957617,0.0005545169365315239,0.31183729527815685,0.006221948005867839,-0.0058099824910113895,-0.2739965742144241,-0.0010290624064843712,0.0033005395671352744,-7.249999999999999,0,SL,5.75,1,TP,discovery,2,2
2023-12-01 02:30:00+00:00,2023-12-01,2023-12-01 02:45:00+00:00,0.002244781543142116,0.8762886597938144,0.0443298969072465,0.07938144329893906,0.9556701030927535,0.002561691878644469,-0.0011659254335292246,0.313197129026643,-0.0012854014052737783,-0.0026452351537598617,0.05732460391850139,0.0016215983203977657,-0.003056807645492654,-7.249999999999999,0,SL,-7.249999999999999,0,SL,discovery,2,2
2023-12-01 02:45:00+00:00,2023-12-01,2023-12-01 03:00:00+00:00,0.0007193581112239222,0.22069523039614836,0.7453516572352406,0.033953112368611066,0.25464834276475945,0.0032595090973767693,0.0006116965879459091,0.32626149343223176,0.004664822021331921,-0.008399542384256858,0.2213925231588221,-0.001947080489429709,-0.0026357715254334835,-7.249999999999999,0,SL,-7.249999999999999,0,SL,discovery,2,2
2023-12-01 03:00:00+00:00,2023-12-01,2023-12-01 03:15:00+00:00,-0.0005503200545581288,0.3758992805755756,0.19964028776976322,0.4244604316546612,0.4244604316546612,0.0014640093317428962,0.0022749045305436866,0.34968564236819316,0.004768202981389746,-0.01865594595457168,-0.7237673288299789,0.00025780222142657294,-0.0010967423540897414,-7.249999999999999,0,SL,-7.249999999999999,0,SL,discovery,2,2
2023-12-01 03:15:00+00:00,2023-12-01,2023-12-01 03:30:00+00:00,0.0005506216228321481,0.17622259696459047,0.6644182124789126,0.15935919055649686,0.3355817875210873,0.0031245801180808286,0.00241908861628648,0.3532651567585207,-0.00118889008986503,-0.004768404480192584,-0.631171716248086,0.0025296965229841817,0.0024620165753788115,5.75,1,TP,-7.249999999999999,0,SL,discovery,2,2
2023-12-01 03:30:00+00:00,2023-12-01,2023-12-01 03:45:00+00:00,0.0009110537679708486,0.44302176696541856,0.34058898847630015,0.21638924455828132,0.6594110115236999,0.002056453736373652,0.0007219912201652523,0.35609339958798175,-0.0013958242436385437,-0.00422406707309958,0.5935139437958145,-0.0014847041688241802,-0.0006442859138431345,5.75,1,TP,-7.249999999999999,0,SL,discovery,2,2
2023-12-01 03:45:00+00:00,2023-12-01,2023-12-01 04:00:00+00:00,0.0004603724544691712,0.2795527156549586,0.11501597444096698,0.6054313099040745,0.884984025559033,0.001646818037129658,0.000918957917520169,0.36359926618883526,0.0012711245305952745,-0.006234742070258231,-0.3924862243900898,-0.0023271137943581266,-0.0010243192187715522,5.75,1,TP,-7.249999999999999,0,SL,discovery,2,2
2023-12-01 04:00:00+00:00,2023-12-01,2023-12-01 04:15:00+00:00,0.0020194530122192855,0.6188557614827059,0.18614020950845137,0.19500402900884264,0.8138597904915487,0.0032632046720886495,0.0019258634770924488,0.3683313475324536,0.002359437538509118,-0.002372643805109237,0.1837612699094814,0.004476337884138815,0.0031942164439406895,5.75,1,TP,-7.249999999999999,0,SL,discovery,2,2
2023-12-01 04:15:00+00:00,2023-12-01,2023-12-01 04:30:00+00:00,0.002188585764220319,0.6083150984682031,0.07002188183811388,0.32166301969368305,0.9299781181618861,0.003597783072837546,0.003391437147822529,0.3858994003129114,0.00245138200395717,-0.01511667077650064,0.14113067479863586,0.0059973215089144105,0.006661841429870918,5.75,1,TP,-7.249999999999999,0,SL,discovery,2,2
2023-12-01 04:30:00+00:00,2023-12-01,2023-12-01 04:45:00+00:00,0.0002592294861758493,0.07415730337079741,0.2741573033707756,0.651685393258427,0.7258426966292244,0.0034956703438849338,0.004669504322251106,0.405334774122723,0.0042455619406529255,-0.015189811869158631,0.09159832666584924,0.0009750018392189475,0.009121547437914046,5.75,1,TP,-7.249999999999999,0,SL,discovery,2,2
2023-12-01 04:45:00+00:00,2023-12-01,2023-12-01 05:00:00+00:00,-0.0007722513089005734,0.5212014134275752,0.08127208480563008,0.39752650176679466,0.39752650176679466,0.0014816753926701189,0.004464872653838325,0.424719991752726,0.00044450135676368796,-0.018940716273239316,-0.39229895356321554,0.0028448611091818066,0.01429352234145398,-7.249999999999999,0,SL,5.75,1,TP,discovery,2,2
2023-12-01 05:00:00+00:00,2023-12-01,2023-12-01 05:15:00+00:00,-0.001477584725336989,0.6980198019802537,0.27475247524750357,0.02722772277224268,0.02722772277224268,0.00211682350722014,0.001666364884049809,0.44261619672642405,-0.0005834300558659189,-0.018479635029564012,-0.41800144058311567,7.150262784350048e-05,0.009888687085158665,-7.249999999999999,0,SL,5.75,1,TP,discovery,2,2
2023-12-01 05:15:00+00:00,2023-12-01,2023-12-01 05:30:00+00:00,0.0012751220024138643,0.5644599303135338,0.37979094076657555,0.05574912891989066,0.6202090592334244,0.002259012436375238,-0.0019952762750652386,0.45557436524270895,0.0016101050366943148,-0.011348063479590553,0.3393159893209067,0.0008082005690681626,0.004699566145312417,5.75,1,TP,-7.249999999999999,0,SL,discovery,2,2
2023-12-01 05:30:00+00:00,2023-12-01,2023-12-01 05:45:00+00:00,-0.0006184048822540644,0.2715765247410604,0.08285385500580258,0.645569620253137,0.645569620253137,0.0022770925537239626,-0.0009764397905760447,0.4609842374880761,0.00011029084218572294,-0.00529958140318143,-0.4253280976261063,-0.0009676939247071914,0.0027568703813862783,-7.249999999999999,0,SL,5.75,1,TP,discovery,2,2
2023-12-01 05:45:00+00:00,2023-12-01,2023-12-01 06:00:00+00:00,-0.000852143862859922,0.7454128440367221,0.04587155963302905,0.20871559633024883,0.20871559633024883,0.0011431837667904734,-0.000822624801875782,0.47009320679769795,0.0006859061972185887,-0.008423063112403262,-0.7746440233089467,-0.0001376556615646507,-0.000225646389360179,-7.249999999999999,0,SL,5.75,1,TP,discovery,2,2
2023-12-01 06:00:00+00:00,2023-12-01,2023-12-01 06:15:00+00:00,-0.0007190336607472148,0.4620573355816667,0.22428330522769405,0.31365935919063925,0.31365935919063925,0.0015561567913254864,-0.00019153067114452416,0.4882967579636089,0.001847112300094933,-0.016356438865816003,-0.2623871957304104,0.00043374102743953813,0.00013659201023585865,-7.249999999999999,0,SL,5.75,1,TP,discovery,2,2
2023-12-01 06:15:00+00:00,2023-12-01,2023-12-01 06:30:00+00:00,-8.928735559743384e-05,0.06827309236950314,0.7028112449798786,0.22891566265061825,0.22891566265061825,0.0013077971496325538,-0.0021827653252135537,0.49300243834966134,0.001900736065652442,-0.0028049443204000157,0.18767133782929624,0.0013216535624493986,0.0006500450036170946,-7.249999999999999,0,SL,5.75,1,TP,discovery,2,2
2023-12-01 06:30:00+00:00,2023-12-01,2023-12-01 06:45:00+00:00,0.002095808383233644,0.9975000000000364,0.0012499999999818101,0.0012499999999818101,0.9987500000000182,0.0021010610358230906,-0.0016544700845063653,0.49581881765603,0.00010664431875653801,-0.002709734987612067,0.3426549413941108,0.0014192926340079737,0.0030370315623322597,5.75,1,TP,-7.249999999999999,0,SL,discovery,2,2
2023-12-01 06:45:00+00:00,2023-12-01,2023-12-01 07:00:00+00:00,0.0011059888510032145,0.5960451977400474,0.13983050847459108,0.26412429378536156,0.8601694915254089,0.001855545276091061,0.0012937391423009093,0.4924550828678331,-0.001500268846658298,0.0018634659415385224,0.28738420059236325,0.0007189570079511043,0.0038936442318480147,5.75,1,TP,-7.249999999999999,0,SL,discovery,2,2
2023-12-01 07:00:00+00:00,2023-12-01,2023-12-01 07:15:00+00:00,0.002523685733060166,0.670842032011158,0.2199025748086234,0.10925539318021857,0.7800974251913766,0.003761967218264707,0.003119805248520624,0.5038945807163397,-0.003337268989518638,-0.014776766838025257,0.5877542921559051,0.009218371408799442,0.012678274613207918,5.75,1,TP,-7.249999999999999,0,SL,discovery,2,2
2023-12-01 07:15:00+00:00,2023-12-01,2023-12-01 07:30:00+00:00,0.0009270260742404446,0.47396528704939,0.19759679572767186,0.32843791722293814,0.8024032042723281,0.0019558944495946273,0.005741164358557427,0.5249564053617607,-0.0014660315079490505,-0.022527856153369996,-0.4405313550194765,0.0034154986370893425,0.014772119687847862,5.75,1,TP,-7.249999999999999,0,SL,discovery,2,2
2023-12-01 07:30:00+00:00,2023-12-01,2023-12-01 07:45:00+00:00,-0.0017975429231856799,0.6931589537223385,0.0,0.3068410462776615,0.3068410462776615,0.0025932622142911567,0.004568112842608274,0.5355249713961001,-0.008409413189485848,-0.018977979223825325,-0.1912962168487096,0.011171179998580527,0.024524007052420416,-7.249999999999999,0,SL,5.75,1,TP,discovery,2,2
2023-12-01 07:45:00+00:00,2023-12-01,2023-12-01 08:00:00+00:00,-0.0006899922375873668,0.3543624161074021,0.3114093959731153,0.3342281879194826,0.3342281879194826,0.0019471371856157526,0.0016545325552843604,0.5557118936311405,-0.001549892909854661,-0.02173681514489495,0.16960811573196838,0.00012726583079469833,0.02393231587526401,-7.249999999999999,0,SL,5.75,1,TP,discovery,2,2
2023-12-01 08:00:00+00:00,2023-12-01,2023-12-01 08:15:00+00:00,0.0019641740922560214,0.7457795431976237,0.2532274081430063,0.0009930486593698877,0.7467725918569936,0.002633719455262001,-0.001556359268302221,0.5510779033614556,-0.002773894024736462,0.0018600962449484282,0.3217544957780703,0.005923712541168413,0.02063765700763298,5.75,1,TP,-7.249999999999999,0,SL,discovery,2,2
2023-12-01 08:15:00+00:00,2023-12-01,2023-12-01 08:30:00+00:00,-0.002127387437711903,0.6005895357406171,0.3986735445836382,0.0007369196757446349,0.0007369196757446349,0.003542165341073641,-0.000524393425515246,0.5586197524789973,-0.001445293318219687,-0.00898714243576143,-0.07647730295630997,0.004349913474335665,0.021572071844879304,-7.249999999999999,0,SL,5.75,1,TP,discovery,2,2
2023-12-01 08:30:00+00:00,2023-12-01,2023-12-01 08:45:00+00:00,0.001430873382092912,0.7012820512820139,0.0012820512820326257,0.2974358974359534,0.9987179487179674,0.0020403678940264305,-0.0008572653236175176,0.5656034742558957,-0.00426347843101843,-0.011247200207916919,-0.06281249158397591,-0.0022971665106368278,0.008103725335661949,5.75,1,TP,-7.249999999999999,0,SL,discovery,2,2
2023-12-01 08:45:00+00:00,2023-12-01,2023-12-01 09:00:00+00:00,0.000389204664186904,0.2759259259259529,0.5907407407407677,0.13333333333327943,0.4092592592592323,0.0014105403936974968,0.0012632437903590255,0.5678384033495891,-0.001452743196148909,-0.003687672289842181,-0.5181524830985952,0.006252223452602124,0.014228682957469374,5.75,1,TP,-7.249999999999999,0,SL,discovery,2,2
2023-12-01 09:00:00+00:00,2023-12-01,2023-12-01 09:15:00+00:00,0.0032873693473045584,0.8288347597103374,0.17116524028966262,0.0,0.8288347597103374,0.003966254200600068,-0.00031062385800051384,0.5809348762604964,0.001072840916012674,-0.012023631994894757,0.6929846373505135,0.010130538386174948,0.01843550880247591,-7.249999999999999,0,SL,-7.249999999999999,0,SL,discovery,2,2
2023-12-01 09:15:00+00:00,2023-12-01,2023-12-01 09:30:00+00:00,0.004216114928169867,0.4967801287948504,0.5029132168046634,0.000306654400486186,0.4970867831953366,0.008486883198001212,0.005116614872712422,0.599023955668316,0.006311956234054145,-0.011777123173765391,-0.022746869526740446,0.023716072172707214,0.03780166750084746,-7.249999999999999,0,SL,-7.249999999999999,0,SL,discovery,5,5
2023-12-01 09:30:00+00:00,2023-12-01,2023-12-01 09:45:00+00:00,5.183213644288642e-05,0.015527950310559533,0.5784161490683426,0.40605590062109786,0.4215838509316574,0.0033379895869236754,0.007914719549879656,0.624638648888395,0.0012091868451202525,-0.024405506374958696,-0.12009203810197605,0.008915690423211942,0.04901452443469623,-7.249999999999999,0,SL,-7.249999999999999,0,SL,discovery,3,2
2023-12-01 09:45:00+00:00,2023-12-01,2023-12-01 10:00:00+00:00,0.003057937550695611,0.8740740740740741,0.12518518518519597,0.0007407407407299616,0.874814814814804,0.003498487875795906,0.0075721772098353846,0.6374710911844352,0.000737305303247282,-0.01209513699279302,0.030369939200413726,0.009319235139791715,0.05208153612188582,-7.249999999999999,0,SL,-7.249999999999999,0,SL,discovery,3,2
2023-12-01 10:00:00+00:00,2023-12-01,2023-12-01 10:15:00+00:00,-0.0013047039097197066,0.23820754716981132,0.6504716981132144,0.11132075471697427,0.11132075471697427,0.005477172848724103,0.007341765563189551,0.6437387075216406,-0.0006876983068472009,-0.006955314644052579,-0.4194582064444372,0.006477708601629217,0.04842870633734009,-7.249999999999999,0,SL,-7.249999999999999,0,SL,discovery,3,5
2023-12-01 10:15:00+00:00,2023-12-01,2023-12-01 10:30:00+00:00,-0.0003958039606266617,0.1577319587629166,0.20206185567008808,0.6402061855669953,0.6402061855669953,0.0025093453712925714,0.0018011714093193465,0.6598395270241391,-0.0010170526190702578,-0.017117872121568622,0.5271183160880063,0.0010299782288889503,0.025742612393521824,-7.249999999999999,0,SL,-7.249999999999999,0,SL,discovery,3,3
2023-12-01 10:30:00+00:00,2023-12-01,2023-12-01 10:45:00+00:00,-0.0010972999692031582,0.36678200692043245,0.24048442906570922,0.39273356401385834,0.39273356401385834,0.0029916951990538,0.0013527486453077664,0.6689872178940375,-0.001096026804063427,-0.010243717673961927,-0.6480992287886949,-0.00010469659105893925,0.016722225379250943,-7.249999999999999,0,SL,-7.249999999999999,0,SL,discovery,3,3
2023-12-01 10:45:00+00:00,2023-12-01,2023-12-01 11:00:00+00:00,-0.0015803927664646,0.5622119815668203,0.3926267281105857,0.045161290322594055,0.045161290322594055,0.002811026478055858,-0.0027928414384296163,0.6755286670485443,0.0015499403607460716,-0.004991508793760757,-0.6397278807243839,0.0009282826003556011,0.00833127283981483,-7.249999999999999,0,SL,-7.249999999999999,0,SL,discovery,3,3
