partition,mode,depth,depth_name,opportunities,n,exec_rate,wr,pf,exp,net,max_ls,median_actual_f,median_mae_r,median_mfe_r,tp_rate
development,BLIND_NEXT_OPEN,0.775,F77.5,173,67,0.3872832369942196,0.7164179104477612,1.0662577964970354,0.13177970988105442,8.829240562030646,3,0.7701212789415629,0.24674927336698912,0.3543516873889886,0.6567164179104478
development,BLIND_NEXT_OPEN,0.8,F80,173,69,0.3988439306358382,0.7536231884057971,1.0987291468185887,0.1947316825547523,13.436486096277909,3,0.7986975675158029,0.23918434830532648,0.32084920299054676,0.6956521739130435
development,SAME_BAR_REJECTION_NEXT_OPEN,0.65,F65,173,23,0.1329479768786127,0.6956521739130435,0.9301801688787578,-0.1801079645642162,-4.142483184976973,2,0.7095952705775362,0.1438461538461542,0.5082690187430953,0.6956521739130435
development,SAME_BAR_REJECTION_NEXT_OPEN,0.675,F67.5,173,26,0.15028901734104047,0.7307692307692307,1.0489778016046298,0.1019047391729872,2.6495232184976674,3,0.7186124455847747,0.1563356320600599,0.40961140505939503,0.6923076923076923
development,SAME_BAR_REJECTION_NEXT_OPEN,0.7,F70,173,31,0.1791907514450867,0.6451612903225806,0.7690130436423531,-0.6207945810461243,-19.244632012429854,3,0.7373333333333297,0.2045475216007301,0.3173732686493698,0.6129032258064516
development,SAME_BAR_REJECTION_NEXT_OPEN,0.725,F72.5,173,33,0.1907514450867052,0.696969696969697,1.029729565715103,0.06168811350169834,2.0357077455560453,3,0.7661378985393421,0.24674927336698912,0.3533087191138893,0.6666666666666666
development,SAME_BAR_REJECTION_NEXT_OPEN,0.75,F75,173,31,0.1791907514450867,0.6774193548387096,0.8120468331911557,-0.4560652003425681,-14.13802121061961,3,0.7936285664274472,0.259589652096349,0.3173732686493698,0.6129032258064516
development,SAME_BAR_REJECTION_NEXT_OPEN,0.775,F77.5,173,30,0.17341040462427745,0.7666666666666667,1.0505584920011346,0.10186656016342766,3.0559968049028297,1,0.8114765894614466,0.22770377277681608,0.3143951203133961,0.7
development,SAME_BAR_REJECTION_NEXT_OPEN,0.8,F80,173,33,0.1907514450867052,0.7575757575757576,0.6680978833412393,-0.844580362899136,-27.871151975671488,3,0.8306286434536002,0.22704782847717814,0.28743545611015053,0.7272727272727273
development,EARLY_RECLAIM_NEXT_OPEN,0.65,F65,173,45,0.26011560693641617,0.7111111111111111,1.4230190093797663,0.8426214809976051,37.91796664489223,2,0.6973732214520232,0.2045475216007301,0.41831425598335037,0.6444444444444445
development,EARLY_RECLAIM_NEXT_OPEN,0.675,F67.5,173,48,0.2774566473988439,0.7291666666666666,1.5181951332733297,0.916634631941096,43.998462333172604,2,0.7127140535338141,0.1563356320600599,0.39891095111209574,0.6666666666666666
development,EARLY_RECLAIM_NEXT_OPEN,0.7,F70,173,52,0.30057803468208094,0.7115384615384616,1.157945936001352,0.33219596423718534,17.274190140333637,3,0.7396782479966375,0.13084033119684113,0.35856998080559077,0.6538461538461539
development,EARLY_RECLAIM_NEXT_OPEN,0.725,F72.5,173,53,0.3063583815028902,0.7169811320754716,1.2508627503941603,0.47931286320041566,25.40358174962203,3,0.7661378985393421,0.1771837971893165,0.3543516873889886,0.6792452830188679
development,EARLY_RECLAIM_NEXT_OPEN,0.75,F75,173,54,0.31213872832369943,0.7407407407407407,1.0730780510290252,0.14813544003341195,7.999313761804245,3,0.795940150478798,0.22303087558055865,0.3441300727030254,0.7037037037037037
development,EARLY_RECLAIM_NEXT_OPEN,0.775,F77.5,173,56,0.3236994219653179,0.7857142857142857,1.1051102801386914,0.19542663749823982,10.94389169990143,3,0.8114765894614466,0.19197519005967484,0.3143951203133961,0.7321428571428571
development,EARLY_RECLAIM_NEXT_OPEN,0.8,F80,173,59,0.34104046242774566,0.7966101694915254,1.043225716143307,0.07920514204943292,4.673103380916542,3,0.8399311531841723,0.18467475192943167,0.29802104601853485,0.7627118644067796
development,NEXT_BAR_CONFIRM_NEXT_OPEN,0.65,F65,173,19,0.10982658959537572,0.7894736842105263,1.5312850346072577,0.8294772780730726,15.76006828338838,1,0.6945884492951343,0.15182805568303406,0.43219404630649805,0.7368421052631579
development,NEXT_BAR_CONFIRM_NEXT_OPEN,0.675,F67.5,173,22,0.12716763005780346,0.7727272727272727,1.7929716725093168,1.1420470975753403,25.125036146657486,2,0.7387634832019769,0.1852129415639085,0.40588248311625363,0.7727272727272727
development,NEXT_BAR_CONFIRM_NEXT_OPEN,0.7,F70,173,21,0.12138728323699421,0.7142857142857143,0.9717035987715066,-0.05815228280195471,-1.221197938841049,4,0.7864062499999989,0.18088518280948881,0.32552907262884184,0.7142857142857143
development,NEXT_BAR_CONFIRM_NEXT_OPEN,0.725,F72.5,173,25,0.14450867052023122,0.76,1.1564279742601615,0.3131677472063602,7.829193680159005,4,0.7917406749555923,0.18088518280948881,0.3180461755929005,0.72
development,NEXT_BAR_CONFIRM_NEXT_OPEN,0.75,F75,173,26,0.15028901734104047,0.7307692307692307,0.9241185924942875,-0.16790625435514028,-4.365562613233648,3,0.8048667485800893,0.20299428470976338,0.2982470353374918,0.6923076923076923
development,NEXT_BAR_CONFIRM_NEXT_OPEN,0.775,F77.5,173,26,0.15028901734104047,0.6923076923076923,0.8937877388015903,-0.26129442018924753,-6.793654924920435,2,0.8215072584844968,0.22140271034735065,0.29526738643709427,0.6923076923076923
development,NEXT_BAR_CONFIRM_NEXT_OPEN,0.8,F80,173,17,0.09826589595375723,0.8235294117647058,1.5155597976393735,0.723646771417741,12.301995114101597,2,0.8300213315369942,0.22510338661003798,0.30175045796865624,0.7058823529411765
reference_validation,BLIND_LIMIT,0.65,F65,85,27,0.3176470588235294,0.5555555555555556,0.9795570508948707,-0.0636580148927992,-1.7187664021055782,3,0.6499999999999996,0.4385956175298779,0.45838848148810357,0.5555555555555556
reference_validation,BLIND_LIMIT,0.675,F67.5,85,27,0.3176470588235294,0.5555555555555556,0.8842034091584143,-0.3753282500962718,-10.133862752599338,3,0.6749999999999998,0.4635956175298754,0.43338848148810194,0.5555555555555556
reference_validation,BLIND_LIMIT,0.7,F70,85,29,0.3411764705882353,0.5862068965517241,0.9974653950817838,-0.007948832120750999,-0.23051613150177896,3,0.7,0.40695813687669397,0.4109533612550587,0.5862068965517241
reference_validation,BLIND_LIMIT,0.725,F72.5,85,30,0.35294117647058826,0.6333333333333333,1.0194027175144358,0.058577540224906154,1.7573262067471846,3,0.7249999999999991,0.39478431557296345,0.38915604481771426,0.6333333333333333
reference_validation,BLIND_LIMIT,0.75,F75,85,31,0.36470588235294116,0.6774193548387096,1.019525717656755,0.055685211992303134,1.7262415717613973,3,0.75,0.39613562333432223,0.3750361627032299,0.6774193548387096
reference_validation,BLIND_LIMIT,0.775,F77.5,85,33,0.38823529411764707,0.696969696969697,0.9980957087869237,-0.0052801640540515605,-0.1742454137837015,3,0.7750000000000007,0.3600302696752886,0.352331951436185,0.696969696969697
reference_validation,BLIND_LIMIT,0.8,F80,85,35,0.4117647058823529,0.7142857142857143,0.961848356636466,-0.10310719631237336,-3.6087518709330677,3,0.8,0.34704370179948507,0.32912023688926906,0.7142857142857143
reference_validation,BLIND_NEXT_OPEN,0.65,F65,85,27,0.3176470588235294,0.5555555555555556,1.0681405163335767,0.1951987850106122,5.270367195286529,3,0.6290342679127672,0.3734234234234171,0.4185089974293101,0.5555555555555556
reference_validation,BLIND_NEXT_OPEN,0.675,F67.5,85,27,0.3176470588235294,0.5555555555555556,1.031209578870936,0.09080550194312621,2.451748552464408,3,0.6440765649249822,0.3734234234234171,0.4185089974293101,0.5555555555555556
reference_validation,BLIND_NEXT_OPEN,0.7,F70,85,29,0.3411764705882353,0.5862068965517241,1.1370317078712935,0.40023061344134486,11.606687789799,3,0.6679583280396385,0.3643355392595232,0.4000398247710058,0.5862068965517241
reference_validation,BLIND_NEXT_OPEN,0.725,F72.5,85,30,0.35294117647058826,0.6333333333333333,1.0900899735361598,0.2664021370752725,7.992064112258174,3,0.7152081559593091,0.3508884474534426,0.3939948466071106,0.6333333333333333
reference_validation,BLIND_NEXT_OPEN,0.75,F75,85,31,0.36470588235294116,0.6774193548387096,1.100172904074756,0.276128777634317,8.559992106663826,3,0.7449265687583445,0.33744135564736205,0.3731726590280415,0.6774193548387096
reference_validation,BLIND_NEXT_OPEN,0.775,F77.5,85,33,0.38823529411764707,0.696969696969697,1.1772065545371186,0.4584038468619366,15.127326946443906,3,0.7584804980307454,0.330332904700671,0.3731726590280415,0.696969696969697
reference_validation,BLIND_NEXT_OPEN,0.8,F80,85,35,0.4117647058823529,0.7142857142857143,1.1097168375232032,0.27468849253052036,9.614097238568213,3,0.7844650205761332,0.28625446397311294,0.32478206724781905,0.7142857142857143
reference_validation,SAME_BAR_REJECTION_NEXT_OPEN,0.65,F65,85,8,0.09411764705882353,0.75,1.3114626208971685,1.0218480922126223,8.174784737700978,1,0.6863841676951639,0.3154650879101591,0.4226106897845522,0.75
reference_validation,SAME_BAR_REJECTION_NEXT_OPEN,0.675,F67.5,85,7,0.08235294117647059,0.5714285714285714,0.6345333092287899,-0.9890197204954493,-6.923138043468145,1,0.7265178077135975,0.3643355392595232,0.29958862457521096,0.5714285714285714
