character_rule,dev_lb,dev_hold,dev_n,dev_wr,dev_net,dev_exp,dev_pf,dev_dd,dev_ls,dev_H1_exp,dev_H1_pf,dev_H2_exp,dev_H2_pf,dev_positive_anchors,test_2023_opened
DRIVE_UP__STR_B80_100,240,480,79,0.6962025316455697,350.3606919183361,4.43494546732071,3.658506785176524,53.71684369745327,6,4.438611171466161,4.738715579320677,4.432578033393438,3.2399659261186735,4,False
