lane,parent_n,parent_wr,parent_pf,parent_net,parent_wr_5bps,parent_pf_5bps,parent_net_5bps,recovery_n,recovery_wr,recovery_pf,recovery_exp,recovery_net,recovery_wr_5bps,recovery_pf_5bps,recovery_exp_5bps,recovery_net_5bps,attempt_rate,rescue_rate,rescue_rate_5bps,episode_wr,episode_wr_5bps,episode_net,episode_net_5bps,overlay_pf,overlay_net,overlay_pf_5bps,overlay_net_5bps,overlay_net_improvement,overlay_net_improvement_5bps,median_signal_delay_min,adequate_blocks,positive_blocks_raw,positive_blocks_5bps,eligible,b1_n,b1_net,b1_net_5bps,b2_n,b2_net,b2_net_5bps,b3_n,b3_net,b3_net_5bps,b4_n,b4_net,b4_net_5bps,b5_n,b5_net,b5_net_5bps,b6_n,b6_net,b6_net_5bps
Q_CLOSE08,601,0.4059900166389351,1.2780237033255166,338.9106208822296,0.40266222961730447,1.1441769326833608,188.66062088222947,49,0.5102040816326531,0.686914058288025,-0.7122433098040658,-34.89992218039922,0.5102040816326531,0.5986241216807202,-0.9622433098040659,-47.14992218039923,0.13725490196078433,0.5102040816326531,0.46938775510204084,0.4475873544093178,0.44093178036605657,304.01069870183034,141.51069870183028,1.2284987665646105,304.01069870183034,1.0992356863940669,141.51069870183028,-34.89992218039922,-47.14992218039923,15.0,6,4,2,False,6,9.365237491409662,7.865237491409661,11,-36.89886669601694,-39.64886669601694,10,0.4455302686126039,-2.054469731387396,5,-13.354216402529982,-14.604216402529982,9,4.3555455380812065,2.1055455380812065,8,1.1868476200442295,-0.8131523799557723
Q_BODY04,601,0.4059900166389351,1.2780237033255166,338.9106208822296,0.40266222961730447,1.1441769326833608,188.66062088222947,52,0.46153846153846156,0.9410934621740549,-0.11745155415573966,-6.107480816098462,0.46153846153846156,0.8273641902143827,-0.3674515541557399,-19.107480816098473,0.14565826330532214,0.46153846153846156,0.4230769230769231,0.4459234608985025,0.43926788685524126,332.80314006613105,169.55314006613105,1.2516127633502367,332.80314006613105,1.1194695577462987,169.55314006613105,-6.107480816098462,-19.107480816098473,15.0,6,3,2,False,6,25.315359234291293,23.815359234291293,9,-38.133248022213735,-40.383248022213735,10,0.893152932819385,-1.6068470671806154,7,-1.1441210369044779,-2.894121036904478,10,-1.5573739471811963,-4.057373947181196,10,8.518750023090272,6.01875002309027
Q_CLOSE08_BODY04,601,0.4059900166389351,1.2780237033255166,338.9106208822296,0.40266222961730447,1.1441769326833608,188.66062088222947,36,0.5555555555555556,0.7428823564802056,-0.6139198818475221,-22.101115746510796,0.5555555555555556,0.6542676777379021,-0.8639198818475224,-31.101115746510807,0.10084033613445378,0.5555555555555556,0.5,0.43926788685524126,0.43261231281198004,316.8095051357187,157.55950513571867,1.2427740473521787,316.8095051357188,1.1126638091136096,157.55950513571872,-22.101115746510796,-31.101115746510807,12.5,4,2,1,False,4,19.058201988355947,18.05820198835595,8,-37.8180888668403,-39.8180888668403,8,4.195063196343218,2.1950631963432183,2,-7.434302135807314,-7.934302135807314,8,0.8689017166039754,-1.1310982833960246,6,-0.970891645166339,-2.47089164516634
