mode,archetype,n,wins,wr,pnl,exp,pf
cont,RED|SMALL|LOWER|HIGH|EXPANDED|SAME,115,44,0.3826086956521739,-86.8273070892285,-0.7550200616454652,0.6976780828477975
cont,GREEN|MEDIUM|LOWER|HIGH|EXPANDED|SAME,43,16,0.37209302325581395,-48.14576429885808,-1.1196689371827462,0.5506198299599487
cont,RED|SMALL|LOWER|LOW|NORMAL|SAME,60,22,0.36666666666666664,-97.240520011397,-1.6206753335232833,0.43382860239525894
cont,RED|MEDIUM|BODY_BALANCED|LOW|EXPANDED|SAME,386,140,0.3626943005181347,-557.0799698330671,-1.443212357080485,0.5133194631639085
cont,RED|MEDIUM|LOWER|LOW|NORMAL|OPPOSITE,43,15,0.3488372093023256,-64.48894910305371,-1.499743002396598,0.47651644571374674
cont,RED|LARGE|BODY_BALANCED|LOW|NORMAL|SAME,176,61,0.3465909090909091,-239.28228847302276,-1.3595584572330839,0.5279702978727557
cont,RED|MEDIUM|LOWER|LOW|NORMAL|SAME,26,9,0.34615384615384615,-35.6737931033089,-1.372068965511881,0.5759021966078345
cont,RED|MEDIUM|LOWER|HIGH|NORMAL|OPPOSITE,42,14,0.3333333333333333,-88.78605863397163,-2.113953776999325,0.3716957407090252
cont,GREEN|MEDIUM|UPPER|HIGH|EXPANDED|OPPOSITE,26,8,0.3076923076923077,-55.81878484304055,-2.146876340116944,0.40501607463309763
cont,GREEN|MEDIUM|UPPER|LOW|EXPANDED|SAME,43,13,0.3023255813953488,-71.62708025959877,-1.6657460525488086,0.4719018908327743
cont,RED|MEDIUM|LOWER|LOW|EXPANDED|OPPOSITE,15,4,0.26666666666666666,-47.793572418649845,-3.186238161243323,0.21186570619675568
cont,GREEN|MEDIUM|BODY_BALANCED|HIGH|EXPANDED|PRIOR_DOJI,1,0,0.0,-7.249999999999999,-7.249999999999999,0.0
cont,RED|SMALL|LOWER|HIGH|NORMAL|PRIOR_DOJI,1,0,0.0,-0.48839043954482175,-0.48839043954482175,0.0
rev,GREEN|MEDIUM|BODY_BALANCED|HIGH|EXPANDED|PRIOR_DOJI,1,1,1.0,5.75,5.75,999.0
rev,RED|MEDIUM|LOWER|LOW|EXPANDED|OPPOSITE,15,10,0.6666666666666666,25.29357241864984,1.6862381612433228,2.260480862685095
rev,GREEN|MEDIUM|UPPER|HIGH|EXPANDED|OPPOSITE,26,16,0.6153846153846154,16.818784843040557,0.6468763401169445,1.3230690952519224
rev,GREEN|MEDIUM|UPPER|LOW|EXPANDED|SAME,43,25,0.5813953488372093,7.127080259598787,0.165746052548809,1.0833169816465245
rev,RED|MEDIUM|LOWER|LOW|NORMAL|SAME,26,15,0.5769230769230769,-3.326206896691091,-0.12793103448811888,0.9474797060703639
rev,RED|SMALL|LOWER|LOW|EXPANDED|SAME,33,19,0.5757575757575758,5.9284652779384945,0.17965046296783316,1.0777974276228632
rev,RED|MEDIUM|BODY_BALANCED|LOW|EXPANDED|SAME,386,208,0.538860103626943,-21.92003016693283,-0.0567876429195151,0.9733914688945303
rev,RED|MEDIUM|LOWER|LOW|NORMAL|OPPOSITE,43,23,0.5348837209302325,-0.011050896946271038,-0.00025699760340165207,0.9998702999404258
rev,RED|LARGE|BODY_BALANCED|LOW|NORMAL|SAME,176,93,0.5284090909090909,-24.717711526977304,-0.1404415427669165,0.9346820805331305
rev,RED|SMALL|LOWER|HIGH|NORMAL|SAME,192,101,0.5260416666666666,-55.742264548082765,-0.2903242945212644,0.8793961045317835
rev,RED|SMALL|LOWER|LOW|NORMAL|SAME,60,31,0.5166666666666667,7.240520011397047,0.12067533352328412,1.0642227357361722
rev,GREEN|MEDIUM|LOWER|HIGH|EXPANDED|SAME,43,22,0.5116279069767442,-16.35423570114191,-0.3803310628172537,0.812953845377826
rev,GREEN|MEDIUM|UPPER|LOW|NORMAL|SAME,44,22,0.5,-20.806208846586983,-0.4728683828769769,0.8070146581388746
rev,RED|MEDIUM|LOWER|HIGH|NORMAL|OPPOSITE,42,21,0.5,25.786058633971678,0.6139537769993256,1.3343136829279962
rev,GREEN|MEDIUM|UPPER|HIGH|NORMAL|SAME,28,14,0.5,-25.68205060182607,-0.9172160929223596,0.6232821233527807
rev,RED|MEDIUM|BODY_BALANCED|LOW|EXPANDED|OPPOSITE,332,165,0.49698795180722893,-177.81050833946458,-0.5355738202995921,0.7708413335188525
rev,RED|SMALL|UPPER|LOW|EXPANDED|SAME,134,66,0.4925373134328358,-60.2325961872674,-0.44949698647214475,0.8095679289139516
rev,RED|SMALL|UPPER|LOW|NORMAL|SAME,248,121,0.4879032258064516,-88.18588630286321,-0.3555882512212226,0.844381445842144
rev,RED|MEDIUM|UPPER|LOW|EXPANDED|OPPOSITE,77,37,0.4805194805194805,-22.689976893732577,-0.2946750245939296,0.8748268305452604
rev,RED|MEDIUM|UPPER|LOW|EXPANDED|SAME,50,24,0.48,-48.10382558203208,-0.9620765116406416,0.615200582424697
rev,RED|SMALL|UPPER|LOW|NORMAL|OPPOSITE,273,131,0.47985347985347987,-66.1371995040755,-0.24226080404423259,0.8836953998958974
rev,RED|LARGE|BODY_BALANCED|LOW|NORMAL|OPPOSITE,307,146,0.4755700325732899,-141.4927457271062,-0.46088842256386386,0.7940359013825239
rev,RED|MEDIUM|BODY_BALANCED|LOW|NORMAL|OPPOSITE,376,178,0.4734042553191489,-139.4160616664181,-0.3707873980489843,0.8371300429954249
rev,RED|MEDIUM|LOWER|HIGH|EXPANDED|OPPOSITE,36,17,0.4722222222222222,-12.457489884035859,-0.34604138566766274,0.8267876936472397
rev,GREEN|MEDIUM|BODY_BALANCED|HIGH|EXPANDED|SAME,331,156,0.47129909365558914,-229.6285234615982,-0.6937417627238617,0.7131126193787414
rev,GREEN|SMALL|LOWER|HIGH|EXPANDED|OPPOSITE,172,81,0.47093023255813954,-62.28670640714553,-0.36213201399503214,0.8455047345535464
rev,RED|SMALL|LOWER|LOW|EXPANDED|OPPOSITE,34,16,0.47058823529411764,-40.58870814065269,-1.1937855335486085,0.608157131703268
rev,RED|MEDIUM|BODY_BALANCED|LOW|NORMAL|SAME,297,139,0.468013468013468,-151.03073725590167,-0.5085210008616218,0.7801834288950773
rev,RED|LARGE|BODY_BALANCED|LOW|EXPANDED|SAME,344,159,0.4622093023255814,-221.409155334602,-0.6436312655075639,0.7384109351548777
rev,GREEN|MEDIUM|UPPER|HIGH|NORMAL|OPPOSITE,26,12,0.46153846153846156,-34.37471991540295,-1.3221046121308826,0.5487600908828377
rev,RED|SMALL|UPPER|LOW|EXPANDED|OPPOSITE,148,68,0.4594594594594595,-48.98571650633913,-0.3309845709887779,0.8463374489482048
rev,RED|MEDIUM|UPPER|LOW|NORMAL|OPPOSITE,57,26,0.45614035087719296,-18.49511994251759,-0.3244757884652209,0.856551957738736
rev,RED|LARGE|BODY_BALANCED|LOW|EXPANDED|OPPOSITE,384,175,0.4557291666666667,-245.37875651907487,-0.6390071784350908,0.7368778966375311
rev,RED|SMALL|LOWER|HIGH|EXPANDED|SAME,115,52,0.45217391304347826,-85.67269291077145,-0.7449799383545344,0.694490617612495
rev,RED|SMALL|LOWER|HIGH|NORMAL|OPPOSITE,191,86,0.450261780104712,-98.16155465265415,-0.5139348411133725,0.7715086019245828
rev,GREEN|SMALL|LOWER|HIGH|NORMAL|OPPOSITE,252,112,0.4444444444444444,-154.28241147739337,-0.6122317915769578,0.7538259147454034
rev,RED|MEDIUM|UPPER|LOW|NORMAL|SAME,70,31,0.44285714285714284,-25.403293281220108,-0.36290418973171584,0.8251558053643855
rev,RED|SMALL|LOWER|HIGH|EXPANDED|OPPOSITE,82,36,0.43902439024390244,-62.14859324619106,-0.7579096737340374,0.6930439582858188
rev,RED|SMALL|LOWER|LOW|NORMAL|OPPOSITE,64,28,0.4375,-37.27002625424598,-0.5823441602225934,0.7431343367566117
rev,GREEN|SMALL|UPPER|HIGH|NORMAL|SAME,48,21,0.4375,-66.08831476843616,-1.3768398910090867,0.5044183342291296
rev,GREEN|MEDIUM|LOWER|HIGH|NORMAL|OPPOSITE,78,34,0.4358974358974359,-55.073003346866535,-0.7060641454726478,0.7080814367926398
rev,GREEN|MEDIUM|BODY_BALANCED|HIGH|NORMAL|SAME,317,137,0.43217665615141954,-304.80297669750087,-0.9615235857965327,0.6318550507609927
rev,GREEN|SMALL|UPPER|LOW|EXPANDED|OPPOSITE,81,35,0.43209876543209874,-81.12453316519539,-1.0015374464838938,0.6230370636746861
rev,GREEN|SMALL|UPPER|HIGH|NORMAL|OPPOSITE,65,28,0.4307692307692308,-66.19528699911787,-1.0183890307556596,0.5716242021810042
rev,GREEN|MEDIUM|UPPER|HIGH|EXPANDED|SAME,21,9,0.42857142857142855,-10.064490538885664,-0.47926145423265065,0.8207983392180745
rev,GREEN|LARGE|BODY_BALANCED|HIGH|NORMAL|SAME,230,97,0.4217391304347826,-240.83599814677862,-1.0471130354207767,0.6193241354697931
rev,GREEN|MEDIUM|BODY_BALANCED|HIGH|EXPANDED|OPPOSITE,351,148,0.42165242165242167,-294.6658462365407,-0.8395038354317399,0.6491967698529651
rev,GREEN|SMALL|LOWER|HIGH|EXPANDED|SAME,110,46,0.41818181818181815,-113.68983815154894,-1.0335439831958995,0.6125165109865672
rev,GREEN|LARGE|BODY_BALANCED|HIGH|EXPANDED|SAME,372,154,0.41397849462365593,-425.9365750586704,-1.1449907931684689,0.5679608334762584
rev,GREEN|MEDIUM|BODY_BALANCED|HIGH|NORMAL|OPPOSITE,349,143,0.40974212034383956,-315.98230541073156,-0.9053934252456491,0.6402386342613866
rev,GREEN|LARGE|BODY_BALANCED|HIGH|EXPANDED|OPPOSITE,442,176,0.39819004524886875,-512.7063715418052,-1.1599691663841747,0.5694223736670849
rev,GREEN|SMALL|UPPER|LOW|EXPANDED|SAME,114,45,0.39473684210526316,-119.74682196828027,-1.0504107190200025,0.6130230936209514
rev,GREEN|SMALL|UPPER|HIGH|EXPANDED|OPPOSITE,23,9,0.391304347826087,-22.956319903566637,-0.9981008653724625,0.6514569656492541
rev,GREEN|SMALL|UPPER|LOW|NORMAL|OPPOSITE,185,71,0.3837837837837838,-236.60006496795282,-1.2789192700970422,0.5331227891260687
rev,GREEN|SMALL|LOWER|HIGH|NORMAL|SAME,262,99,0.37786259541984735,-375.07490927881537,-1.4315836232015853,0.49596201058879485
rev,GREEN|MEDIUM|UPPER|LOW|EXPANDED|OPPOSITE,24,9,0.375,-41.64435041759515,-1.735181267399798,0.4849509881694782
rev,RED|MEDIUM|LOWER|HIGH|NORMAL|SAME,27,10,0.37037037037037035,-42.105036277194294,-1.5594457880442332,0.4940168187223145
rev,GREEN|LARGE|BODY_BALANCED|HIGH|NORMAL|OPPOSITE,284,105,0.36971830985915494,-419.74817283613487,-1.4779865240708974,0.4721904284713566
rev,RED|MEDIUM|LOWER|LOW|EXPANDED|SAME,28,10,0.35714285714285715,-48.17455991294985,-1.7205199968910663,0.5055420001320371
rev,GREEN|SMALL|UPPER|LOW|NORMAL|SAME,174,59,0.3390804597701149,-251.55891459665605,-1.445740888486529,0.4749542668250754
rev,GREEN|MEDIUM|LOWER|HIGH|EXPANDED|OPPOSITE,80,26,0.325,-161.04126526086785,-2.013015815760848,0.3544515287142204
rev,GREEN|MEDIUM|LOWER|HIGH|NORMAL|SAME,82,26,0.3170731707317073,-161.68651321067668,-1.9717867464716667,0.3621374736272917
rev,GREEN|MEDIUM|UPPER|LOW|NORMAL|OPPOSITE,35,11,0.3142857142857143,-75.30480049911705,-2.1515657285462013,0.2906537740292576
rev,RED|MEDIUM|LOWER|HIGH|EXPANDED|SAME,39,12,0.3076923076923077,-45.43746732724984,-1.165063264801278,0.5171112341604186
rev,GREEN|SMALL|UPPER|HIGH|EXPANDED|SAME,23,7,0.30434782608695654,-35.48060777452271,-1.5426351206314222,0.45540550477265557
rev,GREEN|LARGE|BODY_BALANCED|HIGH|EXPANDED|PRIOR_DOJI,1,0,0.0,-4.034389171248514,-4.034389171248514,0.0
rev,RED|SMALL|BODY_BALANCED|LOW|EXPANDED|OPPOSITE,1,0,0.0,-7.249999999999999,-7.249999999999999,0.0
rev,RED|SMALL|LOWER|HIGH|NORMAL|PRIOR_DOJI,1,0,0.0,-1.0116095604551782,-1.0116095604551782,0.0
