character_rule,lookback_min,hold_min,trades,wr,net,exp,pf,dd,ls,H1_trades,H1_exp,H1_pf,H2_trades,H2_exp,H2_pf,min_half_exp,positive_anchors,dev_eligible
ALL,60,120,1039,0.465832531280077,-322.08214854396465,-0.30999244325694386,0.8882964377511617,542.0273816377428,20,516,-0.8027550971056235,0.7546817717731906,523,0.17617491694557763,1.0771133502467864,-0.8027550971056235,0,False
ALL,60,240,1039,0.4706448508180943,-585.7744272609716,-0.5637867442357763,0.8460109612076483,679.8633317413338,17,516,-0.9395057478754164,0.773400066996894,523,-0.19309648443070146,0.9393315944007691,-0.9395057478754164,0,False
ALL,60,360,1039,0.4870067372473532,-388.8841638256713,-0.3742869719207616,0.913596863203756,604.9690357648866,18,512,-0.8754270060727716,0.8163537737420908,523,-0.06595960583598608,0.9832551420023425,-0.8754270060727716,0,False
ALL,60,480,1039,0.4716073147256978,-624.3984699635722,-0.6009609913027644,0.876134462850703,952.021673148248,20,512,-1.6003186113600107,0.7169266565750985,523,0.11774656487213805,1.0286904175030067,-1.6003186113600107,0,False
ALL,120,120,1038,0.4662813102119461,-321.7058618101339,-0.3099285759249845,0.8883824412004483,542.0273816377428,20,516,-0.8027550971056235,0.7546817717731906,522,0.17723327259840582,1.0775028345555329,-0.8027550971056235,0,False
ALL,120,240,1038,0.47109826589595377,-585.2258736997252,-0.5638014197492536,0.8461072385437746,679.8633317413338,17,516,-0.9395057478754164,0.773400066996894,522,-0.19241553217626509,0.939618159427711,-0.9395057478754164,0,False
ALL,120,360,1038,0.4865125240847784,-390.0056379328305,-0.37572797488711995,0.9133476916259239,606.0905098720457,18,512,-0.8754270060727716,0.8163537737420908,522,-0.06823438306394615,0.9827107760185472,-0.8754270060727716,0,False
ALL,120,480,1038,0.47109826589595377,-628.6476626397571,-0.6056335863581475,0.8752915259144269,952.021673148248,20,512,-1.6003186113600107,0.7169266565750985,522,0.10983191714931652,1.0267107449694126,-1.6003186113600107,0,False
ALL,180,120,1040,0.46634615384615385,-321.0713051567835,-0.30872240880459956,0.8886470154150722,542.0273816377428,20,516,-0.8027550971056235,0.7546817717731906,524,0.17776779570556892,1.0779593450238185,-0.8027550971056235,0,False
ALL,180,240,1040,0.47115384615384615,-582.9307920471334,-0.5605103769683976,0.8467584992237794,679.8633317413338,17,516,-0.9395057478754164,0.773400066996894,524,-0.187301194930188,0.9410398797229286,-0.9395057478754164,0,False
ALL,180,360,1040,0.4875,-385.7603083738732,-0.37092337343641657,0.9142909282623023,603.0693901586267,18,512,-0.8754270060727716,0.8163537737420908,524,-0.0598721725198901,0.9847714682691704,-0.8754270060727716,0,False
ALL,180,480,1040,0.4721153846153846,-620.7066005159093,-0.5968332697268358,0.8768668403535602,952.021673148248,20,512,-1.6003186113600107,0.7169266565750985,524,0.12456741006830384,1.030410436598426,-1.6003186113600107,0,False
