character_rule,lookback_min,hold_min,manhattan_distance,trades,wr,net,exp,pf,dd,ls,wr_change_pp,exp_retention,pf_retention,dd_cap,ls_warning_threshold,risk_clustering_warning,economically_viable,performance_stable
DRIVE_UP__EFF_HIGH,360,480,0,144,0.4375,-163.34786270737936,-1.1343601576901345,0.7211760530523598,324.49641740779725,14,-15.073529411764708,-0.22384473033540597,0.28534871272908563,160.0,16,False,False,False
DRIVE_UP__EFF_HIGH,240,480,1,135,0.4888888888888889,-32.28973455942301,-0.23918321895868896,0.9382098994319827,306.4745302615886,14,-9.93464052287582,-0.047198328313631785,0.3712227908005204,160.0,16,False,False,False
DRIVE_UP__EFF_HIGH,360,360,1,144,0.4166666666666667,-255.4457329677544,-1.7739287011649612,0.574211364380043,366.64152429644804,14,-17.15686274509804,-0.3500516031478748,0.2271989938750242,160.0,16,False,False,False
