lane,parent_n,parent_wr,parent_pf,parent_net,parent_wr_5bps,parent_pf_5bps,parent_net_5bps,recovery_n,attempt_rate,floor_exit_rate,recovery_wr,recovery_pf,recovery_exp,recovery_net,recovery_wr_5bps,recovery_pf_5bps,recovery_exp_5bps,recovery_net_5bps,rescue_rate,rescue_rate_5bps,episode_wr,episode_wr_5bps,overlay_pf,overlay_net,overlay_pf_5bps,overlay_net_5bps,overlay_net_improvement,overlay_net_improvement_5bps,episode_wr_uplift,episode_wr_uplift_5bps,adequate_blocks,positive_blocks_raw,positive_blocks_5bps,eligible,b1_n,b1_net,b1_net_5bps,b2_n,b2_net,b2_net_5bps,b3_n,b3_net,b3_net_5bps,b4_n,b4_net,b4_net_5bps,b5_n,b5_net,b5_net_5bps,b6_n,b6_net,b6_net_5bps
G_MAE145,601,0.4059900166389351,1.2780237033255166,338.9106208822296,0.40266222961730447,1.1441769326833608,188.66062088222947,12,0.03361344537815126,0.16666666666666666,0.8333333333333334,7.662582309097719,2.2964045837378326,27.556855004853993,0.8333333333333334,6.29692092487758,2.0464045837378326,24.556855004853993,0.8333333333333334,0.8333333333333334,0.4226289517470882,0.4193011647254576,1.2996132498360733,366.4674758870836,1.1623683436184777,213.21747588708354,27.556855004853993,24.556855004853993,0.01663893510815312,0.01663893510815312,3,3,3,True,3,8.777759351828674,8.027759351828674,1,-2.006625047776822,-2.256625047776822,0,0.0,0.0,0,0.0,0.0,3,11.94054353191276,11.19054353191276,5,8.845177168889384,7.595177168889384
G_RET30_220,601,0.4059900166389351,1.2780237033255166,338.9106208822296,0.40266222961730447,1.1441769326833608,188.66062088222947,13,0.036414565826330535,0.23076923076923078,0.7692307692307693,3.8868878011308428,1.3197179513079578,17.15633336700345,0.7692307692307693,3.077790325844343,1.0697179513079578,13.906333367003452,0.7692307692307693,0.7692307692307693,0.4226289517470882,0.4193011647254576,1.2906806966187394,356.06695424923305,1.154016577747404,202.566954249233,17.15633336700345,13.906333367003452,0.01663893510815312,0.01663893510815312,4,3,3,False,3,6.020766211303319,5.270766211303319,2,-0.14854683153187054,-0.6485468315318705,0,0.0,0.0,1,0.7133824053957571,0.46338240539575715,4,8.664794260851316,7.664794260851316,3,1.9059373209849295,1.155937320984929
G_BOTH,601,0.4059900166389351,1.2780237033255166,338.9106208822296,0.40266222961730447,1.1441769326833608,188.66062088222947,7,0.0196078431372549,0.14285714285714285,0.8571428571428571,7.836988014645845,1.9598959145054684,13.719271401538279,0.8571428571428571,6.3040585600741,1.7098959145054684,11.969271401538279,0.8571428571428571,0.8571428571428571,0.415973377703827,0.41264559068219636,1.288802836220638,352.6298922837679,1.1530600490468277,200.62989228376782,13.719271401538279,11.969271401538279,0.009983361064891894,0.009983361064891894,3,3,3,False,2,4.841094938838775,4.341094938838775,1,-2.006625047776822,-2.256625047776822,0,0.0,0.0,0,0.0,0.0,2,6.250566588521411,5.750566588521411,2,4.634234921954916,4.134234921954916
