partition,seed_ts,anchor_4h_ts,on_1d,stage_index,ret72,eventually_d1,positive72,good_d1_72h,m15_fast_gap,m15_slow_gap,m15_price_pos,m15_bull,h1_fast_gap,h1_slow_gap,h1_price_pos,h1_bull,h4_fast_gap,h4_slow_gap,h4_price_pos,h4_bull,d1_fast_gap,d1_slow_gap,d1_price_pos,d1_bull,score
external,2020-01-14 03:20:00+00:00,2020-01-17 12:00:00+00:00,,3,0.046477985926207666,0,1,0,-0.0009408288926064647,0.018652502855717564,-0.0035386801966680688,0.0,0.01651382809759424,0.01809820736137497,0.015022519465455809,1.0,0.018968349674535437,0.07822802476983147,0.032958222044733754,1.0,,,,0.0,
external,2020-01-14 03:55:00+00:00,2020-01-17 12:00:00+00:00,,3,0.03943297599007711,0,1,0,-0.0009408288926064647,0.018652502855717564,-0.0035386801966680688,0.0,0.01651382809759424,0.01809820736137497,0.015022519465455809,1.0,0.018968349674535437,0.07822802476983147,0.032958222044733754,1.0,,,,0.0,
external,2020-01-14 07:15:00+00:00,2020-01-17 12:00:00+00:00,,3,0.04690668001118303,0,1,0,-0.0009408288926064647,0.018652502855717564,-0.0035386801966680688,0.0,0.01651382809759424,0.01809820736137497,0.015022519465455809,1.0,0.018968349674535437,0.07822802476983147,0.032958222044733754,1.0,,,,0.0,
external,2020-01-14 07:25:00+00:00,2020-01-17 12:00:00+00:00,,3,0.04800579738741728,0,1,0,-0.0009408288926064647,0.018652502855717564,-0.0035386801966680688,0.0,0.01651382809759424,0.01809820736137497,0.015022519465455809,1.0,0.018968349674535437,0.07822802476983147,0.032958222044733754,1.0,,,,0.0,
external,2020-01-14 08:55:00+00:00,2020-01-17 12:00:00+00:00,,3,0.04648898253583522,0,1,0,-0.0009408288926064647,0.018652502855717564,-0.0035386801966680688,0.0,0.01651382809759424,0.01809820736137497,0.015022519465455809,1.0,0.018968349674535437,0.07822802476983147,0.032958222044733754,1.0,,,,0.0,
external,2020-01-14 09:05:00+00:00,2020-01-17 12:00:00+00:00,,3,0.046976798687602406,0,1,0,-0.0009408288926064647,0.018652502855717564,-0.0035386801966680688,0.0,0.01651382809759424,0.01809820736137497,0.015022519465455809,1.0,0.018968349674535437,0.07822802476983147,0.032958222044733754,1.0,,,,0.0,
external,2020-01-14 11:10:00+00:00,2020-01-17 12:00:00+00:00,,3,0.050690460467282206,0,1,0,-0.0009408288926064647,0.018652502855717564,-0.0035386801966680688,0.0,0.01651382809759424,0.01809820736137497,0.015022519465455809,1.0,0.018968349674535437,0.07822802476983147,0.032958222044733754,1.0,,,,0.0,
external,2020-01-14 11:35:00+00:00,2020-01-17 12:00:00+00:00,,3,0.05066064553399374,0,1,0,-0.0009408288926064647,0.018652502855717564,-0.0035386801966680688,0.0,0.01651382809759424,0.01809820736137497,0.015022519465455809,1.0,0.018968349674535437,0.07822802476983147,0.032958222044733754,1.0,,,,0.0,
external,2020-01-14 12:30:00+00:00,2020-01-17 12:00:00+00:00,,3,0.03669747340970786,0,1,0,-0.0009408288926064647,0.018652502855717564,-0.0035386801966680688,0.0,0.01651382809759424,0.01809820736137497,0.015022519465455809,1.0,0.018968349674535437,0.07822802476983147,0.032958222044733754,1.0,,,,0.0,
external,2020-01-14 13:25:00+00:00,2020-01-17 12:00:00+00:00,,3,0.03670835768556402,0,1,0,-0.0009408288926064647,0.018652502855717564,-0.0035386801966680688,0.0,0.01651382809759424,0.01809820736137497,0.015022519465455809,1.0,0.018968349674535437,0.07822802476983147,0.032958222044733754,1.0,,,,0.0,
external,2020-01-14 17:10:00+00:00,2020-01-17 12:00:00+00:00,,3,0.021635774268936148,0,1,0,-0.0009408288926064647,0.018652502855717564,-0.0035386801966680688,0.0,0.01651382809759424,0.01809820736137497,0.015022519465455809,1.0,0.018968349674535437,0.07822802476983147,0.032958222044733754,1.0,,,,0.0,
external,2020-01-14 18:45:00+00:00,2020-01-17 12:00:00+00:00,,3,0.021093122543010434,0,1,0,-0.0009408288926064647,0.018652502855717564,-0.0035386801966680688,0.0,0.01651382809759424,0.01809820736137497,0.015022519465455809,1.0,0.018968349674535437,0.07822802476983147,0.032958222044733754,1.0,,,,0.0,
external,2020-01-14 21:55:00+00:00,2020-01-17 12:00:00+00:00,,3,0.02003757759224878,0,1,0,-0.0009408288926064647,0.018652502855717564,-0.0035386801966680688,0.0,0.01651382809759424,0.01809820736137497,0.015022519465455809,1.0,0.018968349674535437,0.07822802476983147,0.032958222044733754,1.0,,,,0.0,
external,2020-01-14 23:15:00+00:00,2020-01-17 12:00:00+00:00,,3,0.021248188556580283,0,1,0,-0.0009408288926064647,0.018652502855717564,-0.0035386801966680688,0.0,0.01651382809759424,0.01809820736137497,0.015022519465455809,1.0,0.018968349674535437,0.07822802476983147,0.032958222044733754,1.0,,,,0.0,
external,2020-01-15 00:10:00+00:00,2020-01-17 12:00:00+00:00,,3,0.01552998888521051,0,1,0,-0.0009408288926064647,0.018652502855717564,-0.0035386801966680688,0.0,0.01651382809759424,0.01809820736137497,0.015022519465455809,1.0,0.018968349674535437,0.07822802476983147,0.032958222044733754,1.0,,,,0.0,
external,2020-01-15 00:50:00+00:00,2020-01-17 12:00:00+00:00,,3,0.013585105193048896,0,1,0,-0.0009408288926064647,0.018652502855717564,-0.0035386801966680688,0.0,0.01651382809759424,0.01809820736137497,0.015022519465455809,1.0,0.018968349674535437,0.07822802476983147,0.032958222044733754,1.0,,,,0.0,
external,2020-01-15 13:05:00+00:00,2020-01-17 12:00:00+00:00,,3,0.014513779834671725,0,1,0,-0.0009408288926064647,0.018652502855717564,-0.0035386801966680688,0.0,0.01651382809759424,0.01809820736137497,0.015022519465455809,1.0,0.018968349674535437,0.07822802476983147,0.032958222044733754,1.0,,,,0.0,
external,2020-01-15 13:15:00+00:00,2020-01-17 12:00:00+00:00,,3,0.01074733015481133,0,1,0,-0.0009408288926064647,0.018652502855717564,-0.0035386801966680688,0.0,0.01651382809759424,0.01809820736137497,0.015022519465455809,1.0,0.018968349674535437,0.07822802476983147,0.032958222044733754,1.0,,,,0.0,
external,2020-01-15 14:15:00+00:00,2020-01-17 12:00:00+00:00,,3,0.011565016024498886,0,1,0,-0.0009408288926064647,0.018652502855717564,-0.0035386801966680688,0.0,0.01651382809759424,0.01809820736137497,0.015022519465455809,1.0,0.018968349674535437,0.07822802476983147,0.032958222044733754,1.0,,,,0.0,
external,2020-01-15 15:10:00+00:00,2020-01-17 12:00:00+00:00,,3,0.011563777681569798,0,1,0,-0.0009408288926064647,0.018652502855717564,-0.0035386801966680688,0.0,0.01651382809759424,0.01809820736137497,0.015022519465455809,1.0,0.018968349674535437,0.07822802476983147,0.032958222044733754,1.0,,,,0.0,
external,2020-01-15 21:45:00+00:00,2020-01-17 12:00:00+00:00,,3,0.012388745839494453,0,1,0,-0.0009408288926064647,0.018652502855717564,-0.0035386801966680688,0.0,0.01651382809759424,0.01809820736137497,0.015022519465455809,1.0,0.018968349674535437,0.07822802476983147,0.032958222044733754,1.0,,,,0.0,
