hour_wib,component_rank,character_rule,component_size,lookback_min,hold_min,dev_n,dev_wr,dev_net,dev_exp,dev_pf,dev_dd,dev_ls,test_n,test_wr,test_net,test_exp,test_pf,test_dd,test_ls,wr_change_pp,exp_retention,pf_retention,dd_cap,ls_warning_threshold,risk_clustering_warning,economically_viable,performance_stable
0,1,EFF_LOW__RV_MID,7,360,240,93,0.5483870967741935,76.08030653740937,0.8180678122302083,1.4801694959961662,36.65358758050751,7,106,0.4528301886792453,-51.7075670749211,-0.48780723655585945,0.7486349608788442,172.00443682991204,16,-9.555690809494822,-0.5962919323595,0.5057765093145679,74.98038137076126,12,True,False,False
0,1,EFF_LOW__RV_MID,7,240,360,107,0.5794392523364486,108.78454765135304,1.016678015433206,1.4109472839324757,103.57372746617736,6,110,0.39090909090909093,-84.04043604924607,-0.7640039640840551,0.6342278072964772,172.6332574217005,14,-18.85301614273576,-0.7514709204747714,0.4495049634517952,160.0,12,True,False,False
0,1,EFF_LOW__RV_MID,7,360,360,93,0.6774193548387096,276.15041886720303,2.9693593426580973,3.5176102028323672,41.65281764009303,8,106,0.37735849056603776,-98.29220048002318,-0.9272849101888979,0.5853580761637024,190.9819436054338,16,-30.006086427267185,-0.312284504225351,0.1664078855844727,82.47922646013956,12,True,False,False
0,1,EFF_LOW__RV_MID,7,240,480,107,0.5700934579439252,100.41736934909764,0.9384800873747442,1.3192541941272755,74.53129270027742,5,110,0.42727272727272725,-47.70309961690277,-0.43366454197184334,0.8170711153715727,175.65889114931372,19,-14.282073067119793,-0.4620924277519347,0.6193432008848672,131.79693905041614,12,True,False,False
0,1,EFF_LOW__RV_MID,7,360,480,93,0.7096774193548387,296.4386253909235,3.187512100977672,3.971583119414849,31.89687928708578,4,106,0.37735849056603776,-128.62463129039133,-1.2134399178338806,0.5452569963394891,222.22745456436016,13,-33.231892878880096,-0.38068558781681017,0.13728958451707396,67.84531893062868,12,True,False,False
0,1,EFF_LOW__RV_MID,7,360,720,93,0.6236559139784946,310.9962294482102,3.3440454779377444,2.762171706229023,45.78258509479781,9,106,0.46226415094339623,-86.61282620092703,-0.8171021339710097,0.7138550536525426,228.39007742743635,13,-16.13917630350984,-0.24434540120994777,0.25843978201743045,88.67387764219671,13,False,False,False
0,1,EFF_LOW__RV_MID,7,360,960,93,0.5806451612903226,382.72076580788826,4.115277051697723,2.7342490328015523,82.38505638481223,9,106,0.42452830188679247,-43.15243835493703,-0.40709847504657576,0.8491464288499125,202.29128840376603,13,-15.611685940353015,-0.09892371034378614,0.31055928654013804,143.57758457721835,13,False,False,False
0,2,DRIVE_UP__RV_MID,7,360,240,145,0.5241379310344828,135.9071299119977,0.9372905511172256,1.504575370987506,87.78624176807867,13,161,0.33540372670807456,-198.33000848069196,-1.2318634067123724,0.503282247803648,217.48606984911038,21,-18.873420432640824,-1.3142812602175746,0.3345011871843456,151.67936265211802,17,True,False,False
0,2,DRIVE_UP__RV_MID,7,240,360,150,0.5933333333333334,141.89936636354892,0.9459957757569928,1.4224548466033553,74.2746240586878,8,138,0.3115942028985507,-281.6025096363504,-2.0405978959155826,0.24996079457360657,320.0065130466387,20,-28.173913043478265,-2.1570898604517352,0.17572494140709052,131.41193608803172,12,True,False,False
0,2,DRIVE_UP__RV_MID,7,360,360,145,0.6137931034482759,227.7498142887157,1.5706883744049358,1.7026772213748878,97.03486188971146,8,161,0.32919254658385094,-210.83634346061814,-1.3095425059665722,0.5017858530263702,255.1804196896658,17,-28.46005568644249,-0.8337379503828695,0.29470403827989505,160.0,12,True,False,False
0,2,DRIVE_UP__RV_MID,7,240,480,150,0.6266666666666667,320.73869855689054,2.1382579903792704,1.9569207620728453,67.46127506423947,8,138,0.36231884057971014,-192.07585974038773,-1.391854056089766,0.4832633781495529,285.1978597363435,35,-26.434782608695656,-0.6509289628997893,0.2469509177457251,121.1919125963592,12,True,False,False
0,2,DRIVE_UP__RV_MID,7,360,480,145,0.6068965517241379,246.45901739603747,1.6997173613519825,1.6755247178418626,132.46667208244034,7,161,0.38509316770186336,-95.37846531035328,-0.5924128280146166,0.7767288886492015,243.5703594414636,21,-22.180338402227456,-0.3485360810478525,0.46357351841974426,160.0,12,True,False,False
0,2,DRIVE_UP__RV_MID,7,240,720,150,0.66,349.69256132831134,2.3312837421887425,2.041092216402721,99.6575087019267,13,138,0.4782608695652174,-42.663267258994054,-0.3091541105724207,0.8773257543887348,186.78443770220088,10,-18.17391304347826,-0.13261110390714137,0.42983151243159345,160.0,17,False,False,False
0,2,DRIVE_UP__RV_MID,7,240,960,150,0.6,320.00657010129555,2.133377134008637,1.7085950608097606,100.07438851299474,13,138,0.5,-21.8501915333527,-0.15833472125617898,0.9427658163667563,235.49711050189725,18,-9.999999999999998,-0.0742178767795577,0.551778380958182,160.0,17,True,False,False
0,3,RV_MID__RANGE_LOW,6,240,360,89,0.550561797752809,79.51008070778454,0.8933716933458937,1.2986143643976502,123.19160084474932,9,53,0.3584905660377358,-22.323237619778126,-0.42119316263732315,0.8027935882435959,95.2165941292817,8,-19.207123171507316,-0.47146463871029154,0.6181924443874175,160.0,13,False,False,False
0,3,RV_MID__RANGE_LOW,6,360,360,93,0.6774193548387096,262.6522931462208,2.824218205873342,3.277100867492894,42.433700484442014,6,67,0.3582089552238806,-26.699414720100965,-0.398498727165686,0.7666970653845773,77.84650225406807,17,-31.921039961482904,-0.14110054468771366,0.23395589467196642,83.65055072666303,12,True,False,False
0,3,RV_MID__RANGE_LOW,6,360,480,93,0.7096774193548387,280.00047783715974,3.0107578262060186,3.622034443807823,28.91075537536412,5,67,0.3880597014925373,-37.28396661106184,-0.556477113597938,0.7370986630355528,100.87357695551063,10,-32.16177178623014,-0.18482958302201874,0.20350404571543648,63.36613306304618,12,False,False,False
0,3,RV_MID__RANGE_LOW,6,240,720,89,0.6853932584269663,168.52994271684142,1.8935948619869825,1.6968998989298023,79.2665313014798,6,53,0.4528301886792453,91.58188645947527,1.7279601218768919,1.7325786132968493,87.69112478625115,7,-23.2563069747721,0.912528945111159,1.0210258214933885,138.8997969522197,12,False,False,False
0,3,RV_MID__RANGE_LOW,6,360,720,93,0.6989247311827957,313.2097851063801,3.3678471516815063,2.5112647466411424,70.10670127828965,8,67,0.373134328358209,-70.03004163854452,-1.0452245020678286,0.6217545999836516,129.06834069202432,12,-32.57904028245868,-0.3103539011697626,0.2475862414806159,125.16005191743447,12,False,False,False
0,3,RV_MID__RANGE_LOW,6,360,960,93,0.6451612903225806,356.15557848433383,3.8296298761756327,2.6628258521433845,82.38505638481223,7,67,0.373134328358209,-56.111090218928645,-0.8374789584914724,0.6963609680547431,108.81840173370841,14,-27.202696196437167,-0.21868404664938548,0.2615120202074883,143.57758457721835,12,True,False,False
1,1,EFF_MID__RV_MID,5,30,240,115,0.5739130434782609,128.72418119075445,1.1193407060065603,1.5107865259836857,43.255918862850365,5,112,0.41964285714285715,18.929277130811126,0.16901140295367076,1.1169674013323214,92.47837299609171,9,-15.427018633540374,0.15099192055352645,0.7393284108124109,84.88387829427555,12,False,False,False
1,1,EFF_MID__RV_MID,5,30,360,115,0.5739130434782609,220.00263044401748,1.9130663516871085,1.7399572433717752,50.2574466232258,5,112,0.4732142857142857,51.99482461872387,0.46423950552432025,1.3420602542709683,56.5204907106797,5,-10.069875776397518,0.24266774914258119,0.7713179501297731,95.3861699348387,12,False,False,False
1,1,EFF_MID__RV_MID,5,30,480,115,0.6086956521739131,276.5528832253801,2.404807680220697,1.9614416423391143,48.22719622580166,5,112,0.45535714285714285,34.846234622773906,0.3111270948461956,1.1738406095288987,85.48282194090604,7,-15.333850931677024,0.1293771212580469,0.5984580852117715,92.3407943387025,12,False,False,False
1,1,EFF_MID__RV_MID,5,30,720,115,0.6,276.8879352659482,2.4077211762256367,1.6513041893591849,66.10757739866332,5,112,0.4732142857142857,74.41184875395732,0.6643915067317617,1.3477300669968304,79.9435993223066,8,-12.678571428571427,0.27594204565383573,0.8161609930389861,119.16136609799499,12,False,False,False
1,1,EFF_MID__RV_MID,5,30,960,115,0.5391304347826087,185.03594639277384,1.609008229502381,1.3490124503845644,117.5874303879134,7,112,0.49107142857142855,128.31581589576405,1.1456769276407504,1.5508546252511914,52.571829735743336,9,-4.805900621118014,0.7120391969623887,1.149622173471481,160.0,12,False,False,False
1,2,DRIVE_UP__RV_MID,5,360,360,137,0.5547445255474452,124.02218847632008,0.9052714487322634,1.3984867641759695,101.5122884369361,11,167,0.2994011976047904,-275.45938753634687,-1.6494574103972865,0.39586609642511134,329.94149851097313,20,-25.534332794265485,-1.8220583590780164,0.2830674601760479,160.0,15,True,False,False
1,2,DRIVE_UP__RV_MID,5,360,480,137,0.5766423357664233,175.63359783138813,1.281997064462687,1.6122071267914635,123.24721902385348,12,167,0.3473053892215569,-200.7145707479117,-1.201883657173124,0.5714967083428177,262.40140564099437,28,-22.93369465448664,-0.9375088995830577,0.3544809465519376,160.0,16,True,False,False
1,2,DRIVE_UP__RV_MID,5,240,720,148,0.5337837837837838,334.877042736418,2.262682721192013,1.812306341996048,67.64901840014187,8,155,0.45161290322580644,-64.78996291575737,-0.41799976074682177,0.8486845503383643,226.14346179349127,13,-8.217088055797733,-0.1847363560219409,0.4682897867055056,121.4735276002128,12,True,False,False
1,2,DRIVE_UP__RV_MID,5,360,720,137,0.6131386861313869,402.6949173707113,2.939378958910301,2.2296098606642976,128.60105912287153,11,167,0.41317365269461076,-104.45732216468467,-0.6254929470939202,0.7797945776569584,240.62175574683772,17,-19.996503343677613,-0.21279765414317506,0.3497448551042126,160.0,15,True,False,False
1,2,DRIVE_UP__RV_MID,5,240,960,148,0.5337837837837838,391.0316876658791,2.6421059977424264,1.6810302289150585,120.31005507165732,8,155,0.45161290322580644,-76.06333665067612,-0.49073120419791044,0.8299983728430514,222.9323032239566,14,-8.217088055797733,-0.18573486628364666,0.4937438712085116,160.0,12,True,False,False
1,3,DRIVE_UP__RV_MID,5,30,240,174,0.5344827586206896,97.93649665355068,0.5628534290433947,1.2286481053230556,75.38596458004989,8,173,0.3699421965317919,-156.85305033134796,-0.9066650308170402,0.5620631307226053,242.56172642208313,19,-16.45405620888977,-1.6108368254200303,0.45746469496635794,133.07894687007484,12,True,False,False
1,3,DRIVE_UP__RV_MID,5,30,360,174,0.5287356321839081,97.57327077744591,0.5607659240083099,1.1839444059580628,86.83151708850409,7,173,0.3815028901734104,-102.1653033009117,-0.5905508861324376,0.7117677273026543,199.33154934000018,13,-14.723274201049769,-1.053114786132558,0.601183403309113,150.24727563275613,12,True,False,False
1,3,DRIVE_UP__RV_MID,5,30,480,174,0.5344827586206896,160.57569559390504,0.9228488252523278,1.2757718472408217,99.8886796009022,7,173,0.4277456647398844,-110.12731394551494,-0.6365740690492193,0.7406277933858073,231.72515755338026,11,-10.673709388080521,-0.6897923599514423,0.5805331062819749,160.0,12,False,False,False
1,3,DRIVE_UP__RV_MID,5,30,720,174,0.5459770114942529,212.0635818117441,1.218756217308874,1.294634296730037,156.05108928996674,7,173,0.4277456647398844,-40.532566323771505,-0.23429229088885262,0.9074591896714825,187.58738467826777,11,-11.823134675436853,-0.1922388477378943,0.7009386295137754,160.0,12,False,False,False
1,3,DRIVE_UP__RV_MID,5,60,720,147,0.5374149659863946,163.57423616279576,1.1127499058693588,1.2644022076604156,151.94885946385725,10,177,0.423728813559322,-45.69757830136527,-0.2581784084822897,0.9163959108692956,345.5217117806505,16,-11.368615242707259,-0.23201836020878605,0.7247661427014962,160.0,14,True,False,False
2,1,DRIVE_UP__RV_MID,9,120,240,164,0.5670731707317073,157.6453074597614,0.9612518747546428,1.590437569468917,63.35974956385255,9,190,0.37894736842105264,-151.4407770905205,-0.7970567215290553,0.6328923049460199,246.8948622195842,20,-18.81258023106546,-0.8291861295277079,0.39793596246431534,115.03962434577883,13,True,False,False
2,1,DRIVE_UP__RV_MID,9,120,360,164,0.6097560975609756,217.7562641342327,1.3277820983794677,1.6867151289378983,103.95032000248456,12,190,0.41578947368421054,-112.53833549716427,-0.5923070289324435,0.7746568754526124,280.5371538941975,19,-19.396662387676507,-0.4460875241919158,0.45926953648681823,160.0,16,True,False,False
2,1,DRIVE_UP__RV_MID,9,120,480,164,0.5304878048780488,129.39892483779312,0.7890178343767873,1.2847109279022222,128.5729028708836,20,190,0.47368421052631576,-5.578931786956559,-0.029362798878718732,0.9888542023818847,295.07318993546926,14,-5.680359435173305,-0.03721436651924503,0.7697094972147269,160.0,24,False,False,False
2,1,DRIVE_UP__RV_MID,9,30,720,168,0.5357142857142857,138.58562808437773,0.8249144528832008,1.24775205012728,85.14106397179536,6,185,0.4702702702702703,-91.83824968954343,-0.4964229712948294,0.7953121104361082,176.84329118520873,12,-6.54440154440154,-0.6017872150981911,0.6373959556748316,147.71159595769305,12,False,False,False
2,1,DRIVE_UP__RV_MID,9,60,720,168,0.5416666666666666,134.68224224935895,0.8016800133890414,1.2140059576074549,117.86580956038723,7,195,0.4205128205128205,-124.74332670655971,-0.6397093677259472,0.7564656258389391,240.72342410343083,9,-12.115384615384611,-0.7979609782481971,0.6231152500517958,160.0,12,False,False,False
2,1,DRIVE_UP__RV_MID,9,120,720,164,0.6341463414634146,327.8584776137172,1.9991370586202268,1.6991420783635391,127.32933498023723,9,190,0.45789473684210524,-14.76389836442462,-0.07770472823381379,0.9732825978660773,249.33712563149624,12,-17.62516046213094,-0.0388691350094047,0.5728082485035363,160.0,13,False,False,False
2,1,DRIVE_UP__RV_MID,9,180,720,170,0.5764705882352941,310.2039286720951,1.8247289921887948,1.6134759646429224,108.52406436028416,8,200,0.53,132.3829202137694,0.661914601068847,1.2369425382052657,192.73812051217186,11,-4.647058823529404,0.36274679906020935,0.7666321440858976,160.0,12,False,False,False
2,1,DRIVE_UP__RV_MID,9,240,720,158,0.5253164556962026,151.7475278279496,0.9604273913161366,1.3080521396030047,110.33409930622324,13,207,0.5072463768115942,155.83649083862176,0.7528332890754674,1.3097990184705517,162.3141731482588,13,-1.807007888460832,0.7838523722691942,1.0013354810673505,160.0,17,False,False,False
2,1,DRIVE_UP__RV_MID,9,120,960,164,0.5548780487804879,279.8121785958117,1.706171820706169,1.4925200096170217,124.03624592512124,8,190,0.45263157894736844,-51.69772598260164,-0.27209329464527177,0.910425721872539,227.5022373872277,12,-10.224646983311942,-0.15947590467919862,0.6099923056349194,160.0,12,False,False,False
2,2,RV_MID__RANGE_HIGH,7,30,720,73,0.547945205479452,150.34898022277306,2.0595750715448364,1.5726001972570869,62.79817042522226,4,69,0.463768115942029,-29.189630427879855,-0.4230381221431863,0.8592791234096221,81.26872089608815,6,-8.417708953742304,-0.20540068094040187,0.5464065977534328,114.1972556378334,12,False,False,False
2,2,RV_MID__RANGE_HIGH,7,60,720,79,0.5569620253164557,84.26074142005442,1.0665916635449926,1.2664951552652073,90.23804150315796,4,61,0.3770491803278688,-121.0671801744326,-1.9847078717120097,0.501250402933356,121.06718017443256,8,-17.991284498858683,-1.860794472287086,0.3957775920811895,155.35706225473695,12,False,False,False
2,2,RV_MID__RANGE_HIGH,7,120,720,76,0.6052631578947368,79.70410874066604,1.0487382729035006,1.376715895177357,53.53228132626322,5,63,0.5079365079365079,2.9669351449287724,0.04709420864966305,1.0159140703748806,60.1991241889949,8,-9.732664995822892,0.04490558785394534,0.7379257215912396,100.29842198939483,12,False,False,False
2,2,RV_MID__RANGE_HIGH,7,180,720,82,0.5853658536585366,76.62142762045033,0.9344076539079308,1.3172277485581068,86.86761285847913,9,73,0.4520547945205479,-115.0762228043929,-1.5763866137588067,0.6093048023885266,128.15109078285136,8,-13.331105913798863,-1.6870437727751442,0.4625660240269744,150.30141928771872,13,False,False,False
2,2,RV_MID__RANGE_HIGH,7,30,960,73,0.5205479452054794,147.91018873535174,2.026166968977421,1.5596560952886531,91.30535026654654,4,69,0.36231884057971014,-108.20837727583148,-1.5682373518236445,0.6029031192781371,158.2143803466053,7,-15.822910462576928,-0.7739921614728094,0.38656157668306673,156.9580253998198,12,False,False,False
2,2,RV_MID__RANGE_HIGH,7,60,960,79,0.5569620253164557,115.07196777028726,1.4566071869656616,1.3824482642939806,60.45055192240359,4,61,0.3114754098360656,-165.64827421628289,-2.715545478955457,0.40518133893920627,165.64827421628289,8,-24.548661548039007,-1.8642949885564954,0.2930896941348711,110.6758278836054,12,False,False,False
2,2,RV_MID__RANGE_HIGH,7,120,960,76,0.6447368421052632,151.08401811358536,1.987947606757702,1.6524183777131132,63.03368021171622,5,63,0.47619047619047616,-47.028085531663855,-0.7464775481216485,0.7929911511211063,92.55636060225152,8,-16.8546365914787,-0.3755016206584723,0.47989732008341446,114.55052031757432,12,False,False,False
2,3,RV_MID__RANGE_LOW,6,30,240,103,0.5728155339805825,78.20436912663716,0.7592657196760889,1.4668313590222473,48.029420442405694,5,88,0.4090909090909091,-41.98628884366511,-0.4771169186780126,0.6961745207832328,73.74502269116613,9,-16.372462488967336,-0.6283925460003066,0.4746111517872683,92.04413066360854,12,False,False,False
2,3,RV_MID__RANGE_LOW,6,60,240,101,0.5841584158415841,85.57488253487931,0.8472760647017753,1.466983747697282,61.71460998266444,6,79,0.43037974683544306,-16.681354805614465,-0.2111563899444869,0.8918581003893551,91.6212614518941,10,-15.377866900614107,-0.2492179334946867,0.6079536339712699,112.57191497399666,12,False,False,False
2,3,RV_MID__RANGE_LOW,6,120,240,92,0.5434782608695652,100.32573953046924,1.0904971688094485,1.5204617047312898,71.82698201118484,12,78,0.4358974358974359,-12.361008702707316,-0.1584744705475297,0.9212879607552195,121.31276449656289,13,-10.758082497212929,-0.1453231379963548,0.605926448452076,127.74047301677726,16,False,False,False
2,3,RV_MID__RANGE_LOW,6,30,360,103,0.6019417475728155,184.69139704600929,1.7931203596699927,1.916812776366848,36.948524318479,4,88,0.4318181818181818,-57.92734229874246,-0.6582652533948007,0.6639566095106904,85.61698160546419,6,-17.012356575463368,-0.36710600593255677,0.34638573871004885,75.4227864777185,12,False,False,False
2,3,RV_MID__RANGE_LOW,6,60,360,101,0.5544554455445545,103.95241758677332,1.0292318572947854,1.448290402849559,55.63500661121785,10,79,0.5189873417721519,31.814077525184747,0.4027098420909462,1.210517261555305,88.49973207445153,7,-3.5468103772402615,0.3912722281541319,0.8358249555293418,103.45250991682677,14,False,False,False
2,3,RV_MID__RANGE_LOW,6,120,360,92,0.6304347826086957,130.31929563164252,1.416514082952636,1.5151528944505013,73.45332191270805,7,78,0.38461538461538464,8.455195931635679,0.10839994784148306,1.0421846587969976,148.7736062913866,13,-24.581939799331103,0.07652585254608275,0.6878412486384521,130.1799828690621,12,True,False,False
