role,partition,dev_block,execution_start,loss_class,visit_n,lane,H,L,R,parent_entry_ts,parent_exit_ts,parent_pnl,parent_pnl_5bps,recovery_entry_ts,recovery_entry_price,recovery_break_ts,recovery_exit_ts,recovery_exit_price,recovery_exit_reason,recovery_pnl,recovery_pnl_5bps,recovery_won,recovery_won_5bps,combined_episode_pnl,combined_episode_pnl_5bps,rescued,rescued_5bps
CENTRAL,development,0.0,2022-04-07 18:00:00+00:00,L2_BREAK_FAST_FAIL_5M,2,REC_H2,117.53,111.66,5.8700000000000045,2022-04-07 18:35:00+00:00,2022-04-07 18:45:00+00:00,-1.8718625031906575,-2.121862503190658,2022-04-07 18:50:00+00:00,117.53,2022-04-07 18:55:00+00:00,2022-04-07 19:05:00+00:00,117.48,FAILED_BREAK,-0.21271164808983611,-0.4627116480898361,False,False,-2.084574151280494,-2.5845741512804943,False,False
CENTRAL,development,0.0,2022-04-10 18:00:00+00:00,L5_BREAK_FAIL_LATE,2,REC_H2,114.87,110.56,4.310000000000002,2022-04-10 18:00:00+00:00,2022-04-10 18:50:00+00:00,-0.1305823974928066,-0.3805823974928066,2022-04-10 19:20:00+00:00,114.87,2022-04-10 20:10:00+00:00,2022-04-10 20:20:00+00:00,114.84,FAILED_BREAK,-0.13058239749280665,-0.38058239749280665,False,False,-0.26116479498561324,-0.7611647949856133,False,False
CENTRAL,development,0.0,2022-04-13 18:00:00+00:00,L5_BREAK_FAIL_LATE,2,REC_H2,105.97,102.46,3.510000000000005,2022-04-14 01:20:00+00:00,2022-04-14 03:10:00+00:00,-0.8021138057940913,-1.0521138057940913,2022-04-14 04:05:00+00:00,105.97,2022-04-14 04:05:00+00:00,2022-04-14 04:30:00+00:00,107.374,TARGET,6.624516372558231,6.374516372558231,True,True,5.82240256676414,5.32240256676414,True,True
CENTRAL,development,0.0,2022-04-18 18:00:00+00:00,L3_BREAK_FAST_FAIL_10M,2,REC_H2,101.18,97.01,4.170000000000002,2022-04-18 18:00:00+00:00,2022-04-18 18:15:00+00:00,-0.3459181656454424,-0.5959181656454424,2022-04-18 19:55:00+00:00,101.18,2022-04-18 20:00:00+00:00,2022-04-18 20:25:00+00:00,101.11,FAILED_BREAK,-0.3459181656454424,-0.5959181656454424,False,False,-0.6918363312908848,-1.1918363312908848,False,False
CENTRAL,development,0.0,2022-05-09 18:00:00+00:00,L1_NEVER_BREAK_TIME,2,REC_H2,71.76,64.83,6.930000000000007,2022-05-10 05:45:00+00:00,2022-05-10 05:55:00+00:00,-5.783166109253058,-6.033166109253058,2022-05-10 06:15:00+00:00,71.76,2022-05-10 06:30:00+00:00,2022-05-10 06:55:00+00:00,71.24,FAILED_BREAK,-3.623188405797173,-3.8731884057971735,False,False,-9.40635451505023,-9.906354515050232,False,False
CENTRAL,development,0.0,2022-05-15 18:00:00+00:00,L4_BREAK_FAIL_30M,2,REC_H2,54.78,52.16,2.6200000000000045,2022-05-15 18:10:00+00:00,2022-05-15 18:30:00+00:00,-0.1825483753195023,-0.4325483753195023,2022-05-15 19:15:00+00:00,54.78,2022-05-15 19:15:00+00:00,2022-05-15 19:30:00+00:00,54.3,FAILED_BREAK,-4.381161007667056,-4.631161007667056,False,False,-4.563709382986558,-5.063709382986558,False,False
CENTRAL,development,0.0,2022-05-16 18:00:00+00:00,L3_BREAK_FAST_FAIL_10M,2,REC_H2,54.88,51.8,3.0800000000000054,2022-05-16 18:05:00+00:00,2022-05-16 18:20:00+00:00,-0.9110787172011968,-1.161078717201197,2022-05-16 20:55:00+00:00,54.88,2022-05-16 20:55:00+00:00,2022-05-16 21:55:00+00:00,54.62,FAILED_BREAK,-2.3688046647230565,-2.618804664723057,False,False,-3.2798833819242534,-3.779883381924254,False,False
CENTRAL,development,0.0,2022-06-02 18:00:00+00:00,L2_BREAK_FAST_FAIL_5M,2,REC_H2,41.24,39.92,1.3200000000000005,2022-06-02 22:40:00+00:00,2022-06-02 22:50:00+00:00,-1.818622696411254,-2.0686226964112544,2022-06-02 23:25:00+00:00,41.24,2022-06-02 23:25:00+00:00,2022-06-02 23:35:00+00:00,41.11,FAILED_BREAK,-1.5761396702231312,-1.8261396702231312,False,False,-3.394762366634385,-3.8947623666343856,False,False
CENTRAL,development,0.0,2022-06-07 18:00:00+00:00,L2_BREAK_FAST_FAIL_5M,2,REC_H2,39.64,38.45,1.1899999999999975,2022-06-07 18:10:00+00:00,2022-06-07 18:20:00+00:00,-0.6306760847628046,-0.8806760847628046,2022-06-07 19:00:00+00:00,39.64,2022-06-07 19:05:00+00:00,2022-06-07 19:35:00+00:00,40.116,TARGET,6.0040363269424635,5.7540363269424635,True,True,5.373360242179659,4.873360242179659,True,True
CENTRAL,development,0.0,2022-06-13 18:00:00+00:00,L2_BREAK_FAST_FAIL_5M,2,REC_H2,29.5,26.23,3.27,2022-06-13 20:15:00+00:00,2022-06-13 20:25:00+00:00,-0.3389830508474523,-0.5889830508474523,2022-06-14 05:15:00+00:00,29.5,2022-06-14 05:15:00+00:00,2022-06-14 05:20:00+00:00,30.808,TARGET,22.16949152542369,21.91949152542369,True,True,21.830508474576238,21.330508474576238,True,True
CENTRAL,development,0.0,2022-06-17 18:00:00+00:00,L4_BREAK_FAIL_30M,2,REC_H2,31.84,30.79,1.0500000000000007,2022-06-17 18:10:00+00:00,2022-06-17 18:30:00+00:00,-0.1570351758793942,-0.4070351758793942,2022-06-17 18:40:00+00:00,31.84,,2022-06-17 23:55:00+00:00,30.77,REFERENCE_INVALIDATION,-16.802763819095457,-17.052763819095457,False,False,-16.95979899497485,-17.45979899497485,False,False
CENTRAL,development,0.0,2022-06-25 18:00:00+00:00,L2_BREAK_FAST_FAIL_5M,2,REC_H2,40.77,39.72,1.0500000000000045,2022-06-25 19:10:00+00:00,2022-06-25 19:20:00+00:00,-2.207505518763808,-2.457505518763808,2022-06-25 21:05:00+00:00,40.77,2022-06-25 21:10:00+00:00,2022-06-25 21:10:00+00:00,41.190000000000005,TARGET,5.150846210448923,4.900846210448923,True,True,2.9433406916851146,2.4433406916851146,True,True
CENTRAL,development,0.0,2022-06-26 18:00:00+00:00,L3_BREAK_FAST_FAIL_10M,2,REC_H2,41.26,39.88,1.3799999999999957,2022-06-26 20:45:00+00:00,2022-06-26 21:00:00+00:00,-0.4847309743092332,-0.7347309743092332,2022-06-27 08:55:00+00:00,41.26,,2022-06-27 08:55:00+00:00,41.08,TIME,-2.1812893843916603,-2.4312893843916603,False,False,-2.6660203587008935,-3.1660203587008935,False,False
CENTRAL,development,1.0,2022-07-03 18:00:00+00:00,L3_BREAK_FAST_FAIL_10M,2,REC_H2,32.79,32.12,0.6700000000000017,2022-07-03 18:05:00+00:00,2022-07-03 18:20:00+00:00,-1.2198841110094285,-1.4698841110094285,2022-07-03 18:55:00+00:00,32.79,2022-07-03 19:15:00+00:00,2022-07-03 19:30:00+00:00,33.058,TARGET,4.086611771881632,3.836611771881632,True,True,2.866727660872203,2.366727660872203,True,True
CENTRAL,development,1.0,2022-07-04 18:00:00+00:00,L2_BREAK_FAST_FAIL_5M,2,REC_H2,35.14,33.75,1.3900000000000006,2022-07-04 20:45:00+00:00,2022-07-04 21:00:00+00:00,-0.7114399544678185,-0.9614399544678184,2022-07-04 21:05:00+00:00,35.14,2022-07-04 21:15:00+00:00,2022-07-04 21:30:00+00:00,35.04,FAILED_BREAK,-1.4228799089356925,-1.6728799089356925,False,False,-2.134319863403511,-2.634319863403511,False,False
CENTRAL,development,1.0,2022-07-07 18:00:00+00:00,L2_BREAK_FAST_FAIL_5M,2,REC_H2,39.03,37.42,1.6099999999999994,2022-07-07 19:35:00+00:00,2022-07-07 19:55:00+00:00,-0.7686395080707675,-1.0186395080707675,2022-07-08 01:25:00+00:00,39.03,2022-07-08 01:25:00+00:00,2022-07-08 01:30:00+00:00,39.674,TARGET,8.250064053292316,8.000064053292316,True,True,7.481424545221548,6.981424545221548,True,True
CENTRAL,development,1.0,2022-07-08 18:00:00+00:00,L4_BREAK_FAIL_30M,2,REC_H2,38.99,36.44,2.5500000000000043,2022-07-08 18:20:00+00:00,2022-07-08 18:50:00+00:00,-2.692998204667896,-2.942998204667896,2022-07-08 19:10:00+00:00,38.99,2022-07-08 19:15:00+00:00,2022-07-08 19:25:00+00:00,38.97,FAILED_BREAK,-0.2564760194921911,-0.5064760194921911,False,False,-2.9494742241600873,-3.4494742241600873,False,False
CENTRAL,development,1.0,2022-07-10 18:00:00+00:00,L3_BREAK_FAST_FAIL_10M,2,REC_H2,37.2,36.24,0.9600000000000009,2022-07-10 19:50:00+00:00,2022-07-10 20:10:00+00:00,-0.1344086021505819,-0.3844086021505819,2022-07-10 21:00:00+00:00,37.2,2022-07-10 21:00:00+00:00,2022-07-10 21:50:00+00:00,37.12,FAILED_BREAK,-1.0752688172043778,-1.3252688172043778,False,False,-1.2096774193549598,-1.7096774193549598,False,False
CENTRAL,development,1.0,2022-07-13 18:00:00+00:00,L2_BREAK_FAST_FAIL_5M,2,REC_H2,34.14,32.32,1.8200000000000005,2022-07-13 22:00:00+00:00,2022-07-13 22:10:00+00:00,-1.611013473930889,-1.861013473930889,2022-07-13 22:15:00+00:00,34.14,2022-07-13 22:20:00+00:00,2022-07-13 22:40:00+00:00,34.02,FAILED_BREAK,-1.7574692442882123,-2.0074692442882123,False,False,-3.3684827182191013,-3.8684827182191013,False,False
CENTRAL,development,1.0,2022-07-14 18:00:00+00:00,L4_BREAK_FAIL_30M,2,REC_H2,36.62,33.69,2.93,2022-07-14 18:00:00+00:00,2022-07-14 18:45:00+00:00,-1.2288367012561197,-1.4788367012561197,2022-07-14 20:10:00+00:00,36.62,2022-07-14 20:25:00+00:00,2022-07-14 21:30:00+00:00,36.62,FAILED_BREAK,0.0,-0.25,False,False,-1.2288367012561197,-1.7288367012561197,False,False
CENTRAL,development,1.0,2022-07-21 18:00:00+00:00,L2_BREAK_FAST_FAIL_5M,2,REC_H2,43.68,40.83,2.8500000000000014,2022-07-21 19:10:00+00:00,2022-07-21 19:20:00+00:00,-0.5723443223442648,-0.8223443223442648,2022-07-21 19:55:00+00:00,43.68,2022-07-21 19:55:00+00:00,2022-07-21 20:20:00+00:00,43.39,FAILED_BREAK,-3.319597069597058,-3.569597069597058,False,False,-3.8919413919413226,-4.391941391941323,False,False
CENTRAL,development,1.0,2022-07-26 18:00:00+00:00,L2_BREAK_FAST_FAIL_5M,2,REC_H2,35.74,34.87,0.8700000000000045,2022-07-26 21:05:00+00:00,2022-07-26 21:20:00+00:00,-2.518186905428099,-2.7681869054281,2022-07-26 22:15:00+00:00,35.74,2022-07-26 22:15:00+00:00,2022-07-26 23:35:00+00:00,35.72,FAILED_BREAK,-0.2797985450476159,-0.5297985450476159,False,False,-2.797985450475715,-3.297985450475716,False,False
CENTRAL,development,1.0,2022-07-28 18:00:00+00:00,L5_BREAK_FAIL_LATE,2,REC_H2,42.96,39.53,3.43,2022-07-28 20:25:00+00:00,2022-07-28 23:25:00+00:00,-0.1163873370577106,-0.3663873370577106,2022-07-28 23:55:00+00:00,42.96,2022-07-29 00:05:00+00:00,2022-07-29 00:20:00+00:00,42.54,FAILED_BREAK,-4.888268156424624,-5.138268156424624,False,False,-5.004655493482335,-5.504655493482335,False,False
CENTRAL,development,1.0,2022-08-06 18:00:00+00:00,L5_BREAK_FAIL_LATE,2,REC_H2,40.6,39.83,0.7700000000000031,2022-08-06 18:40:00+00:00,2022-08-06 20:20:00+00:00,-0.8620689655172709,-1.1120689655172709,2022-08-06 20:40:00+00:00,40.6,2022-08-06 20:50:00+00:00,2022-08-06 22:20:00+00:00,40.55,FAILED_BREAK,-0.6157635467980982,-0.8657635467980982,False,False,-1.477832512315369,-1.977832512315369,False,False
CENTRAL,development,1.0,2022-08-21 18:00:00+00:00,L2_BREAK_FAST_FAIL_5M,2,REC_H2,36.54,35.55,0.990000000000002,2022-08-21 20:50:00+00:00,2022-08-21 21:00:00+00:00,-3.010399562123678,-3.260399562123678,2022-08-21 21:10:00+00:00,36.54,2022-08-21 21:10:00+00:00,2022-08-21 21:20:00+00:00,36.936,TARGET,5.418719211822687,5.168719211822687,True,True,2.408319649699009,1.908319649699009,True,True
CENTRAL,development,1.0,2022-09-01 18:00:00+00:00,L2_BREAK_FAST_FAIL_5M,2,REC_H2,31.2,30.37,0.8299999999999983,2022-09-01 20:05:00+00:00,2022-09-01 20:15:00+00:00,-0.8012820512820484,-1.0512820512820484,2022-09-02 02:45:00+00:00,31.2,2022-09-02 02:45:00+00:00,2022-09-02 03:00:00+00:00,31.532,TARGET,5.320512820512824,5.070512820512824,True,True,4.519230769230775,4.019230769230775,True,True
CENTRAL,development,1.0,2022-09-04 18:00:00+00:00,L2_BREAK_FAST_FAIL_5M,2,REC_H2,31.92,31.43,0.490000000000002,2022-09-04 20:35:00+00:00,2022-09-04 20:45:00+00:00,0.0,-0.25,2022-09-04 22:20:00+00:00,31.92,2022-09-04 22:30:00+00:00,2022-09-04 22:50:00+00:00,31.86,FAILED_BREAK,-0.939849624060185,-1.189849624060185,False,False,-0.939849624060185,-1.439849624060185,False,False
CENTRAL,development,1.0,2022-09-05 18:00:00+00:00,L3_BREAK_FAST_FAIL_10M,2,REC_H2,32.01,31.37,0.639999999999997,2022-09-05 21:05:00+00:00,2022-09-05 21:20:00+00:00,-0.3124023742580584,-0.5624023742580584,2022-09-05 21:40:00+00:00,32.01,2022-09-05 21:40:00+00:00,2022-09-05 21:50:00+00:00,31.98,FAILED_BREAK,-0.4686035613870043,-0.7186035613870043,False,False,-0.7810059356450627,-1.2810059356450627,False,False
CENTRAL,development,1.0,2022-09-10 18:00:00+00:00,L5_BREAK_FAIL_LATE,2,REC_H2,34.81,34.27,0.5399999999999991,2022-09-10 18:05:00+00:00,2022-09-10 19:35:00+00:00,-0.1436368859523695,-0.3936368859523695,2022-09-10 21:00:00+00:00,34.81,2022-09-10 21:00:00+00:00,2022-09-10 21:15:00+00:00,34.77,FAILED_BREAK,-0.5745475438092562,-0.8245475438092562,False,False,-0.7181844297616258,-1.2181844297616258,False,False
CENTRAL,development,1.0,2022-09-11 18:00:00+00:00,L2_BREAK_FAST_FAIL_5M,2,REC_H2,36.02,34.66,1.3600000000000063,2022-09-12 01:45:00+00:00,2022-09-12 02:00:00+00:00,-2.637423653525872,-2.8874236535258726,2022-09-12 08:55:00+00:00,36.02,2022-09-12 08:55:00+00:00,2022-09-12 09:30:00+00:00,36.56400000000001,TARGET,7.551360355358194,7.301360355358194,True,True,4.913936701832322,4.413936701832322,True,True
CENTRAL,development,1.0,2022-09-19 18:00:00+00:00,L2_BREAK_FAST_FAIL_5M,2,REC_H2,32.5,31.65,0.8500000000000014,2022-09-19 19:00:00+00:00,2022-09-19 19:10:00+00:00,-1.230769230769202,-1.480769230769202,2022-09-20 01:25:00+00:00,32.5,2022-09-20 01:30:00+00:00,2022-09-20 01:40:00+00:00,32.49,FAILED_BREAK,-0.15384615384611555,-0.40384615384611555,False,False,-1.3846153846153175,-1.8846153846153175,False,False
CENTRAL,development,1.0,2022-09-26 18:00:00+00:00,L3_BREAK_FAST_FAIL_10M,2,REC_H2,33.41,32.67,0.7399999999999949,2022-09-26 18:05:00+00:00,2022-09-26 18:30:00+00:00,-0.5986231667165498,-0.8486231667165498,2022-09-26 21:00:00+00:00,33.41,2022-09-26 21:00:00+00:00,2022-09-26 21:25:00+00:00,33.41,FAILED_BREAK,0.0,-0.25,False,False,-0.5986231667165498,-1.0986231667165498,False,False
CENTRAL,development,1.0,2022-10-05 18:00:00+00:00,L5_BREAK_FAIL_LATE,2,REC_H2,34.04,33.15,0.8900000000000006,2022-10-05 19:00:00+00:00,2022-10-05 19:50:00+00:00,0.0,-0.25,2022-10-05 22:50:00+00:00,34.04,2022-10-05 23:45:00+00:00,2022-10-06 00:00:00+00:00,34.01,FAILED_BREAK,-0.440658049353726,-0.690658049353726,False,False,-0.440658049353726,-0.940658049353726,False,False
CENTRAL,development,1.0,2022-10-07 18:00:00+00:00,L2_BREAK_FAST_FAIL_5M,2,REC_H2,33.06,32.6,0.4600000000000008,2022-10-07 21:20:00+00:00,2022-10-07 21:40:00+00:00,-0.1512401693890552,-0.4012401693890552,2022-10-07 21:55:00+00:00,33.06,2022-10-07 22:40:00+00:00,2022-10-07 23:05:00+00:00,33.05,FAILED_BREAK,-0.15124016938905527,-0.40124016938905527,False,False,-0.3024803387781105,-0.8024803387781105,False,False
CENTRAL,development,1.0,2022-10-21 18:00:00+00:00,L2_BREAK_FAST_FAIL_5M,2,REC_H2,28.0,27.1,0.8999999999999986,2022-10-21 18:05:00+00:00,2022-10-21 18:15:00+00:00,-1.0714285714285563,-1.3214285714285563,2022-10-21 19:00:00+00:00,28.0,2022-10-21 19:10:00+00:00,2022-10-21 21:40:00+00:00,27.95,FAILED_BREAK,-0.8928571428571397,-1.1428571428571397,False,False,-1.964285714285696,-2.4642857142856958,False,False
CENTRAL,development,1.0,2022-10-28 18:00:00+00:00,L3_BREAK_FAST_FAIL_10M,2,REC_H2,32.29,30.68,1.6099999999999994,2022-10-28 20:05:00+00:00,2022-10-28 20:30:00+00:00,-1.0839269123567583,-1.3339269123567583,2022-10-28 20:40:00+00:00,32.29,2022-10-28 20:40:00+00:00,2022-10-28 21:05:00+00:00,32.29,FAILED_BREAK,0.0,-0.25,False,False,-1.0839269123567583,-1.5839269123567583,False,False
CENTRAL,development,1.0,2022-11-04 18:00:00+00:00,L2_BREAK_FAST_FAIL_5M,2,REC_H2,34.01,32.68,1.3299999999999983,2022-11-04 23:00:00+00:00,2022-11-04 23:15:00+00:00,-2.6462805057336225,-2.896280505733623,2022-11-05 00:30:00+00:00,34.01,2022-11-05 00:30:00+00:00,2022-11-05 00:50:00+00:00,34.541999999999994,TARGET,7.821229050279266,7.571229050279266,True,True,5.174948544545643,4.674948544545643,True,True
CENTRAL,development,1.0,2022-11-14 18:00:00+00:00,L1_NEVER_BREAK_TIME,2,REC_H2,14.403,13.2,1.2030000000000012,2022-11-15 00:20:00+00:00,2022-11-15 05:55:00+00:00,-15.795320419357106,-16.045320419357108,2022-11-15 07:10:00+00:00,14.403,2022-11-15 07:10:00+00:00,2022-11-15 08:50:00+00:00,14.884200000000002,TARGET,16.70485315559267,16.45485315559267,True,True,0.9095327362355636,0.40953273623556186,True,True
CENTRAL,development,1.0,2022-11-25 18:00:00+00:00,L4_BREAK_FAIL_30M,2,REC_H2,14.234,13.926,0.3079999999999998,2022-11-25 20:15:00+00:00,2022-11-25 20:40:00+00:00,-0.2810172825628565,-0.5310172825628565,2022-11-25 21:00:00+00:00,14.234,2022-11-26 00:35:00+00:00,2022-11-26 00:35:00+00:00,14.3572,TARGET,4.32766615146829,4.07766615146829,True,True,4.046648868905434,3.5466488689054336,True,True
CENTRAL,development,1.0,2022-11-28 18:00:00+00:00,L4_BREAK_FAIL_30M,2,REC_H2,13.807,12.993,0.8140000000000001,2022-11-29 05:00:00+00:00,2022-11-29 05:30:00+00:00,-1.0501919316288633,-1.3001919316288633,2022-11-29 08:35:00+00:00,13.807,2022-11-29 08:35:00+00:00,2022-11-29 09:15:00+00:00,13.801,FAILED_BREAK,-0.21728108930252343,-0.46728108930252343,False,False,-1.2674730209313867,-1.7674730209313867,False,False
