anchor,offset,event_class,n,share,direction,positive1h,positive3h,avg_signed1h,avg_signed3h,aug_n,aug_positive3h,recurring_stable,strong_repeatable_direction,candidate80
ASIA_CLOSE,-1,BOTH,29,0.017354877318970677,,,,,,0,,False,False,False
ASIA_CLOSE,0,INSIDE,726,0.43447037701974867,,,,,,8,,True,False,False
ASIA_CLOSE,0,HIGH_REJECT,258,0.15439856373429084,SHORT,0.5387596899224806,0.5465116279069767,0.00023665847243347073,6.319069802511596e-05,2,0.5,True,False,False
ASIA_CLOSE,0,LOW_REJECT,220,0.13165769000598443,LONG,0.55,0.6090909090909091,0.0002830251264176626,0.0007822651630215151,2,0.5,True,False,False
ASIA_CLOSE,0,HIGH_ACCEPT,232,0.13883901855176542,LONG,0.47844827586206895,0.4956896551724138,0.000407910364091268,0.0002102146454611163,2,1.0,True,False,False
ASIA_CLOSE,0,LOW_ACCEPT,196,0.1172950329144225,SHORT,0.413265306122449,0.41836734693877553,-0.00030280967525933225,-8.983582893537852e-05,4,0.25,True,False,False
ASIA_CLOSE,0,BOTH,39,0.02333931777378815,,,,,,0,,False,False,False
ASIA_CLOSE,1,INSIDE,781,0.4673847995212448,,,,,,7,,True,False,False
ASIA_CLOSE,1,HIGH_REJECT,221,0.1322561340514662,SHORT,0.5067873303167421,0.502262443438914,-0.00016018695876504933,-6.153340017423411e-06,1,0.0,True,False,False
ASIA_CLOSE,1,LOW_REJECT,243,0.14542190305206462,LONG,0.4773662551440329,0.5308641975308642,-0.00018463760847571068,0.0004229787443621855,3,0.3333333333333333,True,False,False
ASIA_CLOSE,1,HIGH_ACCEPT,217,0.1298623578695392,LONG,0.4608294930875576,0.47465437788018433,5.756756564471366e-05,-0.0001599873274111936,3,1.0,True,False,False
ASIA_CLOSE,1,LOW_ACCEPT,192,0.11490125673249552,SHORT,0.4166666666666667,0.4635416666666667,0.0002258204166114506,0.00018095251637378155,4,0.5,True,False,False
ASIA_CLOSE,1,BOTH,17,0.010173548773189706,,,,,,0,,False,False,False
ASIA_CLOSE,2,INSIDE,830,0.4967085577498504,,,,,,9,,True,False,False
ASIA_CLOSE,2,HIGH_REJECT,218,0.13046080191502094,SHORT,0.46788990825688076,0.555045871559633,-0.00028924964997538807,8.535125254347347e-05,1,1.0,True,False,False
ASIA_CLOSE,2,LOW_REJECT,242,0.1448234590065829,LONG,0.5702479338842975,0.512396694214876,0.00037074562011220645,0.00020486896785787046,3,1.0,True,False,False
ASIA_CLOSE,2,HIGH_ACCEPT,198,0.118491921005386,LONG,0.43434343434343436,0.43434343434343436,7.545784007003137e-05,-0.0004602968963291947,3,0.3333333333333333,True,False,False
ASIA_CLOSE,2,LOW_ACCEPT,166,0.09934171154997008,SHORT,0.41566265060240964,0.46987951807228917,-0.00035926488832576205,-0.00030842943108824305,1,1.0,True,False,False
ASIA_CLOSE,2,BOTH,17,0.010173548773189706,,,,,,1,,False,False,False
ASIA_CLOSE,3,INSIDE,791,0.47336923997606223,,,,,,8,,True,False,False
ASIA_CLOSE,3,HIGH_REJECT,229,0.13704368641532017,SHORT,0.462882096069869,0.4585152838427948,-0.0006199420846882401,-0.0008638842323658981,2,0.0,True,False,False
ASIA_CLOSE,3,LOW_REJECT,240,0.1436265709156194,LONG,0.5083333333333333,0.48333333333333334,-0.0002344439587098355,-8.001035604170148e-05,1,1.0,True,False,False
ASIA_CLOSE,3,HIGH_ACCEPT,210,0.12567324955116696,LONG,0.43333333333333335,0.43333333333333335,6.7552478329315135e-06,-0.0012588748760287826,5,0.4,True,False,False
ASIA_CLOSE,3,LOW_ACCEPT,188,0.11250748055056853,SHORT,0.43617021276595747,0.46808510638297873,-0.0002568949110881628,-0.0007932929455918008,2,0.0,True,False,False
ASIA_CLOSE,3,BOTH,13,0.007779772591262717,,,,,,0,,False,False,False
LONDON_OPEN,-3,INSIDE,967,0.5786953919808497,,,,,,11,,True,False,False
LONDON_OPEN,-3,HIGH_REJECT,206,0.12327947336923997,SHORT,0.5097087378640777,0.5145631067961165,-0.0002138870149329238,-0.0003458862694574221,0,,True,False,False
LONDON_OPEN,-3,LOW_REJECT,180,0.10771992818671454,LONG,0.5555555555555556,0.6166666666666667,0.0002684125445832933,0.001164786917809466,2,0.5,True,False,False
LONDON_OPEN,-3,HIGH_ACCEPT,154,0.0921603830041891,LONG,0.3961038961038961,0.43506493506493504,-9.028933358441431e-05,-0.00023307158267914403,5,0.4,True,False,False
LONDON_OPEN,-3,LOW_ACCEPT,158,0.0945541591861161,SHORT,0.4177215189873418,0.3987341772151899,-0.0003346635160367824,-0.0005209154286729672,0,,True,False,False
LONDON_OPEN,-3,BOTH,6,0.003590664272890485,,,,,,0,,False,False,False
LONDON_OPEN,-2,INSIDE,842,0.5038898862956314,,,,,,10,,True,False,False
LONDON_OPEN,-2,HIGH_REJECT,215,0.1286654697785757,SHORT,0.5255813953488372,0.5302325581395348,5.2670784083021386e-05,-0.00022733999022191124,4,0.75,True,False,False
LONDON_OPEN,-2,LOW_REJECT,229,0.13704368641532017,LONG,0.5458515283842795,0.5327510917030568,7.737602938975937e-05,-8.005525057409886e-06,1,0.0,True,False,False
LONDON_OPEN,-2,HIGH_ACCEPT,196,0.1172950329144225,LONG,0.45408163265306123,0.5255102040816326,1.2355993454620896e-05,0.00029831250318467715,2,0.5,True,False,False
LONDON_OPEN,-2,LOW_ACCEPT,180,0.10771992818671454,SHORT,0.4388888888888889,0.45,3.26950512407689e-05,-0.00024025395357716616,1,0.0,True,False,False
LONDON_OPEN,-2,BOTH,9,0.005385996409335727,,,,,,0,,False,False,False
LONDON_OPEN,-1,INSIDE,708,0.4236983842010772,,,,,,8,,True,False,False
LONDON_OPEN,-1,HIGH_REJECT,260,0.15559545182525433,SHORT,0.4269230769230769,0.43846153846153846,-0.0006349374987209811,-0.0015084786590181462,1,0.0,True,False,False
LONDON_OPEN,-1,LOW_REJECT,242,0.1448234590065829,LONG,0.48760330578512395,0.49173553719008267,-0.00038140539919847725,-0.0007055701642371287,3,0.6666666666666666,True,False,False
LONDON_OPEN,-1,HIGH_ACCEPT,222,0.13285457809694792,LONG,0.4189189189189189,0.44144144144144143,-0.0002981027533948148,6.901092170183896e-05,4,0.25,True,False,False
LONDON_OPEN,-1,LOW_ACCEPT,219,0.1310592459605027,SHORT,0.4383561643835616,0.4611872146118721,-0.00026352818222563434,-0.00042087831470217016,2,0.5,True,False,False
LONDON_OPEN,-1,BOTH,20,0.011968880909634948,,,,,,0,,False,False,False
LONDON_OPEN,0,INSIDE,704,0.4213046080191502,,,,,,12,,True,False,False
LONDON_OPEN,0,HIGH_REJECT,241,0.14422501496110113,SHORT,0.46887966804979253,0.5269709543568465,-0.0004572478375530469,-3.475365874834711e-06,1,1.0,True,False,False
LONDON_OPEN,0,LOW_REJECT,222,0.13285457809694792,LONG,0.4864864864864865,0.527027027027027,-0.000353133748501731,0.00010011496691080217,4,0.75,True,False,False
LONDON_OPEN,0,HIGH_ACCEPT,249,0.1490125673249551,LONG,0.42971887550200805,0.4779116465863454,0.0003393993718058192,0.0003135151636373654,0,,True,False,False
LONDON_OPEN,0,LOW_ACCEPT,226,0.13524835427887494,SHORT,0.37610619469026546,0.36283185840707965,-0.0002428412743972768,-0.0006796727801158857,1,1.0,True,False,False
LONDON_OPEN,0,BOTH,29,0.017354877318970677,,,,,,0,,False,False,False
LONDON_OPEN,1,INSIDE,726,0.43447037701974867,,,,,,8,,True,False,False
LONDON_OPEN,1,HIGH_REJECT,258,0.15439856373429084,SHORT,0.5387596899224806,0.5465116279069767,0.00023665847243347073,6.319069802511596e-05,2,0.5,True,False,False
LONDON_OPEN,1,LOW_REJECT,220,0.13165769000598443,LONG,0.55,0.6090909090909091,0.0002830251264176626,0.0007822651630215151,2,0.5,True,False,False
LONDON_OPEN,1,HIGH_ACCEPT,232,0.13883901855176542,LONG,0.47844827586206895,0.4956896551724138,0.000407910364091268,0.0002102146454611163,2,1.0,True,False,False
LONDON_OPEN,1,LOW_ACCEPT,196,0.1172950329144225,SHORT,0.413265306122449,0.41836734693877553,-0.00030280967525933225,-8.983582893537852e-05,4,0.25,True,False,False
LONDON_OPEN,1,BOTH,39,0.02333931777378815,,,,,,0,,False,False,False
LONDON_OPEN,2,INSIDE,781,0.4673847995212448,,,,,,7,,True,False,False
LONDON_OPEN,2,HIGH_REJECT,221,0.1322561340514662,SHORT,0.5067873303167421,0.502262443438914,-0.00016018695876504933,-6.153340017423411e-06,1,0.0,True,False,False
LONDON_OPEN,2,LOW_REJECT,243,0.14542190305206462,LONG,0.4773662551440329,0.5308641975308642,-0.00018463760847571068,0.0004229787443621855,3,0.3333333333333333,True,False,False
LONDON_OPEN,2,HIGH_ACCEPT,217,0.1298623578695392,LONG,0.4608294930875576,0.47465437788018433,5.756756564471366e-05,-0.0001599873274111936,3,1.0,True,False,False
LONDON_OPEN,2,LOW_ACCEPT,192,0.11490125673249552,SHORT,0.4166666666666667,0.4635416666666667,0.0002258204166114506,0.00018095251637378155,4,0.5,True,False,False
LONDON_OPEN,2,BOTH,17,0.010173548773189706,,,,,,0,,False,False,False
LONDON_OPEN,3,INSIDE,830,0.4967085577498504,,,,,,9,,True,False,False
LONDON_OPEN,3,HIGH_REJECT,218,0.13046080191502094,SHORT,0.46788990825688076,0.555045871559633,-0.00028924964997538807,8.535125254347347e-05,1,1.0,True,False,False
LONDON_OPEN,3,LOW_REJECT,242,0.1448234590065829,LONG,0.5702479338842975,0.512396694214876,0.00037074562011220645,0.00020486896785787046,3,1.0,True,False,False
LONDON_OPEN,3,HIGH_ACCEPT,198,0.118491921005386,LONG,0.43434343434343436,0.43434343434343436,7.545784007003137e-05,-0.0004602968963291947,3,0.3333333333333333,True,False,False
LONDON_OPEN,3,LOW_ACCEPT,166,0.09934171154997008,SHORT,0.41566265060240964,0.46987951807228917,-0.00035926488832576205,-0.00030842943108824305,1,1.0,True,False,False
LONDON_OPEN,3,BOTH,17,0.010173548773189706,,,,,,1,,False,False,False
LONDON_CLOSE,-3,INSIDE,479,0.28665469778575703,,,,,,4,,True,False,False
LONDON_CLOSE,-3,HIGH_REJECT,257,0.1538001196888091,SHORT,0.49416342412451364,0.5291828793774319,0.00013454192161136886,0.0006427388739847281,4,0.25,True,False,False
LONDON_CLOSE,-3,LOW_REJECT,294,0.17594254937163376,LONG,0.5136054421768708,0.5170068027210885,9.385268213550162e-05,0.0007953031432710625,4,0.75,True,False,False
LONDON_CLOSE,-3,HIGH_ACCEPT,255,0.1526032315978456,LONG,0.44313725490196076,0.42745098039215684,-0.0006272735126899365,-0.00046348143502551346,3,1.0,True,False,False
LONDON_CLOSE,-3,LOW_ACCEPT,274,0.1639736684619988,SHORT,0.4489051094890511,0.4927007299270073,-0.0007526769250770575,-0.001164446041699892,3,0.6666666666666666,True,False,False
LONDON_CLOSE,-3,BOTH,112,0.06702573309395571,,,,,,0,,True,False,False
LONDON_CLOSE,-2,INSIDE,471,0.28186714542190305,,,,,,4,,True,False,False
LONDON_CLOSE,-2,HIGH_REJECT,242,0.1448234590065829,SHORT,0.45454545454545453,0.5371900826446281,-0.00027620415697456816,-0.00045641866652023364,1,1.0,True,False,False
LONDON_CLOSE,-2,LOW_REJECT,289,0.172950329144225,LONG,0.5190311418685121,0.5259515570934256,0.0003736965997944393,0.00028541167090859486,2,0.5,True,False,False
LONDON_CLOSE,-2,HIGH_ACCEPT,285,0.17055655296229802,LONG,0.4666666666666667,0.4456140350877193,-0.0002184148954135964,-0.0003112005748710291,8,0.25,True,False,False
LONDON_CLOSE,-2,LOW_ACCEPT,273,0.16337522441651706,SHORT,0.47619047619047616,0.4981684981684982,0.000478562481173591,0.0012171296089285388,2,0.5,True,False,False
LONDON_CLOSE,-2,BOTH,111,0.06642728904847396,,,,,,1,,True,False,False
LONDON_CLOSE,-1,INSIDE,686,0.41053261520047873,,,,,,5,,True,False,False
LONDON_CLOSE,-1,HIGH_REJECT,232,0.13883901855176542,SHORT,0.5603448275862069,0.5517241379310345,1.0145628459321657e-05,0.00057526593803522,4,0.25,True,False,False
LONDON_CLOSE,-1,LOW_REJECT,251,0.15020945541591862,LONG,0.4820717131474104,0.50199203187251,-0.0004176011520052714,-0.00031166563354582597,1,0.0,True,False,False
LONDON_CLOSE,-1,HIGH_ACCEPT,241,0.14422501496110113,LONG,0.44398340248962653,0.48132780082987553,0.00017353362019536698,0.001098959566522137,4,0.25,True,False,False
LONDON_CLOSE,-1,LOW_ACCEPT,226,0.13524835427887494,SHORT,0.47345132743362833,0.4911504424778761,5.7417851015592925e-05,0.0016464410935698376,4,1.0,True,False,False
LONDON_CLOSE,-1,BOTH,35,0.020945541591861162,,,,,,0,,False,False,False
LONDON_CLOSE,0,INSIDE,844,0.5050867743865949,,,,,,10,,True,False,False
LONDON_CLOSE,0,HIGH_REJECT,228,0.13644524236983843,SHORT,0.4780701754385965,0.4868421052631579,-0.00019617352216497235,-0.0007237591793908859,3,0.0,True,False,False
LONDON_CLOSE,0,LOW_REJECT,250,0.14961101137043686,LONG,0.488,0.496,-0.00093597387425713,-0.0015636628261723887,0,,True,False,False
LONDON_CLOSE,0,HIGH_ACCEPT,165,0.09874326750448834,LONG,0.4727272727272727,0.5333333333333333,0.00011300517380380908,0.0015019646424663617,2,0.0,True,False,False
LONDON_CLOSE,0,LOW_ACCEPT,174,0.10412926391382406,SHORT,0.3793103448275862,0.4827586206896552,-0.00025188249493229267,0.0006464827995252977,3,0.3333333333333333,True,False,False
LONDON_CLOSE,0,BOTH,10,0.005984440454817474,,,,,,0,,False,False,False
LONDON_CLOSE,1,INSIDE,952,0.5697187312986236,,,,,,11,,True,False,False
LONDON_CLOSE,1,HIGH_REJECT,171,0.10233393177737882,SHORT,0.45614035087719296,0.4269005847953216,-0.0011123859073982078,-0.0018282237979561934,3,0.6666666666666666,True,False,False
LONDON_CLOSE,1,LOW_REJECT,192,0.11490125673249552,LONG,0.546875,0.5364583333333334,8.763816444999165e-07,-0.0003232812943883498,0,,True,False,False
LONDON_CLOSE,1,HIGH_ACCEPT,164,0.09814482345900659,LONG,0.4451219512195122,0.47560975609756095,1.6929117871697712e-06,-7.857575678472577e-05,2,1.0,True,False,False
LONDON_CLOSE,1,LOW_ACCEPT,175,0.1047277079593058,SHORT,0.4514285714285714,0.42857142857142855,0.00042656166061729855,0.000733741057891442,2,0.5,True,False,False
LONDON_CLOSE,1,BOTH,17,0.010173548773189706,,,,,,0,,False,False,False
LONDON_CLOSE,2,INSIDE,898,0.5374027528426092,,,,,,9,,True,False,False
LONDON_CLOSE,2,HIGH_REJECT,191,0.11430281268701377,SHORT,0.5078534031413613,0.5392670157068062,-2.1652053641917828e-05,0.00029091569388903617,1,1.0,True,False,False
LONDON_CLOSE,2,LOW_REJECT,210,0.12567324955116696,LONG,0.6238095238095238,0.6095238095238096,0.00011844152519478484,0.00037664747555300786,2,0.5,True,False,False
LONDON_CLOSE,2,HIGH_ACCEPT,192,0.11490125673249552,LONG,0.5208333333333334,0.4322916666666667,0.0006956487042398575,0.0012026436393570115,3,0.3333333333333333,True,False,False
LONDON_CLOSE,2,LOW_ACCEPT,159,0.09515260323159784,SHORT,0.4779874213836478,0.3584905660377358,0.000531053185890202,-0.0012538101403887238,3,0.0,True,False,False
LONDON_CLOSE,2,BOTH,21,0.012567324955116697,,,,,,0,,False,False,False
LONDON_CLOSE,3,INSIDE,855,0.5116696588868941,,,,,,8,,True,False,False
LONDON_CLOSE,3,HIGH_REJECT,211,0.12627169359664872,SHORT,0.5023696682464455,0.4976303317535545,-0.00035799446423947384,-0.000658034715444236,3,0.6666666666666666,True,False,False
LONDON_CLOSE,3,LOW_REJECT,200,0.11968880909634949,LONG,0.525,0.6,0.0003558869425638478,0.0009900928122520787,5,0.4,True,False,False
LONDON_CLOSE,3,HIGH_ACCEPT,197,0.11789347695990425,LONG,0.4263959390862944,0.4365482233502538,0.00013847592363623406,0.00023385786920503455,0,,True,False,False
LONDON_CLOSE,3,LOW_ACCEPT,196,0.1172950329144225,SHORT,0.3877551020408163,0.3622448979591837,0.00023144045112757407,-0.001813037032627903,2,1.0,True,False,False
LONDON_CLOSE,3,BOTH,12,0.00718132854578097,,,,,,0,,False,False,False
NEW_YORK_OPEN,-3,INSIDE,830,0.4967085577498504,,,,,,9,,True,False,False
NEW_YORK_OPEN,-3,HIGH_REJECT,218,0.13046080191502094,SHORT,0.46788990825688076,0.555045871559633,-0.00028924964997538807,8.535125254347347e-05,1,1.0,True,False,False
NEW_YORK_OPEN,-3,LOW_REJECT,242,0.1448234590065829,LONG,0.5702479338842975,0.512396694214876,0.00037074562011220645,0.00020486896785787046,3,1.0,True,False,False
NEW_YORK_OPEN,-3,HIGH_ACCEPT,198,0.118491921005386,LONG,0.43434343434343436,0.43434343434343436,7.545784007003137e-05,-0.0004602968963291947,3,0.3333333333333333,True,False,False
