event_ts,utc_date,session,session_wib,side,manip_side,acc_high,acc_low,manip_open,manip_high,manip_low,manip_close,displacement_ok,fvg,fvg_low,fvg_high,baseline_entry_idx,baseline_entry_ts,baseline_entry,baseline_signed1h,baseline_signed3h,fvg_entry_idx,fvg_entry_ts,fvg_entry,fvg_signed1h,fvg_signed3h,failure,failure_idx,failure_ts,inversion_side,retest,retest_idx,retest_ts,inversion_entry,inversion_sl,inversion_tp,risk,target_dist,net_rr,rr_eligible,outcome,net_ret,pnl
2026-08-06 13:00:00+00:00,2026-08-06,NEW_YORK_OPEN,20:00,LONG,LOW_SWEEP,64656.0,64360.2,64392.4,64501.0,64111.0,64404.8,True,True,64501.0,64588.5,57830,2026-08-06 14:00:00+00:00,64404.8,0.005331900727896022,0.004943730902044585,57832.0,2026-08-06 16:00:00+00:00,64604.2,0.00184198550558623,-0.003334148553809091,True,57834.0,2026-08-06 18:00:00+00:00,SHORT,True,57836.0,2026-08-06 20:00:00+00:00,64501.0,64588.5,64111.0,0.0013565681152230198,0.006046417884994031,1.5915664187265777,True,TIME,0.0001464861009906073,0.07324305049530365
2026-08-18 13:00:00+00:00,2026-08-18,NEW_YORK_OPEN,20:00,LONG,LOW_SWEEP,64380.0,64100.1,64194.6,64262.5,63979.2,64187.5,True,True,64262.5,64615.0,58118,2026-08-18 14:00:00+00:00,64187.6,0.00772734920763507,0.0096140064436121,58120.0,2026-08-18 16:00:00+00:00,64823.9,-0.0002961870544661016,-0.0012217715996724055,False,,,,False,,,,,,,,,False,,,
