role,partition,dev_block,execution_start,H,L,R,parent_entry_ts,parent_exit_ts,parent_pnl,parent_pnl_5bps,signal_ts,confirm_ts,reentry_ts,reentry_price,reentry_R,exit_ts,exit_price,exit_reason,floor_close_ts,recovery_pnl,recovery_pnl_5bps,combined_episode_pnl,combined_episode_pnl_5bps,rescued,rescued_5bps,ref_width_pct,parent_mfe_R,parent_mae_R,parent_hold_min,exit_to_signal_min,signal_to_confirm_min,confirm_to_e20_min,confirm_close_R,confirm_body_R,running_mfe_R_to_confirm,running_mae_R_to_confirm,preconfirm_30m_return_R,preexit_60m_return_R,preexit_60m_range_R,preentry_30m_return_R,preentry_30m_range_R,preentry_60m_return_R,preentry_60m_range_R,last_completed_close_R_before_e20,lane,scope,day_to_date_net_raw,day_to_date_net_stress,week_to_date_net_raw,week_to_date_net_stress,day_to_date_trades,week_to_date_trades,trailing_24h_net_raw,trailing_24h_net_stress,trailing_72h_net_raw,trailing_72h_net_stress,trailing_168h_net_raw,trailing_168h_net_stress,last3_component_mean_raw,last3_component_mean_stress,last5_component_mean_raw,last5_component_mean_stress,equity_drawdown_at_entry_raw,equity_drawdown_at_entry_stress,stress_outcome,raw_outcome,day_bucket,week_bucket,day_flip_raw,day_flip_stress,final_day_baseline_raw,final_day_overlay_raw,final_day_baseline_stress,final_day_overlay_stress,week_flip_raw,week_flip_stress,final_week_baseline_raw,final_week_overlay_raw,final_week_baseline_stress,final_week_overlay_stress
CENTRAL,development,5.0,2024-11-28 15:00:00+00:00,238.9,234.03,4.8700000000000045,2024-11-29 02:05:00+00:00,2024-11-29 02:20:00+00:00,-0.6278777731268392,-0.8778777731268392,2024-11-29 02:25:00+00:00,2024-11-29 02:35:00+00:00,2024-11-29 02:40:00+00:00,239.874,0.2,2024-11-29 02:45:00+00:00,240.848,TARGET,,2.0302325387495657,1.7802325387495657,1.4023547656227264,0.9023547656227264,True,True,0.0203850983675178,0.119096509240243,0.1314168377823437,15.0,5.0,10.0,5.0,0.3141683778234085,0.1006160164271064,0.3264887063655035,0.0739219712525694,0.3531827515400405,0.3305954825461979,0.585215605749485,0.225872689938397,0.4579055441478472,0.6427104722792593,0.7556468172484606,0.3141683778234085,G_MAE145,DEVELOPMENT_FROZEN,-0.6278777731268392,-0.8778777731268392,-5.5018033281967185,-7.7518033281967185,1,9,-1.490019248440111,-2.240019248440111,-5.5018033281967185,-7.7518033281967185,-9.778065915273025,-14.278065915273027,-0.4966730828133703,-0.7466730828133703,-0.5924019920771961,-0.8424019920771961,20.57048218342561,30.320482183425383,WIN,WIN,2024-11-29 00:00:00+00:00,2024-11-26 00:00:00+00:00,NONPOS_TO_POS,NONPOS_TO_POS,-1.0418021905282404,0.9884303482213253,-1.5418021905282404,0.23843034822132525,NONPOS_STAYS_NONPOS,NONPOS_STAYS_NONPOS,-19.36931439841194,-17.339081859662375,-22.61931439841194,-20.839081859662375
CENTRAL,development,5.0,2024-12-30 15:00:00+00:00,194.77,187.14,7.630000000000024,2024-12-30 19:00:00+00:00,2024-12-30 19:20:00+00:00,-0.3080556553884395,-0.5580556553884395,2024-12-30 19:35:00+00:00,2024-12-30 19:45:00+00:00,2024-12-30 20:00:00+00:00,196.296,0.2,2024-12-30 20:30:00+00:00,195.46,E10_FLOOR,2024-12-30 20:25:00+00:00,-2.129437176508986,-2.3794371765089863,-2.4374928318974254,-2.937492831897426,False,False,0.0391744108435591,0.0799475753604172,0.0733944954128441,20.0,15.0,10.0,15.0,0.1336828309305345,0.0380078636959359,0.1743119266055019,0.061598951507208,0.1480996068152021,0.1677588466579288,0.2948885976408903,0.1140235910878115,0.2437745740498007,0.1795543905635649,0.260812581913496,0.1756225425950195,G_MAE145,DEVELOPMENT_FROZEN,-8.748791857197569,-9.498791857197569,-8.00647268994109,-11.256472689941091,3,13,-8.748791857197569,-9.498791857197569,-5.414346083297383,-7.164346083297383,-8.00647268994109,-11.256472689941091,-2.9162639523991896,-3.1662639523991896,-0.960709411718885,-1.210709411718885,42.40786647738082,67.90786647738139,FAIL,FAIL,2024-12-30 00:00:00+00:00,2024-12-24 00:00:00+00:00,NONPOS_STAYS_NONPOS,NONPOS_STAYS_NONPOS,-8.748791857197569,-10.878229033706555,-9.498791857197569,-11.878229033706555,NONPOS_STAYS_NONPOS,NONPOS_STAYS_NONPOS,-8.006472689941088,-10.135909866450074,-11.256472689941088,-13.635909866450074
CENTRAL,external,,2020-09-21 15:00:00+00:00,2.7324,2.4576,0.2748000000000004,2020-09-21 18:10:00+00:00,2020-09-21 18:40:00+00:00,-0.2744839701361301,-0.5244839701361301,2020-09-21 18:50:00+00:00,2020-09-21 19:00:00+00:00,2020-09-21 19:05:00+00:00,2.78736,0.2,2020-09-21 20:10:00+00:00,2.8423200000000004,TARGET,,9.85879111417265,9.608791114172648,9.58430714403652,9.08430714403652,True,True,0.1005709266578833,0.0942503639010189,0.0272925764192149,30.0,10.0,10.0,5.0,0.2499999999999987,0.0967976710334777,0.2525473071324592,0.0272925764192149,0.2416302765647733,0.0549490538573503,0.1935953420669588,0.2598253275109171,0.2798398835516743,0.2583697234352243,0.2922125181950515,0.2499999999999987,G_MAE145,OOS,9.30392208233094,8.30392208233094,32.92510818451511,29.425108184515107,4,14,7.805664242609701,6.555664242609701,14.500506523240032,12.50050652324003,32.92510818451511,29.425108184515107,-1.135626437132442,-1.3856264371324423,1.5611328485219402,1.3111328485219402,3.4068793113973257,4.156879311397329,WIN,WIN,2020-09-21 00:00:00+00:00,2020-09-15 00:00:00+00:00,POS_STAYS_POS,POS_STAYS_POS,9.30392208233094,19.16271319650359,8.30392208233094,17.91271319650359,POS_STAYS_POS,POS_STAYS_POS,32.92510818451511,42.78389929868776,29.425108184515107,39.03389929868776
CENTRAL,external,,2021-02-01 15:00:00+00:00,4.409,4.1463,0.2626999999999997,2021-02-01 18:05:00+00:00,2021-02-01 22:55:00+00:00,-0.0680426400543887,-0.3180426400543887,2021-02-01 23:05:00+00:00,2021-02-01 23:15:00+00:00,2021-02-01 23:20:00+00:00,4.461539999999999,0.2,2021-02-01 23:25:00+00:00,4.51408,TARGET,,5.8881014178960855,5.6381014178960855,5.820058777841696,5.320058777841696,True,True,0.059582671807666,0.3486867148839005,0.1431290445374931,290.0,10.0,10.0,5.0,0.2683669585078039,0.1629234868671479,0.2752188808526849,0.0137038446897586,0.2615150361629229,-0.1119147316330411,0.1317091739626959,0.2721735820327352,0.2889227255424436,0.191092500951657,0.2889227255424436,0.2683669585078039,G_MAE145,OOS,-6.045394980566164,-6.795394980566166,-12.800321483488252,-17.300321483488258,3,18,-6.045394980566164,-6.795394980566166,2.765256164213525,0.5152561642135214,-12.800321483488252,-17.300321483488258,-2.0151316601887213,-2.265131660188722,-2.1451963172435695,-2.3951963172435695,16.309914370713443,21.309914370713443,WIN,WIN,2021-02-01 00:00:00+00:00,2021-01-26 00:00:00+00:00,NONPOS_STAYS_NONPOS,NONPOS_STAYS_NONPOS,-6.045394980566164,-0.15729356267007866,-6.795394980566166,-1.1572935626700804,NONPOS_STAYS_NONPOS,NONPOS_STAYS_NONPOS,-12.800321483488252,-6.912220065592167,-17.300321483488258,-11.662220065592173
CENTRAL,external,,2021-02-10 15:00:00+00:00,8.4551,7.2879,1.1672000000000002,2021-02-10 20:05:00+00:00,2021-02-10 20:35:00+00:00,-0.4612600678879919,-0.7112600678879919,2021-02-10 20:45:00+00:00,2021-02-10 20:55:00+00:00,2021-02-10 21:00:00+00:00,8.68854,0.2,2021-02-10 22:20:00+00:00,8.92198,TARGET,,13.43378749479196,13.18378749479196,12.97252742690397,12.472527426903968,True,True,0.1380468592920249,0.1936257710760802,0.1008396161754619,30.0,10.0,10.0,5.0,0.2924948594928033,0.0692254969156956,0.3599211788896501,0.0261309115832761,0.2560829335161066,0.2144448252227546,0.4096127484578489,0.2995202193283074,0.3860520904729263,0.394362577107608,0.4708704592186427,0.2924948594928033,G_MAE145,OOS,1.3037733396685218,0.053773339668521825,6.451545275761582,4.951545275761582,5,6,1.3037733396685218,0.053773339668521825,30.490221617430816,27.740221617430812,75.39441566886,70.39441566886,3.52251919992208,3.27251919992208,0.2607546679337044,0.010754667933704365,0.4612600678880199,0.7112600678880199,WIN,WIN,2021-02-10 00:00:00+00:00,2021-02-09 00:00:00+00:00,POS_STAYS_POS,POS_STAYS_POS,1.3037733396685218,14.737560834460483,0.053773339668521825,13.237560834460483,NONPOS_STAYS_NONPOS,NONPOS_STAYS_NONPOS,-39.767536473818694,-26.333748979026733,-44.267536473818694,-31.083748979026733
CENTRAL,external,,2021-05-20 15:00:00+00:00,45.001,39.334,5.6669999999999945,2021-05-20 15:10:00+00:00,2021-05-20 15:20:00+00:00,-0.9666451856624736,-1.2166451856624736,2021-05-20 15:40:00+00:00,2021-05-20 15:50:00+00:00,2021-05-20 15:55:00+00:00,46.1344,0.2,2021-05-20 16:05:00+00:00,44.427,E10_FLOOR,2021-05-20 16:00:00+00:00,-18.504629950752584,-18.754629950752584,-19.47127513641506,-19.97127513641506,False,False,0.1259305348770026,0.0476442562202229,0.130580554085053,10.0,20.0,10.0,5.0,0.1367566613728615,0.023116287277219,0.2203988000705847,0.1252867478383627,0.1646373742721017,0.1828127757190757,0.3553908593612149,0.1312863949179473,0.3456855479089474,0.383448032468679,0.5094406211399335,0.1367566613728615,G_MAE145,OOS,22.579294010341535,22.079294010341535,32.77165603309068,31.77165603309068,2,4,22.579294010341535,22.079294010341535,20.88840917636975,19.63840917636975,90.33378581097945,87.58378581097945,12.372784181247505,12.122784181247505,4.177681835273949,3.9276818352739498,23.13815039919666,31.888150399196775,FAIL,FAIL,2021-05-20 00:00:00+00:00,2021-05-18 00:00:00+00:00,POS_STAYS_POS,POS_STAYS_POS,22.579294010341535,4.074664059588951,22.079294010341535,3.324664059588951,POS_TO_NONPOS,NONPOS_STAYS_NONPOS,1.8336588064110089,-16.670971144341575,-0.9163411935889894,-19.67097114434157
CENTRAL,external,,2021-06-20 15:00:00+00:00,35.123,31.241,3.881999999999998,2021-06-20 19:35:00+00:00,2021-06-20 19:50:00+00:00,-0.156592546194767,-0.406592546194767,2021-06-20 20:10:00+00:00,2021-06-20 20:20:00+00:00,2021-06-20 20:30:00+00:00,35.8994,0.2,2021-06-20 20:40:00+00:00,35.496,E10_FLOOR,2021-06-20 20:35:00+00:00,-5.618478303258511,-5.868478303258512,-5.775070849453279,-6.275070849453279,False,False,0.1105258662414941,0.0808861411643483,0.1287995878413189,15.0,20.0,10.0,10.0,0.169500257599176,0.0234415249871203,0.2053065430190635,0.05667181865018,0.2060793405461096,0.1970633693972182,0.3570324574961351,0.1931993817619784,0.2542503863987641,0.2676455435342612,0.3657908294693463,0.1630602782071105,G_MAE145,OOS,10.432838348114315,9.682838348114315,3.702505717108679,1.2025057171086773,3,10,10.432838348114315,9.682838348114315,-16.31253600644677,-17.31253600644677,15.667878575389151,12.917878575389151,3.4776127827047714,3.2276127827047714,-3.2797638820900574,-3.5297638820900574,25.509815212127933,49.00981521212782,FAIL,FAIL,2021-06-20 00:00:00+00:00,2021-06-15 00:00:00+00:00,POS_STAYS_POS,POS_STAYS_POS,10.432838348114315,4.814360044855803,9.682838348114315,3.8143600448558024,POS_TO_NONPOS,POS_TO_NONPOS,3.7025057171086746,-1.9159725861498367,1.2025057171086737,-4.665972586149838
CENTRAL,external,,2021-06-22 15:00:00+00:00,25.162,20.098,5.064,2021-06-22 15:25:00+00:00,2021-06-22 15:40:00+00:00,-4.51077020904539,-4.76077020904539,2021-06-22 15:50:00+00:00,2021-06-22 16:00:00+00:00,2021-06-22 16:05:00+00:00,26.1748,0.2,2021-06-22 16:15:00+00:00,27.1876,TARGET,,19.34685269801495,19.09685269801495,14.83608248896956,14.33608248896956,True,True,0.2012558620141483,0.2496050552922589,0.0708925750394941,15.0,10.0,10.0,5.0,0.2496050552922589,0.1603475513428115,0.3224723538704586,0.0882701421800946,0.0258688783570293,0.3256319115323849,0.7105055292259082,0.294431279620853,0.4107424960505533,0.3033175355450233,0.5631911532385466,0.2496050552922589,G_MAE145,OOS,-4.51077020904539,-4.76077020904539,-4.51077020904539,-4.76077020904539,1,1,-4.51077020904539,-4.76077020904539,5.922068139068925,4.922068139068925,-11.155487560890462,-13.405487560890462,2.8112275136423777,2.5612275136423777,-4.164661243098432,-4.414661243098432,30.020585421173337,53.77058542117322,WIN,WIN,2021-06-22 00:00:00+00:00,2021-06-22 00:00:00+00:00,NONPOS_TO_POS,NONPOS_TO_POS,-4.51077020904539,14.83608248896956,-4.76077020904539,14.33608248896956,POS_STAYS_POS,POS_STAYS_POS,76.57326512644963,95.92011782446457,73.32326512644963,92.42011782446457
CENTRAL,external,,2021-07-22 15:00:00+00:00,27.558,26.299,1.2590000000000003,2021-07-22 15:40:00+00:00,2021-07-22 15:50:00+00:00,-0.0725742071268076,-0.3225742071268076,2021-07-22 15:55:00+00:00,2021-07-22 16:05:00+00:00,2021-07-22 16:10:00+00:00,27.8098,0.2,2021-07-22 17:35:00+00:00,28.0616,TARGET,,4.527181065667518,4.277181065667518,4.454606858540711,3.954606858540711,True,True,0.0456854633863125,0.0992851469420174,0.1278792692613195,10.0,5.0,10.0,5.0,0.2589356632247819,-0.042096902303416,0.3971405877680697,0.0460683081810959,0.3343923749007143,0.4567116759332797,0.5607625099285142,0.1961874503574263,0.5250198570293894,0.4908657664813359,0.6783161239078626,0.2589356632247819,G_MAE145,OOS,-1.1780759206544422,-1.6780759206544422,7.516178514098421,5.516178514098419,2,8,-1.1780759206544422,-1.6780759206544422,7.516178514098421,5.516178514098419,19.23070109707898,16.480701097078978,2.3581354139175317,2.1081354139175317,3.265321404659983,3.0153214046599826,1.469593334669753,6.969593334669753,WIN,WIN,2021-07-22 00:00:00+00:00,2021-07-20 00:00:00+00:00,NONPOS_TO_POS,NONPOS_TO_POS,-1.1780759206544422,3.349105145013076,-1.6780759206544422,2.599105145013076,POS_STAYS_POS,POS_STAYS_POS,34.345436187218304,45.52596335176329,29.845436187218304,40.52596335176329
CENTRAL,external,,2021-07-25 15:00:00+00:00,28.444,26.526,1.9179999999999997,2021-07-26 00:20:00+00:00,2021-07-26 00:30:00+00:00,-0.3339895935873804,-0.5839895935873805,2021-07-26 00:35:00+00:00,2021-07-26 00:45:00+00:00,2021-07-26 00:50:00+00:00,28.8276,0.2,2021-07-26 00:55:00+00:00,29.2112,TARGET,,6.653346098877466,6.403346098877466,6.319356505290086,5.819356505290086,True,True,0.0674307411053297,0.0990615224191873,0.0651720542231491,10.0,5.0,10.0,5.0,0.2919708029197093,0.1313868613138699,0.3107403545359751,0.0119916579770592,0.332638164754954,0.3576642335766424,0.4223149113660057,0.2825860271115755,0.3759124087591243,0.4953076120959349,0.540145985401459,0.2919708029197093,G_MAE145,OOS,-0.3339895935873804,-0.5839895935873805,30.946798823036698,27.19679882303669,1,15,8.01800809444092,7.518008094440919,23.430620308938277,21.680620308938277,30.946798823036698,27.19679882303669,2.3009136483545896,2.050913648354589,2.909922306871615,2.6599223068716147,0.33398959358737557,0.5839895935873756,WIN,WIN,2021-07-26 00:00:00+00:00,2021-07-20 00:00:00+00:00,POS_STAYS_POS,POS_STAYS_POS,3.064647770594231,9.717993869471698,2.064647770594231,8.467993869471698,POS_STAYS_POS,POS_STAYS_POS,34.345436187218304,45.52596335176329,29.845436187218304,40.52596335176329
CENTRAL,external,,2021-09-06 15:00:00+00:00,146.347,135.721,10.626000000000005,2021-09-06 15:10:00+00:00,2021-09-06 15:20:00+00:00,-0.9805462360007456,-1.2305462360007455,2021-09-06 15:30:00+00:00,2021-09-06 15:40:00+00:00,2021-09-06 15:45:00+00:00,148.47220000000002,0.2,2021-09-06 15:55:00+00:00,150.59740000000002,TARGET,,7.156895364923588,6.906895364923588,6.176349128922842,5.676349128922842,True,True,0.072608252987762,0.1431394692264244,0.1051195181629981,10.0,10.0,10.0,5.0,0.2948428383210973,0.0213626952757391,0.3199698851872768,0.0789572746094483,0.2605872388481061,0.1964991530208915,0.3866930171278004,0.3218520609824944,0.3989271597967252,0.4936947110860134,0.555241859589686,0.2948428383210973,G_MAE145,OOS,-1.0012564585665795,-1.5012564585665795,62.396353607733424,58.146353607733424,2,17,11.640083220215647,10.640083220215647,10.200625464731662,7.7006254647316625,78.53858664428714,74.03858664428714,1.8583166120413332,1.6083166120413332,2.253567360008679,2.0035673600086796,1.0012564585665586,1.5012564585665586,WIN,WIN,2021-09-06 00:00:00+00:00,2021-08-31 00:00:00+00:00,POS_STAYS_POS,POS_STAYS_POS,18.04462433946979,25.20151970439338,17.29462433946979,24.20151970439338,POS_STAYS_POS,POS_STAYS_POS,81.44223440576981,88.5991297706934,76.94223440576981,83.8491297706934
CENTRAL,reference_validation,,2025-01-22 15:00:00+00:00,264.9,252.08,12.819999999999965,2025-01-22 19:50:00+00:00,2025-01-22 20:05:00+00:00,-0.3963759909399456,-0.6463759909399456,2025-01-22 20:10:00+00:00,2025-01-22 20:20:00+00:00,2025-01-22 20:25:00+00:00,267.46399999999994,0.2,2025-01-22 20:30:00+00:00,270.028,TARGET,,4.793168426405092,4.543168426405092,4.396792435465146,3.896792435465146,True,True,0.0483956209890523,0.1638065522620927,0.1263650546021847,15.0,5.0,10.0,5.0,0.1809672386895519,-0.0312012480499203,0.3744149765990658,0.0335413416536623,0.1770670826833108,0.938377535101409,1.0366614664586606,0.1567862714508621,0.4680187207488312,0.8611544461778511,1.126365054602187,0.1809672386895519,G_MAE145,OOS,5.838956355631087,5.088956355631087,24.30176622678043,23.05176622678043,3,5,5.838956355631087,5.088956355631087,24.30176622678043,23.05176622678043,56.872007984201176,53.62200798420117,1.9463187852103623,1.6963187852103623,4.860353245356086,4.610353245356086,0.39637599093994424,0.6463759909399442,WIN,WIN,2025-01-22 00:00:00+00:00,2025-01-21 00:00:00+00:00,POS_STAYS_POS,POS_STAYS_POS,5.838956355631087,10.632124782036179,5.088956355631087,9.632124782036179,POS_STAYS_POS,POS_STAYS_POS,17.92061005316764,22.71377847957273,13.920610053167639,18.46377847957273
CENTRAL,reference_validation,,2025-05-04 15:00:00+00:00,146.6,144.57,2.030000000000001,2025-05-04 15:00:00+00:00,2025-05-04 15:45:00+00:00,-0.0341064120054079,-0.284106412005408,2025-05-04 15:50:00+00:00,2025-05-04 16:00:00+00:00,2025-05-04 16:05:00+00:00,147.006,0.2,2025-05-04 16:15:00+00:00,146.7,E10_FLOOR,2025-05-04 16:10:00+00:00,-1.0407738459655147,-1.2907738459655147,-1.074880257970923,-1.574880257970923,False,False,0.0138472032742155,0.2857142857142917,0.1330049261083653,45.0,5.0,10.0,5.0,0.2019704433497519,0.1379310344827591,0.2266009852216786,0.1330049261083653,0.1428571428571388,0.2413793103448319,0.4679802955665106,0.1724137931034453,0.359605911330044,0.059113300492613,0.4187192118226571,0.2019704433497519,G_MAE145,OOS,-0.0341064120054079,-0.284106412005408,-23.915444541018072,-27.165444541018072,1,13,-0.0341064120054079,-0.284106412005408,-18.619659188623018,-19.86965918862302,-16.909846076496088,-21.159846076496095,-2.2050606696506487,-2.4550606696506496,-3.723931837724604,-3.9739318377246042,23.91544454101806,61.33231123766926,FAIL,FAIL,2025-05-04 00:00:00+00:00,2025-04-29 00:00:00+00:00,NONPOS_STAYS_NONPOS,NONPOS_STAYS_NONPOS,-8.044968598020452,-9.085742443985966,-8.794968598020453,-10.085742443985968,NONPOS_STAYS_NONPOS,NONPOS_STAYS_NONPOS,-41.48057554238755,-42.521349388353066,-45.98057554238755,-47.271349388353066
CENTRAL,reference_validation,,2025-06-19 15:00:00+00:00,146.45,142.84,3.609999999999985,2025-06-19 22:05:00+00:00,2025-06-19 22:25:00+00:00,0.0,-0.25,2025-06-19 22:30:00+00:00,2025-06-19 22:40:00+00:00,2025-06-19 22:45:00+00:00,147.172,0.2,2025-06-19 22:55:00+00:00,146.76,E10_FLOOR,2025-06-19 22:50:00+00:00,-1.399722773353651,-1.649722773353651,-1.399722773353651,-1.899722773353651,False,False,0.0246500512120176,0.058171745152357,0.1412742382271448,20.0,5.0,10.0,5.0,0.1883656509695317,0.0083102493074795,0.274238227146818,0.0027700831024905,0.1800554016620521,0.2963988919667583,0.4182825484764534,0.1495844875346244,0.3240997229916876,0.368421052631576,0.5761772853185575,0.1883656509695317,G_MAE145,OOS,3.3693746941677594,2.3693746941677594,2.8239697309825895,1.5739697309825895,4,5,3.3693746941677594,2.3693746941677594,2.8239697309825895,1.5739697309825895,15.32786601502989,11.327866015029889,-0.17221188950881464,-0.42221188950881466,0.5647939461965179,0.3147939461965179,0.5166356685264191,39.00445344511354,FAIL,FAIL,2025-06-19 00:00:00+00:00,2025-06-17 00:00:00+00:00,POS_STAYS_POS,POS_STAYS_POS,3.3693746941677594,1.9696519208141083,2.3693746941677594,0.7196519208141083,POS_STAYS_POS,POS_STAYS_POS,21.310801204809383,19.91107843145573,18.560801204809383,16.91107843145573
CENTRAL,reference_validation,,2025-07-02 15:00:00+00:00,150.59,147.03,3.5600000000000023,2025-07-02 15:10:00+00:00,2025-07-02 15:30:00+00:00,-0.2324191513380369,-0.4824191513380369,2025-07-02 15:50:00+00:00,2025-07-02 16:00:00+00:00,2025-07-02 16:05:00+00:00,151.302,0.2,2025-07-02 16:10:00+00:00,152.014,TARGET,,2.352910073892045,2.102910073892045,2.120490922554008,1.620490922554008,True,True,0.0236403479646723,0.2219101123595482,0.1320224719101119,20.0,20.0,10.0,5.0,0.2837078651685366,0.1039325842696641,0.2977528089887645,0.1320224719101119,0.2949438202247141,0.2668539325842742,0.654494382022467,0.2977528089887645,0.3483146067415754,0.367977528089888,0.4297752808988764,0.2837078651685366,G_MAE145,OOS,-0.6367863167242027,-1.1367863167242027,-0.6367863167242027,-1.1367863167242027,2,2,-0.6367863167242027,-1.1367863167242027,9.427152237618197,8.177152237618197,13.865010900951214,10.865010900951214,0.991423360470404,0.741423360470404,1.8854304475236394,1.6354304475236394,0.6367863167241978,14.16887510154261,WIN,WIN,2025-07-02 00:00:00+00:00,2025-07-01 00:00:00+00:00,NONPOS_TO_POS,NONPOS_STAYS_NONPOS,-1.9068136711594685,0.44609640273257645,-2.9068136711594685,-0.8039035972674236,NONPOS_STAYS_NONPOS,NONPOS_STAYS_NONPOS,-13.21699761633094,-10.864087542438895,-15.71699761633094,-13.614087542438895
CENTRAL,reference_validation,,2025-09-26 15:00:00+00:00,198.18,190.72,7.460000000000008,2025-09-26 16:10:00+00:00,2025-09-26 16:35:00+00:00,-0.378443838934317,-0.628443838934317,2025-09-26 16:40:00+00:00,2025-09-26 16:50:00+00:00,2025-09-26 17:00:00+00:00,199.672,0.2,2025-09-26 17:25:00+00:00,201.164,TARGET,,3.7361272486878816,3.4861272486878816,3.3576834097535646,2.8576834097535646,True,True,0.0376425471793319,0.1420911528150135,0.1005361930294905,25.0,5.0,10.0,10.0,0.1420911528150135,-0.020107238605895,0.1983914209115265,0.0348525469168926,0.0455764075067028,0.3337801608579097,0.479892761394103,0.190348525469167,0.2386058981233243,0.3579088471849845,0.5321715817694362,0.1702412868632681,G_MAE145,OOS,-0.378443838934317,-0.628443838934317,-9.665808492583583,-10.165808492583583,1,2,-0.378443838934317,-0.628443838934317,-9.665808492583583,-10.165808492583583,-15.487121036364293,-16.737121036364293,-5.172143633074185,-5.422143633074185,-3.0974242072728586,-3.3474242072728586,24.897874969354405,29.647874969354348,WIN,WIN,2025-09-26 00:00:00+00:00,2025-09-23 00:00:00+00:00,NONPOS_TO_POS,NONPOS_TO_POS,-1.9874343830207364,1.7486928656671452,-2.7374343830207364,0.7486928656671452,POS_STAYS_POS,NONPOS_TO_POS,2.532690544493954,6.268817793181835,-0.717309455506046,2.7688177931818356
CENTRAL,reference_validation,,2025-10-12 15:00:00+00:00,188.82,178.02,10.799999999999985,2025-10-12 15:05:00+00:00,2025-10-12 15:45:00+00:00,-0.3442431945768209,-0.594243194576821,2025-10-12 15:50:00+00:00,2025-10-12 16:00:00+00:00,2025-10-12 16:05:00+00:00,190.98,0.2,2025-10-12 16:10:00+00:00,193.14,TARGET,,5.655042412818112,5.405042412818112,5.310799218241291,4.810799218241291,True,True,0.0571973307912296,0.2490740740740742,0.1370370370370363,40.0,5.0,10.0,5.0,0.3759259259259267,0.1777777777777769,0.3944444444444469,0.0138888888888894,0.3740740740740739,0.5000000000000013,1.0907407407407426,0.3342592592592584,0.5138888888888907,0.396296296296297,0.5314814814814831,0.3759259259259267,G_MAE145,OOS,6.493555258511363,5.993555258511363,8.907678670551034,7.407678670551034,2,6,6.493555258511363,5.993555258511363,5.367378403698108,4.617378403698108,12.990804975396175,10.490804975396175,1.789126134566036,1.539126134566036,0.8229922917433076,0.5729922917433075,0.3442431945768476,0.5942431945768192,WIN,WIN,2025-10-12 00:00:00+00:00,2025-10-07 00:00:00+00:00,POS_STAYS_POS,POS_STAYS_POS,6.493555258511363,12.148597671329476,5.993555258511363,11.398597671329476,POS_STAYS_POS,POS_STAYS_POS,4.2341220008079725,9.889164413626084,2.2341220008079716,7.639164413626084
CENTRAL,reference_validation,,2026-07-17 15:00:00+00:00,74.97,73.32,1.6500000000000057,2026-07-17 16:40:00+00:00,2026-07-17 16:55:00+00:00,-0.1333866880084966,-0.3833866880084966,2026-07-17 17:05:00+00:00,2026-07-17 17:15:00+00:00,2026-07-17 17:25:00+00:00,75.3,0.2,2026-07-17 18:20:00+00:00,75.04,E10_FLOOR,2026-07-17 18:15:00+00:00,-1.7264276228419195,-1.97642762284192,-1.859814310850416,-2.3598143108504166,False,False,0.0220088035214086,0.0727272727272752,0.1030303030303037,15.0,10.0,10.0,10.0,0.1393939393939413,-0.0424242424242381,0.3696969696969681,0.0545454545454564,0.1333333333333322,0.1030303030303037,0.3272727272727299,0.151515151515151,0.4242424242424245,0.2242424242424176,0.5878787878787851,0.1151515151515133,G_MAE145,OOS,-0.1333866880084966,-0.3833866880084966,-2.8834033874819416,-4.633403387481941,1,7,-7.690389945337438,-8.19038994533744,-4.562308170366624,-5.8123081703666255,-15.020337458919617,-18.02033745891962,-1.3925231441723007,-1.6425231441723014,-0.9124616340733247,-1.1624616340733251,17.04053947912155,19.79053947912155,FAIL,FAIL,2026-07-17 00:00:00+00:00,2026-07-14 00:00:00+00:00,NONPOS_STAYS_NONPOS,NONPOS_STAYS_NONPOS,-0.1333866880084966,-1.8598143108504162,-0.3833866880084966,-2.3598143108504166,POS_TO_NONPOS,NONPOS_STAYS_NONPOS,0.12841331467716888,-1.5980143081647507,-4.121586685322832,-6.0980143081647515
