exec_min,execution_utc,dev_promoted,dev_n,dev_retention,dev_wr,dev_pf,dev_expectancy,dev_net,replicated
300,05:00,False,35,0.6730769230769231,0.6571428571428571,1.9951572800103923,1.1461611900675852,40.11564165236548,False
540,09:00,False,64,0.7191011235955056,0.65625,1.739407595835568,0.9753382375521049,62.421647203334715,False
600,10:00,False,67,0.6907216494845361,0.6417910447761194,1.3162840696010292,0.5075430491526332,34.00538429322642,False
960,16:00,False,38,0.76,0.5789473684210527,0.8570697178438796,-0.43434715744913577,-16.50519198306716,False
