character_rule,lookback_min,hold_min,trades,wr,net,exp,pf,dd,ls,H1_trades,H1_exp,H1_pf,H2_trades,H2_exp,H2_pf,min_half_exp,positive_anchors,dev_eligible
ALL,60,120,1040,0.3942307692307692,-1373.2780623989574,-1.3204596753836129,0.6000889107825579,1373.2780623989568,21,516,-1.9096609155683275,0.5063721006643614,524,-0.7402538739803445,0.7302079673755876,-1.9096609155683275,0,False
ALL,60,240,1040,0.4230769230769231,-1715.50731015557,-1.6495262597649711,0.6210145291289816,1717.943773257361,20,516,-2.6524582360242164,0.4908833979432759,524,-0.6619062220745697,0.8113219732797774,-2.6524582360242164,0,False
ALL,60,360,1040,0.4423076923076923,-1424.4898164790757,-1.3697017466144958,0.7116110247580413,1446.0770105507745,17,516,-2.4092522701512147,0.5876765713913696,524,-0.34602222343711614,0.905782045470019,-2.4092522701512147,0,False
ALL,60,480,1040,0.44134615384615383,-1401.6520240504885,-1.3477423308177774,0.7411127728346029,1461.361863758116,17,516,-2.1266024565390635,0.6553695942288438,524,-0.5807731993823129,0.8635357652601047,-2.1266024565390635,0,False
ALL,120,120,1039,0.3946102021174206,-1371.5002325646487,-1.3200194731132326,0.6003997498927887,1371.5002325646478,21,516,-1.9096609155683275,0.5063721006643614,523,-0.738269981130768,0.7311120148875045,-1.9096609155683275,0,False
ALL,120,240,1039,0.42348411934552455,-1708.8627679732685,-1.6447187372216252,0.621927453453212,1717.943773257361,20,516,-2.6524582360242164,0.4908833979432759,523,-0.6504671475808279,0.814265205404433,-2.6524582360242164,0,False
ALL,120,360,1039,0.44273339749759383,-1415.3438089168899,-1.3622173329325216,0.7129310991942123,1446.0770105507745,17,516,-2.4092522701512147,0.5876765713913696,523,-0.3291962476460098,0.9101074088395277,-2.4092522701512147,0,False
ALL,120,480,1039,0.44177093358999037,-1393.7980274848437,-1.3414802959430643,0.7421894261578517,1461.361863758116,17,516,-2.1266024565390635,0.6553695942288438,523,-0.5668664625443346,0.8665877632933485,-2.1266024565390635,0,False
ALL,180,120,1039,0.3946102021174206,-1372.2566441026502,-1.320747491917854,0.6002674581278684,1372.2566441026495,21,515,-1.911385658518349,0.5066313331445642,524,-0.7402538739803445,0.7302079673755876,-1.911385658518349,0,False
ALL,180,240,1039,0.42348411934552455,-1705.8717536802083,-1.6418399939174286,0.6223392793529346,1708.308216781999,20,515,-2.6388988219672496,0.49264916559350563,524,-0.6619062220745697,0.8113219732797774,-2.6388988219672496,0,False
ALL,180,360,1039,0.44273339749759383,-1415.4887002713322,-1.362356785631696,0.7129101483529644,1437.075894343031,17,515,-2.3964525343500647,0.5894362739337734,524,-0.34602222343711614,0.905782045470019,-2.3964525343500647,0,False
ALL,180,480,1039,0.44177093358999037,-1394.09451390623,-1.3417656534227431,0.7421487259493231,1453.8043536138568,17,515,-2.116057004718248,0.6569288402548727,524,-0.5807731993823129,0.8635357652601047,-2.116057004718248,0,False
