rule,partition,weeks,n,coverage,tp,sl,time,wr,exp,pf,max_ls,wilson
PDH|REV|MICRO_PERSIST,reference_validation,81,8,0.09876543209876543,5,3,0,0.625,0.00249999999999999,1.6666666666666672,2,0.3057378545838018
PDH|REV|MICRO_PERSIST,august,2,1,0.5,0,1,0,0.0,-0.009999999999999952,0.0,1,0.0
PDH|REV|PERSIST,development,156,14,0.08974358974358974,8,5,1,0.5714285714285714,0.002524993520283261,1.7069981856793166,3,0.3259026690286936
PDH|REV|PERSIST,external,103,33,0.32038834951456313,20,13,0,0.6060606060606061,0.0021212121212121097,1.538461538461538,5,0.4368314280651038
PDH|REV|PERSIST,reference_validation,81,14,0.1728395061728395,9,5,0,0.6428571428571429,0.002857142857142837,1.7999999999999983,2,0.3876400468214041
PDH|REV|PERSIST,august,2,1,0.5,0,1,0,0.0,-0.009999999999999952,0.0,1,0.0
PDH|REV|RAW,development,156,133,0.8525641025641025,56,77,0,0.42105263157894735,-0.0015789473684210465,0.7272727272727274,7,0.3405146523621463
PDH|REV|RAW,external,103,96,0.9320388349514563,46,49,1,0.4791666666666667,-0.00037756638394967346,0.9269589162932678,4,0.3819724566925992
PDH|REV|RAW,reference_validation,81,65,0.8024691358024691,27,38,0,0.4153846153846154,-0.0016923076923076811,0.7105263157894742,7,0.3036005547380231
PDH|REV|RAW,august,2,1,0.5,0,1,0,0.0,-0.009999999999999952,0.0,1,0.0
PDL|CONT|FLOW3,development,156,142,0.9102564102564102,52,90,0,0.36619718309859156,-0.002676056338028151,0.5777777777777786,10,0.2914525045236429
PDL|CONT|FLOW3,external,103,85,0.8252427184466019,36,49,0,0.4235294117647059,-0.0015294117647058766,0.7346938775510201,5,0.32403373018846293
PDL|CONT|FLOW3,reference_validation,81,72,0.8888888888888888,32,40,0,0.4444444444444444,-0.001111111111111106,0.7999999999999999,5,0.33538885104705246
PDL|CONT|FLOW3,august,2,2,1.0,1,1,0,0.5,1.734723475976807e-18,1.0000000000000004,1,0.09452865480086611
PDL|CONT|H1_FLOW,development,156,140,0.8974358974358975,54,86,0,0.38571428571428573,-0.0022857142857142685,0.6279069767441874,10,0.3091595162735896
PDL|CONT|H1_FLOW,external,103,84,0.8155339805825242,36,48,0,0.42857142857142855,-0.0014285714285714231,0.7499999999999998,5,0.3281580631787752
PDL|CONT|H1_FLOW,reference_validation,81,72,0.8888888888888888,31,41,0,0.4305555555555556,-0.0013888888888888824,0.7560975609756098,5,0.32257723366453145
PDL|CONT|H1_FLOW,august,2,1,0.5,1,0,0,1.0,0.009999999999999955,999.0,0,0.20654329147389294
PDL|CONT|MICRO,development,156,120,0.7692307692307693,48,72,0,0.4,-0.001999999999999983,0.666666666666668,9,0.31676265239401125
PDL|CONT|MICRO,external,103,70,0.6796116504854369,24,46,0,0.34285714285714286,-0.0031428571428571256,0.521739130434783,6,0.24245827082896973
PDL|CONT|MICRO,reference_validation,81,64,0.7901234567901234,28,35,1,0.4375,-0.0010273890369914625,0.8121345760929889,7,0.32293817065427327
PDL|CONT|MICRO,august,2,1,0.5,1,0,0,1.0,0.009999999999999955,999.0,0,0.20654329147389294
PDL|CONT|MICRO_PERSIST,development,156,119,0.7628205128205128,48,71,0,0.40336134453781514,-0.001932773109243681,0.6760563380281707,9,0.3195775475068856
PDL|CONT|MICRO_PERSIST,external,103,69,0.6699029126213593,23,46,0,0.3333333333333333,-0.0033333333333333145,0.5000000000000003,6,0.2335089100698828
PDL|CONT|MICRO_PERSIST,reference_validation,81,63,0.7777777777777778,28,34,1,0.4444444444444444,-0.0008849666407532325,0.8360208871545474,7,0.3284690053363267
PDL|CONT|MICRO_PERSIST,august,2,1,0.5,1,0,0,1.0,0.009999999999999955,999.0,0,0.20654329147389294
PDL|CONT|PERSIST,development,156,139,0.8910256410256411,52,87,0,0.37410071942446044,-0.002517985611510775,0.5977011494252883,10,0.2980592988538872
PDL|CONT|PERSIST,external,103,82,0.7961165048543689,33,49,0,0.4024390243902439,-0.0019512195121951128,0.673469387755102,5,0.30297275905176574
PDL|CONT|PERSIST,reference_validation,81,71,0.8765432098765432,35,36,0,0.49295774647887325,-0.00014084507042253755,0.9722222222222217,5,0.38004954317025624
PDL|CONT|PERSIST,august,2,1,0.5,1,0,0,1.0,0.009999999999999955,999.0,0,0.20654329147389294
PDL|CONT|RAW,development,156,143,0.9166666666666666,53,90,0,0.3706293706293706,-0.0025874125874125685,0.5888888888888901,10,0.29582198022284456
PDL|CONT|RAW,external,103,85,0.8252427184466019,37,48,0,0.43529411764705883,-0.0012941176470588189,0.770833333333333,5,0.33495605811400164
PDL|CONT|RAW,reference_validation,81,73,0.9012345679012346,33,40,0,0.4520547945205479,-0.0009589041095890384,0.8249999999999997,4,0.3431446980664788
PDL|CONT|RAW,august,2,2,1.0,1,1,0,0.5,1.734723475976807e-18,1.0000000000000004,1,0.09452865480086611
PDL|REV|FLOW3,development,156,41,0.26282051282051283,14,27,0,0.34146341463414637,-0.003170731707317019,0.5185185185185245,7,0.21558617366643465
PDL|REV|FLOW3,external,103,22,0.21359223300970873,9,13,0,0.4090909090909091,-0.0018181818181817475,0.6923076923077021,3,0.23255559668820378
PDL|REV|FLOW3,reference_validation,81,30,0.37037037037037035,16,14,0,0.5333333333333333,0.0006666666666667353,1.1428571428571588,2,0.36142013281525043
PDL|REV|FLOW3,august,2,0,0.0,0,0,0,,,,0,0.0
PDL|REV|H1_FLOW,development,156,54,0.34615384615384615,16,38,0,0.2962962962962963,-0.004074074074074019,0.4210526315789523,10,0.19137265695067046
PDL|REV|H1_FLOW,external,103,33,0.32038834951456313,14,19,0,0.42424242424242425,-0.0015151515151514492,0.7368421052631676,5,0.272353589950299
PDL|REV|H1_FLOW,reference_validation,81,36,0.4444444444444444,15,21,0,0.4166666666666667,-0.001666666666666605,0.7142857142857232,6,0.27140333505087283
PDL|REV|H1_FLOW,august,2,0,0.0,0,0,0,,,,0,0.0
PDL|REV|MICRO,development,156,26,0.16666666666666666,12,14,0,0.46153846153846156,-0.0007692307692307165,0.8571428571428662,4,0.28755582695234905
PDL|REV|MICRO,external,103,18,0.17475728155339806,7,11,0,0.3888888888888889,-0.002222222222222161,0.6363636363636442,3,0.2030499192693116
PDL|REV|MICRO,reference_validation,81,19,0.2345679012345679,7,12,0,0.3684210526315789,-0.0026315789473683546,0.583333333333341,4,0.19149272376273838
PDL|REV|MICRO,august,2,0,0.0,0,0,0,,,,0,0.0
PDL|REV|MICRO_PERSIST,development,156,13,0.08333333333333333,6,7,0,0.46153846153846156,-0.0007692307692307212,0.8571428571428655,3,0.23205754301488138
PDL|REV|MICRO_PERSIST,external,103,10,0.0970873786407767,4,6,0,0.4,-0.0019999999999999333,0.6666666666666755,2,0.16817758120350967
PDL|REV|MICRO_PERSIST,reference_validation,81,8,0.09876543209876543,3,5,0,0.375,-0.002499999999999931,0.6000000000000082,3,0.13684175946152105
PDL|REV|MICRO_PERSIST,august,2,0,0.0,0,0,0,,,,0,0.0
PDL|REV|PERSIST,development,156,18,0.11538461538461539,6,12,0,0.3333333333333333,-0.0033333333333332668,0.5000000000000066,4,0.16278554363662856
PDL|REV|PERSIST,external,103,9,0.08737864077669903,4,5,0,0.4444444444444444,-0.0011111111111110426,0.8000000000000109,2,0.188775429471914
PDL|REV|PERSIST,reference_validation,81,11,0.13580246913580246,4,7,0,0.36363636363636365,-0.002727272727272663,0.571428571428579,2,0.15166223614131386
PDL|REV|PERSIST,august,2,0,0.0,0,0,0,,,,0,0.0
PDL|REV|RAW,development,156,134,0.8589743589743589,49,85,0,0.3656716417910448,-0.0026865671641790522,0.5764705882353006,8,0.2889258915556576
PDL|REV|RAW,external,103,84,0.8155339805825242,31,53,0,0.36904761904761907,-0.0026190476190475634,0.5849056603773654,8,0.2736996045974371
PDL|REV|RAW,reference_validation,81,71,0.8765432098765432,30,40,1,0.4225352112676056,-0.0014131158529310844,0.7493794659204177,6,0.31452830477014626
PDL|REV|RAW,august,2,2,1.0,0,1,1,0.0,-0.005979711834849076,0.0,2,0.0
PWH|CONT|FLOW3,development,156,73,0.46794871794871795,34,39,0,0.4657534246575342,-0.0006849315068492649,0.8717948717948808,8,0.35591852872281665
PWH|CONT|FLOW3,external,103,56,0.5436893203883495,27,29,0,0.48214285714285715,-0.00035714285714280814,0.9310344827586299,5,0.35668005624426746
PWH|CONT|FLOW3,reference_validation,81,32,0.3950617283950617,17,15,0,0.53125,0.0006250000000000613,1.133333333333347,5,0.3644923793257382
PWH|CONT|FLOW3,august,2,0,0.0,0,0,0,,,,0,0.0
PWH|CONT|H1_FLOW,development,156,73,0.46794871794871795,35,38,0,0.4794520547945205,-0.000410958904109537,0.9210526315789571,8,0.36877263024700824
PWH|CONT|H1_FLOW,external,103,53,0.5145631067961165,26,27,0,0.49056603773584906,-0.00018867924528297023,0.9629629629629725,4,0.36124029356039444
PWH|CONT|H1_FLOW,reference_validation,81,32,0.3950617283950617,16,16,0,0.5,6.071532165918825e-17,1.0000000000000122,5,0.33630614316859386
PWH|CONT|H1_FLOW,august,2,0,0.0,0,0,0,,,,0,0.0
PWH|CONT|MICRO,development,156,42,0.2692307692307692,18,24,0,0.42857142857142855,-0.0014285714285713835,0.7500000000000072,8,0.2911742951914822
PWH|CONT|MICRO,external,103,32,0.3106796116504854,16,16,0,0.5,5.724587470723463e-17,1.0000000000000115,3,0.33630614316859386
PWH|CONT|MICRO,reference_validation,81,24,0.2962962962962963,10,14,0,0.4166666666666667,-0.001666666666666601,0.7142857142857236,4,0.24467347246538232
PWH|CONT|MICRO,august,2,0,0.0,0,0,0,,,,0,0.0
PWH|CONT|MICRO_PERSIST,development,156,42,0.2692307692307692,18,24,0,0.42857142857142855,-0.0014285714285713835,0.7500000000000072,8,0.2911742951914822
PWH|CONT|MICRO_PERSIST,external,103,32,0.3106796116504854,16,16,0,0.5,5.724587470723463e-17,1.0000000000000115,3,0.33630614316859386
PWH|CONT|MICRO_PERSIST,reference_validation,81,23,0.2839506172839506,10,13,0,0.43478260869565216,-0.001304347826086891,0.7692307692307794,4,0.25634368332198654
PWH|CONT|MICRO_PERSIST,august,2,0,0.0,0,0,0,,,,0,0.0
PWH|CONT|PERSIST,development,156,70,0.44871794871794873,33,37,0,0.4714285714285714,-0.00057142857142852,0.8918918918919013,7,0.35904683190771935
PWH|CONT|PERSIST,external,103,51,0.49514563106796117,25,26,0,0.49019607843137253,-0.00019607843137249862,0.9615384615384713,4,0.3585726214230619
PWH|CONT|PERSIST,reference_validation,81,31,0.38271604938271603,16,15,0,0.5161290322580645,0.0003225806451613515,1.0666666666666798,5,0.3484011828697317
PWH|CONT|PERSIST,august,2,0,0.0,0,0,0,,,,0,0.0
PWH|CONT|RAW,development,156,75,0.4807692307692308,36,39,0,0.48,-0.0003999999999999494,0.9230769230769326,8,0.37068921756788065
PWH|CONT|RAW,external,103,56,0.5436893203883495,27,29,0,0.48214285714285715,-0.00035714285714280814,0.9310344827586299,5,0.35668005624426746
PWH|CONT|RAW,reference_validation,81,33,0.4074074074074074,17,16,0,0.5151515151515151,0.0003030303030303639,1.0625000000000129,5,0.35218104586210247
PWH|CONT|RAW,august,2,0,0.0,0,0,0,,,,0,0.0
PWH|REV|FLOW3,development,156,10,0.0641025641025641,4,6,0,0.4,-0.002,0.666666666666665,3,0.16817758120350967
PWH|REV|FLOW3,external,103,11,0.10679611650485436,5,6,0,0.45454545454545453,-0.0009090909090909031,0.8333333333333336,3,0.21270957543988048
PWH|REV|FLOW3,reference_validation,81,4,0.04938271604938271,2,2,0,0.5,1.734723475976807e-18,1.0000000000000004,2,0.15003570882017145
PWH|REV|FLOW3,august,2,0,0.0,0,0,0,,,,0,0.0
PWH|REV|H1_FLOW,development,156,14,0.08974358974358974,6,8,0,0.42857142857142855,-0.0014285714285714364,0.7499999999999974,3,0.21380509930400526
PWH|REV|H1_FLOW,external,103,14,0.13592233009708737,8,6,0,0.5714285714285714,0.0014285714285714236,1.3333333333333337,2,0.3259026690286936
PWH|REV|H1_FLOW,reference_validation,81,5,0.06172839506172839,3,2,0,0.6,0.0019999999999999922,1.5000000000000007,1,0.23071993220883702
PWH|REV|H1_FLOW,august,2,0,0.0,0,0,0,,,,0,0.0
PWH|REV|MICRO,development,156,7,0.04487179487179487,3,4,0,0.42857142857142855,-0.001428571428571436,0.7499999999999976,3,0.15821692226262685
PWH|REV|MICRO,external,103,6,0.05825242718446602,3,3,0,0.5,-1.6768993601109134e-17,0.9999999999999968,2,0.1876128068994087
PWH|REV|MICRO,reference_validation,81,3,0.037037037037037035,1,2,0,0.3333333333333333,-0.003333333333333316,0.5000000000000002,2,0.061490315276160515
PWH|REV|MICRO,august,2,0,0.0,0,0,0,,,,0,0.0
PWH|REV|MICRO_PERSIST,development,156,4,0.02564102564102564,2,2,0,0.5,-2.6020852139652106e-17,0.9999999999999948,2,0.15003570882017145
PWH|REV|MICRO_PERSIST,external,103,3,0.02912621359223301,2,1,0,0.6666666666666666,0.0033333333333332824,1.9999999999999896,1,0.20765495512648788
PWH|REV|MICRO_PERSIST,reference_validation,81,2,0.024691358024691357,0,2,0,0.0,-0.009999999999999952,0.0,2,0.0
PWH|REV|MICRO_PERSIST,august,2,0,0.0,0,0,0,,,,0,0.0
PWH|REV|PERSIST,development,156,4,0.02564102564102564,1,3,0,0.25,-0.005000000000000003,0.33333333333332976,2,0.045586062644636216
PWH|REV|PERSIST,external,103,6,0.05825242718446602,4,2,0,0.6666666666666666,0.003333333333333301,1.9999999999999951,1,0.2999883213415286
PWH|REV|PERSIST,reference_validation,81,1,0.012345679012345678,0,1,0,0.0,-0.009999999999999952,0.0,1,0.0
PWH|REV|PERSIST,august,2,0,0.0,0,0,0,,,,0,0.0
PWH|REV|RAW,development,156,63,0.40384615384615385,27,36,0,0.42857142857142855,-0.0014285714285714294,0.7499999999999988,6,0.3139672637328724
PWH|REV|RAW,external,103,44,0.42718446601941745,18,26,0,0.4090909090909091,-0.001818181818181811,0.6923076923076922,5,0.27687643879006824
PWH|REV|RAW,reference_validation,81,30,0.37037037037037035,12,18,0,0.4,-0.001999999999999982,0.6666666666666681,5,0.24590394326083398
PWH|REV|RAW,august,2,0,0.0,0,0,0,,,,0,0.0
PWL|CONT|FLOW3,development,156,55,0.3525641025641026,23,32,0,0.41818181818181815,-0.0016363636363636257,0.7187500000000006,6,0.29737567047718927
PWL|CONT|FLOW3,external,103,28,0.27184466019417475,12,16,0,0.42857142857142855,-0.0014285714285714284,0.7499999999999988,6,0.2650829618073123
PWL|CONT|FLOW3,reference_validation,81,28,0.345679012345679,13,15,0,0.4642857142857143,-0.0007142857142857132,0.8666666666666663,3,0.2953130373965958
PWL|CONT|FLOW3,august,2,0,0.0,0,0,0,,,,0,0.0
PWL|CONT|H1_FLOW,development,156,56,0.358974358974359,22,34,0,0.39285714285714285,-0.002142857142857129,0.6470588235294122,6,0.27580225617512844
PWL|CONT|H1_FLOW,external,103,28,0.27184466019417475,12,16,0,0.42857142857142855,-0.0014285714285714284,0.7499999999999988,6,0.2650829618073123
PWL|CONT|H1_FLOW,reference_validation,81,27,0.3333333333333333,12,15,0,0.4444444444444444,-0.001111111111111108,0.7999999999999995,3,0.27585597670072826
PWL|CONT|H1_FLOW,august,2,0,0.0,0,0,0,,,,0,0.0
PWL|CONT|MICRO,development,156,36,0.23076923076923078,13,23,0,0.3611111111111111,-0.00277777777777776,0.5652173913043484,9,0.2247538679218132
PWL|CONT|MICRO,external,103,19,0.18446601941747573,8,11,0,0.42105263157894735,-0.0015789473684210496,0.7272727272727265,4,0.2314162039203038
PWL|CONT|MICRO,reference_validation,81,16,0.19753086419753085,7,9,0,0.4375,-0.0012499999999999994,0.7777777777777768,3,0.2309836333518552
PWL|CONT|MICRO,august,2,0,0.0,0,0,0,,,,0,0.0
PWL|CONT|MICRO_PERSIST,development,156,34,0.21794871794871795,13,21,0,0.38235294117647056,-0.0023529411764705724,0.6190476190476197,8,0.23899964851608782
PWL|CONT|MICRO_PERSIST,external,103,19,0.18446601941747573,8,11,0,0.42105263157894735,-0.0015789473684210496,0.7272727272727265,4,0.2314162039203038
PWL|CONT|MICRO_PERSIST,reference_validation,81,14,0.1728395061728395,7,7,0,0.5,-6.195440985631454e-18,0.9999999999999988,2,0.2679886791947528
PWL|CONT|MICRO_PERSIST,august,2,0,0.0,0,0,0,,,,0,0.0
PWL|CONT|PERSIST,development,156,54,0.34615384615384615,22,32,0,0.4074074074074074,-0.0018518518518518402,0.6875000000000006,6,0.2867801518924045
PWL|CONT|PERSIST,external,103,28,0.27184466019417475,12,16,0,0.42857142857142855,-0.0014285714285714284,0.7499999999999988,6,0.2650829618073123
PWL|CONT|PERSIST,reference_validation,81,24,0.2962962962962963,11,13,0,0.4583333333333333,-0.0008333333333333319,0.8461538461538456,3,0.27891058351681425
PWL|CONT|PERSIST,august,2,0,0.0,0,0,0,,,,0,0.0
PWL|CONT|RAW,development,156,57,0.36538461538461536,23,34,0,0.40350877192982454,-0.0019298245614034959,0.6764705882352946,6,0.2861732352653998
PWL|CONT|RAW,external,103,28,0.27184466019417475,12,16,0,0.42857142857142855,-0.0014285714285714284,0.7499999999999988,6,0.2650829618073123
PWL|CONT|RAW,reference_validation,81,30,0.37037037037037035,13,17,0,0.43333333333333335,-0.0013333333333333292,0.7647058823529408,3,0.27377237430615114
PWL|CONT|RAW,august,2,0,0.0,0,0,0,,,,0,0.0
PWL|REV|FLOW3,development,156,5,0.03205128205128205,2,3,0,0.4,-0.0019999999999999445,0.6666666666666743,3,0.11761823115925325
PWL|REV|FLOW3,external,103,6,0.05825242718446602,4,2,0,0.6666666666666666,0.003333333333333393,2.000000000000023,1,0.2999883213415286
PWL|REV|FLOW3,reference_validation,81,6,0.07407407407407407,3,3,0,0.5,3.874215763014869e-17,1.0000000000000078,3,0.1876128068994087
PWL|REV|FLOW3,august,2,0,0.0,0,0,0,,,,0,0.0
PWL|REV|H1_FLOW,development,156,10,0.0641025641025641,4,6,0,0.4,-0.0019999999999999333,0.6666666666666755,5,0.16817758120350967
PWL|REV|H1_FLOW,external,103,9,0.08737864077669903,5,4,0,0.5555555555555556,0.0011111111111111816,1.2500000000000178,2,0.26664734574402965
PWL|REV|H1_FLOW,reference_validation,81,5,0.06172839506172839,2,3,0,0.4,-0.0019999999999999445,0.6666666666666743,2,0.11761823115925325
PWL|REV|H1_FLOW,august,2,0,0.0,0,0,0,,,,0,0.0
PWL|REV|MICRO,development,156,4,0.02564102564102564,2,2,0,0.5,5.724587470723463e-17,1.0000000000000115,2,0.15003570882017145
PWL|REV|MICRO,external,103,3,0.02912621359223301,2,1,0,0.6666666666666666,0.0033333333333333934,2.000000000000023,1,0.20765495512648788
PWL|REV|MICRO,reference_validation,81,2,0.024691358024691357,2,0,0,1.0,0.010000000000000066,999.0,0,0.3423719528896193
PWL|REV|MICRO,august,2,0,0.0,0,0,0,,,,0,0.0
PWL|REV|MICRO_PERSIST,development,156,2,0.01282051282051282,1,1,0,0.5,5.724587470723463e-17,1.0000000000000115,1,0.09452865480086611
PWL|REV|MICRO_PERSIST,external,103,0,0.0,0,0,0,,,,0,0.0
PWL|REV|MICRO_PERSIST,reference_validation,81,1,0.012345679012345678,1,0,0,1.0,0.010000000000000066,999.0,0,0.20654329147389294
PWL|REV|MICRO_PERSIST,august,2,0,0.0,0,0,0,,,,0,0.0
PWL|REV|PERSIST,development,156,3,0.019230769230769232,2,1,0,0.6666666666666666,0.0033333333333333934,2.000000000000023,1,0.20765495512648788
PWL|REV|PERSIST,external,103,3,0.02912621359223301,2,1,0,0.6666666666666666,0.0033333333333333934,2.000000000000023,1,0.20765495512648788
PWL|REV|PERSIST,reference_validation,81,1,0.012345679012345678,1,0,0,1.0,0.010000000000000066,999.0,0,0.20654329147389294
PWL|REV|PERSIST,august,2,0,0.0,0,0,0,,,,0,0.0
PWL|REV|RAW,development,156,51,0.3269230769230769,22,29,0,0.43137254901960786,-0.0013725490196077874,0.758620689655181,7,0.3050102809233431
PWL|REV|RAW,external,103,26,0.2524271844660194,8,18,0,0.3076923076923077,-0.0038461538461537917,0.4444444444444495,10,0.1650112093979267
PWL|REV|RAW,reference_validation,81,30,0.37037037037037035,14,16,0,0.4666666666666667,-0.0006666666666666171,0.8750000000000088,4,0.3023212722412823
PWL|REV|RAW,august,2,0,0.0,0,0,0,,,,0,0.0
W1_VAH|CONT|FLOW3,development,156,69,0.4423076923076923,44,25,0,0.6376811594202898,0.002753623188405863,1.7600000000000233,3,0.5197955221181357
W1_VAH|CONT|FLOW3,external,103,54,0.5242718446601942,32,22,0,0.5925925925925926,0.00185185185185191,1.4545454545454712,3,0.45966610248851525
W1_VAH|CONT|FLOW3,reference_validation,81,42,0.5185185185185185,23,19,0,0.5476190476190477,0.0009523809523810075,1.2105263157894868,5,0.399488627471227
W1_VAH|CONT|FLOW3,august,2,2,1.0,0,2,0,0.0,-0.009999999999999952,0.0,2,0.0
W1_VAH|CONT|H1_FLOW,development,156,79,0.5064102564102564,49,30,0,0.620253164556962,0.0024050632911393065,1.633333333333355,4,0.5100166778257305
W1_VAH|CONT|H1_FLOW,external,103,61,0.5922330097087378,36,25,0,0.5901639344262295,0.0018032786885246468,1.440000000000016,3,0.46499566253828867
W1_VAH|CONT|H1_FLOW,reference_validation,81,44,0.5432098765432098,24,20,0,0.5454545454545454,0.0009090909090909642,1.200000000000013,6,0.4006593217065349
W1_VAH|CONT|H1_FLOW,august,2,2,1.0,0,2,0,0.0,-0.009999999999999952,0.0,2,0.0
W1_VAH|CONT|MICRO,development,156,49,0.3141025641025641,30,19,0,0.6122448979591837,0.002244897959183737,1.5789473684210726,3,0.47245746488052426
W1_VAH|CONT|MICRO,external,103,43,0.4174757281553398,23,20,0,0.5348837209302325,0.000697674418604706,1.1500000000000123,4,0.3891538972887278
W1_VAH|CONT|MICRO,reference_validation,81,25,0.30864197530864196,12,13,0,0.48,-0.0003999999999999383,0.9230769230769345,6,0.30031003928960015
W1_VAH|CONT|MICRO,august,2,1,0.5,0,1,0,0.0,-0.009999999999999952,0.0,1,0.0
W1_VAH|CONT|MICRO_PERSIST,development,156,42,0.2692307692307692,29,13,0,0.6904761904761905,0.0038095238095238724,2.2307692307692584,2,0.539737222336594
W1_VAH|CONT|MICRO_PERSIST,external,103,39,0.3786407766990291,21,18,0,0.5384615384615384,0.0007692307692308268,1.16666666666668,4,0.38569186821738816
