character_rule,lookback_min,hold_min,trades,wr,net,exp,pf,dd,ls,H1_trades,H1_exp,H1_pf,H2_trades,H2_exp,H2_pf,min_half_exp,positive_anchors,dev_eligible
ALL,60,120,1039,0.3782483156881617,-1253.5964951637711,-1.2065413812933312,0.6222529513833628,1413.448504684382,39,516,-1.8474475043434258,0.48396651451251205,523,-0.5742133516683812,0.7958836103681485,-1.8474475043434258,0,False
ALL,60,240,1039,0.3994225216554379,-1487.3852151624392,-1.4315545862968615,0.6856692654267871,1692.292172599953,20,516,-2.4704999248486814,0.5477965520188016,523,-0.40651482589009535,0.8888546093692691,-2.4704999248486814,0,False
ALL,60,360,1039,0.4436958614051973,-1084.6787769287803,-1.0439641741374208,0.7952067081145505,1311.0853472230795,28,516,-2.3810255608753192,0.6299848608778432,523,0.27520155350455916,1.0728382802187846,-2.3810255608753192,0,False
ALL,60,480,1039,0.4590952839268527,-1413.2121077325119,-1.3601656474807622,0.7731373505950111,1462.7020507938873,21,516,-2.6127059281959046,0.6336993707325053,523,-0.12438976822834609,0.9744769851218186,-2.6127059281959046,0,False
ALL,120,120,1040,0.3778846153846154,-1264.155660686382,-1.215534289121521,0.6202793464185493,1424.0076702069919,39,516,-1.8474475043434258,0.48396651451251205,524,-0.5932686039030037,0.7902123924354291,-1.8474475043434258,0,False
ALL,120,240,1040,0.39903846153846156,-1504.1252544466467,-1.4462742831217756,0.6832521307172783,1709.0322118841607,20,516,-2.4704999248486814,0.5477965520188016,524,-0.43768567409299064,0.8811435065086238,-2.4704999248486814,0,False
ALL,120,360,1040,0.44326923076923075,-1100.3044759915456,-1.0579850730687939,0.792867576286932,1311.0853472230795,28,516,-2.3810255608753192,0.6299848608778432,524,0.24485632332083782,1.064421226563025,-2.3810255608753192,0,False
ALL,120,480,1040,0.45865384615384613,-1426.4486613605063,-1.3715852513081792,0.7714980243499263,1475.9386044218822,21,516,-2.6127059281959046,0.6336993707325053,524,-0.1494129817011824,0.9694426436568486,-2.6127059281959046,0,False
ALL,180,120,1040,0.3778846153846154,-1264.155660686382,-1.215534289121521,0.6202793464185493,1424.0076702069919,39,516,-1.8474475043434258,0.48396651451251205,524,-0.5932686039030037,0.7902123924354291,-1.8474475043434258,0,False
ALL,180,240,1040,0.39903846153846156,-1504.1252544466467,-1.4462742831217756,0.6832521307172783,1709.0322118841607,20,516,-2.4704999248486814,0.5477965520188016,524,-0.43768567409299064,0.8811435065086238,-2.4704999248486814,0,False
ALL,180,360,1040,0.44326923076923075,-1100.3044759915456,-1.0579850730687939,0.792867576286932,1311.0853472230795,28,516,-2.3810255608753192,0.6299848608778432,524,0.24485632332083782,1.064421226563025,-2.3810255608753192,0,False
