entry_f,entry,robust_clock_count,robust_clocks,supported,development_median_wr,development_median_pf,development_median_exp,development_median_n,external_median_wr,external_median_pf,external_median_exp,external_median_n,reference_validation_median_wr,reference_validation_median_pf,reference_validation_median_exp,reference_validation_median_n,robust_major_median_wr,robust_major_median_pf,robust_major_median_exp,btc_wr_gap_pp,btc_pf_gap
0.95,F95,0,,False,0.6754385964912281,0.976738438372109,-0.05090309568912782,64.5,0.6263858093126385,1.1196346796214955,0.25031575758869423,36.5,0.6368534482758621,0.8731209836631879,-0.3241316606003126,30.5,,,,,
0.9,F90,1,16:00,False,0.6647692774741956,1.0720188004010105,0.10864581172267804,85.5,0.6192708333333333,1.2878199348889265,0.6097149462072001,54.5,0.6614583333333333,1.1096285782871278,0.18992767654742226,40.5,0.5666666666666667,1.3484656699027466,0.5387647902445255,-15.263133333333334,-0.8747273300972536
0.85,F85,4,"05:00,09:00,10:00,16:00",True,0.6536994660564455,1.1698132551939295,0.2843826504696921,85.5,0.6458333333333333,1.4265504371249549,0.8703773602449879,56.0,0.6365820178448867,1.1396717350075949,0.27217674721699425,36.0,0.6458333333333333,1.2463419862863168,0.42730046346800554,-7.346466666666673,-0.9768510137136834
0.8,F80,3,"05:00,09:00,10:00",True,0.6166328600405679,1.218003274270096,0.31565971968248835,77.0,0.5932017543859649,1.6592946462537697,1.1534209632785513,49.5,0.6327639751552796,1.2574543897787893,0.39537171896839435,31.5,0.6470588235294118,1.3805371242692166,0.5687449264738577,-7.223917647058819,-0.8426558757307836
0.75,F75,3,"05:00,09:00,10:00",True,0.6125099127676448,1.2883066164657198,0.4110372465828703,70.5,0.6198479391756703,1.7099737708318048,1.362605397946852,43.5,0.6051829268292683,1.4200187668213078,0.6559576033305249,27.5,0.6274509803921569,1.4653513771853537,0.7606313746613463,-9.184701960784313,-0.7578416228146465
0.7,F70,2,"09:00,10:00",True,0.5715623327982879,1.2574928717232525,0.3449088727709605,60.0,0.6306818181818181,1.7954020590434232,1.4456803963563718,39.0,0.5837837837837838,1.5186162079609002,0.7413491522327779,23.0,0.6055646481178396,1.6957830126273188,1.0144653584436458,-11.37333518821604,-0.5274099873726814
0.65,F65,1,10:00,False,0.5888286660644384,1.3381960380191125,0.4397831669698528,57.5,0.5833333333333333,1.8283622296860884,1.0495860294336645,31.5,0.5,1.5221413942549464,0.8360415003142955,19.0,0.5,1.6013073145347643,0.7453718177773018,-21.9298,-0.6218856854652359
0.6,F60,1,10:00,False,0.5517503805175038,1.4173260039650326,0.4647858054259936,50.5,0.5897832817337462,2.210791511797001,1.3763120718309891,26.5,0.5,1.7948820761992652,1.1801831380557524,17.5,0.47368421052631576,1.8756233425540294,1.011433512194997,-24.56137894736842,-0.3475696574459708
