signal_ts,friday_wib,entry_ts,archetype,two_color,signal_body,signal_dominance,range_state,prior4_trend,range_location,trend_relation,signal_color,cont_pnl,cont_win,cont_reason,rev_pnl,rev_win,rev_reason,period
2026-04-10 14:15:00+00:00,2026-04-10,2026-04-10 14:30:00+00:00,GG|MEDIUM|BODY_BALANCED|NORMAL|UP|BREAK_HIGH|WITH,GG,MEDIUM,BODY_BALANCED,NORMAL,UP,BREAK_HIGH,WITH,G,1.137348662471089,1,TIME,-2.637348662471089,0,TIME,validation
2026-04-10 14:30:00+00:00,2026-04-10,2026-04-10 14:45:00+00:00,GR|SMALL|UPPER|EXPANDED|UP|INSIDE|AGAINST,GR,SMALL,UPPER,EXPANDED,UP,INSIDE,AGAINST,R,-3.33448321321858,0,TIME,1.8344832132185802,1,TIME,validation
2026-04-10 14:45:00+00:00,2026-04-10,2026-04-10 15:00:00+00:00,RG|SMALL|LOWER|NORMAL|UP|INSIDE|WITH,RG,SMALL,LOWER,NORMAL,UP,INSIDE,WITH,G,2.268364059030665,1,TIME,-3.768364059030665,0,TIME,validation
2026-04-10 15:00:00+00:00,2026-04-10,2026-04-10 15:15:00+00:00,GG|MEDIUM|BODY_BALANCED|NORMAL|UP|INSIDE|WITH,GG,MEDIUM,BODY_BALANCED,NORMAL,UP,INSIDE,WITH,G,-0.3478240017540095,0,TIME,-1.1521759982459905,0,TIME,validation
2026-04-10 15:15:00+00:00,2026-04-10,2026-04-10 15:30:00+00:00,GR|MEDIUM|UPPER|EXPANDED|UP|INSIDE|AGAINST,GR,MEDIUM,UPPER,EXPANDED,UP,INSIDE,AGAINST,R,-2.905610912230377,0,TIME,1.4056109122303768,1,TIME,validation
2026-04-10 15:30:00+00:00,2026-04-10,2026-04-10 15:45:00+00:00,RR|SMALL|LOWER|NORMAL|DOWN|INSIDE|WITH,RR,SMALL,LOWER,NORMAL,DOWN,INSIDE,WITH,R,-2.9424546000970935,0,TIME,1.4424546000970935,1,TIME,validation
2026-04-10 15:45:00+00:00,2026-04-10,2026-04-10 16:00:00+00:00,RR|LARGE|BODY_BALANCED|EXPANDED|DOWN|BREAK_LOW|WITH,RR,LARGE,BODY_BALANCED,EXPANDED,DOWN,BREAK_LOW,WITH,R,-7.249999999999999,0,SL,5.75,1,TP,validation
2026-04-10 16:00:00+00:00,2026-04-10,2026-04-10 16:15:00+00:00,RG|LARGE|BODY_BALANCED|NORMAL|DOWN|INSIDE|AGAINST,RG,LARGE,BODY_BALANCED,NORMAL,DOWN,INSIDE,AGAINST,G,2.371335733513919,1,TIME,-3.871335733513919,0,TIME,validation
2026-04-10 16:15:00+00:00,2026-04-10,2026-04-10 16:30:00+00:00,GG|SMALL|LOWER|NORMAL|DOWN|INSIDE|AGAINST,GG,SMALL,LOWER,NORMAL,DOWN,INSIDE,AGAINST,G,0.9473691808905844,1,TIME,-2.4473691808905844,0,TIME,validation
2026-04-10 16:30:00+00:00,2026-04-10,2026-04-10 16:45:00+00:00,GR|SMALL|LOWER|NORMAL|DOWN|INSIDE|WITH,GR,SMALL,LOWER,NORMAL,DOWN,INSIDE,WITH,R,-1.698637374248884,0,TIME,0.19863737424888403,1,TIME,validation
2026-04-10 16:45:00+00:00,2026-04-10,2026-04-10 17:00:00+00:00,RG|LARGE|BODY_BALANCED|EXPANDED|DOWN|BREAK_HIGH|AGAINST,RG,LARGE,BODY_BALANCED,EXPANDED,DOWN,BREAK_HIGH,AGAINST,G,-1.571065328837356,0,TIME,0.07106532883735593,1,TIME,validation
2026-04-16 17:00:00+00:00,2026-04-17,2026-04-16 17:15:00+00:00,RR|LARGE|BODY_BALANCED|NORMAL|DOWN|BREAK_LOW|WITH,RR,LARGE,BODY_BALANCED,NORMAL,DOWN,BREAK_LOW,WITH,R,-7.249999999999999,0,SL,5.75,1,TP,validation
2026-04-16 17:15:00+00:00,2026-04-17,2026-04-16 17:30:00+00:00,RG|LARGE|BODY_BALANCED|NORMAL|DOWN|INSIDE|AGAINST,RG,LARGE,BODY_BALANCED,NORMAL,DOWN,INSIDE,AGAINST,G,5.75,1,TP,-7.249999999999999,0,SL,validation
2026-04-16 17:30:00+00:00,2026-04-17,2026-04-16 17:45:00+00:00,GG|MEDIUM|BODY_BALANCED|NORMAL|DOWN|INSIDE|AGAINST,GG,MEDIUM,BODY_BALANCED,NORMAL,DOWN,INSIDE,AGAINST,G,5.75,1,TP,-7.249999999999999,0,SL,validation
2026-04-16 17:45:00+00:00,2026-04-17,2026-04-16 18:00:00+00:00,GR|SMALL|LOWER|NORMAL|UP|INSIDE|AGAINST,GR,SMALL,LOWER,NORMAL,UP,INSIDE,AGAINST,R,-7.249999999999999,0,SL,5.75,1,TP,validation
2026-04-16 18:00:00+00:00,2026-04-17,2026-04-16 18:15:00+00:00,RG|SMALL|UPPER|NORMAL|UP|INSIDE|WITH,RG,SMALL,UPPER,NORMAL,UP,INSIDE,WITH,G,5.75,1,TP,-7.249999999999999,0,SL,validation
2026-04-16 18:15:00+00:00,2026-04-17,2026-04-16 18:30:00+00:00,GR|SMALL|LOWER|NORMAL|UP|INSIDE|AGAINST,GR,SMALL,LOWER,NORMAL,UP,INSIDE,AGAINST,R,-7.249999999999999,0,SL,5.75,1,TP,validation
2026-04-16 18:30:00+00:00,2026-04-17,2026-04-16 18:45:00+00:00,RG|LARGE|BODY_BALANCED|NORMAL|UP|BREAK_HIGH|WITH,RG,LARGE,BODY_BALANCED,NORMAL,UP,BREAK_HIGH,WITH,G,1.8076322483015224,1,TIME,-3.3076322483015224,0,TIME,validation
2026-04-16 18:45:00+00:00,2026-04-17,2026-04-16 19:00:00+00:00,GG|LARGE|BODY_BALANCED|EXPANDED|UP|BREAK_HIGH|WITH,GG,LARGE,BODY_BALANCED,EXPANDED,UP,BREAK_HIGH,WITH,G,-1.4159991120012698,0,TIME,-0.08400088799873019,0,TIME,validation
2026-04-16 19:00:00+00:00,2026-04-17,2026-04-16 19:15:00+00:00,GR|MEDIUM|BODY_BALANCED|EXPANDED|UP|INSIDE|AGAINST,GR,MEDIUM,BODY_BALANCED,EXPANDED,UP,INSIDE,AGAINST,R,-1.1845361293393024,0,TIME,-0.3154638706606976,0,TIME,validation
