character_rule,lookback_min,hold_min,trades,wr,net,exp,pf,dd,ls,H1_trades,H1_exp,H1_pf,H2_trades,H2_exp,H2_pf,min_half_exp,positive_anchors,dev_eligible
ALL,60,120,1038,0.4441233140655106,-461.05216017623354,-0.444173564716988,0.8323017828260719,635.0545065074284,15,515,-0.8391553409434835,0.7194072604673152,523,-0.05523357474252299,0.9761087565136087,-0.8391553409434835,0,False
ALL,60,240,1038,0.45664739884393063,-322.6922549281425,-0.310878858312276,0.9226052193307808,920.6582100582162,20,515,-0.6729225025589565,0.845214002566933,523,0.04562683344114741,1.012360952309992,-0.6729225025589565,0,False
ALL,60,360,1038,0.4393063583815029,-797.8784211031223,-0.768668999135956,0.8485440030295822,1462.8391097381345,31,515,-1.7477055600305842,0.7029051720001582,523,0.195391859106364,1.0456513160102134,-1.7477055600305842,0,False
ALL,60,480,1038,0.4026974951830443,-1038.4276176912792,-1.000411963093718,0.8385587640904882,1665.5621438835549,28,515,-2.361983478687181,0.6786542151574486,523,0.3403324547468818,1.067247804825484,-2.361983478687181,0,False
ALL,120,120,1040,0.4442307692307692,-460.92805604573596,-0.44320005389013073,0.8325141196560711,632.1858556663278,15,516,-0.8428479598769316,0.7181275872678478,524,-0.04965364265121984,0.9784812859243954,-0.8428479598769316,0,False
ALL,120,240,1040,0.45576923076923076,-336.68197397112573,-0.3237326672799286,0.9195199485932863,931.2446470401985,20,516,-0.678213897052061,0.8439311865603958,524,0.02533663532011034,1.006839668807604,-0.678213897052061,0,False
ALL,120,360,1040,0.43846153846153846,-822.1113425027581,-0.7904916754834213,0.8446585941050486,1462.8391097381345,31,516,-1.7589469660909378,0.7011582114093746,524,0.16317803816825535,1.0379151795802077,-1.7589469660909378,0,False
ALL,120,480,1040,0.40192307692307694,-1050.5259836506905,-1.0101211381256638,0.8369844826796872,1665.5621438835553,28,516,-2.3756302829221534,0.6769724711497258,524,0.3345405388113375,1.0661623898807502,-2.3756302829221534,0,False
ALL,180,120,1039,0.4436958614051973,-461.96787658955685,-0.4446274076896601,0.8321362835558439,632.1858556663278,15,516,-0.8428479598769316,0.7181275872678478,523,-0.05173676729074599,0.9776212980908084,-0.8428479598769316,0,False
ALL,180,240,1039,0.45620789220404234,-334.541208338841,-0.32198383863218577,0.9199907317932484,931.2446470401985,20,516,-0.678213897052061,0.8439311865603958,523,0.02947832225625723,1.007951307159383,-0.678213897052061,0,False
ALL,180,360,1039,0.4379210779595765,-822.3293469911382,-0.7914623166420964,0.8446174012374095,1462.8391097381345,31,516,-1.7589469660909378,0.7011582114093746,523,0.16307320747951395,1.0378185109514846,-1.7589469660909378,0,False
ALL,180,480,1039,0.40230991337824834,-1041.7948854199658,-1.0026899763426043,0.8381200090680873,1665.5621438835553,28,516,-2.3756302829221534,0.6769724711497258,523,0.35187445615270685,1.0696873717557223,-2.3756302829221534,0,False
ALL,240,120,1040,0.4442307692307692,-460.92805604573596,-0.44320005389013073,0.8325141196560711,632.1858556663278,15,516,-0.8428479598769316,0.7181275872678478,524,-0.04965364265121984,0.9784812859243954,-0.8428479598769316,0,False
ALL,240,240,1040,0.45576923076923076,-336.68197397112573,-0.3237326672799286,0.9195199485932863,931.2446470401985,20,516,-0.678213897052061,0.8439311865603958,524,0.02533663532011034,1.006839668807604,-0.678213897052061,0,False
ALL,240,360,1040,0.43846153846153846,-822.1113425027581,-0.7904916754834213,0.8446585941050486,1462.8391097381345,31,516,-1.7589469660909378,0.7011582114093746,524,0.16317803816825535,1.0379151795802077,-1.7589469660909378,0,False
ALL,240,480,1040,0.40192307692307694,-1050.5259836506905,-1.0101211381256638,0.8369844826796872,1665.5621438835553,28,516,-2.3756302829221534,0.6769724711497258,524,0.3345405388113375,1.0661623898807502,-2.3756302829221534,0,False
ALL,360,120,1039,0.44465832531280075,-458.55773374317926,-0.4413452682802495,0.8332317789023665,632.1858556663278,15,516,-0.8428479598769316,0.7181275872678478,523,-0.045216417680081306,0.9804032535161867,-0.8428479598769316,0,False
ALL,360,240,1039,0.45620789220404234,-329.29966442978696,-0.3169390417996025,0.9211454555986396,931.2446470401985,20,516,-0.678213897052061,0.8439311865603958,523,0.039500394740108094,1.0106834819236448,-0.678213897052061,0,False
ALL,360,360,1039,0.43888354186718,-816.3084539243,-0.7856674243737247,0.8455857622132327,1462.8391097381345,31,516,-1.7589469660909378,0.7011582114093746,523,0.17458543131668067,1.0405927762630625,-1.7589469660909378,0,False
ALL,360,480,1039,0.40230991337824834,-1046.3088085489092,-1.0070344644359086,0.837532564609548,1665.5621438835553,28,516,-2.3756302829221534,0.6769724711497258,523,0.34324362799029123,1.0678620729209016,-2.3756302829221534,0,False
DRIVE_UP,60,120,554,0.42418772563176893,-289.9323151863239,-0.5233435292171911,0.8084175018471731,464.86584382497165,14,271,-0.6419819500673158,0.7794862091668167,283,-0.4097357127847395,0.8399276386822647,-0.6419819500673158,0,False
