i,entry_t,parent_reason,parent_pnl,parent_win,sat_day_ret,sun_pre16_ret,state,arm4,confirm6,action6,allrule_action6,p4_progress,p4_ema_spread,p6_progress,p6_ema_spread,cut6_px,cut6_pnl,adaptive_pnl
12,2024-02-25 09:00:00+00:00,TIMEOUT,1.1471846780681167,True,0.0031104351281463494,0.007583178846716665,WATCH,True,True,True,True,-0.0010729447491555355,4.413801249425475e-05,-0.002841173189551016,0.0008847070147124381,51780.3,-2.170586594775508,-2.170586594775508
13,2024-03-03 09:00:00+00:00,SL,-7.750000000000006,False,0.007202797202797262,-0.00436924477943057,WATCH,False,False,False,False,,,,,,,-7.750000000000006
14,2024-03-10 09:00:00+00:00,TP,12.19609973468022,True,0.00436610441222629,0.023102992957746427,WATCH,True,False,False,False,-0.0015946150194952047,0.0004182309592610789,0.005769007395170611,-0.00189651851828887,,,12.19609973468022
15,2024-03-17 09:00:00+00:00,SL,-7.750000000000006,False,0.00413807514756237,-0.024564925881689126,WATCH,False,False,False,False,,,,,,,-7.750000000000006
16,2024-03-24 09:00:00+00:00,SL,-7.670065131609785,False,0.03767374273439472,-0.0061174601048445965,WATCH,True,True,True,True,-0.005952955266305571,0.0026705768119086315,-0.006078538577814818,0.0007293607418852321,65692.2,-3.789269288907409,-3.789269288907409
17,2024-03-31 09:00:00+00:00,SL,-7.750000000000006,False,0.014455684063363172,0.0014521619416829612,WATCH,True,False,False,False,-0.0033081231696567848,0.0006672819998478907,-0.003690540502118367,-0.00010895305917690834,,,-7.750000000000006
18,2024-04-07 09:00:00+00:00,TIMEOUT,1.062683115989905,True,0.002623930303230937,0.020088125900853848,WATCH,False,False,False,False,0.002358331067090935,1.039206526032288e-05,-0.001395717593092316,0.001108137616050886,,,1.062683115989905
19,2024-04-14 09:00:00+00:00,TP,11.799729740203384,True,-0.02081745530562029,-0.04356528120621794,RUNNER,False,False,False,False,0.00018446180555553582,0.001988260398327446,0.009486607142857095,-0.0028507353657828416,,,11.799729740203384
20,2024-04-21 09:00:00+00:00,TIMEOUT,0.2634379647475298,True,0.011297783890225954,0.0028759567849243606,WATCH,False,False,False,False,-0.0012142205566925135,-0.0005035367034778027,0.0004961662680900147,-0.0007277223490869122,,,0.2634379647475298
21,2024-04-28 09:00:00+00:00,TIMEOUT,7.123449824019988,True,-0.014553968478448698,0.015387608271357767,WATCH,False,False,False,False,0.0020415310226342687,8.49373496625283e-05,0.001639506452023154,-0.000618571639110721,,,7.123449824019988
22,2024-05-05 09:00:00+00:00,SL,-7.750000000000006,False,0.03266499162207359,-0.00038012123039909973,WATCH,False,False,False,False,-0.0010040917919031944,-0.0002788668604172262,-0.006734800344439629,0.000706405418604783,,,-7.750000000000006
23,2024-05-12 09:00:00+00:00,TIMEOUT,-0.5940303459258807,False,0.0020036796930422707,-0.0020225637671680285,WATCH,True,False,False,False,-0.0016989917458820614,0.00017746616359359813,-0.001930002195418501,-2.0646504515720032e-05,,,-0.5940303459258807
24,2024-05-19 09:00:00+00:00,TIMEOUT,2.9387547704702888,True,-0.0006233323617120812,0.004001088894473037,WATCH,False,False,False,False,0.004844750477473014,-0.0018164273856172697,0.0034011578536504716,-0.00044855121500952944,,,2.9387547704702888
25,2024-05-26 09:00:00+00:00,TIMEOUT,-0.28066817668684374,False,0.008124280883451851,0.003286172551612898,WATCH,False,False,False,False,0.00260904884630897,-0.0007178916678082237,-0.001757675012250104,0.0010978231088560886,,,-0.28066817668684374
26,2024-06-02 09:00:00+00:00,SL,-7.6496932433887705,False,0.0074060854822879385,0.0007381163271331648,WATCH,True,True,True,True,-0.002795401674880793,0.0008805041923398704,-0.007458338189022307,0.0008520742307738249,68295.4,-4.478431521509812,-4.478431521509812
27,2024-06-09 09:00:00+00:00,TIMEOUT,-3.299061684802147,False,-0.02104586351350024,-0.0006294227027151544,RUNNER,True,False,False,False,-0.005039994235065182,0.0016748464386351358,-0.0018447791309361694,-1.7074113047299555e-05,,,-3.299061684802147
28,2024-06-16 09:00:00+00:00,TIMEOUT,-1.121749710994776,False,0.013627688546737238,0.0012980556365687068,WATCH,True,False,False,False,-0.004756888584372954,0.00017542648927615367,-0.0036174688885601824,-0.0005387122210017692,,,-1.121749710994776
29,2024-06-23 09:00:00+00:00,TP,11.773275414335378,True,0.010258867894881618,0.0010000715447759934,WATCH,False,False,False,False,0.00015071543217259897,0.00021748456632564306,0.0030018785047164487,-0.0006263963888397672,,,11.773275414335378
30,2024-06-30 09:00:00+00:00,SL,-7.6998603587942345,False,0.001347516450040942,0.008875739644970349,WATCH,False,False,False,False,0.0009098205378988977,-0.0007008263970100792,-0.000505275334440336,-0.00021394585543965672,,,-7.6998603587942345
31,2024-07-07 09:00:00+00:00,TP,11.799289801074897,True,0.024903854674346526,-0.0035517774450026796,WATCH,False,False,False,False,0.005242543562048896,-0.0012234689476273708,0.015246934040437532,-0.0017957781156602293,,,11.799289801074897
32,2024-07-14 09:00:00+00:00,SL,-7.708370066496263,False,0.008677943459953319,0.02688163784967368,WATCH,False,False,False,False,0.010013495366369307,-0.0023123485019992396,0.002996569650716041,0.0014371360898941532,,,-7.708370066496263
33,2024-07-21 09:00:00+00:00,SL,-7.746752069613234,False,0.006067134721426948,-0.00024559464603668424,WATCH,True,True,True,True,-0.0019802187827195894,8.297388693323526e-05,-0.007347180884447857,0.0025436220765393536,67250.9,-4.424339390326242,-4.424339390326242
34,2024-07-28 09:00:00+00:00,SL,-7.750000000000006,False,0.01921395564936912,-0.019026508073595294,WATCH,True,False,False,False,-0.008992557422756953,0.0015925714006503888,-0.005292796303802083,-0.0007918944590000754,,,-7.750000000000006
35,2024-08-04 09:00:00+00:00,TP,11.75000000000001,True,-0.037876501621901815,-0.005716612993018844,RUNNER,True,False,False,False,-0.00805026377249174,0.001198343202378771,0.016196324692871022,-0.0071916258892986695,,,11.75000000000001
36,2024-08-11 09:00:00+00:00,TP,11.75000000000001,True,0.003959832203765945,0.009568675819265238,WATCH,False,False,False,False,0.012350941836896334,-0.001745547967850536,0.014915207730036628,-0.0005988141016817217,,,11.75000000000001
37,2024-08-18 09:00:00+00:00,TP,11.716524105054496,True,0.017983970585973896,0.001562539336214419,WATCH,True,False,False,False,-0.004507697437985625,0.0005283509574742773,-0.001699184090006467,-0.000942708834935857,,,11.716524105054496
38,2024-08-25 09:00:00+00:00,SL,-7.734413776197084,False,0.04149891406528572,-0.0054249716768546286,WATCH,False,False,False,False,0.000131435241543576,0.0001574402991910695,-0.0033249986700005785,0.0007205736348658842,,,-7.734413776197084
39,2024-09-01 09:00:00+00:00,TIMEOUT,5.567777387066816,True,0.007223517188108763,-0.012434700432135126,WATCH,False,False,False,False,0.00382428230281584,-0.0006934444839234999,0.006181387118387893,-0.00026663848907415577,,,5.567777387066816
40,2024-09-08 09:00:00+00:00,SL,-7.775843393449373,False,0.007209990749306172,0.000295740057348004,WATCH,False,False,False,False,0.005294201903194962,-0.002239833906862998,0.006350104121140454,-0.0007946104164389123,,,-7.775843393449373
41,2024-09-15 09:00:00+00:00,TP,11.76384044280592,True,0.00883704727172363,0.0016131346191701201,WATCH,True,True,True,True,-0.0006795232012204444,0.00042694279428245885,-0.003339323574625075,0.000672725663478424,60242.6,-2.4196617873125374,-2.4196617873125374
42,2024-09-22 09:00:00+00:00,SL,-7.722479837704294,False,0.005505512673021906,-0.0030525967644690066,WATCH,False,False,False,False,0.0038778270200255927,0.00015222658099367514,0.005733406138490604,-0.00022788702437570585,,,-7.722479837704294
43,2024-09-29 09:00:00+00:00,TIMEOUT,8.314167261394882,True,-0.011775233829614429,0.0007024412888880782,WATCH,True,False,False,False,-0.001054448291595289,3.265653980055738e-05,-0.002052435531397556,-0.0002905415106067011,,,8.314167261394882
44,2024-10-06 09:00:00+00:00,SL,-7.728854171615975,False,-0.004501238644419869,0.0005894217369046828,WATCH,True,True,True,True,-0.003707134741517404,0.0006433554262943453,-0.011589436037803935,0.002379523074762746,62679.7,-6.544718018901968,-6.544718018901968
45,2024-10-13 09:00:00+00:00,TIMEOUT,0.9220432701156257,True,0.012775373579241966,-0.0037826799589363302,WATCH,False,False,False,False,0.002357224654658596,5.523746640356819e-05,0.008978159039399025,-0.0021511335125951048,,,0.9220432701156257
46,2024-10-20 09:00:00+00:00,SL,-7.699830489139026,False,-0.010818356307799704,0.005075851120126984,WATCH,False,False,False,False,0.0019612947763157917,-0.000509741668738739,-0.0036403152112232107,0.001050627204805643,,,-7.699830489139026
47,2024-10-27 09:00:00+00:00,SL,-7.699576654611487,False,-0.01022388776784866,0.003542736121421086,WATCH,True,True,True,True,-0.002716137577949418,0.0014101347464448022,-0.007111071423256066,0.000704488692393701,67668.9,-4.306279858909606,-4.306279858909606
48,2024-11-03 09:00:00+00:00,TIMEOUT,-6.655213148658573,False,-0.004947734195135167,-0.016076740676869927,RUNNER,True,False,False,False,-4.381717720991496e-05,0.0005242541266998746,0.010199178281870114,-0.0026158809127843075,,,-6.655213148658573
49,2024-11-10 09:00:00+00:00,SL,-7.678931410576727,False,0.001967951631068221,0.04080935083920667,WATCH,False,False,False,False,-0.006781600629530482,-0.0002405786271744148,-0.004755583231548233,-0.0014727474216030823,,,-7.678931410576727
50,2024-11-17 09:00:00+00:00,TP,11.75000000000001,True,0.014053945227083364,0.004266396064503297,WATCH,True,False,False,False,-0.0009818899514437707,0.0009396171081368365,0.0076222776991264896,-0.0016250338246809326,,,11.75000000000001
51,2024-11-24 09:00:00+00:00,TIMEOUT,3.1542166717734283,True,-0.011730652965571409,0.003949811511843926,WATCH,False,False,False,False,0.01186088526631457,-0.002578336429362005,0.010460811696218597,-0.0005229540482257766,,,3.1542166717734283
52,2024-12-01 09:00:00+00:00,TIMEOUT,-3.9466591692490307,False,-0.009242518241274422,0.0016815044822926506,WATCH,False,False,False,False,0.0027785759231968576,-0.0005360214855467671,-0.002501542222922426,0.0006397533633970554,,,-3.9466591692490307
53,2024-12-08 09:00:00+00:00,SL,-7.750000000000006,False,0.006502389055069058,-0.00667502507522566,WATCH,True,False,False,False,-0.009608772700422596,0.001577018484368864,,,,,-7.750000000000006
54,2024-12-15 09:00:00+00:00,SL,-7.699652609206941,False,0.006757794197331135,0.0032253525699998953,WATCH,True,True,True,True,-0.009477236683761436,0.001844984999822774,-0.009863662354195446,0.0004892550464548062,102965.8,-5.681831177097723,-5.681831177097723
55,2024-12-22 09:00:00+00:00,TP,11.846863419791195,True,0.005911829347123421,-0.007747347034879004,WATCH,False,False,False,False,-0.004587298560912556,-0.00022579557875634926,0.012181676503747019,-0.005192771459274437,,,11.846863419791195
56,2024-12-29 09:00:00+00:00,TIMEOUT,5.710316441273837,True,0.007355565374778106,0.0026349947120856143,WATCH,False,False,False,False,0.0023998620237083435,-0.0007393138257629772,0.005472779128562033,-0.001652002008092901,,,5.710316441273837
57,2025-01-05 09:00:00+00:00,SL,-7.658068585517747,False,-0.0014761460321420783,0.0015162078627817266,WATCH,False,False,False,False,0.0010825354021787303,0.00039587886957592744,0.00015128917801920938,0.00025106143409203696,,,-7.658068585517747
58,2025-01-12 09:00:00+00:00,SL,-7.6900201623006295,False,0.008494383366732583,-0.0028270310348479377,WATCH,True,True,True,True,-0.0015816330866171846,0.0006036079118769688,-0.006612267269436423,0.0008958910664544906,94765.8,-4.056664740522991,-4.056664740522991
59,2025-01-19 09:00:00+00:00,SL,-7.699749744764567,False,-0.01634422662520163,0.01167921402203298,WATCH,True,True,True,True,-0.0049485985515269615,0.00045407270096875507,-0.006887047064840335,0.0005645526525039912,105132.4,-4.193044666680661,-4.193044666680661
60,2025-01-26 09:00:00+00:00,TP,11.836547361904772,True,-0.009315120380672726,0.003643704573174311,WATCH,False,False,False,False,0.001387619047618971,0.000306965316737573,0.001023809523809538,0.00034777398348273536,,,11.836547361904772
61,2025-02-02 09:00:00+00:00,TP,11.745715860129232,True,-0.030288952186562357,-0.020400549774199916,RUNNER,False,False,False,False,0.016613200163155595,-0.0029830938084520753,0.006252624468717438,0.001575745864274003,,,11.745715860129232
62,2025-02-09 09:00:00+00:00,TIMEOUT,5.805944460148311,True,-0.017448774965717062,0.009881060918291329,WATCH,False,False,False,False,0.005554857047454398,-0.000898916591482446,0.009812206669538526,-0.0006445757035251631,,,5.805944460148311
63,2025-02-16 09:00:00+00:00,TIMEOUT,4.09951627841965,True,-0.0013561849819927474,-0.003836117766764069,RUNNER,False,False,False,False,0.0003449330366566139,-0.00048191305007494467,0.0020623906639497536,-0.00021454958104150101,,,4.09951627841965
64,2025-02-23 09:00:00+00:00,TIMEOUT,1.9918075758504448,True,-0.0175529189850393,-0.0015042551448946062,RUNNER,False,False,False,False,0.006468385893727446,-0.0015277728897118426,0.008039279610775552,-0.0009430370643471742,,,1.9918075758504448
65,2025-03-02 09:00:00+00:00,SL,-7.750000000000006,False,0.01081481147617791,0.005532602458751867,WATCH,False,False,False,False,-0.0029115359840174992,-6.569459658234411e-05,0.007203571795326602,-0.002311441597570796,,,-7.750000000000006
66,2025-03-09 09:00:00+00:00,TP,11.749999999999956,True,-0.012818160972254078,-0.0040533320944925455,RUNNER,False,False,False,False,0.01371380593098781,-0.0012813265355363646,,,,,11.749999999999956
67,2025-03-16 09:00:00+00:00,TP,11.756165329115818,True,-0.004981212767765197,-0.0011302678129851973,RUNNER,False,False,False,False,0.017923062035523185,-0.001274695292651118,0.010530615249622843,0.0015951922693726583,,,11.756165329115818
68,2025-03-23 09:00:00+00:00,SL,-7.729697470657882,False,0.00036875393287960634,0.00238650430034526,WATCH,True,True,True,True,-0.004600313646964338,0.0004130508566635438,-0.006683385014697674,0.00023285597202171715,84862.0,-4.091692507348837,-4.091692507348837
69,2025-03-30 09:00:00+00:00,TP,11.785822489218821,True,-0.019011016432118333,0.01430303148322154,WATCH,False,False,False,False,0.0036273272249927047,-0.000318234712660459,0.006837085851144065,-6.586612723025187e-05,,,11.785822489218821
70,2025-04-06 09:00:00+00:00,TP,11.749999999999956,True,-0.007819585674730178,0.0035053141965828427,WATCH,False,False,False,False,0.003975038828622601,-0.0006176963943204106,0.004372663203719762,0.00037632429254785826,,,11.749999999999956
71,2025-04-13 09:00:00+00:00,TIMEOUT,-3.3074633054662734,False,0.022663800156377256,0.00018552634533186563,WATCH,False,False,False,False,0.002596887043683993,-0.00041113256945324306,0.007040423063381596,-0.00012525567045418295,,,-3.3074633054662734
72,2025-04-20 09:00:00+00:00,SL,-7.734924777346891,False,0.004195595512856309,-0.0023030660377358902,WATCH,False,False,False,False,0.003284687493720684,0.0005797352332204131,0.00023757545384583967,0.0011162766992072193,,,-7.734924777346891
73,2025-04-27 09:00:00+00:00,TIMEOUT,2.4438774637951184,True,-0.009576130394257532,-0.0009251753801494678,RUNNER,False,False,False,False,0.00498166522062804,-0.0006941192919492911,0.002415964267092008,0.00020033453300682957,,,2.4438774637951184
74,2025-05-04 09:00:00+00:00,TIMEOUT,6.553120373185786,True,-0.011826225299509607,-0.005735829433177297,RUNNER,False,False,False,False,0.0017625799567985156,0.00017602897161483888,0.0003755289047421284,0.0006600043673310463,,,6.553120373185786
75,2025-05-11 09:00:00+00:00,TIMEOUT,-1.0780855701125462,False,0.009214556656833794,0.0038040208684346766,WATCH,True,False,False,False,-0.0074944186911458655,0.0004684168638415809,-0.0031739026958903516,-0.0006010462665648753,,,-1.0780855701125462
76,2025-05-18 09:00:00+00:00,SL,-7.750000000000006,False,-0.011581171950048041,0.009473790604736632,WATCH,True,False,False,False,-0.00035814239626152933,0.0002878517337179254,,,,,-7.750000000000006
77,2025-05-25 09:00:00+00:00,SL,-7.731768410119812,False,-0.0006172782888642647,-0.0173862446390729,RUNNER,True,False,False,False,-0.0038406467828511204,0.0009134644538877357,-0.002331287541341487,-0.000609005204177282,,,-7.731768410119812
78,2025-06-01 09:00:00+00:00,SL,-7.72935163282626,False,0.005439627833179639,-0.0008589288381766202,WATCH,False,False,False,False,0.004078867041010015,-0.0003825696138628487,-0.0020020566843681475,0.0012393826329144542,,,-7.72935163282626
79,2025-06-08 09:00:00+00:00,TIMEOUT,-1.660981948655184,False,0.0056037709902669874,0.00023836204440574882,WATCH,True,True,True,True,-0.0031397457442061683,0.0005037262577751722,-0.004175567518300172,0.00033006532163315505,105766.7,-2.8373090470628908,-2.8373090470628908
80,2025-06-15 09:00:00+00:00,TIMEOUT,-3.4910253744756665,False,-0.012567909081279027,0.007173316679565556,WATCH,True,True,True,True,-0.0009538781375506566,0.0006613338016452364,-0.004472670868295392,0.001133379260929157,105620.0,-2.986335434147696,-2.986335434147696
81,2025-06-22 09:00:00+00:00,TP,11.75000000000001,True,-0.0018073864497160086,-0.007443712962694415,RUNNER,True,False,False,False,-0.0003496534145750463,0.00034915252748901615,,,,,11.75000000000001
82,2025-06-29 09:00:00+00:00,TIMEOUT,-4.381991685559789,False,-0.0015695576565741831,0.0038023239117503937,WATCH,False,False,False,False,-0.0045848891861264285,-0.00014054381311223718,-0.002191198053093979,-0.0007929307211462788,,,-4.381991685559789
83,2025-07-06 09:00:00+00:00,SL,-7.750000000000006,False,0.0043320581598094154,-0.0009818682889858321,WATCH,True,True,True,True,-0.002222259275315608,0.0006406797401652398,-0.008567601516212608,0.0011284190711766673,108878.0,-5.033337594439107,-5.033337594439107
84,2025-07-13 09:00:00+00:00,SL,-7.750000000000006,False,-0.0020655331929054777,0.00593117481474148,WATCH,True,False,False,False,-0.004468183495891287,0.0012463956810888632,,,,,-7.750000000000006
85,2025-07-20 09:00:00+00:00,TIMEOUT,-0.7827293704565691,False,0.003527204822044716,0.001512401437459454,WATCH,False,False,False,False,0.0006856481152295313,0.0003052117272421828,-0.0025106571725566074,0.0007315977182706934,,,-0.7827293704565691
86,2025-07-27 09:00:00+00:00,SL,-7.750000000000006,False,0.016458963660440418,-0.0011181229088136346,WATCH,False,False,False,False,-0.0012092636720573147,-0.000256769616222563,-0.004170518049913863,0.000704852515312826,,,-7.750000000000006
87,2025-08-03 09:00:00+00:00,TIMEOUT,-5.651404335938886,False,-0.01570342251627055,0.004276363173611131,WATCH,True,False,False,False,-0.002781568959767222,0.00046467284654583274,-0.000803407927955524,-0.0003845947661138549,,,-5.651404335938886
88,2025-08-10 09:00:00+00:00,SL,-7.699582515274662,False,0.0038303290776990906,0.014331439627845777,WATCH,True,True,True,True,-0.0016783942882170333,0.0007773108096249537,-0.004071268764617164,0.0006870600290951323,118749.3,-2.785634382308582,-2.785634382308582
89,2025-08-17 09:00:00+00:00,TP,11.764113368640444,True,0.003399620824638294,0.005247820841758344,WATCH,False,False,False,False,0.0018119784962775665,-0.00032322725154643184,0.0019522716074632518,-0.0003253975506674056,,,11.764113368640444
90,2025-08-24 09:00:00+00:00,TP,11.75000000000001,True,-0.009801405270020935,-0.001360380906653913,RUNNER,False,False,False,False,0.0014301715683285865,-0.00028299432621914367,0.0028011155686629152,-0.0002337216495578165,,,11.75000000000001
91,2025-08-31 09:00:00+00:00,TIMEOUT,5.58112120963509,True,0.0010501803990869973,0.0018664589962864575,WATCH,False,False,False,False,0.006292840551699652,-0.00035971283999114423,0.004978658304356176,0.00037048368264258613,,,5.58112120963509
92,2025-09-07 09:00:00+00:00,TIMEOUT,-1.5126593889812927,False,-0.005065574406887263,0.0074097464570959115,WATCH,False,False,False,False,-0.000463868682829105,-0.0002530065076929988,-0.0006241961110691197,-6.447467870829282e-05,,,-1.5126593889812927
93,2025-09-14 09:00:00+00:00,TIMEOUT,1.703676977546282,True,-0.001285571966907706,0.005211360210119809,WATCH,False,False,False,False,0.001381514626710656,-0.00040562152881806757,0.004629497796566184,-0.0005929252059250212,,,1.703676977546282
94,2025-09-21 09:00:00+00:00,TIMEOUT,5.571948990899242,True,-0.0005524438097420648,-0.0032992485715617192,RUNNER,True,False,False,False,-0.00035212760342995253,0.00016887735890502853,0.0011826988547635198,-0.0004135284982158538,,,5.571948990899242
95,2025-09-28 09:00:00+00:00,SL,-7.723568284447585,False,-0.0006434594721074216,0.0011386688275460966,WATCH,False,False,False,False,0.0017887371680034292,-0.00024054342077417523,-0.003092377586154882,0.0010240734172903831,,,-7.723568284447585
96,2025-10-05 09:00:00+00:00,TIMEOUT,1.3133162360231827,True,-0.007007429376848062,0.023937173549439583,WATCH,False,False,False,False,0.012403175444088532,-0.00034961768889041345,0.012823785328420878,-0.000750992017899188,,,1.3133162360231827
97,2025-10-12 09:00:00+00:00,SL,-7.750000000000006,False,-0.05371307659754543,-0.005006091027317416,RUNNER,False,False,False,False,-0.00420067599151408,-0.00018177493265070233,,,,,-7.750000000000006
98,2025-10-19 09:00:00+00:00,SL,-7.750000000000006,False,0.002540176354635326,-0.001877087802869215,WATCH,False,False,False,False,,,,,,,-7.750000000000006
99,2025-10-26 09:00:00+00:00,SL,-7.750000000000006,False,0.009989811499124812,0.003528458527138012,WATCH,False,False,False,False,,,,,,,-7.750000000000006
100,2025-11-02 09:00:00+00:00,TIMEOUT,7.46590396072586,True,0.014711491008878586,0.0035502840680097236,WATCH,False,False,False,False,0.0010369502651939033,-0.0003456069309093479,0.003925790821230346,-0.0005809313524147708,,,7.46590396072586
101,2025-11-09 09:00:00+00:00,SL,-7.750000000000006,False,0.006729069183335268,0.0012710087232059575,WATCH,True,False,False,False,-0.0009800036100233722,5.9517078505377796e-05,,,,,-7.750000000000006
102,2025-11-16 09:00:00+00:00,TP,11.784729702394339,True,-0.00887983706720985,-0.00029028814479858944,RUNNER,False,False,False,False,0.003848735735063835,-0.00043749305606721745,0.0062081418765969065,2.5258421286755706e-05,,,11.784729702394339
103,2025-11-23 09:00:00+00:00,SL,-7.750000000000006,False,-0.00263185486863704,0.017012817196375707,WATCH,True,False,False,False,-0.0044727061556331105,0.0011764439030996776,-0.004787456445993099,-0.0002608546225624231,,,-7.750000000000006
104,2025-11-30 09:00:00+00:00,TP,11.767804910454666,True,0.000902287739560137,0.001873307674294944,WATCH,True,False,False,False,-0.0032897119142873965,0.0010222558206423038,-0.0035892754074831057,-0.0005571322924351474,,,11.767804910454666
105,2025-12-07 09:00:00+00:00,SL,-7.723871222389762,False,0.01017716812663716,-0.004365341375495269,WATCH,True,False,False,False,-0.0017856062659771244,0.0009739566754103368,0.012119494474030268,-0.003462247156191145,,,-7.723871222389762
106,2025-12-14 09:00:00+00:00,TP,11.749999999999956,True,0.0006355781538898153,0.00020432185133367753,WATCH,False,False,False,False,0.007653851406037249,-0.00016332430260490582,0.01108220840369345,-0.0012324875071465513,,,11.749999999999956
107,2025-12-21 09:00:00+00:00,TIMEOUT,-0.18909471818690507,False,0.0018042989383399988,0.004468009528424632,WATCH,False,False,False,False,-0.0008993435695805463,-0.0003080185604569241,0.0055350303358979724,-0.00043224303738664815,,,-0.18909471818690507
108,2025-12-28 09:00:00+00:00,SL,-7.702665713065013,False,0.007283893312386214,0.0036236151306798803,WATCH,False,False,False,False,-0.0005616883005907791,-9.312645662162833e-05,-0.0011643923797239886,0.00014773614231788912,,,-7.702665713065013
109,2026-01-04 09:00:00+00:00,SL,-7.705451499435543,False,-0.002977837801935057,0.01399766835063554,WATCH,False,False,False,False,0.0025107937853200424,-0.0008711657808667672,0.0002266612793551115,0.00023497580174103305,,,-7.705451499435543
110,2026-01-11 09:00:00+00:00,SL,-7.741657827314814,False,-0.010364679948334787,0.001273160151190389,WATCH,True,True,True,True,-0.0014698768895466952,0.0008274676648327706,-0.0035138211400032038,0.0008596033596732777,91074.7,-2.5063596416321214,-2.5063596416321214
111,2026-01-18 09:00:00+00:00,TP,11.782826582065171,True,0.004624229910172861,-0.0012082074127881537,WATCH,False,False,False,False,0.0008260641093011944,-8.035711071385787e-05,0.002440357330530718,-0.0003053748587641403,,,11.782826582065171
112,2026-01-25 09:00:00+00:00,TP,11.75000000000001,True,-0.009218574806558633,-0.011135188675228558,RUNNER,True,False,False,False,-0.005632548447735086,0.0007570074054823461,-0.004659231385452989,-0.0003965950504022375,,,11.75000000000001
113,2026-02-01 09:00:00+00:00,TP,11.75849958531986,True,-0.033619602671954185,-0.021782624447684085,RUNNER,False,False,False,False,0.00191927342519016,-0.0008018603615660425,0.0049890927233064986,-0.0013779245304341714,,,11.75849958531986
114,2026-02-08 09:00:00+00:00,SL,-7.774501854883021,False,-0.013902083094883833,0.024667642616609697,WATCH,True,True,True,True,-0.008198299737767645,0.0021919677068340526,-0.008409274981451276,0.00011262717476401285,71218.3,-4.954637490725638,-4.954637490725638
115,2026-02-15 09:00:00+00:00,TP,11.738370127654115,True,0.011759875103016793,0.009662805655423101,WATCH,False,False,False,False,0.015910779190712154,-0.003760787372480756,0.017968868732520904,-0.0009983101447699205,,,11.738370127654115
