episode_id,partition,origin_state,exit_state,outcome,resume,first_sideways_ts,source_bar_start,feature_available_ts,structure_high_ok,structure_low_ok,ema_order_ok,close_side_ok,directional_evidence_score,failed_clause_mask,aligned_structure_strength,opposite_structure_strength,hh,hl,lh,ll,ema7,ema20,atr14,dir_ema_spread_atr,dir_close_ema20_atr,dir_ema7_slope_atr,dir_ema20_slope_atr,dir_body_atr,bar_range_atr,prior_directional_age
23,external,BULL,BULL,RESUME,True,2020-02-15 08:00:00+00:00,2020-02-15 04:00:00+00:00,2020-02-15 08:00:00+00:00,True,True,True,False,3,---C,8,0,13,8,6,0,10279.509554693215,10240.814194507286,151.21125851855354,0.2559026395589561,-0.030977815760403662,-0.09562681843978256,-0.003260822711610675,-0.36187781608395947,0.6012779795020636,5
25,external,BULL,BEAR,TRANSITION,False,2020-02-15 16:00:00+00:00,2020-02-15 12:00:00+00:00,2020-02-15 16:00:00+00:00,True,True,False,False,2,--EC,8,0,13,8,6,0,10199.087249514934,10216.717968746327,171.28736066140587,-0.10293064919275753,-1.369266055829723,-0.42211180221231825,-0.144133269034706,-1.546173628791709,3.0282444542148474,1
27,external,BEAR,BULL,TRANSITION,False,2020-02-18 20:00:00+00:00,2020-02-18 16:00:00+00:00,2020-02-18 20:00:00+00:00,True,True,True,False,3,---C,3,5,13,5,6,3,9836.963984443097,9870.251966762291,179.3531232351482,0.18560023778092066,-1.0189286360969014,-0.4015096246259373,-0.10725564590492792,-1.198975496613259,1.2823863663553223,10
29,external,BULL,BEAR,TRANSITION,False,2020-02-20 00:00:00+00:00,2020-02-19 20:00:00+00:00,2020-02-20 00:00:00+00:00,True,True,True,False,3,---C,7,1,12,7,7,1,9967.31144494489,9957.169310842879,228.75801015934144,0.04433564575485664,-1.5890998115854824,-0.5444784857801104,-0.1672736643774213,-2.4347125576588566,3.7907306476218228,6
31,external,BEAR,BULL,TRANSITION,False,2020-02-22 08:00:00+00:00,2020-02-22 04:00:00+00:00,2020-02-22 08:00:00+00:00,True,False,True,True,3,-L--,1,7,11,7,8,1,9661.534498724217,9725.735702548092,159.80897505962878,0.40173716025598877,0.7980509386316059,0.13210459279187617,0.08400536196121569,0.45279058934580746,0.669549378938671,12
33,external,BULL,BULL,RESUME,True,2020-02-24 04:00:00+00:00,2020-02-24 00:00:00+00:00,2020-02-24 04:00:00+00:00,True,True,True,False,3,---C,7,1,12,7,8,1,9825.39673431289,9779.06862757719,154.03645059146132,0.30076067422880687,-0.128791772992786,-0.1431841490738761,-0.013557028736090194,-1.193808344024481,2.856466753878776,5
35,external,BULL,BEAR,TRANSITION,False,2020-02-24 16:00:00+00:00,2020-02-24 12:00:00+00:00,2020-02-24 16:00:00+00:00,True,True,True,False,3,---C,7,1,12,7,8,1,9785.134091038251,9773.939556910911,150.12317490868827,0.07456899398876556,-0.42731281795717985,-0.16729393731531514,-0.04498029662707347,-0.7088845547313246,1.1454593876301564,1
37,external,BEAR,BEAR,RESUME,True,2020-02-28 08:00:00+00:00,2020-02-28 04:00:00+00:00,2020-02-28 08:00:00+00:00,True,False,True,True,3,-L--,1,7,10,7,10,1,8836.483202952575,9051.77596697084,181.82405794470367,1.184071934439716,1.7364366989700486,0.18412158817678423,0.18278281041789618,0.5833111481444127,0.9192952895751193,5
39,external,BEAR,BULL,TRANSITION,False,2020-03-02 12:00:00+00:00,2020-03-02 08:00:00+00:00,2020-03-02 12:00:00+00:00,True,True,True,False,3,---C,2,6,9,6,11,2,8639.633928415478,8693.761365292534,159.82650221716125,0.33866371425379055,-0.4188206197274799,-0.25249477799374925,-0.04408638102394226,-0.8339668212152676,0.9832537021080211,15
41,external,BULL,BULL,RESUME,True,2020-03-03 16:00:00+00:00,2020-03-03 12:00:00+00:00,2020-03-03 16:00:00+00:00,True,True,True,False,3,---C,6,2,10,6,11,2,8797.023779995401,8764.420998724778,155.10086258250246,0.21020373921699537,-0.05268183934458369,-0.08762852618719692,-0.005545456773115924,-0.690002610031092,1.5925120975301723,5
43,external,BULL,BULL,RESUME,True,2020-03-04 12:00:00+00:00,2020-03-04 08:00:00+00:00,2020-03-04 12:00:00+00:00,True,True,True,False,3,---C,7,1,10,7,11,1,8772.697947791878,8764.582363223002,141.32706614216747,0.057424135308317914,-0.2878596742543163,-0.11509460318754902,-0.030301018342553512,-0.6742515966767769,0.9261495591250221,3
45,external,BULL,BEAR,TRANSITION,False,2020-03-07 20:00:00+00:00,2020-03-07 16:00:00+00:00,2020-03-07 20:00:00+00:00,True,True,True,False,3,---C,8,0,10,8,12,0,9047.821928898415,9009.334479523455,124.22735377639079,0.30981461171777674,-0.9050702289435999,-0.40496161355378735,-0.09527055041511964,-1.8040310220517015,2.849613947643125,16
47,external,BEAR,BEAR,RESUME,True,2020-03-14 20:00:00+00:00,2020-03-14 16:00:00+00:00,2020-03-14 20:00:00+00:00,True,False,True,True,3,-L--,1,7,7,7,15,1,5443.799224201693,5999.206189139693,512.3195504581183,1.0841026161140122,1.1991074488380546,0.03833494424134746,0.12622183671979514,-0.15025778331348985,0.476109099841858,8
49,external,BEAR,BEAR,RESUME,True,2020-03-17 08:00:00+00:00,2020-03-17 04:00:00+00:00,2020-03-17 08:00:00+00:00,True,True,True,False,3,---C,2,6,7,6,15,2,5158.899770995557,5332.378956698095,425.61395684132657,0.40759750218250573,-0.02114837438298773,-0.14291529218849852,-0.002226144671893445,-0.06811336783959733,0.49316991754162,3
51,external,BEAR,BEAR,RESUME,True,2020-03-17 16:00:00+00:00,2020-03-17 12:00:00+00:00,2020-03-17 16:00:00+00:00,True,True,True,False,3,---C,2,6,7,6,15,2,5228.489246185001,5328.939735528373,408.35458523563364,0.24598839580902032,-0.07576813286858013,-0.1072521762258683,-0.00797559293353475,-0.23937529670101568,0.7968075093665116,1
53,external,BEAR,BEAR,RESUME,True,2020-03-18 04:00:00+00:00,2020-03-18 00:00:00+00:00,2020-03-18 04:00:00+00:00,True,True,True,False,3,---C,2,6,7,6,15,2,5303.496244484297,5336.107414532891,365.92945472401135,0.0891187348479236,-0.1445157933705919,-0.07787817607283601,-0.015212188775850469,-0.22564458513533722,0.42696754246754715,1
55,external,BEAR,BULL,TRANSITION,False,2020-03-18 16:00:00+00:00,2020-03-18 12:00:00+00:00,2020-03-18 16:00:00+00:00,True,True,True,False,3,---C,2,6,6,6,16,2,5256.070446891812,5303.246262421024,360.38220554980063,0.13090495258288407,-0.07007487381472938,-0.06699327546586946,-0.007376302506816009,-0.5365692229587024,1.109932715434044,2
57,external,BULL,BULL,RESUME,True,2020-03-22 16:00:00+00:00,2020-03-22 12:00:00+00:00,2020-03-22 16:00:00+00:00,True,True,True,False,3,---C,7,0,7,8,17,0,6184.950853771432,6088.720323220617,308.3615086093273,0.3120705012269631,-0.06155218044630715,-0.12454089389109402,-0.006479176889083566,-0.26926188153137465,0.8210817269050718,20
59,external,BULL,BULL,RESUME,True,2020-03-28 00:00:00+00:00,2020-03-27 20:00:00+00:00,2020-03-28 00:00:00+00:00,True,True,True,False,3,---C,9,0,9,9,17,0,6581.732274236389,6573.757978807775,212.17913762653134,0.037582843995953685,-1.0374157481741517,-0.3583328640567046,-0.10920165770253822,-1.411590240917955,2.167508102561412,25
61,external,BULL,BEAR,TRANSITION,False,2020-04-01 08:00:00+00:00,2020-04-01 04:00:00+00:00,2020-04-01 08:00:00+00:00,True,True,True,False,3,---C,8,1,8,8,18,1,6375.484569984475,6340.985761590151,162.1351697184949,0.21277806939864832,-0.10309769076735852,-0.10529192005533562,-0.01085238850182987,-0.24504245481705336,0.6773977551612698,8
64,external,BULL,BULL,RESUME,True,2020-04-09 12:00:00+00:00,2020-04-09 08:00:00+00:00,2020-04-09 12:00:00+00:00,True,True,True,False,3,---C,8,1,10,8,20,1,7274.702898006764,7209.237212587355,154.5686313371214,0.4235379769691131,-0.1906416090538158,-0.20472652867430768,-0.020067537795136647,-0.9432703048395549,1.3523442511701846,45
66,external,BULL,BEAR,TRANSITION,False,2020-04-10 04:00:00+00:00,2020-04-10 00:00:00+00:00,2020-04-10 04:00:00+00:00,True,True,True,False,3,---C,8,1,10,8,20,1,7247.990604447453,7220.40632432781,148.4706689821826,0.18578942432699244,-0.31970169362883605,-0.16849703931861154,-0.03365280985566856,-0.713204841911959,0.909270503901352,3
68,external,BEAR,BEAR,RESUME,True,2020-04-12 16:00:00+00:00,2020-04-12 12:00:00+00:00,2020-04-12 16:00:00+00:00,True,True,True,False,3,---C,2,7,9,7,21,2,6888.507471539741,6947.1088853899055,127.75036528267039,0.4587181705547228,-0.5245473424817253,-0.32775517101214935,-0.05521550973492257,-1.3253191067232648,1.4403089931904876,10
70,external,BEAR,BEAR,RESUME,True,2020-04-14 04:00:00+00:00,2020-04-14 00:00:00+00:00,2020-04-14 04:00:00+00:00,True,True,True,False,3,---C,3,6,10,6,21,3,6821.111152619616,6868.177009638908,144.96501426996142,0.3246704541527744,-0.08769695519373613,-0.13745580311549935,-0.00923125844144657,-0.3233883722640673,0.6484323163997922,7
72,external,BEAR,BEAR,RESUME,True,2020-04-14 16:00:00+00:00,2020-04-14 12:00:00+00:00,2020-04-14 16:00:00+00:00,True,True,True,False,3,---C,3,6,10,6,21,3,6840.622361261401,6863.294299655898,141.6647034807235,0.1600394299881584,-0.26326741543758864,-0.1411022818085845,-0.027712359519743473,-0.5429722302737653,1.0793796636916444,2
74,external,BEAR,BEAR,RESUME,True,2020-04-15 04:00:00+00:00,2020-04-15 00:00:00+00:00,2020-04-15 04:00:00+00:00,True,True,True,False,3,---C,2,7,9,7,22,2,6870.2347461571535,6870.764861390757,135.12517257549183,0.003923141954228534,-0.2289369036103186,-0.07762001518818462,-0.024098621432667597,-0.27818650872767126,0.7918583781287766,1
76,external,BEAR,BULL,TRANSITION,False,2020-04-16 08:00:00+00:00,2020-04-16 04:00:00+00:00,2020-04-16 08:00:00+00:00,True,True,True,False,3,---C,2,7,9,7,22,2,6762.451123647808,6806.256214626081,150.23299012374332,0.2915810365099646,-0.5464431301427268,-0.27934138888422644,-0.05752032948871223,-1.614226008550123,2.4541879895774588,6
78,external,BULL,BEAR,TRANSITION,False,2020-04-20 12:00:00+00:00,2020-04-20 08:00:00+00:00,2020-04-20 12:00:00+00:00,True,True,True,False,3,---C,8,1,11,8,22,1,7104.434279902842,7093.513738988552,119.41602141978676,0.09144954575148943,-1.0828843353771758,-0.3914446270428833,-0.11398782477654681,-1.8045317323249386,1.9930324019366832,24
80,external,BEAR,BULL,TRANSITION,False,2020-04-22 12:00:00+00:00,2020-04-22 08:00:00+00:00,2020-04-22 12:00:00+00:00,True,True,True,False,3,---C,2,7,9,7,24,2,6897.1235895482205,6940.428505203046,116.69649525378253,0.3710901133804379,-0.07327979112274162,-0.14812330150105985,-0.007713662223439104,-0.12271148305574797,0.47130807039568967,7
82,external,BULL,BULL,RESUME,True,2020-05-04 04:00:00+00:00,2020-05-04 00:00:00+00:00,2020-05-04 04:00:00+00:00,True,True,True,False,3,---C,12,0,12,13,26,0,8873.11899307182,8812.35629821036,219.63897434734983,0.27664805411705345,-0.3558398432819023,-0.21082929913298526,-0.03745682560861999,-0.7548296038653373,1.424018669406851,68
84,external,BULL,BULL,RESUME,True,2020-05-10 00:00:00+00:00,2020-05-09 20:00:00+00:00,2020-05-10 00:00:00+00:00,True,True,True,False,3,---C,14,0,14,15,26,0,9694.441605684186,9609.257927660681,213.8374477303933,0.398357158335074,-0.27398347802274964,-0.22411354545260503,-0.028840366107654274,-0.9517509779512467,1.1691123451641665,32
86,external,BULL,BULL,RESUME,True,2020-05-15 20:00:00+00:00,2020-05-15 16:00:00+00:00,2020-05-15 20:00:00+00:00,True,True,True,False,3,---C,13,0,13,16,28,0,9498.944919093537,9365.52815234934,277.91211945073803,0.4800681848919765,-0.10153624248237181,-0.1938681424581183,-0.010688025524457091,-0.48799599048806663,0.7635147413483446,13
88,external,BULL,BULL,RESUME,True,2020-05-16 20:00:00+00:00,2020-05-16 16:00:00+00:00,2020-05-16 20:00:00+00:00,True,True,True,False,3,---C,12,0,12,16,29,0,9389.101571293748,9366.58684222173,254.27453385492774,0.08854496252803393,-0.16123062581296446,-0.08325852944699709,-0.016971644822413923,-0.19565466995756667,0.5899135777615075,4
90,external,BULL,BULL,RESUME,True,2020-05-19 04:00:00+00:00,2020-05-19 00:00:00+00:00,2020-05-19 04:00:00+00:00,True,True,True,False,3,---C,13,0,13,17,29,0,9654.822584038673,9591.719430217798,221.97233365482043,0.28428386899335106,-0.29503420151286924,-0.19310602350206524,-0.031056231738199352,-0.9229979098142971,1.166812078494249,13
92,external,BULL,BEAR,TRANSITION,False,2020-05-20 16:00:00+00:00,2020-05-20 12:00:00+00:00,2020-05-20 16:00:00+00:00,True,True,True,False,3,---C,13,0,13,17,29,0,9641.019625174078,9634.794115464132,219.63913622687582,0.028344264218537783,-1.02333363409316,-0.35055929943723535,-0.10771932990454752,-1.4621711117469902,2.3519487868792184,7
94,external,BEAR,BEAR,RESUME,True,2020-05-24 00:00:00+00:00,2020-05-23 20:00:00+00:00,2020-05-24 00:00:00+00:00,True,False,True,True,3,-L--,1,12,12,16,30,1,9189.629615656031,9258.040656469799,167.12790946726017,0.4093334322904884,0.4884322237381306,0.026366263815877103,0.051413918288230574,0.0035302302403042063,0.570401438657825,11
96,external,BEAR,BULL,TRANSITION,False,2020-05-27 12:00:00+00:00,2020-05-27 08:00:00+00:00,2020-05-27 12:00:00+00:00,True,True,True,False,3,---C,2,11,11,15,31,2,8912.898892416764,8936.704430157271,165.05493428043695,0.14422796776290422,-1.2619166506639559,-0.468714872808946,-0.13283333164884326,-1.8373276831866514,2.150253802149224,12
98,external,BULL,BULL,RESUME,True,2020-06-01 00:00:00+00:00,2020-05-31 20:00:00+00:00,2020-06-01 00:00:00+00:00,True,True,True,False,3,---C,14,1,14,16,31,1,9512.789596787417,9457.930044244817,144.65973254472334,0.37923167406410274,-0.07949720383494369,-0.15290962596635718,-0.008368126719462462,-0.4611511360244974,1.0535758453229576,26
100,external,BULL,BULL,RESUME,True,2020-06-02 16:00:00+00:00,2020-06-02 12:00:00+00:00,2020-06-02 16:00:00+00:00,True,True,True,False,3,---C,14,1,14,16,32,1,9828.281530380917,9684.793207292485,225.7996302496718,0.6354674847331383,-0.9605560782037669,-0.5320078543123044,-0.10111116612671188,-2.8953546083184993,4.126888954466544,9
102,external,BULL,BULL,RESUME,True,2020-06-04 12:00:00+00:00,2020-06-04 08:00:00+00:00,2020-06-04 12:00:00+00:00,True,True,True,False,3,---C,13,1,13,16,33,1,9625.390323279473,9623.86373510031,171.96058387057175,0.008877547079690051,-0.031773183001190065,-0.013550243360293372,-0.003344545579079876,-0.15358170695604095,1.250112061504741,1
104,external,BULL,BULL,RESUME,True,2020-06-06 00:00:00+00:00,2020-06-05 20:00:00+00:00,2020-06-06 00:00:00+00:00,True,True,True,False,3,---C,14,0,14,18,33,0,9700.936573498191,9689.266540684837,155.2407074658987,0.07517379303310216,-0.4636447608347013,-0.17960618462260117,-0.048804711666806964,-0.6648385058582071,0.7402697518963847,8
106,external,BULL,BULL,RESUME,True,2020-06-09 04:00:00+00:00,2020-06-09 00:00:00+00:00,2020-06-09 04:00:00+00:00,True,True,True,False,3,---C,14,0,14,18,34,0,9711.236767562275,9693.469190054471,148.11658646879914,0.11995670391409483,-0.10086102043418041,-0.07360590811609993,-0.010616949519380301,-0.6774393225780749,2.2952864908996147,7
108,external,BULL,BULL,RESUME,True,2020-06-11 16:00:00+00:00,2020-06-11 12:00:00+00:00,2020-06-11 16:00:00+00:00,True,True,False,False,2,--EC,15,0,15,18,34,0,9738.887166934863,9744.320131991462,136.353310241013,-0.03984476098890842,-1.6083227580161807,-0.5228259990090819,-0.16929713242275657,-1.9544079973486677,2.155283208603795,13
110,external,BULL,BULL,RESUME,True,2020-06-17 16:00:00+00:00,2020-06-17 12:00:00+00:00,2020-06-17 16:00:00+00:00,True,True,True,False,3,---C,14,1,14,17,35,1,9456.256040371554,9439.401990111024,134.28109311064762,0.12551320420546766,-0.34518627334103413,-0.15689982584882037,-0.03633539719378379,-0.6105103711990926,1.5936718643157306,8
112,external,BULL,BEAR,TRANSITION,False,2020-06-24 08:00:00+00:00,2020-06-24 04:00:00+00:00,2020-06-24 08:00:00+00:00,True,True,True,False,3,---C,12,0,12,18,38,0,9605.840018926137,9538.06209075619,97.66640768212665,0.6939738010078499,-0.19517550822828267,-0.2963831030787233,-0.020544790339810406,-1.4139969235837189,1.7918136251060837,12
114,external,BEAR,BEAR,RESUME,True,2020-06-28 16:00:00+00:00,2020-06-28 12:00:00+00:00,2020-06-28 16:00:00+00:00,True,True,True,False,3,---C,3,11,11,15,39,3,9072.807382870655,9142.307220076113,127.86059767576097,0.5435594582601676,-0.09051091684424782,-0.21135679170146232,-0.00952746493097645,-0.8278547255693373,1.2412737222022732,19
116,external,BEAR,BULL,TRANSITION,False,2020-06-29 20:00:00+00:00,2020-06-29 16:00:00+00:00,2020-06-29 20:00:00+00:00,True,True,True,False,3,---C,3,10,10,15,40,3,9113.900178609507,9128.260781458781,108.99780557230739,0.13175130245853878,-0.26577799790658113,-0.13250976678839,-0.027976631358601543,-0.3252359055658414,0.7339597304730074,6
118,external,BULL,BULL,RESUME,True,2020-06-30 20:00:00+00:00,2020-06-30 16:00:00+00:00,2020-06-30 20:00:00+00:00,True,True,True,False,3,---C,10,2,10,16,40,2,9145.873962452717,9140.898494001807,98.86334470765051,0.05032672590253569,-0.07726315576713311,-0.0425299605565624,-0.008132963764964285,-0.3637344063802079,0.8597726513436713,4
120,external,BULL,BEAR,TRANSITION,False,2020-07-02 16:00:00+00:00,2020-07-02 12:00:00+00:00,2020-07-02 16:00:00+00:00,True,True,True,False,3,---C,11,2,11,16,40,2,9167.806573566582,9167.692401165648,91.69706823221273,0.0012451041580177659,-1.2877445641622596,-0.4296632227734258,-0.13555205938548429,-1.623825089183078,2.6936520955555494,7
122,external,BEAR,BEAR,RESUME,True,2020-07-04 20:00:00+00:00,2020-07-04 16:00:00+00:00,2020-07-04 20:00:00+00:00,True,True,True,False,3,---C,2,11,11,16,40,2,9089.489104022807,9107.228203336956,74.88076798888466,0.23689793508504237,-0.321868983323221,-0.1862556394694211,-0.033880945612961684,-0.8659099224199334,1.7628024330572325,12
124,external,BEAR,BULL,TRANSITION,False,2020-07-06 04:00:00+00:00,2020-07-06 00:00:00+00:00,2020-07-06 04:00:00+00:00,True,True,True,False,3,---C,3,10,10,15,41,3,9068.4933000411,9086.17493140881,77.30361221842978,0.22872969141142618,-0.014553894170043642,-0.08109452852714091,-0.001531988860010786,-0.1996025742807377,0.8395467965535377,5
126,external,BULL,BEAR,TRANSITION,False,2020-07-09 16:00:00+00:00,2020-07-09 12:00:00+00:00,2020-07-09 16:00:00+00:00,True,True,True,False,3,---C,11,3,11,15,42,3,9341.986038321025,9302.896355411112,90.88989199903243,0.4300773391867273,-1.0110734361098226,-0.4803835917655166,-0.10642878274840974,-2.1153067274196666,2.977998917667121,20
128,external,BEAR,BEAR,RESUME,True,2020-07-11 00:00:00+00:00,2020-07-10 20:00:00+00:00,2020-07-11 00:00:00+00:00,True,True,True,False,3,---C,5,11,11,13,42,5,9245.329161795413,9259.85427560214,81.83717195622901,0.1774879734907723,-0.3486890335497191,-0.17539233568015639,-0.03670410879470493,-0.6593580729898618,1.3226263495260129,5
130,external,BEAR,BEAR,RESUME,True,2020-07-12 04:00:00+00:00,2020-07-12 00:00:00+00:00,2020-07-12 04:00:00+00:00,True,True,True,False,3,---C,4,10,10,14,43,4,9240.345631521397,9248.905595990771,69.99003917133197,0.12230261006740593,-0.3116786941042833,-0.14466043472389642,-0.03280828358994234,-0.5317899581237084,0.913987200998761,4
133,external,BULL,BEAR,TRANSITION,False,2020-07-13 20:00:00+00:00,2020-07-13 16:00:00+00:00,2020-07-13 20:00:00+00:00,True,True,True,False,3,---C,10,4,10,14,43,4,9265.597686715802,9258.73682739271,75.4690034397345,0.09090963190698015,-0.3350624261641603,-0.14199068602370546,-0.03526972906991796,-0.7531568910326149,1.5900567720604073,5
135,external,BEAR,BEAR,RESUME,True,2020-07-14 20:00:00+00:00,2020-07-14 16:00:00+00:00,2020-07-14 20:00:00+00:00,True,True,True,False,3,---C,5,10,10,13,43,5,9239.173660550738,9245.328298669994,73.39389934173117,0.0838576254219686,-0.30236438626429857,-0.12874067056208907,-0.03182783013309319,-0.6368376720573531,0.9265075246020585,4
137,external,BEAR,BEAR,RESUME,True,2020-07-18 12:00:00+00:00,2020-07-18 08:00:00+00:00,2020-07-18 12:00:00+00:00,True,True,True,False,3,---C,3,8,8,15,45,3,9145.046159868874,9159.027647798564,55.15112956566322,0.25351226783204167,-0.07927946781632932,-0.110930578549468,-0.008345207138559246,-0.5651742810251766,1.5403129667336881,20
139,external,BEAR,BULL,TRANSITION,False,2020-07-19 20:00:00+00:00,2020-07-19 16:00:00+00:00,2020-07-19 20:00:00+00:00,True,True,True,False,3,---C,3,8,8,15,45,3,9149.655611036676,9155.613679434162,46.80734669993581,0.12728917184048902,-0.24518203604678981,-0.1241570692957596,-0.025808635373354476,-0.9098998982580345,1.1739610098445137,4
141,external,BULL,BULL,RESUME,True,2020-07-20 12:00:00+00:00,2020-07-20 08:00:00+00:00,2020-07-20 12:00:00+00:00,True,True,True,False,3,---C,9,3,9,15,45,3,9168.857947242073,9164.398947750882,48.26674169868968,0.09238244253210608,-0.29024017901053045,-0.12754087384753293,-0.030551597790572232,-0.6805928646493277,1.3046250437432951,3
143,external,BULL,BULL,RESUME,True,2020-07-20 20:00:00+00:00,2020-07-20 16:00:00+00:00,2020-07-20 20:00:00+00:00,True,True,True,False,3,---C,9,3,9,15,45,3,9167.420720323666,9164.713560403783,47.93367013815593,0.05647720927856934,-0.08999019668952395,-0.04882246865604375,-0.009472652283137742,-0.2520149190575763,1.1620224330717934,1
145,external,BULL,BULL,RESUME,True,2020-08-02 08:00:00+00:00,2020-08-02 04:00:00+00:00,2020-08-02 08:00:00+00:00,True,True,True,False,3,---C,13,0,13,19,48,0,11628.810936333954,11394.830020439542,332.84018999054246,0.7029827614900118,-0.20168844526091814,-0.30155706891697664,-0.021230362659042865,-2.0992356722902143,5.000147368162748,73
147,external,BULL,BULL,RESUME,True,2020-08-04 00:00:00+00:00,2020-08-03 20:00:00+00:00,2020-08-04 00:00:00+00:00,True,True,False,False,2,--EC,14,0,14,19,48,0,11290.120510243974,11294.188881512197,273.9149733409812,-0.014852679350090235,-0.24503546006827578,-0.07672759357272631,-0.025793206322978494,-0.6669587929849315,1.0552909776135717,1
149,external,BULL,BULL,RESUME,True,2020-08-07 20:00:00+00:00,2020-08-07 16:00:00+00:00,2020-08-07 20:00:00+00:00,True,True,True,False,3,---C,15,0,15,20,49,0,11675.493347493943,11608.198818774332,213.7446408608529,0.3148360981055861,-0.5329669006695328,-0.2826009995917063,-0.05610177901785004,-0.7189887867179027,1.635269069635022,14
151,external,BULL,BULL,RESUME,True,2020-08-09 16:00:00+00:00,2020-08-09 12:00:00+00:00,2020-08-09 16:00:00+00:00,True,True,True,False,3,---C,14,1,14,19,50,1,11675.961324970365,11657.61117778729,172.77055056177204,0.1062110824061659,-0.4776345130519545,-0.19461519848604716,-0.05027731716336474,-0.6892378337211138,0.8807635300415015,7
153,external,BULL,BEAR,TRANSITION,False,2020-08-11 08:00:00+00:00,2020-08-11 04:00:00+00:00,2020-08-11 08:00:00+00:00,True,True,True,False,3,---C,15,1,15,19,50,1,11829.117195337465,11774.686262510291,196.12711792047526,0.27752884661897814,-0.08681238316669268,-0.12144707659521124,-0.00913814559649299,-0.4517988177235632,0.7963202725659154,8
