hour_wib,component_rank,character_rule,raw_component_id,component_size,lookback_min,hold_min,dev_n,dev_wr,dev_net,dev_exp,dev_pf,dev_dd,dev_ls,dev_positive_anchors,dev_H1_n,dev_H1_wr,dev_H1_exp,dev_H1_pf,dev_H2_n,dev_H2_wr,dev_H2_exp,dev_H2_pf,dev_min_half_exp
0,2,DRIVE_UP__RV_MID,1,7,240,960,150,0.6,320.00657010129555,2.133377134008637,1.7085950608097606,100.07438851299474,13,4,78,0.6153846153846154,2.3182291991062707,1.6548287296421935,72,0.5833333333333334,1.9331207301528675,1.7932063603263284,1.9331207301528675
0,3,RV_MID__RANGE_LOW,1,6,240,360,89,0.550561797752809,79.51008070778454,0.8933716933458937,1.2986143643976502,123.19160084474932,9,3,54,0.5185185185185185,0.5018903281339037,1.1713529089357986,35,0.6,1.4973715139586785,1.484818667470261,0.5018903281339037
0,3,RV_MID__RANGE_LOW,1,6,360,360,93,0.6774193548387096,262.6522931462208,2.824218205873342,3.277100867492894,42.433700484442014,6,4,65,0.6307692307692307,2.6182449483554966,2.9095072407168145,28,0.7857142857142857,3.302370410825482,4.526629957015757,2.6182449483554966
0,3,RV_MID__RANGE_LOW,1,6,360,480,93,0.7096774193548387,280.00047783715974,3.0107578262060186,3.6220344438078227,28.91075537536412,5,4,65,0.6615384615384615,2.7950677326233375,3.051599481761797,28,0.8214285714285714,3.511466972022956,6.392631561635116,2.7950677326233375
0,3,RV_MID__RANGE_LOW,1,6,240,720,89,0.6853932584269663,168.52994271684142,1.8935948619869822,1.6968998989298023,79.2665313014798,6,3,54,0.7777777777777778,0.9333278338827229,1.3019554016224453,35,0.5428571428571428,3.3751497053478396,2.5768155872186846,0.9333278338827229
0,3,RV_MID__RANGE_LOW,1,6,360,720,93,0.6989247311827957,313.2097851063801,3.3678471516815063,2.5112647466411424,70.10670127828965,8,4,65,0.7230769230769231,2.8302452881297633,2.143567929159788,28,0.6428571428571429,4.615851477783768,3.7866311173011553,2.8302452881297633
0,3,RV_MID__RANGE_LOW,1,6,360,960,93,0.6451612903225806,356.15557848433383,3.8296298761756327,2.6628258521433845,82.38505638481223,7,4,65,0.6307692307692307,2.790191287207165,1.9671599095939463,28,0.6785714285714286,6.242612314852435,7.554830496622088,2.790191287207165
1,1,EFF_MID__RV_MID,1,5,30,240,115,0.5739130434782609,128.72418119075445,1.1193407060065603,1.5107865259836855,43.255918862850365,5,3,61,0.5245901639344263,1.211093300287389,1.4427437229055549,54,0.6296296296296297,1.0156942569115501,1.644123117883161,1.0156942569115501
1,1,EFF_MID__RV_MID,1,5,30,360,115,0.5739130434782609,220.00263044401748,1.9130663516871085,1.7399572433717752,50.2574466232258,5,3,61,0.5573770491803278,2.0158054181860283,1.6238152718206498,54,0.5925925925925926,1.79700925804944,1.9684309453807762,1.79700925804944
1,1,EFF_MID__RV_MID,1,5,30,480,115,0.6086956521739131,276.5528832253801,2.4048076802206966,1.9614416423391146,48.22719622580166,5,3,61,0.6229508196721312,2.5133894110837436,1.9206763576712778,54,0.5925925925925926,2.2821505398013295,2.0174903160706394,2.2821505398013295
1,1,EFF_MID__RV_MID,1,5,30,720,115,0.6,276.8879352659482,2.4077211762256367,1.6513041893591849,66.10757739866332,5,4,61,0.639344262295082,2.0282312181294095,1.4581783318383217,54,0.5555555555555556,2.8364042770380413,1.9875423651499817,2.0282312181294095
1,1,EFF_MID__RV_MID,1,5,30,960,115,0.5391304347826087,185.03594639277384,1.609008229502381,1.3490124503845644,117.5874303879134,7,4,61,0.6065573770491803,1.1679480892378888,1.2191924380653942,54,0.46296296296296297,2.107242832393752,1.5547084839649754,1.1679480892378888
1,2,DRIVE_UP__RV_MID,2,5,360,360,137,0.5547445255474452,124.02218847632008,0.9052714487322634,1.3984867641759695,101.5122884369361,11,4,62,0.5645161290322581,1.3067710290081929,1.5683971511218808,75,0.5466666666666666,0.5733651290374949,1.2549164722577846,0.5733651290374949
1,2,DRIVE_UP__RV_MID,2,5,360,480,137,0.5766423357664233,175.63359783138813,1.281997064462687,1.6122071267914637,123.24721902385349,12,4,62,0.6451612903225806,2.028992338671873,1.9791262667697966,75,0.52,0.6644809711164265,1.314608683311133,0.6644809711164265
1,2,DRIVE_UP__RV_MID,2,5,240,720,148,0.5337837837837838,334.877042736418,2.2626827211920135,1.8123063419960481,67.64901840014187,8,3,63,0.5238095238095238,2.298177629131469,1.7540115603057316,85,0.5411764705882353,2.2363747306015926,1.8631328113118915,2.2363747306015926
1,2,DRIVE_UP__RV_MID,2,5,360,720,137,0.6131386861313869,402.6949173707113,2.9393789589103014,2.2296098606642976,128.60105912287153,11,4,62,0.6935483870967742,3.5751504507462846,2.2300826004408902,75,0.5466666666666666,2.4138078589925556,2.2290315343571647,2.4138078589925556
1,2,DRIVE_UP__RV_MID,2,5,240,960,148,0.5337837837837838,391.0316876658791,2.6421059977424264,1.6810302289150585,120.31005507165732,8,4,63,0.5396825396825397,1.5207192111938765,1.3211057328560891,85,0.5294117647058824,3.473251498360763,2.070374127678507,1.5207192111938765
1,3,DRIVE_UP__RV_MID,1,5,30,240,174,0.5344827586206896,97.93649665355069,0.5628534290433947,1.2286481053230556,75.38596458004989,8,3,84,0.5238095238095238,0.3164887499388954,1.1041567844199744,90,0.5444444444444444,0.7927937962075943,1.412227003806049,0.3164887499388954
1,3,DRIVE_UP__RV_MID,1,5,30,360,174,0.5287356321839081,97.57327077744593,0.5607659240083099,1.1839444059580628,86.83151708850409,7,3,84,0.5119047619047619,0.11945894138133797,1.031675304120037,90,0.5444444444444444,0.9726524411268167,1.4097187499620996,0.11945894138133797
1,3,DRIVE_UP__RV_MID,1,5,30,480,174,0.5344827586206896,160.57569559390504,0.9228488252523278,1.2757718472408217,99.8886796009022,7,3,84,0.5119047619047619,0.2727779569907187,1.0667976700102682,90,0.5555555555555556,1.5295816356298286,1.5753883963170072,0.2727779569907187
1,3,DRIVE_UP__RV_MID,1,5,30,720,174,0.5459770114942529,212.06358181174406,1.218756217308874,1.294634296730037,156.05108928996674,7,3,84,0.5595238095238095,0.3190020464638548,1.060138092751957,90,0.5333333333333333,2.058526776764225,1.6757280672267296,0.3190020464638548
1,3,DRIVE_UP__RV_MID,1,5,60,720,147,0.5374149659863946,163.57423616279576,1.1127499058693588,1.2644022076604156,151.94885946385725,10,2,72,0.5833333333333334,0.8195930548576865,1.1618600884988264,75,0.49333333333333335,1.3941804828405644,1.4115404410934507,0.8195930548576865
2,1,DRIVE_UP__RV_MID,1,9,120,240,164,0.5670731707317073,157.6453074597614,0.9612518747546427,1.590437569468917,63.35974956385255,9,4,88,0.5795454545454546,1.146663533066891,1.638392145475046,76,0.5526315789473685,0.7465646914457235,1.520855490320081,0.7465646914457235
2,1,DRIVE_UP__RV_MID,1,9,120,360,164,0.6097560975609756,217.7562641342327,1.3277820983794677,1.6867151289378983,103.95032000248455,12,4,88,0.6136363636363636,1.4493486099524484,1.6888651514510375,76,0.6052631578947368,1.1870208744528583,1.683698257196135,1.1870208744528583
2,1,DRIVE_UP__RV_MID,1,9,120,480,164,0.5304878048780488,129.39892483779312,0.7890178343767873,1.2847109279022222,128.5729028708836,20,4,88,0.5227272727272727,0.3041151371357085,1.0984794825473503,76,0.5394736842105263,1.350484115392773,1.5616580804005482,0.3041151371357085
2,1,DRIVE_UP__RV_MID,1,9,30,720,168,0.5357142857142857,138.58562808437773,0.8249144528832008,1.2477520501272799,85.14106397179536,6,2,86,0.5813953488372093,1.4095980017441052,1.3801815378040434,82,0.4878048780487805,0.21170975529737435,1.072180685793108,0.21170975529737435
2,1,DRIVE_UP__RV_MID,1,9,60,720,168,0.5416666666666666,134.68224224935895,0.8016800133890414,1.2140059576074547,117.86580956038725,7,3,80,0.5875,1.597781328887746,1.4032114352501457,88,0.5,0.07795154475385542,1.0219632690465046,0.07795154475385542
2,1,DRIVE_UP__RV_MID,1,9,120,720,164,0.6341463414634146,327.8584776137172,1.9991370586202268,1.6991420783635391,127.32933498023723,9,4,88,0.6931818181818182,2.6159412366347294,1.8539173965542004,76,0.5657894736842105,1.2849427472350126,1.4898468084454173,1.2849427472350126
2,1,DRIVE_UP__RV_MID,1,9,180,720,170,0.5764705882352941,310.2039286720951,1.8247289921887948,1.6134759646429224,108.52406436028417,8,4,96,0.5729166666666666,2.0148202759286593,1.618101012762122,74,0.581081081081081,1.5781240835532944,1.605965968511564,1.5781240835532944
2,1,DRIVE_UP__RV_MID,1,9,240,720,158,0.5253164556962026,151.7475278279496,0.9604273913161366,1.3080521396030047,110.33409930622324,13,3,85,0.49411764705882355,0.9476820485768099,1.2870781317899427,73,0.5616438356164384,0.9752678588893252,1.3358116554786597,0.9476820485768099
2,1,DRIVE_UP__RV_MID,1,9,120,960,164,0.5548780487804879,279.8121785958117,1.706171820706169,1.4925200096170215,124.03624592512124,8,4,88,0.5681818181818182,1.4451227447986783,1.3371109057087676,76,0.5394736842105263,2.0084391717569474,1.799645984323081,1.4451227447986783
2,2,RV_MID__RANGE_HIGH,1,7,30,720,73,0.547945205479452,150.34898022277306,2.0595750715448364,1.5726001972570867,62.79817042522226,4,3,44,0.5681818181818182,2.560828990803803,1.6396850039574027,29,0.5172413793103449,1.2990518837036462,1.4358797535858505,1.2990518837036462
2,2,RV_MID__RANGE_HIGH,1,7,60,720,79,0.5569620253164557,84.26074142005442,1.0665916635449926,1.2664951552652073,90.23804150315797,4,3,43,0.5581395348837209,1.149265563514804,1.2117973768424544,36,0.5555555555555556,0.9678422830254954,1.4205349676345034,0.9678422830254954
2,2,RV_MID__RANGE_HIGH,1,7,120,720,76,0.6052631578947368,79.70410874066604,1.0487382729035006,1.376715895177357,53.532281326263224,5,2,42,0.6428571428571429,1.8928098926481525,1.640603601212898,34,0.5588235294117647,0.006061566160107494,1.0023559554067123,0.006061566160107494
2,2,RV_MID__RANGE_HIGH,1,7,180,720,82,0.5853658536585366,76.62142762045033,0.9344076539079309,1.3172277485581068,86.86761285847913,9,4,43,0.5813953488372093,1.5322761342060525,1.438704823335041,39,0.5897435897435898,0.27521932947666883,1.1175028396571431,0.27521932947666883
2,2,RV_MID__RANGE_HIGH,1,7,30,960,73,0.5205479452054794,147.91018873535174,2.026166968977421,1.5596560952886533,91.30535026654654,4,3,44,0.5227272727272727,2.279050120933145,1.5015606338283585,29,0.5172413793103449,1.6424821866997703,1.740141125281937,1.6424821866997703
2,2,RV_MID__RANGE_HIGH,1,7,60,960,79,0.5569620253164557,115.07196777028726,1.4566071869656616,1.3824482642939806,60.45055192240359,4,3,43,0.5116279069767442,1.4242656163297105,1.2663414885117115,36,0.6111111111111112,1.4952373963363808,1.7587981704384619,1.4242656163297105
2,2,RV_MID__RANGE_HIGH,1,7,120,960,76,0.6447368421052632,151.08401811358536,1.987947606757702,1.6524183777131132,63.03368021171622,5,4,42,0.6904761904761905,3.260140547530125,2.009783629264165,34,0.5882352941176471,0.4164151505094149,1.1475170824262626,0.4164151505094149
2,3,RV_MID__RANGE_LOW,1,6,30,240,103,0.5728155339805825,78.20436912663716,0.7592657196760889,1.4668313590222473,48.029420442405694,5,3,52,0.5384615384615384,0.361708578727982,1.1699099994920308,51,0.6078431372549019,1.1646180986820018,2.045276359611531,0.361708578727982
2,3,RV_MID__RANGE_LOW,1,6,60,240,101,0.5841584158415841,85.57488253487931,0.8472760647017753,1.466983747697282,61.71460998266444,6,4,47,0.48936170212765956,0.11251945460282224,1.0443674229737503,54,0.6666666666666666,1.4867864475656791,2.2534116542203955,0.11251945460282224
2,3,RV_MID__RANGE_LOW,1,6,120,240,92,0.5434782608695652,100.32573953046925,1.0904971688094485,1.5204617047312898,71.82698201118484,12,3,51,0.45098039215686275,0.6261738086583146,1.2413058486305226,41,0.6585365853658537,1.6680701289974442,2.131903769463375,0.6261738086583146
2,3,RV_MID__RANGE_LOW,1,6,30,360,103,0.6019417475728155,184.69139704600926,1.7931203596699927,1.9168127763668479,36.948524318479,4,3,52,0.6153846153846154,1.6219151420414497,1.6749330684519552,51,0.5882352941176471,1.9676825423500748,2.311968660043479,1.6219151420414497
2,3,RV_MID__RANGE_LOW,1,6,60,360,101,0.5544554455445545,103.95241758677332,1.0292318572947854,1.448290402849559,55.63500661121785,10,3,47,0.5106382978723404,0.5796046581669498,1.2193901882942486,54,0.5925925925925926,1.4205740491282721,1.7121496824112372,0.5796046581669498
2,3,RV_MID__RANGE_LOW,1,6,120,360,92,0.6304347826086957,130.31929563164252,1.4165140829526361,1.5151528944505013,73.45332191270805,7,3,51,0.5294117647058824,0.3904303096190274,1.1099501106627407,41,0.7560975609756098,2.692862191245661,2.536161074039614,0.3904303096190274
3,1,RV_MID__RANGE_LOW,1,5,30,240,87,0.5862068965517241,49.3477075606286,0.5672150294325127,1.4179659956930737,26.459845659060257,11,3,36,0.6111111111111112,0.6125608765131214,1.416375655982884,51,0.5686274509803921,0.5352061961991414,1.419259739192539,0.5352061961991414
3,1,RV_MID__RANGE_LOW,1,5,30,360,87,0.5632183908045977,62.944045018639116,0.7234947703291852,1.4191274239752465,32.736408486629756,10,4,36,0.5833333333333334,0.382858700506075,1.1746331390852036,51,0.5490196078431373,0.963943760792557,1.6899437940862496,0.382858700506075
3,1,RV_MID__RANGE_LOW,1,5,30,480,87,0.5747126436781609,173.52158198759605,1.9945009423861615,2.4438025384442232,19.31214739468211,6,4,36,0.5833333333333334,1.1914700744437319,1.5486038574924783,51,0.5686274509803921,2.56134626093376,4.110344396079884,1.1914700744437319
3,1,RV_MID__RANGE_LOW,1,5,30,720,87,0.6206896551724138,200.8131607669782,2.3081972501951515,2.3997227721542327,32.79264517423263,8,4,36,0.6388888888888888,1.9693209078417564,1.9699922981812727,51,0.6078431372549019,2.5474040800916664,2.8460078776944235,1.9693209078417564
3,1,RV_MID__RANGE_LOW,1,5,30,960,87,0.5747126436781609,157.48101615178678,1.8101266224343306,1.5928158768230454,54.86640835083122,7,4,36,0.6111111111111112,1.2355157602046924,1.3375398878669704,51,0.5490196078431373,2.215734289890546,1.8440807652990847,1.2355157602046924
3,2,EFF_MID__RV_MID,2,5,60,360,105,0.5714285714285714,108.61355739356972,1.0344148323197115,1.4200833701346056,43.918380957926715,4,2,53,0.5283018867924528,0.04753041928084758,1.014803020308409,52,0.6153846153846154,2.0402777917631694,2.2004780755194964,0.04753041928084758
3,2,EFF_MID__RV_MID,2,5,60,480,105,0.5333333333333333,159.06247990433533,1.5148807609936699,1.6407383033283565,69.87000495524404,7,2,53,0.4528301886792453,0.23109642472308917,1.0740863477299585,52,0.6153846153846154,2.8233532575771467,2.770412476016248,0.23109642472308917
3,2,EFF_MID__RV_MID,2,5,30,720,99,0.5959595959595959,178.58224566994866,1.8038610673732187,1.6494018755849833,39.91056212505811,6,4,48,0.625,2.7918399889121965,2.0235633020101154,51,0.5686274509803921,0.8739985529835922,1.3093872533672717,0.8739985529835922
3,2,EFF_MID__RV_MID,2,5,60,720,105,0.5523809523809524,229.80188791749805,2.1885894087380766,1.7838060103461448,57.38279248610569,5,3,53,0.5094339622641509,1.508082263668295,1.4557066576852307,52,0.5961538461538461,2.8821832296745855,2.2723479746695165,1.508082263668295
3,2,EFF_MID__RV_MID,2,5,60,960,105,0.5523809523809524,201.11385147409237,1.9153700140389749,1.5921641543175178,110.30808770572497,5,3,53,0.5471698113207547,1.6108271195438553,1.4564844251075886,52,0.5576923076923077,2.225769502659,1.7584509549309748,1.6108271195438553
3,3,EFF_LOW__RANGE_MID,1,5,120,360,86,0.5465116279069767,167.0724859283689,1.9427033247484757,1.9064998379259235,64.4165696220456,9,4,48,0.5416666666666666,2.3987099567779615,1.9257187979834582,38,0.5526315789473685,1.3666949474480719,1.8666121059729093,1.3666949474480719
3,3,EFF_LOW__RANGE_MID,1,5,120,480,86,0.5465116279069767,138.79566409841388,1.6139030709117892,1.628022294531724,100.0104352894802,13,4,48,0.4791666666666667,1.4226613003769326,1.4743048343185885,38,0.631578947368421,1.8554716231663453,1.9153308810525884,1.4226613003769326
3,3,EFF_LOW__RANGE_MID,1,5,120,720,86,0.6162790697674418,229.06069994939668,2.6634965110394964,2.0456456664237956,43.02641422768423,6,4,48,0.6458333333333334,3.584829498599977,2.352928590609209,38,0.5789473684210527,1.4997074741209955,1.6202750687073701,1.4997074741209955
3,3,EFF_LOW__RANGE_MID,1,5,180,720,90,0.5444444444444444,156.61932056582006,1.7402146729535561,1.5803134325020989,96.04564228457312,7,3,49,0.6530612244897959,2.385099626008939,1.8616762049157867,41,0.4146341463414634,0.9694985095459028,1.296070634083219,0.9694985095459028
3,3,EFF_LOW__RANGE_MID,1,5,180,960,90,0.5555555555555556,107.13013294949964,1.190334810549996,1.3126409820150953,124.42915580290904,6,3,49,0.6530612244897959,1.4598429978886374,1.3653774243453758,41,0.43902439024390244,0.8682396598282057,1.2423510932397284,0.8682396598282057
4,1,DRIVE_DOWN__STR_B20_40,1,6,240,240,94,0.6063829787234043,86.01517239033312,0.9150550254290758,1.5498453944172672,59.74621866880504,5,4,46,0.5652173913043478,0.018327538102996685,1.0085782452582197,48,0.6458333333333334,1.7744188674499008,2.4645563206617984,0.018327538102996685
4,1,DRIVE_DOWN__STR_B20_40,1,6,240,360,94,0.5531914893617021,74.19178371963336,0.7892742948897167,1.3614946818779745,71.6488875958955,5,3,46,0.5217391304347826,0.23463364078442359,1.0998898219133608,48,0.5833333333333334,1.3208049217406221,1.652345675732165,0.23463364078442359
4,1,DRIVE_DOWN__STR_B20_40,1,6,240,480,94,0.574468085106383,114.98552565549892,1.2232502729308397,1.5213409382734868,68.21516949586501,5,3,46,0.6521739130434783,1.4294819690483165,1.6286052503441475,48,0.5,1.0256115641515906,1.4245710948413741,1.0256115641515906
4,1,DRIVE_DOWN__STR_B20_40,1,6,240,720,94,0.5425531914893617,182.9641089638107,1.9464266911043693,1.8014496687981851,77.55733604579433,5,4,46,0.5434782608695652,2.022734125305768,1.8487187759232546,48,0.5416666666666666,1.8732987333280289,1.757777605415139,1.8732987333280289
4,1,DRIVE_DOWN__STR_B20_40,1,6,360,720,95,0.6105263157894737,167.60955118715012,1.764311065127896,1.4915464061803112,111.35899454450805,7,4,54,0.6481481481481481,2.867198114002912,1.8992681473662685,41,0.5609756097560976,0.3117281227071428,1.0757104397605988,0.3117281227071428
4,1,DRIVE_DOWN__STR_B20_40,1,6,240,960,94,0.6063829787234043,168.01844506096552,1.7874302666060162,1.5208313239159803,145.10370956110557,8,4,46,0.6739130434782609,3.2053647702301125,2.0472508198236294,48,0.5416666666666666,0.42857636729959075,1.1131539091201788,0.42857636729959075
4,2,EFF_LOW__EXT_HIGH,1,4,180,360,53,0.5283018867924528,39.47132466771256,0.744741974862501,1.3208010777151782,33.54559673665377,4,4,21,0.5238095238095238,0.06280533718516666,1.0176508794975185,32,0.53125,1.1922628933382518,1.7896156278823412,0.06280533718516666
4,2,EFF_LOW__EXT_HIGH,1,4,180,480,53,0.5849056603773585,41.05888876818711,0.7746960144940964,1.2820682110430226,30.48102679790371,5,3,21,0.5714285714285714,0.06408695576913649,1.020687005146226,32,0.59375,1.2410332092823515,1.4932865003662894,0.06408695576913649
4,2,EFF_LOW__EXT_HIGH,1,4,180,720,53,0.5283018867924528,128.53396070356214,2.425169069878531,2.1596935282183907,21.73226679369295,4,4,21,0.6190476190476191,2.172379618066091,2.1157255321144723,32,0.46875,2.5910621476304443,2.1853957019775145,2.172379618066091
4,2,EFF_LOW__EXT_HIGH,1,4,180,960,53,0.5849056603773585,97.07404962810674,1.8315858420397497,1.697387907792031,37.255666291585854,3,3,21,0.5238095238095238,0.29516890862143813,1.105278286203202,32,0.625,2.8398594545955165,2.131433619225676,0.29516890862143813
4,3,RV_HIGH__RANGE_MID,2,3,360,480,58,0.6724137931034483,226.60070087997912,3.9069086358617087,3.45638787360149,30.342979735383153,4,4,45,0.7111111111111111,4.6058769780570605,6.277316328791081,13,0.5384615384615384,1.487402835954717,1.3650070743612581,1.487402835954717
4,3,RV_HIGH__RANGE_MID,2,3,360,720,58,0.7413793103448276,401.95423518035886,6.930245434144118,5.6353084822325625,36.78945347190859,7,4,45,0.8,7.997391029887773,15.589677738037858,13,0.5384615384615384,3.236279910416084,1.6780409835063679,3.236279910416084
4,3,RV_HIGH__RANGE_MID,2,3,360,960,58,0.7241379310344828,451.8056490578112,7.789752569962262,5.720809322909653,40.92170142255651,5,4,45,0.8222222222222222,8.532227528574543,9.713809182421834,13,0.38461538461538464,5.219646943996668,2.3139361373022442,5.219646943996668
5,1,DRIVE_DOWN__STR_B60_80,1,8,60,360,83,0.5783132530120482,48.07169841739163,0.5791770893661642,1.2154307624245178,65.77335488259979,5,3,40,0.575,0.3903342838921886,1.115712703342197,43,0.5813953488372093,0.7548448153884671,1.367966505774973,0.3903342838921886
5,1,DRIVE_DOWN__STR_B60_80,1,8,120,360,91,0.5274725274725275,158.59375635798824,1.7427885314064642,1.7725565921227058,64.88597486616752,9,3,43,0.6046511627906976,3.011152724867157,2.4939106069912795,48,0.4583333333333333,0.6065456080979267,1.2454557955705436,0.6065456080979267
5,1,DRIVE_DOWN__STR_B60_80,1,8,60,480,83,0.5662650602409639,81.75618092368758,0.985014227996236,1.3649696753110514,77.75183393650218,4,2,40,0.6,1.2503682541401127,1.3287982214707206,43,0.5348837209302325,0.7381732734437925,1.4415010263378902,0.7381732734437925
5,1,DRIVE_DOWN__STR_B60_80,1,8,120,480,91,0.6483516483516484,205.9519942906737,2.2632087284689417,2.010849102766232,58.42066059285503,4,4,43,0.6976744186046512,3.922697622782082,3.2492602000515705,48,0.6041666666666666,0.7765832606467539,1.2895227223271468,0.7765832606467539
5,1,DRIVE_DOWN__STR_B60_80,1,8,60,720,83,0.6626506024096386,160.3704114457634,1.9321736318766676,1.6723416377177616,46.66001082265504,5,3,40,0.8,2.645765716265429,1.892916075300279,43,0.5348837209302325,1.2683670417475879,1.4544879608589791,1.2683670417475879
5,1,DRIVE_DOWN__STR_B60_80,1,8,120,720,91,0.7142857142857143,368.0565022025386,4.044576947280643,2.9704533610757933,50.19054150963615,4,4,43,0.8372093023255814,5.0547636056230765,3.817146762312621,48,0.6041666666666666,3.139618065848881,2.374595312715645,3.139618065848881
5,1,DRIVE_DOWN__STR_B60_80,1,8,60,960,83,0.5903614457831325,134.37054774014004,1.6189222619293981,1.4091117102268491,71.20269869781765,6,3,40,0.625,3.1796286734690296,1.8090303832382164,43,0.5581395348837209,0.1671023442181126,1.041961545772959,0.1671023442181126
5,1,DRIVE_DOWN__STR_B60_80,1,8,120,960,91,0.6373626373626373,313.8295321669487,3.448676177658777,2.1076679223681016,44.5998789878914,4,4,43,0.6744186046511628,4.964445393972343,2.426876013787482,48,0.6041666666666666,2.09079958804454,1.7505270506601924,2.09079958804454
5,2,RV_LOW__RANGE_MID,1,7,180,360,91,0.5494505494505495,221.0465199040974,2.4290826363087628,2.651999502037062,38.95932749698167,8,4,42,0.5714285714285714,4.119496871862209,4.490987186238228,49,0.5306122448979592,0.9801561486915233,1.5701027465129955,0.9801561486915233
5,2,RV_LOW__RANGE_MID,1,7,360,360,107,0.5887850467289719,89.0805328484037,0.8325283443776047,1.4122132618838272,78.89730792839745,16,3,33,0.6666666666666666,0.4900133428576174,1.152789410957115,74,0.5540540540540541,0.9852715207311128,1.6612068702403786,0.4900133428576174
5,2,RV_LOW__RANGE_MID,1,7,180,480,91,0.5714285714285714,259.769489615324,2.8546097759925715,2.529522363900473,57.4546108755722,8,4,42,0.5952380952380952,4.608703517253715,3.2172040841329563,49,0.5510204081632653,1.3511008549115906,1.8021282044799978,1.3511008549115906
5,2,RV_LOW__RANGE_MID,1,7,240,480,103,0.5533980582524272,298.0235098082014,2.893432134060208,2.3090613576350165,51.12912598916296,5,4,40,0.6,6.676532767232935,3.6727400898888773,63,0.5238095238095238,0.4914634780775225,1.242381549659593,0.4914634780775225
