hour_wib,lookback_min,hold_min,character_rule,trades,net_wins,net_losses,win_rate,gross_pnl,fees,net_pnl,expectancy,net_per_100,pf,max_dd,max_loss_streak,max_win_streak,evaluable_anchors,supportive_anchors,y2022_trades,y2022_wr,y2022_net,y2022_exp,y2022_pf,y2023_trades,y2023_wr,y2023_net,y2023_exp,y2023_pf,2022H1_trades,2022H1_wr,2022H1_exp,2022H1_pf,2022H2_trades,2022H2_wr,2022H2_exp,2022H2_pf,2023H1_trades,2023H1_wr,2023H1_exp,2023H1_pf,2023H2_trades,2023H2_wr,2023H2_exp,2023H2_pf,positive_halves,min_half_exp,temporal_gate,strict_gate,plateau_supportive,strict_temporal
7,60,120,ALL,2080,802,1278,0.3855769230769231,-508.0417851696418,1560.0,-2068.041785169642,-0.9942508582546356,-99.42508582546355,0.5978632753973143,2068.041785169639,25,17,4,0,1040,0.3942307692307692,-1373.2780623989574,-1.3204596753836129,0.6000889107825579,1040,0.3769230769230769,-694.7637227706844,-0.668042041125658,0.5933903713887412,516,0.39728682170542634,-1.9096609155683275,0.5063721006643614,524,0.39122137404580154,-0.7402538739803445,0.7302079673755876,520,0.37884615384615383,-0.6633791148619775,0.6465881646668499,520,0.375,-0.6727049673893386,0.5225123028852441,0,-1.9096609155683275,False,False,False,False
7,60,120,DRIVE_UP,1033,383,650,0.3707647628267183,-301.68408238681593,774.75,-1076.4340823868156,-1.0420465463570334,-104.20465463570335,0.5751164621789818,1076.4340823868174,32,9,4,0,484,0.39462809917355374,-727.8764412924295,-1.5038769448190692,0.5640115991881,549,0.34972677595628415,-348.5576410943862,-0.6348955211191005,0.5965742496788917,216,0.33796296296296297,-2.857442448773693,0.36809478514385047,268,0.44029850746268656,-0.41294355357205875,0.8402458852033015,259,0.38996138996138996,-0.33028304788597324,0.7964189349997897,290,0.3137931034482759,-0.9069459713514455,0.40736065556674755,0,-2.857442448773693,False,False,False,False
7,60,120,DRIVE_DOWN,1047,419,628,0.40019102196752626,-206.35770278282618,785.25,-991.6077027828261,-0.9470942719988787,-94.70942719988787,0.6199503665386831,999.5889926910917,27,9,4,0,556,0.39388489208633093,-645.4016211065282,-1.1607942825656983,0.6342240724106569,491,0.4073319755600815,-346.20608167629814,-0.7051040360006072,0.590133692215359,300,0.44,-1.2272582116604644,0.6388538449726934,256,0.33984375,-1.0829068656577687,0.6278886480613777,261,0.367816091954023,-0.993922721554641,0.5333310622440297,230,0.45217391304347826,-0.3773576145675513,0.6994691045768042,0,-1.2272582116604644,False,False,False,False
7,60,120,STR_B0_20,437,164,273,0.37528604118993136,-167.3975916205652,327.75,-495.1475916205652,-1.1330608503903095,-113.30608503903095,0.5177990403104756,495.1475916205651,23,8,4,0,228,0.3991228070175439,-281.66755938827487,-1.2353840324047143,0.5748136946122293,209,0.3492822966507177,-213.48003223229034,-1.0214355609200494,0.41414769558174935,100,0.43,-1.5402933807007233,0.5041974106858258,128,0.375,-0.9971736040484576,0.6371750957163445,104,0.36538461538461536,-1.060051844839613,0.47340981324139086,105,0.3333333333333333,-0.9831870511330534,0.33412103452553266,0,-1.5402933807007233,False,False,False,False
7,60,120,STR_B20_40,432,178,254,0.41203703703703703,165.0127999783029,324.0,-158.98720002169708,-0.36802592597615064,-36.80259259761506,0.8127605426309441,203.32296246962875,12,10,4,0,220,0.44545454545454544,-37.174984789687734,-0.1689772035894897,0.9281756630473048,212,0.37735849056603776,-121.81221523200935,-0.5745859209057045,0.632575160622785,114,0.4824561403508772,-0.3520750327383321,0.8703338271045007,106,0.4056603773584906,0.027939329646057637,1.0142352715826874,125,0.4,-0.27657519473405756,0.8176011593936404,87,0.3448275862068966,-1.0027622516120942,0.3855860923665089,1,-1.0027622516120942,False,False,False,False
7,60,120,STR_B40_60,384,148,236,0.3854166666666667,116.85923031136521,288.0,-171.1407696886348,-0.4456790877308198,-44.56790877308198,0.772028624608343,211.796102024844,19,5,4,0,200,0.41,-30.835447632417498,-0.1541772381620875,0.9283710113770013,184,0.358695652173913,-140.30532205621734,-0.7625289242185724,0.5618515799862455,90,0.43333333333333335,-0.06910605315204807,0.9663807373961464,110,0.39090909090909093,-0.2237809349884832,0.8997270409336701,98,0.32653061224489793,-0.8036823505304633,0.5862975587824621,86,0.3953488372093023,-0.7156331593515338,0.5260079483072659,0,-0.8036823505304633,False,False,False,False
7,60,120,STR_B60_80,400,144,256,0.36,-241.83773023339756,300.0,-541.8377302333976,-1.354594325583494,-135.4594325583494,0.5178376384880067,544.2253558319973,10,5,4,0,206,0.34951456310679613,-398.19832671953225,-1.9330015860171468,0.4993467799355495,194,0.3711340206185567,-143.63940351386537,-0.7404092964632236,0.5626197969413523,99,0.31313131313131315,-3.083504342539372,0.34262802802824566,107,0.38317757009345793,-0.868517727178826,0.7192259365164313,102,0.3627450980392157,-0.8224783781207748,0.6077413434511635,92,0.3804347826086957,-0.6494196624515903,0.4783661736388405,0,-3.083504342539372,False,False,False,False
7,60,120,STR_B80_100,427,168,259,0.39344262295081966,-380.6784936053473,320.25,-700.9284936053473,-1.6415187203872301,-164.151872038723,0.4965299563023021,702.6093188479359,14,8,4,0,186,0.3602150537634409,-625.4017438690453,-3.3623749670378777,0.39167614696701436,241,0.4190871369294606,-75.52674973630201,-0.31338900305519507,0.7925780790376519,113,0.3274336283185841,-4.245421822441882,0.33978570980387823,73,0.410958904109589,-1.9954668210015418,0.5167590744139565,91,0.43956043956043955,-0.411936083547769,0.7832267858045918,150,0.4066666666666667,-0.25360377422303354,0.8010360223391968,0,-4.245421822441882,False,False,False,False
7,60,120,EFF_LOW,683,279,404,0.4084919472913616,-157.43398719200985,512.25,-669.6839871920099,-0.9805036415695606,-98.05036415695606,0.598747766994029,669.6839871920107,14,10,4,0,351,0.4415954415954416,-337.4641019326979,-0.9614361878424441,0.6814923471300527,332,0.37349397590361444,-332.21988525931204,-1.0006623049979277,0.4549023849650029,174,0.47126436781609193,-1.3225931789166985,0.6133893504197039,177,0.4124293785310734,-0.6064005017016516,0.7688103079018755,170,0.38823529411764707,-0.9225029624719301,0.5253526648554474,162,0.35802469135802467,-1.0826813681424934,0.37149125292039414,0,-1.3225931789166985,False,False,False,False
7,60,120,EFF_MID,687,265,422,0.38573508005822416,-99.2107290476488,515.25,-614.4607290476488,-0.8944115415540739,-89.44115415540739,0.6221667179639141,624.4949070802244,14,7,4,0,337,0.39465875370919884,-421.61031481953165,-1.2510691834407468,0.6171884840808165,350,0.37714285714285717,-192.8504142281171,-0.551001183508906,0.63261166674488,162,0.4012345679012346,-1.7884799427935278,0.5367322750325553,175,0.38857142857142857,-0.7535803662113153,0.7229128997690156,177,0.3615819209039548,-0.7144729361755894,0.6101087952635529,173,0.3930635838150289,-0.3837497371389468,0.669001901343928,0,-1.7884799427935278,False,False,False,False
7,60,120,EFF_HIGH,710,258,452,0.36338028169014086,-251.39706892998328,532.5,-783.8970689299833,-1.1040803787746245,-110.40803787746245,0.5756694553566729,783.8970689299838,20,9,4,0,352,0.3465909090909091,-614.2036456467281,-1.7448967205872956,0.5175488279065813,358,0.37988826815642457,-169.6934232832552,-0.4740039756515509,0.704513004498092,180,0.32222222222222224,-2.5862226031622226,0.3997501274139171,172,0.37209302325581395,-0.8644394016135352,0.7011661423941811,173,0.3872832369942196,-0.35647356303422495,0.8080740090152969,185,0.372972972972973,-0.583910793936942,0.5729663710883672,0,-2.5862226031622226,False,False,False,False
7,60,120,RV_LOW,741,260,481,0.3508771929824561,289.51236020521964,555.75,-266.2376397947804,-0.35929506045179543,-35.929506045179544,0.8054513763159531,343.9820514510369,28,17,4,0,408,0.4019607843137255,-116.99574990651675,-0.28675428898656063,0.8713872162558762,333,0.2882882882882883,-149.24188988826361,-0.44817384350829914,0.6747228798490448,172,0.43023255813953487,-0.5740233208036035,0.765487009860513,236,0.3813559322033898,-0.07738872342498719,0.9626252853729945,198,0.3282828282828283,-0.22597639114116297,0.8493726475345144,135,0.22962962962962963,-0.7740634403134322,0.3540224688674302,0,-0.7740634403134322,False,False,False,False
7,60,120,RV_MID,670,266,404,0.3970149253731343,-225.623908048972,502.5,-728.1239080489719,-1.0867521015656296,-108.67521015656297,0.5288112692694844,735.5361684723131,12,11,4,0,333,0.3933933933933934,-400.14672982956995,-1.2016418313200299,0.5766184271052591,337,0.40059347181008903,-327.977178219402,-0.9732260481287893,0.4535267808096467,149,0.37583892617449666,-1.709682540211796,0.44711090189275815,184,0.4076086956521739,-0.790239300750067,0.6998094963575049,170,0.38235294117647056,-1.2106956514357858,0.44184915097722444,167,0.41916167664670656,-0.731490523804302,0.47213416800495184,0,-1.709682540211796,False,False,False,False
7,60,120,RV_HIGH,669,276,393,0.4125560538116592,-571.9302373258896,501.75,-1073.6802373258895,-1.6049031948070096,-160.49031948070095,0.5182812940825982,1077.6233934271322,19,15,4,0,299,0.38461538461538464,-856.135582662871,-2.8633297079025786,0.4578549404794007,370,0.43513513513513513,-217.54465466301872,-0.5879585261162668,0.6651561235320042,195,0.38461538461538464,-3.2405657577614337,0.4329862112178182,104,0.38461538461538464,-2.1560121144172233,0.5174943446419394,152,0.4407894736842105,-0.6210233785407532,0.6957732012181183,218,0.43119266055045874,-0.5649041336001113,0.6371667178266885,0,-3.2405657577614337,False,False,False,False
7,60,120,RANGE_LOW,742,255,487,0.3436657681940701,-2.1513053277345477,556.5,-558.6513053277345,-0.7528993333257877,-75.28993333257877,0.6440036886343334,558.6513053277347,24,9,4,0,393,0.3893129770992366,-183.96662449587052,-0.4681084592770242,0.8082990592723555,349,0.2922636103151863,-374.68468083186406,-1.0735950740168025,0.38536707420780764,154,0.42857142857142855,-0.7603711749758831,0.7314522628302628,239,0.36401673640167365,-0.27978855041667133,0.8722928669766936,200,0.33,-0.8944652080047473,0.5270169731935767,149,0.24161073825503357,-1.3140378471873464,0.15382478768389155,0,-1.3140378471873464,False,False,False,False
7,60,120,RANGE_MID,662,272,390,0.4108761329305136,-77.0178058649953,496.5,-573.5178058649954,-0.8663410964728027,-86.63410964728027,0.5945773223171711,585.405864680229,15,12,4,0,327,0.42813455657492355,-356.7555177784443,-1.0909954672123678,0.5999565075613064,335,0.3940298507462687,-216.762288086551,-0.6470516062285104,0.5854019538531076,162,0.41975308641975306,-1.3453031946548872,0.506032731896205,165,0.43636363636363634,-0.8413115166324397,0.6919232338355571,177,0.3785310734463277,-0.6694723692483491,0.6126458903090087,158,0.41139240506329117,-0.6219346755037546,0.5469796436986041,0,-1.3453031946548872,False,False,False,False
7,60,120,RANGE_HIGH,676,275,401,0.4068047337278107,-428.8726739769122,507.0,-935.8726739769122,-1.3844270325102253,-138.44270325102252,0.5664757353502426,936.3205347137296,23,14,4,0,320,0.365625,-832.5559201246429,-2.601737250389509,0.47390242058917065,356,0.4438202247191011,-103.3167538522693,-0.2902156007086216,0.8207061643321913,200,0.355,-3.2517437697643965,0.41879702316612705,120,0.38333333333333336,-1.5183930514313626,0.6069243651439309,143,0.44755244755244755,-0.3326397816106375,0.8370647716966028,213,0.4413145539906103,-0.2617336388823857,0.8039079803968631,0,-3.2517437697643965,False,False,False,False
7,60,120,EXT_LOW,701,279,422,0.3980028530670471,-154.83664172125276,525.75,-680.5866417212528,-0.9708796600873792,-97.08796600873792,0.6089239436622473,681.1879933110588,18,7,4,0,365,0.410958904109589,-363.1169782781442,-0.9948410363784772,0.6807563565566119,336,0.38392857142857145,-317.4696634431085,-0.9448501888187754,0.47339691392585054,184,0.42391304347826086,-1.3694530788206232,0.6064900803551124,181,0.39779005524861877,-0.6140199545588371,0.7764239983404897,173,0.3699421965317919,-0.904126523340847,0.5361260122075223,163,0.3987730061349693,-0.988072238681853,0.393781486395154,0,-1.3694530788206232,False,False,False,False
7,60,120,EXT_MID,676,260,416,0.38461538461538464,-151.9964200206023,507.0,-658.9964200206023,-0.9748467751784057,-97.48467751784057,0.5757573247413069,658.9964200206031,21,8,4,0,332,0.3825301204819277,-438.15458602791523,-1.3197427289997448,0.5613660014587163,344,0.3866279069767442,-220.8418339926871,-0.6419820755601369,0.6016854225232926,160,0.3625,-2.030867471343843,0.42499545595603233,172,0.4011627906976744,-0.6582313407726766,0.7390141839414749,175,0.37142857142857144,-0.7102701597151057,0.6120097266213145,169,0.40236686390532544,-0.571269562381915,0.5875555163766036,0,-2.030867471343843,False,False,False,False
7,60,120,EXT_HIGH,703,263,440,0.3741109530583215,-201.20872342778682,527.25,-728.4587234277869,-1.0362144003240212,-103.62144003240212,0.6060241664770888,728.4587234277881,25,7,4,0,343,0.3877551020408163,-572.0064980928981,-1.6676574288422685,0.5591887958850369,360,0.3611111111111111,-156.4522253348887,-0.4345895148191353,0.7162487264282198,172,0.4011627906976744,-2.3748073867165553,0.48345395772389455,171,0.3742690058479532,-0.9563720910973721,0.6773454711749558,172,0.3953488372093023,-0.37352310023324636,0.7983013895237597,188,0.32978723404255317,-0.49045878773814017,0.6040039383610889,0,-2.3748073867165553,False,False,False,False
