activation,ext,partition,date_utc,signal_ts,entry_start,entry_px,H,L,range,F65,activation_px,session_end,activated,activation_bar_start,ratchets,final_ceiling,exit_bar_start,exit_ts,exit_px,exit_reason,net_pnl_usd,win,trough_extension_r,realized_exit_extension_r,capture_ratio,giveback_r
E05,0.05,development,2023-09-26,2023-09-26 13:35:00+00:00,2023-09-26 13:50:00+00:00,26192.945,26322.4,26170.1,152.3000000000029,26269.095,26162.484999999997,2023-09-26 20:00:00+00:00,True,2023-09-26 13:55:00+00:00,0,26162.484999999997,2023-09-26 14:00:00+00:00,2023-09-26 14:00:00+00:00,26168.3,PROFIT_CEILING_GAP_OPEN,0.07045110811327893,True,0.6323046618515918,0.01181877872619329,0.018691588785039313,0.6204858831253985
E10,0.1,development,2023-09-26,2023-09-26 13:35:00+00:00,2023-09-26 13:50:00+00:00,26192.945,26322.4,26170.1,152.3000000000029,26269.095,26154.87,2023-09-26 20:00:00+00:00,True,2023-09-26 13:55:00+00:00,0,26154.87,2023-09-26 14:00:00+00:00,2023-09-26 14:00:00+00:00,26168.3,PROFIT_CEILING_GAP_OPEN,0.07045110811327893,True,0.6323046618515918,0.01181877872619329,0.018691588785039313,0.6204858831253985
E15,0.15,development,2023-09-26,2023-09-26 13:35:00+00:00,2023-09-26 13:50:00+00:00,26192.945,26322.4,26170.1,152.3000000000029,26269.095,26147.254999999997,2023-09-26 20:00:00+00:00,True,2023-09-26 13:55:00+00:00,0,26147.254999999997,2023-09-26 14:00:00+00:00,2023-09-26 14:00:00+00:00,26168.3,PROFIT_CEILING_GAP_OPEN,0.07045110811327893,True,0.6323046618515918,0.01181877872619329,0.018691588785039313,0.6204858831253985
E20,0.2,development,2023-09-26,2023-09-26 13:35:00+00:00,2023-09-26 13:50:00+00:00,26192.945,26322.4,26170.1,152.3000000000029,26269.095,26139.64,2023-09-26 20:00:00+00:00,True,2023-09-26 13:55:00+00:00,0,26139.64,2023-09-26 14:00:00+00:00,2023-09-26 14:00:00+00:00,26168.3,PROFIT_CEILING_GAP_OPEN,0.07045110811327893,True,0.6323046618515918,0.01181877872619329,0.018691588785039313,0.6204858831253985
E25,0.25,development,2023-09-26,2023-09-26 13:35:00+00:00,2023-09-26 13:50:00+00:00,26192.945,26322.4,26170.1,152.3000000000029,26269.095,26132.024999999998,2023-09-26 20:00:00+00:00,True,2023-09-26 13:55:00+00:00,0,26132.024999999998,2023-09-26 14:00:00+00:00,2023-09-26 14:00:00+00:00,26168.3,PROFIT_CEILING_GAP_OPEN,0.07045110811327893,True,0.6323046618515918,0.01181877872619329,0.018691588785039313,0.6204858831253985
E30,0.3,development,2023-09-26,2023-09-26 13:35:00+00:00,2023-09-26 13:50:00+00:00,26192.945,26322.4,26170.1,152.3000000000029,26269.095,26124.409999999996,2023-09-26 20:00:00+00:00,True,2023-09-26 13:55:00+00:00,0,26124.409999999996,2023-09-26 14:00:00+00:00,2023-09-26 14:00:00+00:00,26168.3,PROFIT_CEILING_GAP_OPEN,0.07045110811327893,True,0.6323046618515918,0.01181877872619329,0.018691588785039313,0.6204858831253985
E40,0.4,development,2023-09-26,2023-09-26 13:35:00+00:00,2023-09-26 13:50:00+00:00,26192.945,26322.4,26170.1,152.3000000000029,26269.095,26109.179999999997,2023-09-26 20:00:00+00:00,True,2023-09-26 14:15:00+00:00,0,26109.179999999997,2023-09-26 14:20:00+00:00,2023-09-26 14:20:00+00:00,26118.2,PROFIT_CEILING_GAP_OPEN,1.026815503182244,True,0.6323046618515918,0.34077478660536326,0.5389408099688288,0.2915298752462286
E50,0.5,development,2023-09-26,2023-09-26 13:35:00+00:00,2023-09-26 13:50:00+00:00,26192.945,26322.4,26170.1,152.3000000000029,26269.095,26093.949999999997,2023-09-26 20:00:00+00:00,True,2023-09-26 15:45:00+00:00,0,26093.949999999997,2023-09-26 15:50:00+00:00,2023-09-26 15:50:00+00:00,26118.9,PROFIT_CEILING_GAP_OPEN,1.0134531264047846,True,0.6323046618515918,0.3361785948785037,0.5316718587746363,0.29612606697308813
E05,0.05,development,2023-10-09,2023-10-09 16:05:00+00:00,2023-10-09 16:10:00+00:00,27429.690000000002,27834.8,27358.2,476.59999999999854,27667.989999999998,27334.370000000003,2023-10-09 20:00:00+00:00,True,2023-10-09 16:25:00+00:00,0,27334.370000000003,2023-10-09 16:30:00+00:00,2023-10-09 16:30:00+00:00,27378.1,PROFIT_CEILING_GAP_OPEN,0.540404357468172,True,0.22702475870751376,-0.04175409148132161,0.0,0.26877885018883535
E10,0.1,development,2023-10-09,2023-10-09 16:05:00+00:00,2023-10-09 16:10:00+00:00,27429.690000000002,27834.8,27358.2,476.59999999999854,27667.989999999998,27310.54,2023-10-09 20:00:00+00:00,True,2023-10-09 16:25:00+00:00,0,27310.54,2023-10-09 16:30:00+00:00,2023-10-09 16:30:00+00:00,27378.1,PROFIT_CEILING_GAP_OPEN,0.540404357468172,True,0.22702475870751376,-0.04175409148132161,0.0,0.26877885018883535
E15,0.15,development,2023-10-09,2023-10-09 16:05:00+00:00,2023-10-09 16:10:00+00:00,27429.690000000002,27834.8,27358.2,476.59999999999854,27667.989999999998,27286.71,2023-10-09 20:00:00+00:00,True,2023-10-09 16:40:00+00:00,0,27286.71,2023-10-09 16:45:00+00:00,2023-10-09 16:45:00+00:00,27309.0,PROFIT_CEILING_GAP_OPEN,1.7999884067228082,True,0.22702475870751376,0.10323122114981301,0.4547134935305027,0.12379353755770076
E20,0.2,development,2023-10-09,2023-10-09 16:05:00+00:00,2023-10-09 16:10:00+00:00,27429.690000000002,27834.8,27358.2,476.59999999999854,27667.989999999998,27262.88,2023-10-09 20:00:00+00:00,True,2023-10-09 16:40:00+00:00,0,27262.88,2023-10-09 16:45:00+00:00,2023-10-09 16:45:00+00:00,27309.0,PROFIT_CEILING_GAP_OPEN,1.7999884067228082,True,0.22702475870751376,0.10323122114981301,0.4547134935305027,0.12379353755770076
E25,0.25,development,2023-10-09,2023-10-09 16:05:00+00:00,2023-10-09 16:10:00+00:00,27429.690000000002,27834.8,27358.2,476.59999999999854,27667.989999999998,27239.050000000003,2023-10-09 20:00:00+00:00,False,,0,,2023-10-09 20:00:00+00:00,2023-10-09 20:00:00+00:00,27607.7,TIME_EXIT_SESSION_END,-3.644841629635564,False,,,,
E30,0.3,development,2023-10-09,2023-10-09 16:05:00+00:00,2023-10-09 16:10:00+00:00,27429.690000000002,27834.8,27358.2,476.59999999999854,27667.989999999998,27215.22,2023-10-09 20:00:00+00:00,False,,0,,2023-10-09 20:00:00+00:00,2023-10-09 20:00:00+00:00,27607.7,TIME_EXIT_SESSION_END,-3.644841629635564,False,,,,
E40,0.4,development,2023-10-09,2023-10-09 16:05:00+00:00,2023-10-09 16:10:00+00:00,27429.690000000002,27834.8,27358.2,476.59999999999854,27667.989999999998,27167.56,2023-10-09 20:00:00+00:00,False,,0,,2023-10-09 20:00:00+00:00,2023-10-09 20:00:00+00:00,27607.7,TIME_EXIT_SESSION_END,-3.644841629635564,False,,,,
E50,0.5,development,2023-10-09,2023-10-09 16:05:00+00:00,2023-10-09 16:10:00+00:00,27429.690000000002,27834.8,27358.2,476.59999999999854,27667.989999999998,27119.9,2023-10-09 20:00:00+00:00,False,,0,,2023-10-09 20:00:00+00:00,2023-10-09 20:00:00+00:00,27607.7,TIME_EXIT_SESSION_END,-3.644841629635564,False,,,,
E05,0.05,development,2023-11-13,2023-11-13 14:50:00+00:00,2023-11-13 14:55:00+00:00,36722.585,37065.9,36662.0,403.90000000000146,36924.535,36641.805,2023-11-13 20:00:00+00:00,False,,0,,2023-11-13 16:15:00+00:00,2023-11-13 16:20:00+00:00,36963.0,PRE_ACT_CLOSE_INVALIDATION_F65,-3.6733942885556643,False,,,,
E10,0.1,development,2023-11-13,2023-11-13 14:50:00+00:00,2023-11-13 14:55:00+00:00,36722.585,37065.9,36662.0,403.90000000000146,36924.535,36621.61,2023-11-13 20:00:00+00:00,False,,0,,2023-11-13 16:15:00+00:00,2023-11-13 16:20:00+00:00,36963.0,PRE_ACT_CLOSE_INVALIDATION_F65,-3.6733942885556643,False,,,,
E15,0.15,development,2023-11-13,2023-11-13 14:50:00+00:00,2023-11-13 14:55:00+00:00,36722.585,37065.9,36662.0,403.90000000000146,36924.535,36601.415,2023-11-13 20:00:00+00:00,False,,0,,2023-11-13 16:15:00+00:00,2023-11-13 16:20:00+00:00,36963.0,PRE_ACT_CLOSE_INVALIDATION_F65,-3.6733942885556643,False,,,,
E20,0.2,development,2023-11-13,2023-11-13 14:50:00+00:00,2023-11-13 14:55:00+00:00,36722.585,37065.9,36662.0,403.90000000000146,36924.535,36581.22,2023-11-13 20:00:00+00:00,False,,0,,2023-11-13 16:15:00+00:00,2023-11-13 16:20:00+00:00,36963.0,PRE_ACT_CLOSE_INVALIDATION_F65,-3.6733942885556643,False,,,,
E25,0.25,development,2023-11-13,2023-11-13 14:50:00+00:00,2023-11-13 14:55:00+00:00,36722.585,37065.9,36662.0,403.90000000000146,36924.535,36561.025,2023-11-13 20:00:00+00:00,False,,0,,2023-11-13 16:15:00+00:00,2023-11-13 16:20:00+00:00,36963.0,PRE_ACT_CLOSE_INVALIDATION_F65,-3.6733942885556643,False,,,,
E30,0.3,development,2023-11-13,2023-11-13 14:50:00+00:00,2023-11-13 14:55:00+00:00,36722.585,37065.9,36662.0,403.90000000000146,36924.535,36540.83,2023-11-13 20:00:00+00:00,False,,0,,2023-11-13 16:15:00+00:00,2023-11-13 16:20:00+00:00,36963.0,PRE_ACT_CLOSE_INVALIDATION_F65,-3.6733942885556643,False,,,,
E40,0.4,development,2023-11-13,2023-11-13 14:50:00+00:00,2023-11-13 14:55:00+00:00,36722.585,37065.9,36662.0,403.90000000000146,36924.535,36500.44,2023-11-13 20:00:00+00:00,False,,0,,2023-11-13 16:15:00+00:00,2023-11-13 16:20:00+00:00,36963.0,PRE_ACT_CLOSE_INVALIDATION_F65,-3.6733942885556643,False,,,,
E50,0.5,development,2023-11-13,2023-11-13 14:50:00+00:00,2023-11-13 14:55:00+00:00,36722.585,37065.9,36662.0,403.90000000000146,36924.535,36460.05,2023-11-13 20:00:00+00:00,False,,0,,2023-11-13 16:15:00+00:00,2023-11-13 16:20:00+00:00,36963.0,PRE_ACT_CLOSE_INVALIDATION_F65,-3.6733942885556643,False,,,,
E05,0.05,development,2023-11-23,2023-11-23 14:35:00+00:00,2023-11-23 14:40:00+00:00,37212.93,37650.0,37135.8,514.1999999999971,37470.03,37110.090000000004,2023-11-23 20:00:00+00:00,True,2023-11-23 15:20:00+00:00,0,37110.090000000004,2023-11-23 15:35:00+00:00,2023-11-23 15:35:00+00:00,37110.090000000004,PROFIT_CEILING_HIT,0.9817777853020185,True,0.5435628160248961,0.04999999999999859,0.09198568872987166,0.4935628160248975
E10,0.1,development,2023-11-23,2023-11-23 14:35:00+00:00,2023-11-23 14:40:00+00:00,37212.93,37650.0,37135.8,514.1999999999971,37470.03,37084.380000000005,2023-11-23 20:00:00+00:00,True,2023-11-23 15:20:00+00:00,0,37084.380000000005,2023-11-23 15:35:00+00:00,2023-11-23 15:35:00+00:00,37084.380000000005,PROFIT_CEILING_HIT,1.3272222316275233,True,0.5435628160248961,0.09999999999999717,0.18397137745974332,0.4435628160248989
E15,0.15,development,2023-11-23,2023-11-23 14:35:00+00:00,2023-11-23 14:40:00+00:00,37212.93,37650.0,37135.8,514.1999999999971,37470.03,37058.670000000006,2023-11-23 20:00:00+00:00,True,2023-11-23 15:20:00+00:00,0,37058.670000000006,2023-11-23 15:25:00+00:00,2023-11-23 15:25:00+00:00,37058.7,PROFIT_CEILING_GAP_OPEN,1.6722635922514333,True,0.5435628160248961,0.14994165694283598,0.27584973166370597,0.3936211590820601
E20,0.2,development,2023-11-23,2023-11-23 14:35:00+00:00,2023-11-23 14:40:00+00:00,37212.93,37650.0,37135.8,514.1999999999971,37470.03,37032.96000000001,2023-11-23 20:00:00+00:00,True,2023-11-23 15:25:00+00:00,0,37032.96000000001,2023-11-23 15:30:00+00:00,2023-11-23 15:30:00+00:00,37063.7,PROFIT_CEILING_GAP_OPEN,1.605082641974243,True,0.5435628160248961,0.1402178140801366,0.25796064400717644,0.40334500194475953
E25,0.25,development,2023-11-23,2023-11-23 14:35:00+00:00,2023-11-23 14:40:00+00:00,37212.93,37650.0,37135.8,514.1999999999971,37470.03,37007.25,2023-11-23 20:00:00+00:00,True,2023-11-23 15:30:00+00:00,0,37007.25,2023-11-23 15:35:00+00:00,2023-11-23 15:35:00+00:00,37079.4,PROFIT_CEILING_GAP_OPEN,1.394134458103669,True,0.5435628160248961,0.10968494749125199,0.20178890876565816,0.4338778685336441
E30,0.3,development,2023-11-23,2023-11-23 14:35:00+00:00,2023-11-23 14:40:00+00:00,37212.93,37650.0,37135.8,514.1999999999971,37470.03,36981.54,2023-11-23 20:00:00+00:00,True,2023-11-23 15:30:00+00:00,0,36981.54,2023-11-23 15:35:00+00:00,2023-11-23 15:35:00+00:00,37079.4,PROFIT_CEILING_GAP_OPEN,1.394134458103669,True,0.5435628160248961,0.10968494749125199,0.20178890876565816,0.4338778685336441
E40,0.4,development,2023-11-23,2023-11-23 14:35:00+00:00,2023-11-23 14:40:00+00:00,37212.93,37650.0,37135.8,514.1999999999971,37470.03,36930.12,2023-11-23 20:00:00+00:00,True,2023-11-23 15:30:00+00:00,0,36930.12,2023-11-23 15:35:00+00:00,2023-11-23 15:35:00+00:00,37079.4,PROFIT_CEILING_GAP_OPEN,1.394134458103669,True,0.5435628160248961,0.10968494749125199,0.20178890876565816,0.4338778685336441
E50,0.5,development,2023-11-23,2023-11-23 14:35:00+00:00,2023-11-23 14:40:00+00:00,37212.93,37650.0,37135.8,514.1999999999971,37470.03,36878.700000000004,2023-11-23 20:00:00+00:00,True,2023-11-23 15:55:00+00:00,0,36878.700000000004,2023-11-23 16:00:00+00:00,2023-11-23 16:00:00+00:00,36954.1,PROFIT_CEILING_GAP_OPEN,3.077689072051038,True,0.5435628160248961,0.35336444963050445,0.6500894454382983,0.19019836639439164
E05,0.05,development,2023-11-27,2023-11-27 13:55:00+00:00,2023-11-27 14:10:00+00:00,36861.744999999995,37457.0,36756.7,700.3000000000029,37211.895,36721.685,2023-11-27 20:00:00+00:00,True,2023-11-27 16:00:00+00:00,0,36721.685,2023-11-27 16:05:00+00:00,2023-11-27 16:05:00+00:00,36815.6,PROFIT_CEILING_GAP_OPEN,0.2259199069387211,True,0.08096530058545888,-0.08410681136655891,0.0,0.1650721119520178
E10,0.1,development,2023-11-27,2023-11-27 13:55:00+00:00,2023-11-27 14:10:00+00:00,36861.744999999995,37457.0,36756.7,700.3000000000029,37211.895,36686.67,2023-11-27 20:00:00+00:00,False,,0,,2023-11-27 20:00:00+00:00,2023-11-27 20:00:00+00:00,36868.5,TIME_EXIT_SESSION_END,-0.49162615605973203,False,,,,
E15,0.15,development,2023-11-27,2023-11-27 13:55:00+00:00,2023-11-27 14:10:00+00:00,36861.744999999995,37457.0,36756.7,700.3000000000029,37211.895,36651.655,2023-11-27 20:00:00+00:00,False,,0,,2023-11-27 20:00:00+00:00,2023-11-27 20:00:00+00:00,36868.5,TIME_EXIT_SESSION_END,-0.49162615605973203,False,,,,
E20,0.2,development,2023-11-27,2023-11-27 13:55:00+00:00,2023-11-27 14:10:00+00:00,36861.744999999995,37457.0,36756.7,700.3000000000029,37211.895,36616.64,2023-11-27 20:00:00+00:00,False,,0,,2023-11-27 20:00:00+00:00,2023-11-27 20:00:00+00:00,36868.5,TIME_EXIT_SESSION_END,-0.49162615605973203,False,,,,
E25,0.25,development,2023-11-27,2023-11-27 13:55:00+00:00,2023-11-27 14:10:00+00:00,36861.744999999995,37457.0,36756.7,700.3000000000029,37211.895,36581.625,2023-11-27 20:00:00+00:00,False,,0,,2023-11-27 20:00:00+00:00,2023-11-27 20:00:00+00:00,36868.5,TIME_EXIT_SESSION_END,-0.49162615605973203,False,,,,
E30,0.3,development,2023-11-27,2023-11-27 13:55:00+00:00,2023-11-27 14:10:00+00:00,36861.744999999995,37457.0,36756.7,700.3000000000029,37211.895,36546.60999999999,2023-11-27 20:00:00+00:00,False,,0,,2023-11-27 20:00:00+00:00,2023-11-27 20:00:00+00:00,36868.5,TIME_EXIT_SESSION_END,-0.49162615605973203,False,,,,
E40,0.4,development,2023-11-27,2023-11-27 13:55:00+00:00,2023-11-27 14:10:00+00:00,36861.744999999995,37457.0,36756.7,700.3000000000029,37211.895,36476.579999999994,2023-11-27 20:00:00+00:00,False,,0,,2023-11-27 20:00:00+00:00,2023-11-27 20:00:00+00:00,36868.5,TIME_EXIT_SESSION_END,-0.49162615605973203,False,,,,
E50,0.5,development,2023-11-27,2023-11-27 13:55:00+00:00,2023-11-27 14:10:00+00:00,36861.744999999995,37457.0,36756.7,700.3000000000029,37211.895,36406.549999999996,2023-11-27 20:00:00+00:00,False,,0,,2023-11-27 20:00:00+00:00,2023-11-27 20:00:00+00:00,36868.5,TIME_EXIT_SESSION_END,-0.49162615605973203,False,,,,
E05,0.05,development,2024-01-22,2024-01-22 15:25:00+00:00,2024-01-22 15:30:00+00:00,40488.7,41253.7,40353.7,900.0,40938.7,40308.7,2024-01-22 20:00:00+00:00,True,2024-01-22 18:45:00+00:00,0,40308.7,2024-01-22 18:50:00+00:00,2024-01-22 18:50:00+00:00,40308.7,PROFIT_CEILING_HIT,1.822842422700655,True,1.0574444444444413,0.05,0.04728380792266485,1.0074444444444413
E10,0.1,development,2024-01-22,2024-01-22 15:25:00+00:00,2024-01-22 15:30:00+00:00,40488.7,41253.7,40353.7,900.0,40938.7,40263.7,2024-01-22 20:00:00+00:00,True,2024-01-22 18:45:00+00:00,0,40263.7,2024-01-22 18:50:00+00:00,2024-01-22 18:50:00+00:00,40279.9,PROFIT_CEILING_GAP_OPEN,2.1784972103327087,True,1.0574444444444413,0.08199999999999515,0.07754544499316576,0.9754444444444461
E15,0.15,development,2024-01-22,2024-01-22 15:25:00+00:00,2024-01-22 15:30:00+00:00,40488.7,41253.7,40353.7,900.0,40938.7,40218.7,2024-01-22 20:00:00+00:00,True,2024-01-22 18:45:00+00:00,0,40218.7,2024-01-22 18:50:00+00:00,2024-01-22 18:50:00+00:00,40279.9,PROFIT_CEILING_GAP_OPEN,2.1784972103327087,True,1.0574444444444413,0.08199999999999515,0.07754544499316576,0.9754444444444461
E20,0.2,development,2024-01-22,2024-01-22 15:25:00+00:00,2024-01-22 15:30:00+00:00,40488.7,41253.7,40353.7,900.0,40938.7,40173.7,2024-01-22 20:00:00+00:00,True,2024-01-22 18:45:00+00:00,0,40173.7,2024-01-22 18:50:00+00:00,2024-01-22 18:50:00+00:00,40279.9,PROFIT_CEILING_GAP_OPEN,2.1784972103327087,True,1.0574444444444413,0.08199999999999515,0.07754544499316576,0.9754444444444461
E25,0.25,development,2024-01-22,2024-01-22 15:25:00+00:00,2024-01-22 15:30:00+00:00,40488.7,41253.7,40353.7,900.0,40938.7,40128.7,2024-01-22 20:00:00+00:00,True,2024-01-22 18:45:00+00:00,0,40128.7,2024-01-22 18:50:00+00:00,2024-01-22 18:50:00+00:00,40279.9,PROFIT_CEILING_GAP_OPEN,2.1784972103327087,True,1.0574444444444413,0.08199999999999515,0.07754544499316576,0.9754444444444461
E30,0.3,development,2024-01-22,2024-01-22 15:25:00+00:00,2024-01-22 15:30:00+00:00,40488.7,41253.7,40353.7,900.0,40938.7,40083.7,2024-01-22 20:00:00+00:00,True,2024-01-22 18:45:00+00:00,0,40083.7,2024-01-22 18:50:00+00:00,2024-01-22 18:50:00+00:00,40279.9,PROFIT_CEILING_GAP_OPEN,2.1784972103327087,True,1.0574444444444413,0.08199999999999515,0.07754544499316576,0.9754444444444461
E40,0.4,development,2024-01-22,2024-01-22 15:25:00+00:00,2024-01-22 15:30:00+00:00,40488.7,41253.7,40353.7,900.0,40938.7,39993.7,2024-01-22 20:00:00+00:00,True,2024-01-22 18:45:00+00:00,0,39993.7,2024-01-22 18:50:00+00:00,2024-01-22 18:50:00+00:00,40279.9,PROFIT_CEILING_GAP_OPEN,2.1784972103327087,True,1.0574444444444413,0.08199999999999515,0.07754544499316576,0.9754444444444461
E50,0.5,development,2024-01-22,2024-01-22 15:25:00+00:00,2024-01-22 15:30:00+00:00,40488.7,41253.7,40353.7,900.0,40938.7,39903.7,2024-01-22 20:00:00+00:00,True,2024-01-22 19:15:00+00:00,0,39903.7,2024-01-22 19:20:00+00:00,2024-01-22 19:20:00+00:00,40010.3,PROFIT_CEILING_GAP_OPEN,5.507821194555462,True,1.0574444444444413,0.3815555555555491,0.3608279920142852,0.6758888888888922
E05,0.05,development,2024-01-25,2024-01-25 13:50:00+00:00,2024-01-25 14:05:00+00:00,39858.17,40300.0,39780.2,519.8000000000029,40118.07,39754.21,2024-01-25 20:00:00+00:00,True,2024-01-25 15:40:00+00:00,0,39754.21,2024-01-25 15:45:00+00:00,2024-01-25 15:45:00+00:00,39771.0,PROFIT_CEILING_GAP_OPEN,0.6935022857296306,True,0.47114274721045174,0.01769911504424209,0.03756635361370889,0.45344363216620964
E10,0.1,development,2024-01-25,2024-01-25 13:50:00+00:00,2024-01-25 14:05:00+00:00,39858.17,40300.0,39780.2,519.8000000000029,40118.07,39728.219999999994,2024-01-25 20:00:00+00:00,True,2024-01-25 15:45:00+00:00,0,39728.219999999994,2024-01-25 15:55:00+00:00,2024-01-25 15:55:00+00:00,39728.219999999994,PROFIT_CEILING_HIT,1.230155122525734,True,0.47114274721045174,0.1000000000000056,0.21224989791753548,0.37114274721044616
E15,0.15,development,2024-01-25,2024-01-25 13:50:00+00:00,2024-01-25 14:05:00+00:00,39858.17,40300.0,39780.2,519.8000000000029,40118.07,39702.229999999996,2024-01-25 20:00:00+00:00,True,2024-01-25 15:45:00+00:00,0,39702.229999999996,2024-01-25 15:50:00+00:00,2024-01-25 15:50:00+00:00,39702.229999999996,PROFIT_CEILING_HIT,1.5561861470308584,True,0.47114274721045174,0.1500000000000014,0.31837484687628836,0.32114274721045033
E20,0.2,development,2024-01-25,2024-01-25 13:50:00+00:00,2024-01-25 14:05:00+00:00,39858.17,40300.0,39780.2,519.8000000000029,40118.07,39676.24,2024-01-25 20:00:00+00:00,True,2024-01-25 15:45:00+00:00,0,39676.24,2024-01-25 15:50:00+00:00,2024-01-25 15:50:00+00:00,39676.24,PROFIT_CEILING_HIT,1.882217171535983,True,0.47114274721045174,0.1999999999999972,0.4244997958350412,0.2711427472104545
E25,0.25,development,2024-01-25,2024-01-25 13:50:00+00:00,2024-01-25 14:05:00+00:00,39858.17,40300.0,39780.2,519.8000000000029,40118.07,39650.25,2024-01-25 20:00:00+00:00,True,2024-01-25 15:50:00+00:00,0,39650.25,2024-01-25 15:55:00+00:00,2024-01-25 15:55:00+00:00,39651.4,PROFIT_CEILING_GAP_OPEN,2.1938220445143046,True,0.47114274721045174,0.24778761061945925,0.5259289505920731,0.2233551365909925
E30,0.3,development,2024-01-25,2024-01-25 13:50:00+00:00,2024-01-25 14:05:00+00:00,39858.17,40300.0,39780.2,519.8000000000029,40118.07,39624.259999999995,2024-01-25 20:00:00+00:00,True,2024-01-25 15:50:00+00:00,0,39624.259999999995,2024-01-25 15:55:00+00:00,2024-01-25 15:55:00+00:00,39651.4,PROFIT_CEILING_GAP_OPEN,2.1938220445143046,True,0.47114274721045174,0.24778761061945925,0.5259289505920731,0.2233551365909925
E40,0.4,development,2024-01-25,2024-01-25 13:50:00+00:00,2024-01-25 14:05:00+00:00,39858.17,40300.0,39780.2,519.8000000000029,40118.07,39572.28,2024-01-25 20:00:00+00:00,True,2024-01-25 17:05:00+00:00,0,39572.28,2024-01-25 17:10:00+00:00,2024-01-25 17:10:00+00:00,39604.0,PROFIT_CEILING_GAP_OPEN,2.788430377009277,True,0.47114274721045174,0.33897652943439033,0.7194773376888578,0.1321662177760614
E50,0.5,development,2024-01-25,2024-01-25 13:50:00+00:00,2024-01-25 14:05:00+00:00,39858.17,40300.0,39780.2,519.8000000000029,40118.07,39520.299999999996,2024-01-25 20:00:00+00:00,False,,0,,2024-01-25 20:00:00+00:00,2024-01-25 20:00:00+00:00,39982.9,TIME_EXIT_SESSION_END,-1.9646729390738078,False,,,,
E05,0.05,development,2024-01-29,2024-01-29 13:35:00+00:00,2024-01-29 13:40:00+00:00,41998.270000000004,42368.7,41932.9,435.79999999999563,42216.17,41911.11,2024-01-29 20:00:00+00:00,True,2024-01-29 14:30:00+00:00,0,41911.11,2024-01-29 14:35:00+00:00,2024-01-29 14:35:00+00:00,41911.11,PROFIT_CEILING_HIT,0.6376617894023443,True,0.3776961909132634,0.05000000000000251,0.1323815309842106,0.3276961909132609
E10,0.1,development,2024-01-29,2024-01-29 13:35:00+00:00,2024-01-29 13:40:00+00:00,41998.270000000004,42368.7,41932.9,435.79999999999563,42216.17,41889.32,2024-01-29 20:00:00+00:00,True,2024-01-29 14:30:00+00:00,0,41889.32,2024-01-29 14:35:00+00:00,2024-01-29 14:35:00+00:00,41889.32,PROFIT_CEILING_HIT,0.8970772367528749,True,0.3776961909132634,0.10000000000000502,0.2647630619684212,0.27769619091325837
E15,0.15,development,2024-01-29,2024-01-29 13:35:00+00:00,2024-01-29 13:40:00+00:00,41998.270000000004,42368.7,41932.9,435.79999999999563,42216.17,41867.53,2024-01-29 20:00:00+00:00,True,2024-01-29 14:30:00+00:00,0,41867.53,2024-01-29 14:35:00+00:00,2024-01-29 14:35:00+00:00,41884.3,PROFIT_CEILING_GAP_OPEN,0.9568416032374575,True,0.3776961909132634,0.11151904543368295,0.295261239368159,0.26617714547958043
E20,0.2,development,2024-01-29,2024-01-29 13:35:00+00:00,2024-01-29 13:40:00+00:00,41998.270000000004,42368.7,41932.9,435.79999999999563,42216.17,41845.740000000005,2024-01-29 20:00:00+00:00,True,2024-01-29 14:30:00+00:00,0,41845.740000000005,2024-01-29 14:35:00+00:00,2024-01-29 14:35:00+00:00,41884.3,PROFIT_CEILING_GAP_OPEN,0.9568416032374575,True,0.3776961909132634,0.11151904543368295,0.295261239368159,0.26617714547958043
E25,0.25,development,2024-01-29,2024-01-29 13:35:00+00:00,2024-01-29 13:40:00+00:00,41998.270000000004,42368.7,41932.9,435.79999999999563,42216.17,41823.950000000004,2024-01-29 20:00:00+00:00,True,2024-01-29 14:50:00+00:00,0,41823.950000000004,2024-01-29 14:55:00+00:00,2024-01-29 14:55:00+00:00,41825.3,PROFIT_CEILING_GAP_OPEN,1.659251488216063,True,0.3776961909132634,0.24690224873795233,0.6537059538274574,0.13079394217531107
E30,0.3,development,2024-01-29,2024-01-29 13:35:00+00:00,2024-01-29 13:40:00+00:00,41998.270000000004,42368.7,41932.9,435.79999999999563,42216.17,41802.16,2024-01-29 20:00:00+00:00,True,2024-01-29 14:50:00+00:00,0,41802.16,2024-01-29 14:55:00+00:00,2024-01-29 14:55:00+00:00,41825.3,PROFIT_CEILING_GAP_OPEN,1.659251488216063,True,0.3776961909132634,0.24690224873795233,0.6537059538274574,0.13079394217531107
E40,0.4,development,2024-01-29,2024-01-29 13:35:00+00:00,2024-01-29 13:40:00+00:00,41998.270000000004,42368.7,41932.9,435.79999999999563,42216.17,41758.58,2024-01-29 20:00:00+00:00,False,,0,,2024-01-29 15:45:00+00:00,2024-01-29 15:50:00+00:00,42310.3,PRE_ACT_CLOSE_INVALIDATION_F65,-4.114795871353705,False,,,,
E50,0.5,development,2024-01-29,2024-01-29 13:35:00+00:00,2024-01-29 13:40:00+00:00,41998.270000000004,42368.7,41932.9,435.79999999999563,42216.17,41715.0,2024-01-29 20:00:00+00:00,False,,0,,2024-01-29 15:45:00+00:00,2024-01-29 15:50:00+00:00,42310.3,PRE_ACT_CLOSE_INVALIDATION_F65,-4.114795871353705,False,,,,
