character_rule,lookback_min,hold_min,trades,wr,net,exp,pf,dd,ls,H1_trades,H1_exp,H1_pf,H2_trades,H2_exp,H2_pf,min_half_exp,positive_anchors,dev_eligible
ALL,60,120,1040,0.42403846153846153,-574.6282240561206,-0.5525271385155006,0.7802362990684661,738.1219741166069,26,512,-0.6846101161562661,0.7391153282085801,524,-0.6220750753604021,0.7435693046849068,-0.6846101161562661,0,False
ALL,60,240,1040,0.4480769230769231,-803.3206719972666,-0.7724237230742947,0.7776026640303403,1022.3134765547081,31,512,-1.4190415357537707,0.6214625531173005,524,-0.41715069067015986,0.870867782892543,-1.4190415357537707,0,False
ALL,60,360,1040,0.46826923076923077,-1104.9556577053595,-1.0624573631782304,0.7493246155572268,1389.9506090483028,34,512,-2.2569140667618037,0.5458966345584294,524,0.0023750556856986346,1.0006679340637863,-2.2569140667618037,0,False
ALL,60,480,1040,0.4625,-803.4637667717857,-0.77256131420364,0.827500671784124,1166.480465239219,22,512,-1.9845910878353505,0.6284481603259444,524,0.2935050172294223,1.0799772703436483,-1.9845910878353505,0,False
ALL,120,120,1040,0.42403846153846153,-574.6282240561206,-0.5525271385155006,0.7802362990684661,738.1219741166069,26,512,-0.6846101161562661,0.7391153282085801,524,-0.6220750753604021,0.7435693046849068,-0.6846101161562661,0,False
ALL,120,240,1040,0.4480769230769231,-803.3206719972666,-0.7724237230742947,0.7776026640303403,1022.3134765547081,31,512,-1.4190415357537707,0.6214625531173005,524,-0.41715069067015986,0.870867782892543,-1.4190415357537707,0,False
ALL,120,360,1040,0.46826923076923077,-1104.9556577053595,-1.0624573631782304,0.7493246155572268,1389.9506090483028,34,512,-2.2569140667618037,0.5458966345584294,524,0.0023750556856986346,1.0006679340637863,-2.2569140667618037,0,False
ALL,120,480,1040,0.4625,-803.4637667717857,-0.77256131420364,0.827500671784124,1166.480465239219,22,512,-1.9845910878353505,0.6284481603259444,524,0.2935050172294223,1.0799772703436483,-1.9845910878353505,0,False
ALL,180,120,1039,0.42348411934552455,-579.1293750785605,-0.5573911213460641,0.7785148562890623,738.1219741166069,26,512,-0.6846101161562661,0.7391153282085801,523,-0.6318709187596374,0.7400283570298061,-0.6846101161562661,0,False
ALL,180,240,1039,0.4475457170356112,-807.3614140438052,-0.7770562214088597,0.776483994614979,1022.3134765547081,31,512,-1.4190415357537707,0.6214625531173005,523,-0.42567438615239467,0.8684806781234995,-1.4190415357537707,0,False
