hour_wib,component_rank,character_rule,component_size,lookback_min,hold_min,dev_n,dev_wr,dev_net,dev_exp,dev_pf,dev_dd,dev_ls,test_n,test_wr,test_net,test_exp,test_pf,test_dd,test_ls,wr_change_pp,exp_retention,pf_retention,dd_cap,ls_warning_threshold,risk_clustering_warning,economically_viable,performance_stable
3,1,DRIVE_UP__STR_B60_80,2,360,240,79,0.6835443037974683,379.471574106516,4.803437646917924,5.247170967926927,20.830040951184316,6,69,0.3333333333333333,-131.81083582738657,-1.9103019685128488,0.5712970934163853,149.915727187595,11,-35.0210970464135,-0.39769475715763153,0.10887716388667543,51.24506142677647,12,False,False,False
3,1,DRIVE_UP__STR_B60_80,2,360,360,79,0.6582278481012658,565.1741095598617,7.154102652656477,5.552747577097814,35.99105181153075,13,69,0.42028985507246375,-42.11529848504982,-0.610366644710867,0.8734510961410321,137.16194976861152,9,-23.793799302880203,-0.08531700960206719,0.15730070276263988,73.98657771729613,17,False,False,False
4,1,EFF_MID__RANGE_MID,2,120,360,99,0.5656565656565656,229.7644020198056,2.320852545654602,1.8965464332763842,46.04840166747471,4,90,0.4888888888888889,136.27091723287344,1.5141213025874827,1.4985305952243486,109.4515228578015,6,-7.6767676767676765,0.6523987512357969,0.7901365181107418,89.07260250121206,12,False,False,False
4,1,EFF_MID__RANGE_MID,2,120,480,99,0.6161616161616161,260.40114427393394,2.630314588625595,1.9690423195931446,47.38390275152652,4,90,0.5888888888888889,165.0287364074917,1.8336526267499076,1.6394945435115047,85.31085956393214,5,-2.7272727272727226,0.6971229352866254,0.8326355036646784,91.07585412728977,12,False,True,True
5,1,DRIVE_DOWN__STR_B80_100,4,180,120,77,0.6103896103896104,112.547120798456,1.4616509194604677,1.7524012561997397,56.29943198019144,7,85,0.6705882352941176,316.5000047150508,3.723529467235892,4.565483947302537,28.516964407070788,6,6.0198624904507225,2.5474820407942143,2.6052731537086737,104.44914797028716,12,False,True,True
5,1,DRIVE_DOWN__STR_B80_100,4,240,120,85,0.4823529411764706,32.09560884232059,0.3775953981449481,1.1522312100245293,93.19293658609655,8,83,0.6385542168674698,272.40336642174157,3.2819682701414647,3.649435219210036,46.29439814898646,6,15.620127569099923,8.69175918526849,3.1672768342495643,159.78940487914483,12,False,True,True
5,1,DRIVE_DOWN__STR_B80_100,4,360,120,84,0.5833333333333334,155.47870097964775,1.850936916424378,2.2802245258608496,36.105789641382366,7,98,0.5714285714285714,253.3776725284787,2.585486454372232,2.551272766954484,43.159253315555986,9,-1.1904761904761973,1.3968528216330838,1.1188691017132648,74.15868446207355,12,False,True,True
5,1,DRIVE_DOWN__STR_B80_100,4,180,240,77,0.6753246753246753,392.79374623043134,5.101217483512095,4.960692803311353,33.11801245503227,3,85,0.5529411764705883,139.84822891417636,1.6452732813432513,1.4627936467624514,120.81906337461027,6,-12.238349885408706,0.3225256101432693,0.2948768861047009,69.67701868254841,12,False,False,False
6,3,DRIVE_DOWN__STR_B80_100,3,180,120,91,0.6263736263736264,356.71936721206265,3.9199930462864025,3.1844993139239195,78.34756082755834,6,77,0.4025974025974026,19.089896141036903,0.24792072910437535,1.0796611760020882,171.19032204366115,8,-22.377622377622373,0.06324519614626423,0.3390363977411999,137.5213412413375,12,False,False,False
6,3,DRIVE_DOWN__STR_B80_100,3,240,120,73,0.6438356164383562,273.40737752980385,3.745306541504162,3.606491994959148,31.18770962208879,9,83,0.40963855421686746,-16.441916013015273,-0.19809537365078642,0.9375337633129098,167.27930681354425,9,-23.41970622214887,-0.052891631554203525,0.2599572561434535,66.78156443313318,13,False,False,False
6,3,DRIVE_DOWN__STR_B80_100,3,360,120,65,0.5846153846153846,260.5010682154976,4.007708741776886,2.936934798088487,43.58361644932094,6,85,0.38823529411764707,22.43989515259394,0.2639987665011052,1.1130067548810523,78.56645410571775,9,-19.638009049773757,0.06587274263450014,0.37896883363071465,85.37542467398141,12,False,False,False
