exec_min,execution_utc,dev_promoted,dev_n,dev_retention,dev_wr,dev_pf,dev_expectancy,dev_net,replicated
300,05:00,False,36,0.6923076923076923,0.6111111111111112,1.8206412486159012,1.0717161152786872,38.581780150032735,False
540,09:00,False,65,0.7303370786516854,0.5692307692307692,1.1962535546748416,0.3582396775630755,23.28557904159991,False
600,10:00,False,67,0.6907216494845361,0.6716417910447762,1.463849381006496,0.7041154963245595,47.175738253745486,False
960,16:00,False,39,0.78,0.5897435897435898,0.8279828508258132,-0.6242794735640527,-24.346899468998053,False
